ID	hep_mean	hemocytes_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	Expression
XM_027353048.1	283.197091274247	68.3624153235027	1.02500185688641	0.957144615260048	2.05053117241537	0.0428553847399515	-2.05053117241537	173	189	193	303	246	569	29	33	18	129	175	122	133.347606168487	171.096373904022	138.994240771861	494.265836552775	258.97280238009	502.505687868247	35.2181437125228	75.1280935681676	36.3187475977344	81.481682017364	97.4501031959751	84.577721849252	Up_hep_Down_hemocytes
XM_027353049.1	35.355890708043	165.873834361975	-1.03677560708919	0.973933201842042	-2.23006381727359	0.0260667981579583	2.23006381727359	56	29	48	5	22	87	121	54	34	317	470	281	43.1645430371982	26.2528827683421	34.5685158396339	8.15620192331312	23.1601693185446	76.8330313612258	146.94466859363	122.936880384274	68.6020787957205	200.230179841119	261.723134297762	194.806064259343	Down_hep_Up_hemocytes
XM_027353056.1	775.348820529505	0.615874544847014	3.84993877641304	0.996243616699608	10.2979932926875	0.00375638330039207	-10.2979932926875	420	418	365	1550	755	412	0	0	0	0	0	0	323.734072778987	378.403620591965	262.864755863883	2528.42259622707	794.81490161369	363.852976101437	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027353057.1	1032.57984479823	5633.20821531584	-1.70417666046714	0.984217414684142	-2.44770345449273	0.0157825853158583	2.44770345449273	2095	1705	2303	218	507	554	4018	5757	5086	2978	3420	2547	1614.81638683804	1543.48845241459	1658.5685828891	355.610403856452	533.736629295551	489.258613495622	4879.53453230747	13106.4374143012	10262.0639045598	1881.02673680395	1904.45344531563	1765.73325860693	Down_hep_Up_hemocytes
XM_027353065.1	3078.11370387847	765.202056482502	1.64968361581447	0.982971881813131	2.00813386898726	0.0170281181868689	-2.00813386898726	2742	2082	3477	3755	3952	1903	691	271	561	1083	1211	930	2113.52101799995	1884.77592840304	2504.05686613348	6125.30764440816	4160.40859758583	1680.61216874038	839.163355357009	616.961010817376	1131.93430012939	684.067144378335	674.354714116148	644.731814096757	Up_hep_Down_hemocytes
XM_027353075.1	7.9759862221137	1625.14442120104	-3.50967851397892	0.971301785185791	-7.67068929843271	0.028698214814209	7.67068929843271	4	2	24	0	6	21	1712	1265	869	1569	1833	1481	3.08318164551416	1.810543639196	17.284257919817	0.815620192331312	6.31640981414853	18.5459041216752	2079.08489778755	2879.91025344642	1753.38842569062	991.04464407166	1020.72022376127	1026.71808244871	Down_hep_Up_hemocytes
XM_027353077.1	13.9600003791568	422.150404089703	-2.35757477966299	0.983847428748632	-4.91838620923894	0.0161525712513685	4.91838620923894	12	9	18	7	8	38	384	157	91	782	930	741	9.24954493654247	8.14744637638202	12.9631934398627	11.4186826926384	8.42187975219804	33.559255077317	466.33679950375	357.427596672797	183.611446188546	493.943219671152	517.877691270039	513.705671231933	Down_hep_Up_hemocytes
XM_027353078.1	26.9843885636408	1529.86308105982	-3.2488862272059	0.978254970849228	-5.82513373304365	0.0217450291507716	5.82513373304365	34	16	52	7	10	70	1779	585	746	2289	2524	1919	26.2070439868703	14.484349113568	37.4492254929368	11.4186826926384	10.5273496902476	61.819680405584	2160.45095395097	1331.81620416297	1505.2103171061	1445.82612509881	1405.50891695224	1330.36596908783	Down_hep_Up_hemocytes
XM_027353079.1	382.995538597286	1.42144026246304	4.1501245858844	0.99716854760993	8.07383030699355	0.00283145239007032	-8.07383030699355	667	493	559	252	298	238	0	1	1	2	3	1	514.120539389486	446.299007061815	402.57917404907	411.072576934981	313.715020769377	210.186913378986	0.607209374353842	2.27660889600508	2.01770819987413	1.26328189174208	1.67057319764529	0.693260015157804	Up_hep_Down_hemocytes
XM_027353086.1	234.60675151497	1.44321093313962	3.27260675148535	0.995970618601507	7.3448185486492	0.00402938139849252	-7.3448185486492	476	317	413	95	220	79	1	0	0	2	6	1	366.898615816185	286.971166812567	297.433271703517	154.967836542949	231.601693185446	69.7679250291591	1.21441874870768	1.13830444800254	1.00885409993707	1.26328189174208	3.34114639529058	0.693260015157804	Up_hep_Down_hemocytes
XM_027353093.1	125.853073047041	16106.053567692	-3.23707334126141	0.978566345033134	-6.99971878232553	0.021433654966866	6.99971878232553	84	471	137	18	31	117	12203	18426	14318	5935	6615	5115	64.7468145557973	426.383027030659	98.6643056256219	29.3623269239272	32.6347840397674	103.327180106476	14819.5519904799	41948.7955177896	28889.5460057978	3748.78901374462	3683.61390080786	3546.02497753217	Down_hep_Up_hemocytes
XM_027353094.1	169.248247289709	7.40121024712087	1.35773526435403	0.97976957966056	4.51523588354901	0.0202304203394402	-4.51523588354901	308	237	262	109	136	61	2	15	3	0	2	0	237.40498670459	214.549421244726	188.686482291335	177.805201928226	143.171955787367	53.8714357820089	2.42883749741537	34.1491334400762	6.0531245996224	0.315820472935519	1.11371546509686	0.346630007578902	Up_hep_Down_hemocytes
XM_027353100.1	182.273708356628	75893.5174975334	-4.01781422112945	0.961312695490836	-8.70172637356191	0.0386873045091637	8.70172637356191	225	339	244	44	121	270	62407	96686	72091	7514	8480	6534	173.428967560171	306.887146843723	175.723288851473	71.7745769251555	127.380931251995	238.447338707253	75788.2308506004	220116.207719147	145458.601837126	4746.15006727499	4722.15357201068	4529.76093904109	Down_hep_Up_hemocytes
XM_027353104.1	107.993283202246	19.0535846478719	1.15261820761126	0.96492779455143	2.50280723475514	0.0350722054485696	-2.50280723475514	69	103	109	126	116	108	32	8	4	33	21	24	53.1848833851192	93.2429974185942	78.4993380525021	205.536288467491	122.117256406872	95.378935482901	38.8613999586459	18.2128711680406	8.07083279949653	20.8441512137443	11.694012383517	16.6382403637873	Up_hep_Down_hemocytes
XM_027353209.1	159.708177612388	632.299052846425	-1.18274005020826	0.978072364445737	-1.9851688727975	0.0219276355542627	1.9851688727975	321	213	358	50	69	120	457	439	266	847	1081	816	247.425327052511	192.822897574374	257.823513970603	81.5620192331312	72.6387128627081	105.976594981001	554.989368159411	999.431305346229	536.710381166519	534.99988115277	601.963208884852	565.700172368768	Down_hep_Up_hemocytes
XM_027353228.1	255.427107714084	47.3252603193862	1.26178343003633	0.978994919520416	2.43222929525579	0.0210050804795845	-2.43222929525579	261	159	358	253	236	304	21	21	6	99	116	103	201.177602369799	143.938219316082	257.823513970603	412.703817319644	248.445452689842	268.474040618536	25.5027937228614	47.8087868161066	12.1062491992448	62.5324536412328	64.5954969756178	71.4057815612538	Up_hep_Down_hemocytes
XM_027353236.1	320.669218290044	2688.20307064291	-2.47097537174266	0.984729367301091	-3.06748434722718	0.0152706326989089	3.06748434722718	655	331	636	138	214	239	2410	1873	1218	3345	3768	3274	504.870994452943	299.644972286939	458.03283487515	225.111173083442	225.285283371298	211.070051670494	2926.74918438552	4264.08846221751	2457.56858744669	2112.83896393862	2098.23993624248	2269.73328962665	Down_hep_Up_hemocytes
XM_027353238.1	1487.11262839515	132.315932320038	2.43428200297874	0.992929692735035	3.49045522207175	0.00707030726496516	-3.49045522207175	1062	2074	1596	1328	1677	1297	121	41	44	263	270	214	818.584726884009	1877.53375384626	1149.40315166783	2166.28723083197	1765.43654305451	1145.43036408632	146.94466859363	93.3409647362082	88.7791607944618	166.121568764083	150.351587788076	148.35764324377	Up_hep_Down_hemocytes
XM_027353240.1	857.860754766379	1.45658629479457	3.19132019047242	0.996539579275027	9.20200850700106	0.00346042072497266	-9.20200850700106	929	701	1213	712	1310	433	0	0	3	0	0	0	716.068937170663	634.595545538199	873.575202364083	1161.44315387979	1379.08280942243	382.398880223113	0.607209374353842	1.13830444800254	6.0531245996224	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027353248.1	227.820914060692	0.615874544847014	3.56316169897421	0.996961933119713	8.53104797749508	0.00303806688028696	-8.53104797749508	103	576	200	143	246	147	0	0	0	0	0	0	79.3919273719896	521.436568088449	144.035482665141	233.267375006755	258.97280238009	129.821328851726	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027353260.1	887.880732166044	93.2378321019549	2.22811388639529	0.992999600395252	3.25137852881376	0.00700039960474774	-3.25137852881376	924	854	906	782	740	1285	81	46	53	150	147	105	712.21496011377	773.102133936694	652.480736473091	1275.62998080617	779.023877078319	1134.83270458822	98.3679186453224	104.724009216234	106.938534593329	94.7461418806558	81.8580866846191	72.7923015915694	Up_hep_Down_hemocytes
XM_027353261.1	707.926824027982	116.586449219494	1.85502531860406	0.986504970862626	2.60220012695698	0.0134950291373739	-2.60220012695698	792	806	719	544	625	956	108	62	51	158	199	164	610.469965811803	729.64908659599	517.807560181183	887.394769256468	657.959355640472	844.280206681976	131.15722486043	141.149751552315	102.903118193581	99.7992694476241	110.814688777137	113.69464248588	Up_hep_Down_hemocytes
XM_027353262.1	598.877285159426	53.2561845975979	2.01249736968902	0.993962842815873	3.49123943412897	0.00603715718412723	-3.49123943412897	489	507	543	591	577	900	29	37	20	69	104	84	376.918956164106	458.972812536187	391.056335435859	964.063067335611	607.428077127284	794.824462357509	35.2181437125228	84.2345291521879	40.3541639974826	43.5832252651017	57.9132041850367	58.2338412732555	Up_hep_Down_hemocytes
XM_027353272.1	4542.12201109724	1044.75431888736	2.34813485244231	0.993894934493983	2.1202027378365	0.00610506550601708	-2.1202027378365	5650	4462	4915	2685	3548	8157	863	628	423	1488	1778	1453	4354.99407428875	4039.32285904629	3539.67198649585	4379.88043281915	3735.10367009983	7203.75904383355	1048.04338013473	1429.71038669119	853.490568546758	939.881727456106	990.093048471107	1007.30680202429	Up_hep_Down_hemocytes
XM_027353273.1	187.488317972721	7.91099362438123	1.72206512344479	0.983777458973081	4.56679798747228	0.0162225410269188	-4.56679798747228	109	105	138	206	203	336	0	0	0	16	36	21	84.0166998402608	95.0535410577902	99.3844830389476	336.035519240501	213.705198712025	296.734465946803	0.607209374353842	1.13830444800254	1.00885409993707	10.1062551339366	20.0468783717435	14.5584603183139	Up_hep_Down_hemocytes
XM_027353277.1	846.696617878711	0.615874544847014	4.06129455584089	0.997778708835458	10.42499291057	0.00222129116454217	-10.42499291057	78	278	142	1142	1860	957	0	0	0	0	0	0	60.1220420875261	251.665565848245	102.26519269225	1862.87651928472	1958.08704238604	845.163344973484	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027353292.1	54.9033812499318	441.58424733915	-1.94751350681319	0.982865881227949	-3.00772180157357	0.0171341187720505	3.00772180157357	68	71	97	23	38	74	431	147	231	682	791	655	52.4140879737407	64.2742991914582	69.8572090925936	37.5185288472404	40.0039288229407	65.3522335716174	523.414480693012	334.661507712747	466.090594170924	430.779125084048	440.474466445808	454.085309928361	Down_hep_Up_hemocytes
XM_027353293.1	61.475098894704	468.717437290128	-1.83740067192951	0.984967924737077	-2.93064441136066	0.0150320752629231	2.93064441136066	106	76	94	20	45	80	405	145	304	743	761	698	81.7043136061252	68.8006582894482	67.6966768526165	32.6248076932525	47.373073606114	70.6510633206674	491.839593226612	330.108289920736	613.383292761736	469.309222782182	423.768734469355	483.895490580147	Down_hep_Up_hemocytes
XM_027353294.1	62.5398729361033	475.369409163784	-1.81652946685831	0.986966607740972	-2.92620087315161	0.0130333922590284	2.92620087315161	89	86	103	35	23	83	419	129	251	810	884	778	68.60079161269	77.8533764854282	74.1782735725478	57.0934134631919	24.2129042875694	73.3004781951925	508.841455708519	293.682547584655	506.444758168407	511.629166155541	492.262235572812	539.356291792771	Down_hep_Up_hemocytes
XM_027353295.1	56.5100988488249	429.759424314397	-1.79198422874325	0.987220724177439	-2.92694865941215	0.0127792758225612	2.92694865941215	83	51	103	31	31	81	439	104	249	750	763	588	63.9760191444188	46.1688627994981	74.1782735725478	50.5684519245414	32.6347840397674	71.5342016121758	533.129830682673	236.767325184528	502.409341768659	473.730709403279	424.882449934452	407.636888912789	Down_hep_Up_hemocytes
XM_027353296.1	56.4939010504759	457.208866489595	-1.86620074223898	0.98244804851114	-3.01668635043537	0.0175519514888598	3.01668635043537	69	73	105	32	21	79	384	146	261	738	824	711	53.1848833851192	66.0848428306542	75.6186283991992	52.199692309204	22.1074343495199	69.7679250291591	466.33679950375	332.384898816741	526.621840167148	466.151018052827	458.850771619906	492.907870777198	Down_hep_Up_hemocytes
XM_027353297.1	57.2179411450974	442.226262154976	-1.91781804196241	0.983191513275406	-2.95024521225953	0.0168084867245943	2.95024521225953	72	70	95	30	43	70	383	103	253	752	891	681	55.4972696192548	63.3690273718601	68.4168542659422	48.9372115398787	45.2676036680645	61.819680405584	465.122380755043	234.490716288523	510.480174568155	474.993991295021	496.160239700651	472.110070322464	Down_hep_Up_hemocytes
XM_027353305.1	988.66279508283	10825.2875740182	-2.19707101990749	0.983221932403467	-3.45278299805864	0.016778067596533	3.45278299805864	1755	1133	1815	43	1850	259	7270	12746	8135	6008	6355	4843	1352.74594696934	1025.67297160454	1307.12200518616	70.1433365404929	1947.5596926958	228.732817500661	8828.82430310486	29017.6569884807	16414.0562059761	3794.8988027932	3538.83089034527	3357.45825340924	Down_hep_Up_hemocytes
XM_027353309.1	3715.2584991555	12.6228095936588	3.88522655435791	0.997253409527403	8.20128572131975	0.00274659047259673	-8.20128572131975	1847	5501	2797	3550	5438	2670	1	18	6	4	24	8	1423.65912481616	4979.90027960861	2014.336225072	5790.90336555232	5724.77276155662	2357.97923832728	1.21441874870768	40.9789601280914	12.1062491992448	2.52656378348416	13.3645855811623	5.54608012126243	Up_hep_Down_hemocytes
XM_027353324.1	807.118786323233	1.62003103791792	3.56590255411732	0.997009812350814	8.96061575133188	0.00299018764918624	-8.96061575133188	184	589	395	1255	1312	515	3	0	0	0	4	2	141.826355693651	533.205101743223	284.470078263654	2047.20668275159	1381.18827936048	454.816220126797	3.64325624612305	1.13830444800254	1.00885409993707	0.315820472935519	2.22743093019372	1.38652003031561	Up_hep_Down_hemocytes
XM_027353325.1	3953.74989062226	1.51971242254872	5.00244838870979	0.998749433603964	11.3452075493347	0.0012505663960356	-11.3452075493347	916	3445	2151	5735	5502	3625	0	0	0	6	4	0	706.048596822742	3118.66141851512	1549.1016160636	9355.16360604015	5792.1477995742	3201.37630671774	0.607209374353842	1.13830444800254	1.00885409993707	3.78984567522623	2.22743093019372	0.346630007578902	Up_hep_Down_hemocytes
XM_027353338.1	32.6528871128978	321.373848202261	-1.38520731106509	0.984424904284367	-3.29897007130404	0.0155750957156332	3.29897007130404	32	15	35	7	42	87	167	18	35	926	863	791	24.6654531641133	13.57907729397	25.2062094663997	11.4186826926384	44.2148686990397	76.8330313612258	202.807931034183	40.9789601280914	70.6197869955946	584.899515876582	480.568223189295	548.368671989823	Down_hep_Up_hemocytes
XM_027353346.1	79.9147613814274	306.569131964099	-1.02921623415327	0.973370862648454	-1.93967852231074	0.0266291373515465	1.93967852231074	93	77	83	64	83	98	395	180	255	207	267	225	71.6839732582042	69.7059301090462	59.7747253060337	104.399384618408	87.3770024290547	86.5475525678176	479.695405739535	409.789601280914	514.515590967904	130.749675795305	148.681014590431	155.983503410506	Down_hep_Up_hemocytes
XM_027353363.1	514.631294706501	0.615874544847014	4.54446057983959	0.998961407548619	9.70668697428823	0.00103859245138149	-9.70668697428823	690	378	511	577	402	545	0	0	0	0	0	0	531.848833851192	342.192747808045	368.010658209436	941.225701950334	423.199457547952	481.310368872047	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027353367.1	1542.26452568052	50206.7966166851	-3.25514443727469	0.978227678068822	-5.02476053920853	0.0217723219311782	5.02476053920853	1476	1046	1746	286	3325	2202	69985	46332	34286	21601	24803	20389	1137.69402719472	946.91432329951	1257.42976366668	466.534750013511	3500.34377200731	1944.67051790137	84991.0961283072	105479.843369707	69179.1433408845	13644.0760717603	13811.7423403987	14134.8784490525	Down_hep_Up_hemocytes
XM_027353370.1	1037.59297210591	0.615874544847014	5.14829306400635	0.998694960470752	10.7183164921909	0.00130503952924799	-10.7183164921909	1102	731	894	1068	1471	883	0	0	0	0	0	0	849.41654333915	661.75370012614	643.838607513182	1742.16473081968	1548.57313943541	779.811111401867	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027353372.1	1984.00633353984	0.615874544847014	5.8621739030823	0.999302471510041	11.653492510459	0.000697528489958743	-11.653492510459	3915	2059	3762	815	2278	663	0	0	0	0	0	0	3017.66403554698	1863.95467655229	2709.30742893131	1329.46091350004	2398.13025943839	585.520687270031	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027353383.1	3019.9171229239	18.3343771044097	3.05336070876868	0.994519032584261	7.3638138947879	0.00548096741573934	-7.3638138947879	1013	1337	1804	3788	5575	3149	16	29	9	2	0	7	780.81575172646	1210.34842280253	1299.20005363958	6179.13857710202	5868.99745231301	2781.00247995977	19.4306999793229	66.0216579841473	18.1593737988672	1.26328189174208	0.278428866274215	4.85282010610463	Up_hep_Down_hemocytes
XM_027353391.1	1915.19954731356	18.1776959462808	2.57920338671398	0.992862130869125	6.71918155908335	0.00713786913087466	-6.71918155908335	699	919	1269	2259	3839	1676	14	32	6	4	2	5	538.785992553599	831.944802210564	913.905137510322	3684.97202895287	4041.44954608603	1480.13977656798	17.0018624819076	72.8514846721625	12.1062491992448	2.52656378348416	1.11371546509686	3.46630007578902	Up_hep_Down_hemocytes
XM_027353393.1	524.36529081096	2912.43674666429	-2.32811524358085	0.983039875801068	-2.47358261928649	0.0169601241989319	2.47358261928649	700	426	730	300	445	835	2287	891	979	5801	6498	4920	539.556787964978	385.645795148749	525.729511727766	489.372115398787	468.467061216016	737.420473409466	2777.37567829447	2028.45852634052	1975.33632767678	3664.1491269979	3618.46154609969	3410.83927457639	Down_hep_Up_hemocytes
XM_027353394.1	506.70762586984	2901.95334480896	-2.37036440210097	0.984619842174621	-2.5177988786715	0.0153801578253789	2.5177988786715	724	400	696	263	444	818	2306	981	935	5597	6486	4824	558.055877838063	362.108727839201	501.243479674692	429.01622116627	467.414326246991	722.407122453825	2800.44963451992	2233.35332698098	1886.55716688231	3535.2943740402	3611.77925330911	3344.28631312124	Down_hep_Up_hemocytes
XM_027353418.1	387.474393892626	1.55348398727306	3.09070703542341	0.994050544342801	7.96244979254344	0.00594945565719884	-7.96244979254344	421	734	439	287	310	255	0	2	0	4	0	0	324.504868190365	664.469515584934	316.157884449985	468.165990398173	326.347840397674	225.200264334627	0.607209374353842	4.55321779201016	1.00885409993707	2.52656378348416	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027353420.1	397.309934566963	2.43733766238738	3.44826997402758	0.996057532888664	7.34881492552525	0.00394246711133595	-7.34881492552525	483	730	450	279	308	280	3	0	2	6	3	0	372.294183695835	660.848428306542	324.079835996568	455.116067320872	324.242370459625	247.278721622336	3.64325624612305	1.13830444800254	4.03541639974826	3.78984567522623	1.67057319764529	0.346630007578902	Up_hep_Down_hemocytes
XM_027353421.1	492.51697251812	2.37618161938211	3.46339142550809	0.996221050779335	7.69538452131063	0.00377894922066457	-7.69538452131063	526	829	540	359	426	426	4	2	0	2	4	0	405.438386385112	750.470338446744	388.895803195882	585.615298093882	448.465096804546	376.216912182554	4.85767499483073	4.55321779201016	1.00885409993707	1.26328189174208	2.22743093019372	0.346630007578902	Up_hep_Down_hemocytes
XM_027353422.1	436.392521077842	1.9793236143196	2.87055203810442	0.993060932968642	7.78447505805244	0.00693906703135838	-7.78447505805244	537	805	510	295	329	318	0	3	0	4	1	0	413.917135910276	728.743814776392	367.290480796111	481.215913475474	346.349804809144	280.837976699653	0.607209374353842	6.82982668801524	1.00885409993707	2.52656378348416	0.556857732548429	0.346630007578902	Up_hep_Down_hemocytes
XM_027353423.1	403.925837188175	0.662279355892716	4.62115318299723	0.998368420133833	9.25243482764539	0.00163157986616713	-9.25243482764539	448	694	481	291	339	308	0	0	0	0	1	0	345.316344297586	628.258642801013	346.405335809665	474.690951936824	356.877154499392	272.00659378457	0.607209374353842	1.13830444800254	1.00885409993707	0.315820472935519	0.556857732548429	0.346630007578902	Up_hep_Down_hemocytes
XM_027353424.1	424.519678711715	2.32136682365915	2.59363077318336	0.992778890822794	7.51471310541978	0.00722110917720598	-7.51471310541978	457	790	498	277	358	331	0	4	0	1	4	0	352.253502999993	715.164737482422	358.648351836202	451.853586551547	376.879118910862	292.318774489262	0.607209374353842	9.10643558402031	1.00885409993707	0.631640945871039	2.22743093019372	0.346630007578902	Up_hep_Down_hemocytes
XM_027353425.1	383.675288229305	1.34293700531604	3.02036951843093	0.996023144639808	8.1583504043535	0.00397685536019154	-8.1583504043535	434	730	421	289	294	252	0	2	0	2	0	0	334.525208538286	660.848428306542	303.194691010123	471.428471167499	309.504080893278	222.550849460102	0.607209374353842	4.55321779201016	1.00885409993707	1.26328189174208	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027353426.1	401.320632064299	1.35232565004406	3.2617987780412	0.995773825511884	8.21316891224466	0.00422617448811602	-8.21316891224466	494	711	459	296	310	276	0	0	2	0	3	0	380.772933220998	643.64826373418	330.5614327165	482.847153860137	326.347840397674	243.746168456303	0.607209374353842	1.13830444800254	4.03541639974826	0.315820472935519	1.67057319764529	0.346630007578902	Up_hep_Down_hemocytes
XM_027353440.1	3090.74694999186	441.812642860968	1.80369508352399	0.98644743179395	2.80644893226546	0.0135525682060504	-2.80644893226546	8094	4141	7286	864	1207	713	571	383	189	402	384	341	6238.8180596979	3748.73060495533	5247.2126334911	1409.39169234851	1270.65110761288	629.677601845449	693.433105512087	871.941207169945	381.346849776211	253.919660240158	213.833369298597	236.401665168811	Up_hep_Down_hemocytes
XM_027353441.1	411.746750101232	1.40542572718581	2.90873862456132	0.99450098104499	8.19460623930384	0.0054990189550097	-8.19460623930384	246	322	305	395	642	509	0	0	0	8	0	0	189.615671199121	291.497525910557	219.654111064341	644.339951941737	675.855850113893	449.517390377747	0.607209374353842	1.13830444800254	1.00885409993707	5.05312756696831	0.278428866274215	0.346630007578902	Up_hep_Down_hemocytes
XM_027353448.1	307.790243744614	1663.72579722151	-1.38747083032156	0.9843999530425	-2.43439827159009	0.0156000469575002	2.43439827159009	621	470	475	76	201	300	1939	1311	1787	576	643	455	478.663950466073	425.477755211061	342.084271329711	123.974269234359	211.599728773976	264.941487452503	2354.7579537442	2984.63426266266	3605.64455317507	363.825184821718	358.05952202864	315.433306896801	Down_hep_Up_hemocytes
XM_027353449.1	71.5512915748476	6092.33341185632	-3.73468480564702	0.962425593796706	-6.41187327803132	0.0375744062032937	6.41187327803132	118	40	88	25	27	192	5669	5904	2688	5921	6507	4964	90.9538585426676	36.2108727839201	63.3756123726622	40.7810096165656	28.4238441636684	169.562551969602	6884.53988642386	13441.098922014	5423.59964126167	3739.94604050242	3623.47326569263	3441.34271524334	Down_hep_Up_hemocytes
XM_027353452.1	27.3179009470619	673.838759793114	-2.20820478316682	0.983882069295643	-4.62448487672904	0.0161179307043573	4.62448487672904	90	29	56	0	9	20	526	336	248	1128	1344	978	69.3715870240685	26.2528827683421	40.3299351462396	0.815620192331312	9.4746147212228	17.6627658301669	638.784261820241	764.940589057706	500.391633568785	712.490986942532	748.416792545089	678.008294824332	Down_hep_Up_hemocytes
XM_027353453.1	71.0763013204034	1392.98065920991	-2.44662296992729	0.983498554411814	-4.29266280867379	0.0165014455881863	4.29266280867379	198	69	168	6	17	71	978	843	524	2375	2519	1862	152.617491452951	62.4637555522621	120.989805438719	9.78744230797575	17.8964944734208	62.7028186970924	1187.70153623611	1919.18129933228	1057.27909673405	1500.14724644372	1402.72462828949	1290.85014822383	Down_hep_Up_hemocytes
XM_027353455.1	140.312165332025	599.179177165869	-1.33608923822347	0.98119612538657	-2.09434738895706	0.0188038746134298	2.09434738895706	121	145	154	135	89	218	426	322	199	949	1249	935	93.2662447768033	131.26441384171	110.907321652159	220.217451929454	93.6934122432032	192.524147548819	517.342386949473	733.068064513635	401.523931774952	599.427257631616	695.515307952988	648.198114172546	Down_hep_Up_hemocytes
XM_027353456.1	922.615853950783	46.1518538809935	2.4635011203812	0.993101833720292	4.32126957746119	0.0068981662797083	-4.32126957746119	569	1444	625	990	1042	711	29	28	27	80	65	53	438.582589074389	1307.21250749951	450.110883328567	1614.927980816	1096.94983772379	627.911325262432	35.2181437125228	63.7450490881422	54.4781213966016	50.5312756696831	36.1957526156479	36.7427808033636	Up_hep_Down_hemocytes
XM_027353457.1	872.090445357466	64.2246867888513	2.16281018693441	0.993881128098419	3.76327791156627	0.00611887190158078	-3.76327791156627	562	1314	558	908	1017	743	66	42	28	102	87	58	433.187021194739	1189.52717095177	401.858996635745	1481.16626927366	1070.63146349818	656.171750590699	80.1516374147071	95.6175736322133	56.4958295964757	64.427376478846	48.4466227317134	40.2090808791526	Up_hep_Down_hemocytes
XM_027353458.1	821.357929726712	43.6622798101683	2.42842421354857	0.992776753302592	4.2335516865986	0.00722324669740848	-4.2335516865986	523	1242	544	825	980	715	29	29	17	64	81	59	403.126000150976	1124.34759994072	391.776512849185	1345.77331734667	1031.68026964426	631.443878428465	35.2181437125228	66.0216579841473	34.3010393978602	40.4250205357465	45.1054763364228	40.9023408943104	Up_hep_Down_hemocytes
XM_027353459.1	824.425820444701	38.4339435438482	2.43891068959056	0.993034965280568	4.42293677186839	0.00696503471943177	-4.42293677186839	472	1246	498	837	1030	732	37	27	20	43	52	40	363.815434170671	1127.96868721911	358.648351836202	1365.34820196262	1084.3170180955	646.457229384107	44.9334937021843	61.4684401921371	40.3541639974826	27.1605606724547	28.9566020925183	27.7304006063121	Up_hep_Down_hemocytes
XM_027353460.1	956.530917581397	37.1751469785135	2.60810767045135	0.992934497313128	4.68540124965121	0.00706550268687245	-4.68540124965121	623	1515	621	975	1133	744	32	18	30	33	60	41	480.20554128883	1371.48680669097	447.230173675264	1590.45937504606	1192.74871990505	657.054888882207	38.8613999586459	40.9789601280914	60.531245996224	20.8441512137443	33.4114639529058	28.42366062147	Up_hep_Down_hemocytes
XM_027353461.1	822.140932334999	50.7525607526447	2.29336372302396	0.994196039163412	4.01783320219312	0.00580396083658796	-4.01783320219312	481	1278	502	847	994	697	59	22	20	73	102	57	370.752592873077	1156.93738544625	361.529061489505	1381.66060580924	1046.41855921061	615.547389181315	71.6507061737533	50.0853957121117	40.3541639974826	46.1097890485858	56.7994887199398	39.5158208639948	Up_hep_Down_hemocytes
XM_027353462.1	1222.51300786555	32.2084069979147	3.04871711095333	0.994707974583836	5.24626869775442	0.00529202541616403	-5.24626869775442	720	2082	876	1265	1209	1051	34	16	17	43	61	29	554.972696192548	1884.77592840304	630.875414073319	2063.51908659822	1272.75657755093	928.178344375268	41.2902374560612	36.4257423360813	34.3010393978602	27.1605606724547	33.9683216854542	20.1045404395763	Up_hep_Down_hemocytes
XM_027353463.1	894.858681610952	35.060151758726	2.66845123264568	0.993638144182276	4.67375572028196	0.00636185581772408	-4.67375572028196	544	1524	602	850	1019	767	30	23	13	48	57	48	419.312703789925	1379.63425306736	433.546802822076	1386.55432696323	1072.73693343623	677.367069586899	36.4325624612305	52.3620046081168	26.2302065983637	30.3187654018099	31.7408907552605	33.2764807275746	Up_hep_Down_hemocytes
