ID	logFC	logCPM	PValue	FDR	ovary_1	ovary_2	ovary_3	ovary_4	ovary_5	gills_1	gills_2	gills_3	gills_4	gills_5	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	Expression
XM_027382677.1	5.54956374614162	5.39007153514049	1.89730123723138e-43	8.00028688365899e-42	25	70	47	79	74	7247	4701	5452	3874	4719	0.866173602520362	2.16953142575602	1.40019884402516	1.90310555394481	2.3896028119915	70.9033282919793	77.1090124923464	80.9736136176981	65.1903903925214	115.807418930693	Down_ovary_Up_gills
XM_027351482.1	10.8686660437589	5.1061024065848	2.11889538965682e-43	8.91404120507821e-42	0	0	1	5	0	8783	1918	4527	2568	4718	0	0	0.0297914647664928	0.120449718604102	0	85.9312725801648	31.4603458754138	67.2354271546807	43.2134544470818	115.782878261286	Down_ovary_Up_gills
XM_027378643.1	-5.59918554073145	4.69165932798549	2.1836922035373e-43	9.16546939622937e-42	1437	1450	1571	2341	1708	160	29	67	47	56	49.7876586728704	44.9402938192318	46.8023911481602	56.3945582504404	55.1546162551551	1.56541086335265	0.475677805206987	0.995090262726664	0.790900451328989	1.37427748678084	Up_ovary_Down_gills
XM_027380568.1	13.1180675027965	3.48877973583725	2.87172060667002e-43	1.2025577602552e-41	0	0	0	0	0	1083	2621	1038	1259	873	0	0	0	0	0	10.5958747813183	42.9914319809487	15.4164730255265	21.1860354941106	21.424004392137	Down_ovary_Up_gills
XM_027352782.1	8.80140552984017	4.78892155616185	3.31053368333011e-43	1.38313489852159e-41	8	2	0	6	4	3138	2973	5881	3751	1843	0.277175552806516	0.0619866121644577	0	0.144539662324922	0.129167719567108	30.7016205575039	48.7651763751852	87.3451617178435	63.1205870837242	45.2284537167338	Down_ovary_Up_gills
XM_027362283.1	15.1013563831965	7.9933631617751	3.48668863051787e-43	1.45339862914219e-41	0	0	2	0	0	16441	68685	45721	18265	11150	0	0	0.0595829295329856	0	0	160.855750027381	1126.61827760834	679.05256570337	307.357377521787	273.628463885828	Down_ovary_Up_gills
XM_027372792.1	-7.73348353448313	3.20822397437671	3.60041529220815e-43	1.49737819549917e-41	734	673	573	472	531	5	6	0	9	6	25.4308569699978	20.85849499334	17.0705093112004	11.3704534362272	17.1470147725336	0.0489190894797705	0.0984160976290317	0	0.151449022594913	0.147244016440804	Up_ovary_Down_gills
XM_027350718.1	-11.2329825986048	9.3910400360032	4.1949507999138e-43	1.73670963116431e-41	57216	45079	43602	33171	38203	108	3	53	22	20	1982.3595536722	1397.14724488079	1298.96744674862	799.087523163331	1233.64859765556	1.05665233276304	0.0492080488145159	0.787160954097212	0.370208721898676	0.490813388136015	Up_ovary_Down_gills
XM_027365171.1	7.24532186894908	4.79378097949818	4.19099103292153e-43	1.73670963116431e-41	14	5	4	29	10	3826	3696	4351	3333	2289	0.485057217411403	0.154966530411144	0.119165859065971	0.698608367903789	0.32291929891777	37.4328872699204	60.6243161394835	64.6214587033391	56.0866213676494	56.1735922721669	Down_ovary_Up_gills
XM_027351592.1	11.055310324608	6.44347565145204	4.5806216878056e-43	1.8920772032895e-41	2	4	7	0	0	10600	15916	17879	5985	5632	0.069293888201629	0.123973224328915	0.20854025336545	0	0	103.708469697113	261.065101643945	265.540579213284	100.713600025617	138.213050099102	Down_ovary_Up_gills
XM_027353933.1	15.2025841826003	5.56694944238465	4.65729560912106e-43	1.91939585555994e-41	0	0	0	0	0	7345	12795	5309	1540	3540	0	0	0	0	0	71.8621424457828	209.87232819391	78.849764250983	25.9146105329073	86.8739697000746	Down_ovary_Up_gills
XM_027352540.1	-4.54486700433841	8.11050298276676	4.83654364359532e-43	1.98876927791721e-41	14057	18783	17345	23314	15563	1896	968	2127	1422	961	487.032093225149	582.147268142504	516.732956374817	561.632947907205	502.559304905725	18.550118730729	15.8777970841505	31.5904028182032	23.9289455699962	23.5835832999355	Up_ovary_Down_gills
XR_003477565.1	13.3879109632146	3.75707344578684	5.34800934226865e-43	2.19412923826049e-41	0	0	0	0	0	924	2678	1783	1255	1386	0	0	0	0	0	9.04024773586158	43.9263849084245	26.4812826633081	21.1187248174017	34.0133677978258	Down_ovary_Up_gills
XM_027376590.1	12.6804953569187	3.05410506706124	5.38189955796401e-43	2.20307151343533e-41	0	0	0	0	0	985	1745	993	565	811	0	0	0	0	0	9.63706062751478	28.6226817271101	14.7481288192176	9.50763308512508	19.9024828889154	Down_ovary_Up_gills
XM_027366501.1	11.6382346642015	5.41851966472204	6.37884547382912e-43	2.60531500339173e-41	0	2	0	0	2	2300	6916	8829	4076	3719	0	0.0619866121644577	0	0	0.0645838597835539	22.5027811606944	113.440955200397	131.129133277817	68.5895795663183	91.2667495238919	Down_ovary_Up_gills
XM_027377089.1	12.1948111439573	2.57300314670333	6.62868378814987e-43	2.70129986319772e-41	0	0	0	0	0	738	1254	591	610	490	0	0	0	0	0	7.22045760721412	20.5689644044676	8.77758724285759	10.2648781980996	12.0249280093324	Down_ovary_Up_gills
XM_027370325.1	12.2350672161905	6.76500266019519	6.95176421804226e-43	2.82663698651468e-41	5	0	0	2	0	7082	15453	21416	14577	8174	0.173234720504072	0	0	0.0481798874416406	0	69.2889983391469	253.470659443571	318.072433829168	245.296933596227	200.595431731189	Down_ovary_Up_gills
XM_027375725.1	-6.68580087769492	3.92569479342865	1.12643577578363e-42	4.56730202344909e-41	1203	929	1164	1043	623	18	31	10	24	9	41.6802737532798	28.7927813503906	34.6772649881976	25.1258113008156	20.1178723225771	0.176108722127174	0.508483171083331	0.148520934735323	0.403864060253101	0.220866024661207	Up_ovary_Down_gills
XR_003477531.1	12.5337237076578	2.90891274266479	1.12828607298643e-42	4.56730202344909e-41	0	0	0	0	0	984	680	1920	847	443	0	0	0	0	0	9.62727680961883	11.1538243979569	28.516019469182	14.253035793099	10.8715165472127	Down_ovary_Up_gills
XM_027357251.1	5.864987543143	5.60090755974037	1.15985465980816e-42	4.68468126010322e-41	45	39	40	87	65	9036	3603	10781	5813	2895	1.55911248453665	1.20873893720692	1.19165859065971	2.09582510371137	2.0989754429655	88.4065785078412	59.0988666262336	160.120419738152	97.8192409271365	71.0452379326881	Down_ovary_Up_gills
XM_027377457.1	-11.1883222498159	1.55667580992886	1.23057096351318e-42	4.9593098830434e-41	116	225	151	244	245	0	0	0	0	0	4.01904551569448	6.97349386850149	4.49851117974041	5.87794626788016	7.91152282348536	0	0	0	0	0	Up_ovary_Down_gills
XR_003477328.1	17.2349905555767	7.59783416136018	1.62637791677184e-42	6.5399779540653e-41	0	0	0	0	0	38958	45874	21332	3262	17571	0	0	0	0	0	381.157977590579	752.4566771057	316.824857977391	54.8918568560673	431.204102146896	Down_ovary_Up_gills
XM_027354017.1	9.56338998551553	2.44926005447547	1.79853413905715e-42	7.21632111829629e-41	0	0	0	2	0	940	774	950	342	495	0	0	0	0.0481798874416406	0	9.19678882219685	12.6956765941451	14.1094887998557	5.75506285860669	12.1476313563664	Down_ovary_Up_gills
XM_027373106.1	6.43714933828349	4.84899939163968	1.8247915617808e-42	7.30558309657124e-41	16	12	24	21	35	3624	3481	5771	2400	2674	0.554351105613032	0.371919672986746	0.714995154395827	0.505888818137227	1.13021754621219	35.4565560549376	57.0977393077766	85.7114314357549	40.3864060253101	65.6217499937852	Down_ovary_Up_gills
XR_003477352.1	-11.4702349285109	5.11802522287468	2.33997625625847e-42	9.34758936052726e-41	2675	3955	2227	1800	685	6	2	0	0	0	92.6805754696788	122.578525555215	66.3455920349794	43.3618986974766	22.1199719758672	0.0587029073757245	0.0328053658763439	0	0	0	Up_ovary_Down_gills
XR_003474987.1	-8.84889489085025	2.55489498008096	3.11846152513772e-42	1.24301739916649e-40	526	442	334	279	309	5	3	0	0	0	18.2242925970284	13.6990412883451	9.95034923200859	6.72109429810887	9.97820633655908	0.0489190894797705	0.0492080488145159	0	0	0	Up_ovary_Down_gills
XM_027372020.1	13.4049378234883	3.7744544176377	3.66968894958287e-42	1.45954266169436e-40	0	0	0	0	0	3731	1527	2688	472	1089	0	0	0	0	0	36.5034245698047	25.0468968465886	39.9224272568548	7.94265985164432	26.724788984006	Down_ovary_Up_gills
XM_027371013.1	-6.94939982940812	3.47005741463237	4.76557995579783e-42	1.89128114324212e-40	669	682	638	1009	688	32	4	13	14	1	23.1788056034449	21.1374347480801	19.0069545210224	24.3067532143077	22.2168477655426	0.313082172670531	0.0656107317526878	0.19307721515592	0.235587368480976	0.0245406694068007	Up_ovary_Down_gills
XM_027369461.1	-5.12992005162336	4.96904140260799	4.95544648103489e-42	1.96235680648982e-40	1493	1961	1960	2941	1939	100	94	129	167	59	51.727887542516	60.7778732272507	58.3912709423259	70.8485244829326	62.6140520601555	0.978381789595409	1.54185219618816	1.91592005808567	2.81022075259449	1.44789949500124	Up_ovary_Down_gills
XR_003476844.1	10.3977416473213	6.5163456814535	5.23096141218561e-42	2.06696731202545e-40	3	6	4	10	0	21875	4669	22130	5539	8214	0.103940832302443	0.185959836493373	0.119165859065971	0.240899437208203	0	214.021016473996	76.5841266383249	328.67682856927	93.2084595725802	201.577058507461	Down_ovary_Up_gills
XM_027361923.1	-10.8574179016796	2.3677971191861	5.58829696210383e-42	2.2033856593438e-40	425	202	183	534	377	0	0	1	0	0	14.7249512428462	6.26064782861022	5.45183805226818	12.8640299469181	12.1740575691999	0	0	0.0148520934735323	0	0	Up_ovary_Down_gills
XM_027370949.1	9.42685551310979	2.34576485477422	5.70875108120324e-42	2.24601748801724e-40	0	0	0	0	2	686	682	483	808	467	0	0	0	0	0.0645838597835539	6.71169907662451	11.1866297638333	7.1735611477161	13.5967566951877	11.4604926129759	Down_ovary_Up_gills
XM_027363360.1	5.37524521288016	3.91491714535359	6.29083402165183e-42	2.46969466677607e-40	12	26	20	39	23	1815	2251	1941	1903	1270	0.415763329209774	0.80582595813795	0.595829295329856	0.939507805111993	0.74271438751087	17.7576294811567	36.9224392938251	28.8279134321262	32.0230544442355	31.1666501466369	Down_ovary_Up_gills
XM_027353575.1	9.47482711312883	7.11591159902164	6.73706014946594e-42	2.63918898242305e-40	8	2	8	20	27	31813	9223	14442	18481	16156	0.277175552806516	0.0619866121644577	0.238331718131942	0.481798874416406	0.871882107077978	311.252598723987	151.28194473876	214.493933944754	310.992154064065	396.479054936273	Down_ovary_Up_gills
XM_027380116.1	6.25539836070841	4.88921358524747	7.48185110863719e-42	2.92466523165097e-40	20	30	11	33	33	2893	4187	4318	4206	2445	0.69293888201629	0.929799182466865	0.327706112431421	0.794968142787071	1.06563368642864	28.3045851729952	68.678033462126	64.1313396187125	70.7771765593559	60.0019366996278	Down_ovary_Up_gills
XM_027383661.1	14.4896632661797	4.85519585973906	8.4740556467989e-42	3.30542607413466e-40	0	0	0	0	0	1832	5089	1920	6027	2342	0	0	0	0	0	17.9239543853879	83.4732534723571	28.516019469182	101.42036213106	57.4742477507273	Down_ovary_Up_gills
XM_027378858.1	5.80235319538	4.36944247177977	9.11936179190647e-42	3.54953620515744e-40	24	11	29	32	25	5482	1577	2094	2267	2187	0.831526658419548	0.340926366904517	0.863952478228291	0.77087819906625	0.807298247294424	53.6348897056203	25.8670309934972	31.1002837335766	38.1483260247408	53.6704439926732	Down_ovary_Up_gills
XM_027363075.1	12.4794599823547	4.61117292267066	9.22770650450387e-42	3.58404907646146e-40	0	0	0	0	1	1924	4530	2864	4976	990	0	0	0	0	0.032291929891777	18.8240656318157	74.3041537099189	42.5363957081965	83.7344818258096	24.2952627127327	Down_ovary_Up_gills
XM_027353433.1	10.5674055838016	7.51683082560294	9.74362914318554e-42	3.77638188238867e-40	15	5	10	2	6	15896	27768	39582	10119	18762	0.519704161512217	0.154966530411144	0.297914647664928	0.0481798874416406	0.193751579350662	155.523569274086	455.469699827159	587.875563869356	170.279184404214	460.432039410395	Down_ovary_Up_gills
XM_027371720.1	6.8652498119991	6.20090577033461	9.84510797959348e-42	3.80761118803131e-40	49	67	21	55	16	10264	8025	9281	11182	6955	1.69770026093991	2.07655150750933	0.625620760096349	1.32494690464512	0.516670878268431	100.421106884073	131.63153057883	137.842279527853	188.166996739591	170.680355724299	Down_ovary_Up_gills
XM_027380122.1	13.6140429904592	3.98223394234807	1.01334129209962e-41	3.91081037645906e-40	0	0	0	0	0	1287	976	2390	3279	1554	0	0	0	0	0	12.5917736320929	16.0090185476558	35.4965034017422	55.1779272320799	38.1362002581683	Down_ovary_Up_gills
XM_027370337.1	5.11872901722627	7.5621706492133	1.17790122759623e-41	4.53628937883572e-40	242	350	356	424	396	36994	30541	31734	17594	8398	8.38456047239711	10.8476571287801	10.6057614568714	10.2141361376278	12.7876042371437	361.942559242926	500.95433961471	471.316334289074	296.066011503877	206.092541678313	Down_ovary_Up_gills
XM_027367748.1	12.5477818312805	6.35576067522972	1.21238261975546e-41	4.65923244756657e-40	4	0	0	0	0	23310	4364	11341	5055	10800	0.138587776403258	0	0	0	0	228.06079515469	71.5813083421824	168.43759208333	85.0638676908094	265.039229593448	Down_ovary_Up_gills
XM_027358398.1	-4.67865029171998	5.06498706332391	1.23560186147338e-41	4.73846810707349e-40	1568	2114	1802	2612	2651	311	113	228	113	96	54.3264083500771	65.5198490578317	53.68421950922	62.9229329987827	85.6059061431007	3.04276736564172	1.85350317201343	3.38627731196537	1.90152661702502	2.35590426305287	Up_ovary_Down_gills
XR_003477455.1	11.8600526544374	4.76104909657448	1.40300109808865e-41	5.36913193335773e-40	0	0	1	0	1	1342	2583	5685	4322	2355	0	0	0.0297914647664928	0	0.032291929891777	13.1298836163704	42.3681300292982	84.4341513970311	72.7291861839126	57.7932764530157	Down_ovary_Up_gills
XM_027360748.1	-10.0467071402166	2.23711309281958	1.82632839066058e-41	6.97450691074909e-40	384	424	253	240	224	0	0	0	0	2	13.3044265347128	13.141161778865	7.53724058592268	5.78158649299688	7.23339229575804	0	0	0	0	0.0490813388136015	Up_ovary_Down_gills
XM_027350808.1	15.3317691338626	9.70839128302379	1.9191738004326e-41	7.31373848298751e-40	6	0	0	0	0	259673	117809	128653	39448	53686	0.207881664604887	0	0	0	0	2540.59334449609	1932.3836742631	1910.76638165035	663.81789370268	1317.4903777735	Down_ovary_Up_gills
XR_003476002.1	11.5235821906601	1.91089816047055	1.96597938840153e-41	7.4764677534702e-40	0	0	0	0	0	573	275	593	486	402	0	0	0	0	0	5.60612765438169	4.51073780799729	8.80729142980466	8.17824722012529	9.8653491015339	Down_ovary_Up_gills
XM_027374382.1	-5.55138256749012	4.86496424404809	2.00263175643526e-41	7.59998751567182e-40	1446	2027	1696	2586	1841	68	87	90	116	28	50.0994811697778	62.8234314286778	50.5263242439718	62.2965944620414	59.4494429307614	0.665299616924878	1.42703341562096	1.33668841261791	1.95200962455665	0.687138743390421	Up_ovary_Down_gills
XM_027362303.1	-11.0052338256387	1.37393328360885	2.33302446717064e-41	8.83542072639924e-40	177	173	153	133	203	0	0	0	0	0	6.13250910584417	5.36184195222559	4.5580941092734	3.2039625148691	6.55526176803073	0	0	0	0	0	Up_ovary_Down_gills
XM_027373933.1	11.0264063372611	3.94375873957919	2.35133779229677e-41	8.88630066897884e-40	2	0	0	0	0	1716	1237	3849	1206	1574	0.069293888201629	0	0	0	0	16.7890315094572	20.2901187945187	57.1657077796258	20.2941690277183	38.6270136463044	Down_ovary_Up_gills
XM_027357634.1	11.197353676217	4.09473212708607	2.36965280157648e-41	8.93697628023128e-40	0	0	2	0	0	3861	719	3939	2102	1086	0	0	0.0595829295329856	0	0	37.7753208962787	11.7935290325456	58.5023961922437	35.3717606105008	26.6511669757856	Down_ovary_Up_gills
XM_027365739.1	7.94848097472752	6.89328833495465	3.58639942071413e-41	1.34979032743241e-39	34	15	27	29	51	12500	17111	29426	11781	5909	1.17799609942769	0.464899591233432	0.804369548695305	0.698608367903789	1.64688842448063	122.297723699426	280.66630775506	437.037702552162	198.246770576741	145.010815524786	Down_ovary_Up_gills
XM_027366303.1	16.4325151020783	6.79577816608784	3.69987148037744e-41	1.38962595642382e-39	0	0	0	0	0	20489	14284	35019	3606	3862	0	0	0	0	0	200.460644870203	234.295923088848	520.105461349628	60.6805750530284	94.7760652490644	Down_ovary_Up_gills
XM_027357249.1	5.96099596732375	5.52731535947086	3.92181063216403e-41	1.46995272583333e-39	29	42	35	84	58	8925	3443	10418	5179	2754	1.00476137892362	1.30171885545361	1.04270126682725	2.02355527254891	1.87293193372306	87.3205747213903	56.474437356126	154.72910980726	87.1504986687837	67.5850035463292	Down_ovary_Up_gills
XM_027351610.1	8.5668278191737	2.33190872632017	4.32161697053986e-41	1.61647997403191e-39	0	2	0	2	0	852	537	784	388	582	0	0.0619866121644577	0	0.0481798874416406	0	8.33581284735289	8.80824073779834	11.6440412832493	6.52913564075846	14.282669594758	Down_ovary_Up_gills
XM_027350717.1	-11.3323618962042	8.59887164616454	5.21169046307383e-41	1.94541298105231e-39	32199	24464	24481	20362	24216	74	1	11	16	12	1115.59695310213	758.220239995646	729.32484894851	490.519434043343	781.981374259271	0.724002524300603	0.016402682938172	0.163373028208855	0.269242706835401	0.294488032881609	Up_ovary_Down_gills
XM_027355340.1	13.2225128864804	3.59227148110288	6.31702553855026e-41	2.35318890000474e-39	0	0	0	0	0	895	1669	1572	1009	1775	0	0	0	0	0	8.75651701687891	27.376077823809	23.3474909403928	16.9791181998074	43.5596881970713	Down_ovary_Up_gills
XM_027379066.1	-10.3744409326867	0.747665575999855	8.35602557676723e-41	3.10639514094677e-39	105	108	131	107	99	0	0	0	0	0	3.63792913058552	3.34727705688071	3.90268188441056	2.57762397812777	3.19690105928592	0	0	0	0	0	Up_ovary_Down_gills
XM_027360213.1	-4.38456655622288	5.62846540250674	8.61981443812573e-41	3.19793360091443e-39	3152	3574	3363	3149	2352	367	311	292	362	141	109.207167805767	110.770075937886	100.188696009715	75.8592327768632	75.9506191054594	3.59066116781515	5.10123439377148	4.33681129427143	6.09161624215094	3.4602343863589	Up_ovary_Down_gills
XR_003477329.1	16.2236949051209	6.58706041572531	1.04667844810652e-40	3.87526313225781e-39	0	0	0	0	0	24266	21439	10332	1678	7740	0	0	0	0	0	237.414125063222	351.657119511469	153.451829768536	28.2368288793626	189.944781208638	Down_ovary_Up_gills
XM_027381205.1	11.6489570643011	2.03464134032325	1.07000213421565e-40	3.95358192228648e-39	0	0	0	0	0	1187	424	428	291	427	0	0	0	0	0	11.6133918424975	6.95473756578491	6.35669600667183	4.89685173056885	10.4788658367039	Down_ovary_Up_gills
XR_003477091.1	-9.44148298556226	2.38152538525743	1.24940038612835e-40	4.6071006950838e-39	401	441	362	304	194	0	4	0	0	0	13.8934245844266	13.6680479822629	10.7845102454704	7.32334289112938	6.26463439900473	0	0.0656107317526878	0	0	0	Up_ovary_Down_gills
XM_027378576.1	7.84865226545024	4.97610289370441	1.32789722074348e-40	4.88666177233602e-39	4	6	2	24	11	4440	5007	5556	3045	2177	0.138587776403258	0.185959836493373	0.0595829295329856	0.578158649299688	0.355211228809547	43.4401514580362	82.128233471427	82.5182313389455	51.2402526446122	53.4250372986052	Down_ovary_Up_gills
XM_027382049.1	6.38064564415052	4.51624482712176	1.50246810231639e-40	5.51793527253939e-39	14	14	22	31	11	2450	1760	4555	3655	1773	0.485057217411403	0.433906285151204	0.655412224862841	0.74678825534543	0.355211228809547	23.9703538450875	28.8687219711826	67.6512857719396	61.5051308427118	43.5106068582577	Down_ovary_Up_gills
XM_027352541.1	-4.46094052819423	7.69322126080243	1.72763473058756e-40	6.33211151959415e-39	11056	14503	13714	16400	10634	1328	878	1782	1037	757	383.056613978605	449.495918110565	408.560147807682	395.075077021453	343.392382469156	12.992910165827	14.401555619715	26.4664305698346	17.4502929367694	18.5772867409482	Up_ovary_Down_gills
XM_027380567.1	10.5158660240262	3.41656577447049	1.78419824710985e-40	6.52629623882592e-39	0	0	2	0	0	1206	2484	950	1257	744	0	0	0.0595829295329856	0	0	11.7992843825206	40.7442644184191	14.1094887998557	21.1523801557562	18.2582580386597	Down_ovary_Up_gills
XM_027361864.1	-8.13106927056399	0.736949865324548	2.04374175474658e-40	7.46068132353982e-39	83	113	124	125	105	0	0	0	3	0	2.8756963603676	3.50224358729186	3.69414163104511	3.01124296510254	3.39065263863658	0	0	0	0.0504830075316376	0	Up_ovary_Down_gills
XM_027382674.1	13.4976080643115	3.86625132633781	2.11628525726043e-40	7.71005044925119e-39	0	0	0	0	0	1029	2298	2824	917	1633	0	0	0	0	0	10.0675486149368	37.6933653919192	41.9423119692552	15.4309726355039	40.0749131413056	Down_ovary_Up_gills
XM_027383361.1	5.08380954325289	9.51938675392715	2.61717645187664e-40	9.51586551844009e-39	1242	888	1858	1344	1607	122991	72941	137010	90064	47989	43.0315045732116	27.5220558010192	55.3525415361436	32.3768843607825	51.8931313360856	1203.32154684129	1196.4280961932	2034.88532680866	1515.56719677647	1177.68218416296	Down_ovary_Up_gills
XM_027357495.1	-9.90287893164064	1.99037559541144	2.7479591761295e-40	9.97147895465636e-39	280	362	247	153	237	2	0	0	0	0	9.70114434822806	11.2195768017668	7.35849179732372	3.68576138928551	7.65318738435114	0.0195676357919082	0	0	0	0	Up_ovary_Down_gills
XM_027376663.1	13.2288054050334	3.59879343085546	3.17851881958123e-40	1.15109142778313e-38	0	0	0	0	0	1235	2749	1419	698	1244	0	0	0	0	0	12.0830151015033	45.0909753970347	21.0751206389423	11.7457130856943	30.5285927420601	Down_ovary_Up_gills
XM_027360490.1	-7.71172432734108	5.19646687402297	3.34122642937916e-40	1.2076146951899e-38	1803	1766	2103	4264	2546	8	28	44	11	15	62.4684402137685	54.7341785412161	62.6514504039343	102.719520025578	82.2152535044642	0.0782705431676327	0.459275122268815	0.653492112835421	0.185104360949338	0.368110041102011	Up_ovary_Down_gills
XM_027367783.1	-5.2138128075035	6.75855286182289	3.37306636084128e-40	1.21670845206109e-38	5916	7054	7550	8439	6269	997	181	399	279	204	204.971321300419	218.626781104042	224.925558987021	203.295035060003	202.43810849155	9.75446644226623	2.96888561180912	5.92598529593939	4.6949197004423	5.00629655898735	Up_ovary_Down_gills
XM_027370985.1	-13.0590332781637	3.422500130878	3.63909625615602e-40	1.31007465221617e-38	1323	446	757	452	435	0	0	0	0	0	45.8379070453776	13.8230145126741	22.552138828235	10.8886545618108	14.046989502923	0	0	0	0	0	Up_ovary_Down_gills
XM_027378386.1	-8.6793544465496	3.61124170655022	3.65475346915038e-40	1.31311615767344e-38	1297	1005	463	722	451	7	3	1	6	2	44.9370864987564	31.14827261264	13.7934481868862	17.3929393664323	14.5636603811914	0.0684867252716786	0.0492080488145159	0.0148520934735323	0.100966015063275	0.0490813388136015	Up_ovary_Down_gills
XM_027363070.1	11.7686915889318	2.15247333820194	3.82288490591905e-40	1.37082030405947e-38	0	0	0	0	0	1293	337	399	454	491	0	0	0	0	0	12.6504765394686	5.52770415016395	5.92598529593939	7.63976180645449	12.0494686787392	Down_ovary_Up_gills
XM_027363018.1	-5.01394079219162	5.42836142321896	4.17735499249474e-40	1.49498425428849e-38	2699	2578	3004	2762	2729	347	107	118	122	162	93.5121021280983	79.9007430799859	89.4935601585443	66.5364245569057	88.1246766746593	3.39498480989607	1.7550870743844	1.75254702987681	2.05297563961993	3.97558844390172	Up_ovary_Down_gills
XM_027379278.1	7.38548955550116	5.33819788941002	4.31990277894773e-40	1.54296762786886e-38	21	16	11	14	16	4565	2642	6133	9441	2588	0.727585826117104	0.495892897315661	0.327706112431421	0.337259212091485	0.516670878268431	44.6631286950304	43.3358883226503	91.0878892731736	158.870024702064	63.5112524248003	Down_ovary_Up_gills
XM_027359434.1	-4.11057718098848	6.30461726799206	4.61062197065202e-40	1.64358297098625e-38	4229	4970	4597	6686	4598	800	336	741	556	389	146.521926602345	154.036731228677	136.951363531567	161.065363717405	148.47829364239	7.82705431676327	5.51130146722578	11.0054012638874	9.35618406253017	9.54632039924549	Up_ovary_Down_gills
XM_027363503.1	-5.26892008947812	9.04133320591111	5.74665014926001e-40	2.04455037341641e-38	32352	34119	38664	33279	31079	2229	1219	3140	1091	1075	1120.89793554955	1057.46061021957	1151.85719373168	801.68923708518	1003.60088910654	21.8081300900817	19.9948705016316	46.6355735068914	18.3589870723389	26.3812196123108	Up_ovary_Down_gills
XM_027370947.1	9.98087710390154	5.66469261861214	6.5051652910268e-40	2.30990430684881e-38	0	3	4	8	2	4401	6955	9994	2578	6407	0	0.0929799182466865	0.119165859065971	0.192719549766563	0.0645838597835539	43.058582560094	114.080659834986	148.431822174482	43.3817311388539	157.232068889372	Down_ovary_Up_gills
XM_027372183.1	12.0007439629658	2.38108445675063	7.39335742786705e-40	2.62018285809389e-38	0	0	0	0	0	1117	274	627	666	632	0	0	0	0	0	10.9285245897807	4.49433512505912	9.31226260790475	11.2072276720235	15.5097030650981	Down_ovary_Up_gills
XM_027374162.1	5.08857984712287	5.87273509636461	7.95682610364894e-40	2.81439891852561e-38	89	83	96	144	146	8493	8612	11409	4796	3834	3.08357802497249	2.57244440482499	2.85998061758331	3.46895189579813	4.71462176419944	83.0939653903381	141.259905463537	169.44753443953	80.7055013739113	94.088926505674	Down_ovary_Up_gills
XM_027357428.1	8.01713080507236	5.10271595418082	8.11871161186882e-40	2.86609400623648e-38	5	4	11	12	12	7686	1400	3033	6301	3766	0.173234720504072	0.123973224328915	0.327706112431421	0.289079324649844	0.387503158701324	75.1984243483031	22.9637561134407	45.0463995052235	106.031143485616	92.4201609860116	Down_ovary_Up_gills
XM_027377103.1	-4.72934748810835	5.0483285837755	8.3687892849293e-40	2.94866277783892e-38	1712	2469	2015	2833	1693	358	186	112	122	69	59.3155683005944	76.522472717023	60.029801504483	68.246810561084	54.6702373067784	3.50260680675156	3.05089902649998	1.66343446903562	2.05297563961993	1.69330618906925	Up_ovary_Down_gills
XM_027368879.1	6.47357197242201	4.51289198579355	8.67043698761923e-40	3.04904787966162e-38	20	5	26	20	13	6136	2302	2909	1666	2285	0.69293888201629	0.154966530411144	0.774578083928813	0.481798874416406	0.419795088593101	60.0335066095743	37.7589761236718	43.2047399145055	28.0348968492361	56.0754295945397	Down_ovary_Up_gills
XM_027376624.1	-3.62850876946073	5.7127075097366	1.03232073333869e-39	3.62326675886273e-38	2789	3110	3165	3846	3255	823	554	422	484	312	96.6303270971716	96.3891819157317	94.2899859859497	92.649923550275	105.110231797734	8.05208212837022	9.08708634774726	6.26758344583063	8.14459188177087	7.65668885492183	Up_ovary_Down_gills
XM_027383678.1	6.64911694420283	3.6644167548662	1.39716650869819e-39	4.89438175431657e-38	6	8	7	3	16	2284	1392	2500	1241	883	0.207881664604887	0.247946448657831	0.20854025336545	0.072269831162461	0.516670878268431	22.3462400743591	22.8325346499354	37.1302336838308	20.8831374489208	21.669411086205	Down_ovary_Up_gills
XM_027382774.1	-6.25675920899615	5.44351523884648	1.55033280731663e-39	5.42051102074466e-38	2649	3630	3110	2717	2077	178	53	80	22	58	91.7797549230576	112.505701078491	92.6514554237926	65.4523770894688	67.0703383852208	1.74151958547983	0.869342195723114	1.18816747788258	0.370208721898676	1.42335882559444	Up_ovary_Down_gills
XM_027363185.1	11.243177223371	1.63621114646376	1.59301375722991e-39	5.55906869764367e-38	0	0	0	0	0	474	424	598	286	209	0	0	0	0	0	4.63752968268224	6.95473756578491	8.88155189717232	4.81271338468279	5.12899990602135	Down_ovary_Up_gills
XM_027358787.1	14.9999011528325	5.36454941613211	1.81890195548074e-39	6.33520421052336e-38	0	0	0	0	0	5833	10973	4887	1130	3369	0	0	0	0	0	57.0690097871002	179.986639880561	72.5821808051524	19.0152661702502	82.6775152315117	Down_ovary_Up_gills
