ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	Expression
XM_027381967.1	-10.3311800940518	-0.943661872583286	-19.1356318437729	4.77078771183012e-11	2.01700812776928e-09	14.6969982227031	876	539	990	524	945	386	0	0	0	0	0	0	18.7644446631209	13.9876203176394	19.8617470023785	26.0443738429231	32.2932160655737	9.87082575987189	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027350653.1	-12.3436347392317	1.02616384810157	-19.1218748107591	4.81502056528856e-11	2.02592192586037e-09	14.6447518110662	10536	8739	7205	2278	4155	3391	0	2	0	5	0	0	225.687430331783	226.786296764102	144.549380961754	113.223442011792	141.987632542284	86.7149485795999	0	0.126417593604503	0	0.0863435156777057	0	0	Up_hep_Down_hemocytes
XM_027354274.1	5.80105269846077	5.29725100432874	19.1205034444493	4.81945396141065e-11	2.02592192586037e-09	15.6643376175601	392	215	309	37	164	234	7357	6023	4581	18762	20957	16251	8.39687478075731	5.57947749219384	6.19927254922722	1.83901113013007	5.6043253277821	5.98386846582907	240.799625855418	380.706583139959	251.969565837355	323.995408229023	317.791703009248	313.089664903356	Down_hep_Up_hemocytes
XM_027363410.1	-14.3372081388206	1.01848947048439	-19.1181216826778	4.82716420706384e-11	2.02592192586037e-09	14.5992881852738	5573	7108	7217	15686	16629	14738	0	0	0	0	0	0	119.376997839695	184.460120997739	144.790129410268	779.641313168115	568.258084607857	376.881424997388	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027370854.1	6.48805756358694	1.93762230083372	19.11409382709	4.84023332115852e-11	2.02660454730587e-09	15.0553682023779	15	17	16	4	10	40	979	769	528	2373	2517	1761	0.32130898395755	0.441167987754862	0.320997931351571	0.198812014068116	0.341727154133055	1.02288349843232	32.0433374626144	48.6075647409312	29.0416788391451	40.9786325406391	38.167758575859	33.927198319784	Down_hep_Up_hemocytes
XM_027352582.1	-9.18286254016983	-1.51614748999466	-19.1076291380757	4.86128860912904e-11	2.02751288520461e-09	14.6434611176548	251	375	369	158	466	297	0	0	0	0	0	0	5.37657033155634	9.73164678871018	7.40301479179561	7.85307455569057	15.9244853826004	7.59490997585998	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027358239.1	-9.72426812226319	-0.976735158052707	-19.1064014418894	4.86529826781074e-11	2.02751288520461e-09	14.675306913508	630	630	460	474	680	384	0	0	0	0	1	0	13.4949773262171	16.3491666050331	9.22869052635767	23.5592236670717	23.2374464810477	9.81968158495027	0	0	0	0	0.0151639883098367	0	Up_hep_Down_hemocytes
XM_027363774.1	-10.8367358962163	3.37664462446705	-19.0995399413942	4.88777337270808e-11	2.03209751652659e-09	14.7767092690052	16243	17659	15965	13655	20246	12595	20	0	11	16	21	8	347.934788428166	458.269735044888	320.29574837674	678.69451302503	691.860796257783	322.080441568877	0.654613635599885	0	0.605034975815523	0.276299250168658	0.318443754506571	0.154126965677611	Up_hep_Down_hemocytes
XM_027364294.1	-5.99723073473404	2.37700114197595	-19.0941888903228	4.9053782435478e-11	2.03464061057319e-09	15.2261534116715	1728	1438	1667	1191	1649	1189	24	10	14	31	32	37	37.0147949519098	37.3176215524406	33.4439719726918	59.1962771887814	56.3508077165407	30.4052119909007	0.785536362719862	0.632087968022513	0.770044514674302	0.535329797201775	0.485247625914774	0.712837216258949	Up_hep_Down_hemocytes
XM_027350759.1	-9.79986123834043	-1.20503698854512	-19.0800262181493	4.95230232909353e-11	2.0493043586583e-09	14.6563955993444	359	645	592	338	620	353	0	0	0	0	0	0	7.6899950160507	16.7384324765815	11.8769234600081	16.7996151887558	21.1870835562494	9.02694687366523	0	0	0	0	0	0	Up_hep_Down_hemocytes
XR_003477129.1	-10.5495646354763	-0.454348582261821	-19.0742932989577	4.97143348332977e-11	2.05242560427164e-09	14.6723768082208	1764	1317	1665	553	1010	485	0	0	0	2	0	0	37.7859365134079	34.1775435219502	33.4038472312729	27.485760944917	34.5144425674385	12.4024624184919	0	0	0	0.0345374062710823	0	0	Up_hep_Down_hemocytes
XM_027356390.1	-11.1040866925387	-0.562821780760649	-19.0664826823561	4.99762576089403e-11	2.05844069421382e-09	14.6687945027668	1604	1054	1706	907	1525	533	0	0	0	0	0	0	34.3586406845274	27.3524152408014	34.2264044303613	45.0806241899452	52.1133910052909	13.6299226166107	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027352729.1	-7.38767277350897	2.39331715393379	-19.0497769757921	5.05414529148567e-11	2.07208257540515e-09	15.0264867621539	2830	2344	2920	1905	3134	1700	16	4	10	25	32	12	60.6202949733245	60.8292801939645	58.5821224716618	94.6842216999401	107.097290105299	43.4725486833736	0.523690908479908	0.252835187209005	0.55003179619593	0.431717578388528	0.485247625914774	0.231190448516416	Up_hep_Down_hemocytes
XM_027373157.1	-10.7954183175657	-0.715266302517651	-19.0520061991232	5.04656379128813e-11	2.07208257540515e-09	14.6605870449029	778	1937	929	826	644	803	0	0	0	0	0	0	16.6652259679316	50.267199545951	18.6379423891006	41.0546809050659	22.0072287261687	20.5343862310288	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027380876.1	-9.9071717131038	-1.14922908252272	-19.0425368985594	5.07885291307822e-11	2.07740332433091e-09	14.6412477443595	553	515	593	451	677	313	0	0	0	0	0	0	11.8455912085683	13.364794923162	11.8969858307176	22.41605458618	23.1349283348078	8.00406337523291	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027367615.1	-17.5801669133681	2.61989963299807	-19.0366075380201	5.09918407627571e-11	2.07827424180877e-09	14.3502736154648	28652	77623	60982	219011	345575	65260	0	0	0	0	0	0	613.743000556782	2014.3989831468	1223.4434906051	10885.504503268	11809.236128953	1668.83442769233	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027380421.1	-11.4313313927632	2.63900014278176	-19.0350756685351	5.10445087904023e-11	2.07827424180877e-09	14.608606913427	11778	17795	12107	8724	14923	7204	14	3	0	12	6	2	252.291814203468	461.799078946927	242.895122179592	433.60900268256	509.959432112758	184.221318067661	0.45822954491992	0.189626390406754	0	0.207224437626494	0.0909839298590202	0.0385317414194026	Up_hep_Down_hemocytes
XM_027375188.1	-15.5245827274361	1.65477192214856	-19.0292367534392	5.12457954698208e-11	2.08168413661926e-09	14.4861723642155	45394	49656	50388	7527	47765	5352	0	0	0	0	0	0	972.366667851269	1288.62574117385	1010.90273530894	374.114507472677	1632.25975171654	136.861812090244	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027365593.1	-9.96629283911661	-1.13633521982916	-19.0169367605633	5.16726085721618e-11	2.08723014459343e-09	14.6292215674652	930	747	668	219	603	293	0	0	0	0	0	0	19.9211570053681	19.3854404031107	13.4016636339281	10.8849577702293	20.6061473942232	7.49262162601675	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027370903.1	-10.8690460572035	-0.0296501901127335	-19.0151228931742	5.17358722532052e-11	2.08723014459343e-09	14.6411877861043	2205	1547	2836	1113	1135	979	0	0	0	0	0	7	47.2324206417599	40.1462868856924	56.896883332066	55.3194429144532	38.7860319941017	25.035073624131	0	0	0	0	0	0.134861094967909	Up_hep_Down_hemocytes
XM_027372143.1	-11.3383061892257	-0.44799701771489	-19.0158173603188	5.17116409645486e-11	2.08723014459343e-09	14.6428895665697	1238	1021	1809	1113	2364	919	0	0	0	0	0	0	26.5187014759631	26.4960303233949	36.292828613437	55.3194429144532	80.7842992370542	23.5007483764826	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027366882.1	-9.03088228779316	0.460001207107644	-18.9734953481141	5.32108228699267e-11	2.14185655420289e-09	14.622217975262	1906	1303	1867	651	1050	631	2	0	0	4	4	6	40.8276615615394	33.814228708505	37.4564461145865	32.3566552895858	35.8813511839708	16.1359871877699	0.0654613635599885	0	0	0.0690748125421645	0.0606559532393468	0.115595224258208	Up_hep_Down_hemocytes
XM_027378229.1	-6.87957651387077	1.86267762833915	-18.9543844662749	5.39030132028841e-11	2.16479879101197e-09	14.9248608081741	1433	1950	1227	899	1326	1892	10	7	4	15	33	13	30.6957182674113	50.604563301293	24.6165288605236	44.683000161809	45.3130206380431	48.3823894758487	0.327306817799943	0.442461577615759	0.220012718478372	0.259030547033117	0.500411614224611	0.250456319226117	Up_hep_Down_hemocytes
XM_027368092.1	-10.2492477415946	-0.598529555231571	-18.9478094195034	5.41433876840425e-11	2.16953289428072e-09	14.6071151403735	911	645	1289	779	1027	521	0	0	0	0	2	0	19.5141656256885	16.7384324765815	25.860395844511	38.7186397397655	35.0953787294647	13.323057567081	0	0	0	0	0.0303279766196734	0	Up_hep_Down_hemocytes
XM_027355352.1	-11.7261552206934	-0.260146450043967	-18.9386167429961	5.44813887693367e-11	2.17814870540344e-09	14.6005836611152	1806	1529	1248	1779	2749	1566	0	0	0	0	0	0	38.685601668489	39.6791678398343	25.0378386454226	88.4216432567944	93.9407946711768	40.0458889636253	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027365607.1	-11.8523350215407	-0.189581302167158	-18.9307044118481	5.47741263483044e-11	2.18492016160995e-09	14.5944969934329	3467	2677	3143	1122	2031	714	0	0	0	0	0	0	74.2652164920551	69.4709825423391	63.0560311398743	55.7667699461064	69.4047850044234	18.2584704470169	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027352731.1	-7.15254891457416	2.42173290437632	-18.9171054172303	5.52812067843982e-11	2.20019203001905e-09	14.9917269697742	2519	2393	2667	1721	2972	1560	11	7	13	18	35	20	53.9584887059379	62.1008820410226	53.506342682165	85.5388690528067	101.561310208344	39.8924564388605	0.360037499579937	0.442461577615759	0.715041335054709	0.31083665643974	0.530739590844284	0.385317414194026	Up_hep_Down_hemocytes
XM_027370159.1	-14.0655206181426	1.29143555606108	-18.8969571729213	5.60417762982536e-11	2.22048299780396e-09	14.482572187037	15319	21298	9207	7205	19573	5024	0	2	0	0	0	0	328.142155016381	552.705635482532	184.71424712212	358.110140340193	668.862558784628	128.474167403099	0	0.126417593604503	0	0	0	0	Up_hep_Down_hemocytes
XM_027380041.1	-12.6348508154189	0.1840984658553	-18.8977395815888	5.60120328391308e-11	2.22048299780396e-09	14.5599485449804	3727	3149	2515	2858	6626	1902	0	0	0	0	0	0	79.834572213986	81.7198819670623	50.4568623343251	142.051184051669	226.428412328562	48.6381103504568	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027352730.1	-7.31684828384893	2.32324513393928	-18.8411054723029	5.82094011706865e-11	2.30122032172774e-09	14.9127191343417	2387	2147	2543	1750	3028	1702	9	6	13	16	25	21	51.1309696471115	55.7169217476287	51.0186087141904	86.9802561548006	103.474982271489	43.5236928582952	0.294576136019948	0.379252780813508	0.715041335054709	0.276299250168658	0.379099707745917	0.404583284903728	Up_hep_Down_hemocytes
XM_027378167.1	-9.20090691421942	-1.49589717490835	-18.8362082632909	5.84037076191339e-11	2.3037596116759e-09	14.5102202792449	392	204	315	312	327	350	0	0	0	0	0	0	8.39687478075731	5.29401585305834	6.31964677348406	15.507337097313	11.1744779401509	8.9502306112828	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027358778.1	-7.74259938859007	-2.21979178321145	-18.8203369585845	5.90382294724797e-11	2.32361351597131e-09	14.3875614184992	121	116	120	103	104	119	0	0	0	0	0	0	2.5918924705909	3.01032273997435	2.40748448513678	5.11940936225398	3.55396240298377	3.04307840783615	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027351791.1	-8.7826065919072	-1.69952970919166	-18.8031272291261	5.97346270176893e-11	2.34580926631994e-09	14.4704883688109	224	220	239	233	267	225	0	0	0	0	0	0	4.79821416043275	5.70923278270997	4.7949065995641	11.5807998194677	9.12411501535256	5.7537196786818	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027350765.1	-10.0033386350222	-1.10427346735483	-18.7829402306003	6.05627498776212e-11	2.36261423586464e-09	14.5129726272586	425	600	604	363	893	470	0	0	0	0	0	0	9.10375454546392	15.5706348619363	12.1176719085218	18.0421902766815	30.5162348640818	12.0188811065798	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027365592.1	-10.9257069266776	-0.655278778162057	-18.7870069233448	6.03949382814011e-11	2.36261423586464e-09	14.5274082114255	1988	1541	1511	390	1078	506	0	0	0	0	0	0	42.5841506738406	39.990580537073	30.314242142014	19.3841713716413	36.8381872155433	12.9394762551689	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027383641.1	-9.71986680191005	-1.24330219850285	-18.7844877743971	6.04988317841865e-11	2.36261423586464e-09	14.5053039078075	303	633	456	375	371	606	0	0	0	0	0	0	6.49044147594251	16.4270197793428	9.14844104351978	18.6386263188858	12.6780774183363	15.4966850012497	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027381066.1	-12.0214484095255	-0.101090146860119	-18.7679567402482	6.11853716091543e-11	2.38165739905436e-09	14.5087784856602	3859	4476	3571	727	2131	1037	0	0	0	0	0	0	82.6620912728124	116.156936070045	71.6427258035288	36.13408355688	72.822056545754	26.5182546968579	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027357851.1	-7.20315742113414	-0.873652068613473	-18.7617105546048	6.14469494411734e-11	2.38460201205792e-09	14.4510743083101	257	274	339	212	169	212	3	0	0	2	2	2	5.50509392513936	7.11058992028424	6.80114367051142	10.5370367456101	5.77518890484863	5.4212825416913	0.0981920453399828	0	0	0.0345374062710823	0.0303279766196734	0.0385317414194026	Up_hep_Down_hemocytes
XM_027364459.1	6.72804151898066	3.14587848764991	18.7597262595193	6.15302986567936e-11	2.38460201205792e-09	15.0905318283362	26	23	23	16	56	71	3124	1713	2031	4327	4681	3868	0.556935572193087	0.596874336374225	0.461434526317884	0.795248056272463	1.91367206314511	1.81561820971737	102.250649880702	108.276668922256	111.711457807393	74.7216784674865	70.9826292783456	74.5203879051247	Down_hep_Up_hemocytes
XM_027369089.1	-15.7282142659818	2.18177669151569	-18.7538315230006	6.17786199054492e-11	2.38899811603802e-09	14.3144698529058	29824	29025	34850	61936	71713	18670	0	3	0	0	0	0	638.847942503332	753.229461446168	699.173619225141	3078.4052258307	2450.62794043438	477.430872893285	0	0.189626390406754	0	0	0	0	Up_hep_Down_hemocytes
XM_027357832.1	-4.39184787293663	5.34552619767464	-18.7496094917082	6.19571375488044e-11	2.3906816190128e-09	15.4897122452723	6826	6052	7508	5454	8085	6287	274	92	189	607	584	499	146.217008299616	157.055803640731	150.628279286725	271.080181181876	276.286404116575	160.7717138661	8.96820680771843	5.81520930580712	10.3956009481031	10.4821028032735	8.85576917294463	9.61366948414096	Up_hep_Down_hemocytes
XM_027382676.1	-8.40759428690539	1.80262287218946	-18.6885736467029	6.46006460712358e-11	2.48726530992969e-09	14.6188077134408	3952	2798	3200	1351	2294	1274	3	2	7	13	6	14	84.6542069733492	72.6110605728296	64.1995862703143	67.1487577515061	78.3922091581228	32.5788394250694	0.0981920453399828	0.126417593604503	0.385022257337151	0.224493140762035	0.0909839298590202	0.269722189935819	Up_hep_Down_hemocytes
XM_027352584.1	-8.83548512389693	-1.68044027316669	-18.6687152889005	6.54866109454555e-11	2.50503966836925e-09	14.4048931483951	211	254	248	160	362	251	0	0	0	0	0	0	4.51974637433621	6.5915687582197	4.97546793594935	7.95248056272463	12.3705229796166	6.41859395266281	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027357577.1	-10.4523204214204	0.666453089119381	-18.6701972463078	6.54200466112266e-11	2.50503966836925e-09	14.4592530500541	2362	2770	2306	1765	2634	1259	0	0	0	9	3	2	50.5954546738489	71.8844309459392	46.2638268560452	87.725801207556	90.0109323986466	32.1952581131573	0	0	0	0.15541832821987	0.0454919649295101	0.0385317414194026	Up_hep_Down_hemocytes
XM_027358658.1	4.35198805927017	5.13737430526868	18.6697556152395	6.54398755363877e-11	2.50503966836925e-09	15.4440036369525	349	391	363	167	192	296	3801	4420	2165	9369	10338	7754	7.47578902674567	10.1468637183618	7.28264056753877	8.30040158734383	6.56116135935465	7.56933788839917	124.409321445758	279.382881865951	119.081883876419	161.790479676885	156.765311147092	149.387561483024	Down_hep_Up_hemocytes
XM_027356789.1	-16.1207725957017	5.0835047391883	-18.6588735227225	6.59305161709953e-11	2.50762724454419e-09	14.0843808125589	269758	293122	231659	489499	464799	214523	8	18	2	4	10	0	5778.37792629472	7606.82605333415	4647.62873618585	24329.5705185821	15883.443951389	5485.80091835492	0.261845454239954	1.13775834244052	0.110006359239186	0.0690748125421645	0.151639883098367	0	Up_hep_Down_hemocytes
XM_027357580.1	-11.2509789338066	-0.105832597293889	-18.6578026191888	6.5979012814499e-11	2.50762724454419e-09	14.4584968310525	2114	2478	2075	1388	1739	726	0	0	0	2	0	0	45.2831461390841	64.3067219797969	41.6294192221569	68.9877688816361	59.4263521037382	18.5653354965466	0	0	0	0.0345374062710823	0	0	Up_hep_Down_hemocytes
XM_027364033.1	-10.610252703675	-0.807880405132582	-18.6625370151168	6.57649012026125e-11	2.50762724454419e-09	14.4615140575515	939	816	1396	542	1181	404	0	0	0	0	0	0	20.1139423957426	21.1760634122334	28.0070695104246	26.9390279062297	40.3579769031138	10.3311233341664	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027372718.1	-8.17215040050687	-1.7486095720286	-18.6529790285425	6.61979274669781e-11	2.51055994297141e-09	14.3685345823286	222	231	169	133	205	154	0	0	0	0	0	1	4.75537296257174	5.99469442184547	3.39054064990097	6.61049946776484	7.00540665972762	3.93810146896443	0	0	0	0	0	0.0192658707097013	Up_hep_Down_hemocytes
XM_027366500.1	-10.0236063442051	5.42396312302304	-18.6490620611411	6.63762690295711e-11	2.51194465979217e-09	15.0456989534114	98589	74903	84140	20713	33761	17400	65	69	57	52	33	40	2111.83542795939	1943.81210510602	1688.04787149508	1029.49831184822	1153.70504506861	444.954321818059	2.12749431569963	4.36140697935534	3.1351812383168	0.897972563048139	0.500411614224611	0.770634828388053	Up_hep_Down_hemocytes
XM_027357695.1	-11.9366658491787	-0.156522584785792	-18.6395247384542	6.68126671582159e-11	2.52306854592572e-09	14.4449649371398	1937	2910	1847	2269	2459	1076	0	0	0	0	0	0	41.491700128385	75.517579080391	37.055198700397	112.776114980139	84.0307072013182	27.5155661078294	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027378797.1	-6.06915249257116	5.05466960918915	-18.6320793180894	6.71554853929804e-11	2.53061872722357e-09	15.3415837891891	11510	9725	8841	4082	17289	9788	172	97	95	158	261	143	246.551093690093	252.374040053884	177.371419442453	202.887660356512	590.812076780638	250.299592066389	5.62967726615901	6.13125328981837	5.22530206386133	2.7284550954155	3.95780094886738	2.75501951148729	Up_hep_Down_hemocytes
XM_027354799.1	3.68701593580719	5.07983907324094	18.6248930873872	6.74881595134448e-11	2.53237879903098e-09	15.4324432031742	353	299	513	159	382	422	4352	1436	2207	7535	8363	6607	7.56147142246768	7.75936637286492	10.2919961739598	7.9027775592076	13.0539772878827	10.791420908461	142.443927106535	90.7678322080328	121.392017420442	130.119678126302	126.816434235164	127.289607778997	Down_hep_Up_hemocytes
XM_027372482.1	-11.5833646585402	2.17385301360025	-18.62778401834	6.73541168138533e-11	2.53237879903098e-09	14.369708239565	11377	9592	13063	6941	10187	4765	0	2	6	10	2	2	243.702154032337	248.922549326155	262.074748577848	344.988547411698	348.117451915343	121.85099675075	0	0.126417593604503	0.330019077717558	0.172687031355411	0.0303279766196734	0.0385317414194026	Up_hep_Down_hemocytes
XM_027362058.1	-10.9852972840079	-0.0957404797018936	-18.6106806066132	6.8151318718035e-11	2.55185624908059e-09	14.4353889258311	2502	1695	1948	795	1919	913	1	1	0	0	0	0	53.5943385241194	43.98704348497	39.0814981420538	39.513887796038	65.5774408781332	23.3473158517177	0.0327306817799943	0.0632087968022513	0	0	0	0	Up_hep_Down_hemocytes
XM_027377443.1	-9.61250306039171	-0.34412264955021	-18.6072551120409	6.83121966572685e-11	2.55248378691325e-09	14.4325945719765	1023	758	1359	539	742	565	2	0	0	0	5	0	21.9132727059049	19.6709020422462	27.2647617941741	26.7899188956786	25.3561548366727	14.4482294153565	0.0654613635599885	0	0	0	0.0758199415491835	0	Up_hep_Down_hemocytes
XM_027372444.1	-9.53225562114159	-0.814051286405638	-18.5728099778829	6.99527418495996e-11	2.60280044306357e-09	14.406317178851	626	697	715	431	586	370	0	0	1	1	0	0	13.4092949304951	18.0878874979493	14.3445950572733	21.4219945158395	20.025211232197	9.46167236049896	0	0	0.055003179619593	0.0172687031355411	0	0	Up_hep_Down_hemocytes
XM_027373415.1	-8.17475942321924	-2.03447124756632	-18.5749275237026	6.98506782759164e-11	2.60280044306357e-09	14.3025504851371	240	197	210	66	160	96	0	0	0	0	0	0	5.1409437433208	5.11235844633575	4.21309784898937	3.28039823212391	5.46763446612888	2.45492039623757	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027359234.1	-11.1186540873709	1.8755556810771	-18.5585526702506	7.06441079980774e-11	2.62301424896006e-09	14.3558313542697	4234	5806	5823	5364	9652	6908	3	0	0	12	8	4	90.6948158717512	150.671843347337	116.823184641262	266.606910865343	329.835049169224	176.651980179262	0.0981920453399828	0	0	0.207224437626494	0.121311906478694	0.0770634828388053	Up_hep_Down_hemocytes
XM_027354798.1	3.65487316905702	5.08697412768159	18.5359137053368	7.17570219022455e-11	2.65876279270015e-09	15.3752546801756	370	313	537	150	401	408	4251	1462	2273	7249	8353	6478	7.92562160428624	8.1226811863101	10.7734930709871	7.45545052755434	13.7032588807355	10.4334116840097	139.138128246756	92.4112609248914	125.022227275335	125.180829029538	126.664794352066	124.804310457445	Down_hep_Up_hemocytes
XM_027362057.1	-10.4933629134316	-0.218491143331317	-18.5319200096643	7.19552929690461e-11	2.66054320203502e-09	14.3962569975699	1844	1379	1662	619	1560	609	1	0	0	2	0	0	39.4995844278482	35.7865091243502	33.3436601191445	30.7661591770409	53.3094360447565	15.5734012636321	0.0327306817799943	0	0	0.0345374062710823	0	0	Up_hep_Down_hemocytes
XM_027373518.1	-8.30066238576547	-1.95045706098558	-18.5279459771901	7.21531712729925e-11	2.6623017008666e-09	14.2934569461575	239	194	176	124	186	108	0	0	0	0	0	0	5.1195231443903	5.03450527202607	3.53097724486728	6.16317243611158	6.35612506687482	2.76178544576726	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027351285.1	-6.5059679882479	2.77414198203252	-18.5213685754011	7.24819623792202e-11	2.66333617364807e-09	14.9175534933669	2372	1871	3080	1913	2646	2463	30	4	15	50	38	53	50.8096606631539	48.554429711138	61.7921017851775	95.0818457280763	90.4210049836063	62.9840514159701	0.981920453399828	0.252835187209005	0.825047694293894	0.863435156777057	0.576231555773794	1.02109114761417	Up_hep_Down_hemocytes
XM_027353370.1	-10.9172593051166	-0.653613189150104	-18.5225085494226	7.2424862430132e-11	2.66333617364807e-09	14.3910123699332	1102	731	894	1068	1471	883	0	0	0	0	0	0	23.6055000214147	18.9702234734591	17.935759414269	53.0828077561869	50.2680643729724	22.5801532278935	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027372999.1	-4.015860414611	3.16802725830837	-18.5086481082906	7.31224014939184e-11	2.68130611357927e-09	15.2438304082782	1500	1302	1606	964	1057	1422	90	24	53	96	156	122	32.130898395755	33.7882776504018	32.220167359414	47.9136953904159	36.1205601918639	36.363508369269	2.94576136019948	1.51701112325403	2.91516851983843	1.65779550101195	2.36558217633453	2.35043622658356	Up_hep_Down_hemocytes
XM_027375340.1	-11.5572568457282	-0.341456873370579	-18.5046196127924	7.33264881870003e-11	2.6832343642148e-09	14.3799293420529	1309	1039	1654	1965	2029	1496	0	0	0	0	0	0	28.0395640000289	26.963149369253	33.1831611534687	97.6664019109618	69.3364395735968	38.2558428413688	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027369416.1	-9.89359469401013	-1.15425836118126	-18.4953723418011	7.37972767459738e-11	2.69489395556277e-09	14.3621433911031	457	401	545	440	781	451	0	0	0	0	0	0	9.78921371124003	10.4063742993941	10.9339920366629	21.8693215474927	26.6888907377916	11.5330114448244	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027354802.1	3.64363811732434	5.09892024607993	18.4419939940666	7.65789778717276e-11	2.7907207347452e-09	15.3138790528791	371	343	594	134	366	438	4267	1547	2316	7286	8205	6293	7.94704220321674	8.90121292940691	11.9170482014271	6.66020247128187	12.5072138412698	11.2005743078339	139.661819155236	97.7840086530827	127.387363998977	125.819771045553	124.42052408221	121.24012437615	Down_hep_Up_hemocytes
XM_027369687.1	-12.6991005300196	0.211111182761744	-18.4357696654191	7.69105960945969e-11	2.79705044647106e-09	14.3213449264472	2741	2086	2754	4285	5418	3641	0	0	0	0	0	0	58.7138616685097	54.1339072033318	55.2517689338892	212.977370070469	185.147772109289	93.1079704448019	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027369246.1	-11.031033109651	0.497994264521351	-18.4124683730933	7.81657799471231e-11	2.83438328361842e-09	14.3229434717702	2321	3911	2830	1887	2423	1244	0	0	0	4	5	0	49.7172101176983	101.494588241721	56.7765091078092	93.7895676366335	82.8004894464392	31.8116768012452	0	0	0	0.0690748125421645	0.0758199415491835	0	Up_hep_Down_hemocytes
XM_027381206.1	5.43649290917537	1.75132226670869	18.4107867916259	7.82572088357182e-11	2.83438328361842e-09	14.7362796842597	31	22	35	9	6	22	758	269	462	1314	1533	1144	0.664038566845604	0.570923278270997	0.702182974831562	0.44732703165326	0.205036292479833	0.562585924137776	24.8098567892356	17.0031663398056	25.411468984252	22.691075920101	23.2463940789797	22.0401560918983	Down_hep_Up_hemocytes
XM_027359269.1	-10.0027117050966	-1.11507986614768	-18.3962868146649	7.90503595836615e-11	2.85726718078822e-09	14.3124311438852	906	782	764	281	557	253	0	0	0	0	0	0	19.407062631036	20.2937274367236	15.3276512220375	13.9665439882851	19.0342024852112	6.46973812758443	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027378519.1	-10.3027686328207	0.228362863366873	-18.392279245592	7.92710919570517e-11	2.8594099992899e-09	14.321528875931	2266	2047	2124	905	1484	811	0	0	0	5	6	0	48.5390771765206	53.121815937306	42.6124753869211	44.9812181829112	50.7123096733453	20.7389629307153	0	0	0	0.0863435156777057	0.0909839298590202	0	Up_hep_Down_hemocytes
XM_027356554.1	-8.55044158353754	-1.85476017149734	-18.3521516756252	8.15180847326556e-11	2.91084850937262e-09	14.2181196403367	421	232	267	74	173	135	0	0	0	0	0	0	9.01807214974191	6.0206454799487	5.35665297942935	3.67802226026014	5.91187976650185	3.45223180720908	0	0	0	0	0	0	Up_hep_Down_hemocytes
XM_027358972.1	5.10657748552609	3.67645154799464	18.3463672628001	8.18475838556583e-11	2.91084850937262e-09	15.1193464453337	130	65	119	21	65	138	2542	1832	1399	3681	4281	3351	2.78467786096543	1.68681877670977	2.38742211442731	1.04376307385761	2.22122650186486	3.5289480695915	83.2013930847454	115.798515741724	76.9494482878106	63.5660962419269	64.9170339544109	64.5599327482091	Down_hep_Up_hemocytes
XM_027366729.1	-12.1938146129119	0.841777419365922	-18.3593159239512	8.11119567625152e-11	2.91084850937262e-09	14.2676318566256	6760	8698	7978	2086	3193	2310	0	0	3	0	2	0	144.803248770203	225.72230338187	160.057593520177	103.680465336522	109.113480314684	59.0715220344665	0	0	0.165009538858779	0	0.0303279766196734	0	Up_hep_Down_hemocytes
