ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	ovary_1	ovary_2	ovary_3	ovary_4	ovary_5	gills_1	gills_2	gills_3	gills_4	gills_5	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	Expression
XM_027361367.1	-6.89006853244631	-0.171524285338461	-8.67049943731148	1.24782762629601e-06	8.4191617123401e-06	5.79429057502101	287	403	323	244	359	2	21	16	0	8	9.94367295693376	12.4903023511382	9.62264311957717	5.87794626788016	11.5928028311479	0.0195676357919082	0.344456341701611	0.237633495576517	0	0.196325355254406	Up_ovary_Down_gills
XM_027364337.1	-2.21523876830901	3.47246240377369	-8.67054564146686	1.24775575743626e-06	8.4191617123401e-06	5.77084374684294	740	629	823	872	917	548	305	315	218	326	25.6387386346027	19.4947895257219	24.5183755028236	21.0064309245553	29.6116997107595	5.36153220698284	5.00281829614245	4.67840944416268	3.66843188063233	8.00025822661704	Up_ovary_Down_gills
XM_027369849.1	2.4260752220914	5.05714847198347	8.67000453915925	1.24859769952671e-06	8.4191617123401e-06	5.72825420132852	528	418	358	750	411	4666	6198	6291	4503	3403	18.2935864852301	12.9552019423717	10.6653443864044	18.0674577906152	13.2719831855203	45.6512943025218	101.66382885079	93.4345200419917	75.7749943049881	83.5118979913429	Down_ovary_Up_gills
XM_027373430.1	-2.02015751046578	3.94286979861461	-8.66985927313276	1.24882383326433e-06	8.4191617123401e-06	5.74686537847976	926	1100	1012	1329	849	1073	328	450	490	332	32.0830702373542	34.0926366904517	30.1489623436907	32.0155352049702	27.4158484781186	10.4980366023587	5.3800800037204	6.68344206308954	8.24555789683414	8.14750224305785	Up_ovary_Down_gills
XM_027371746.1	12.5241327427038	0.208466110273631	8.66832273333486	1.251218425387e-06	8.4321845493339e-06	5.80574392954722	0	0	0	0	0	1486	5491	3143	25356	8516	0	0	0	0	0	14.5387533933878	90.0671320135022	46.680129787312	426.682379657401	208.988340668315	Down_ovary_Up_gills
XM_027354161.1	-3.5280478442556	2.46707342150471	-8.66610669345813	1.25468061385051e-06	8.45238981579178e-06	5.8267396080603	656	521	627	631	650	158	121	150	29	144	22.7283953301343	16.1475124688412	18.679248408591	15.2007544878376	20.989754429655	1.54584322756075	1.98472463551881	2.22781402102985	0.488002406139164	3.53385639457931	Up_ovary_Down_gills
XM_027364602.1	-1.86369786624529	3.21881693118477	-8.66466022923369	1.25694598912399e-06	8.46452056853328e-06	5.77377060179131	450	595	651	716	574	530	300	369	255	184	15.5911248453665	18.4410171189262	19.3942435629868	17.2483997041073	18.53556775788	5.18542348485567	4.92080488145159	5.48042249173342	4.2910556401892	4.51548317085134	Up_ovary_Down_gills
XM_027370321.1	9.83614907798179	-0.649867535410423	8.66260406939411	1.26017376022264e-06	8.48312092247438e-06	5.79508748644969	2	0	0	0	0	848	374	1363	4284	1556	0.069293888201629	0	0	0	0	8.29667757576907	6.13460341887631	20.2434034044245	72.0897347551785	38.1852815969819	Down_ovary_Up_gills
XM_027372824.1	5.31883793275467	1.72982640840567	8.66145601943619	1.26197982641829e-06	8.49214056816979e-06	5.83247468521368	4	22	43	11	30	1148	981	1870	1597	1264	0.138587776403258	0.681852733809034	1.28103298495919	0.264989380929024	0.968757896753309	11.2318229445553	16.0910319623467	27.7734147955054	26.8737876760084	31.0194061301961	Down_ovary_Up_gills
XM_027367563.1	2.14681847625902	4.29529230628657	8.66059848993885	1.26333066137403e-06	8.49809133219692e-06	5.74143400401926	285	236	268	518	296	4571	2175	2350	2272	2347	9.87437906873213	7.314420235406	7.98411255742007	12.4785908473849	9.55841124796598	44.7218316024061	35.675835390524	34.9024196628009	38.2324643706269	57.5969510977613	Down_ovary_Up_gills
XM_027352226.1	-4.1081015706124	3.18554141698451	-8.65900467367265	1.26584544696659e-06	8.5113955898107e-06	5.79472734653158	1709	1845	1505	858	791	210	259	242	48	76	59.211627468292	57.1826497217122	44.8361544735716	20.6691717124638	25.5429165443956	2.05460175815036	4.24829488098654	3.59420662059482	0.807728120506202	1.86509087491686	Up_ovary_Down_gills
XM_027366335.1	5.58499909574881	1.79456094474369	8.65875303814495	1.26624297586666e-06	8.5113955898107e-06	5.82846413055637	4	16	102	18	8	1563	1925	1974	1008	1436	0.138587776403258	0.495892897315661	3.03872940618226	0.433618986974766	0.258335439134216	15.2921073713762	31.575164655981	29.3180325167528	16.9622905306302	35.2404012681659	Down_ovary_Up_gills
XM_027355959.1	8.62458115135233	-0.780966140808871	8.65758157473107	1.26809538722634e-06	8.52070290435815e-06	5.78563217388631	0	0	2	0	2	382	348	1138	1604	956	0	0	0.0595829295329856	0	0.0645838597835539	3.73741843625446	5.70813366248384	16.9016823728798	26.9915813602489	23.4608799529015	Down_ovary_Up_gills
XM_027376149.1	3.65735261000259	1.6031415313768	8.6570212543123	1.26898243377722e-06	8.5235191790877e-06	5.83354473479287	23	17	30	34	41	892	456	1077	563	615	0.796879714318733	0.52688620339789	0.893743942994784	0.819058086507891	1.32396912556286	8.72716556319105	7.47962341980641	15.9957046709943	9.47397774677066	15.0925116851825	Down_ovary_Up_gills
XM_027357570.1	-7.30137159393953	3.81324351158133	-8.65583818096178	1.27085754209813e-06	8.53296755873924e-06	5.82193888569977	1881	10200	2106	12986	12467	54	288	123	39	24	65.1709018536321	316.131722038734	62.7408247982338	312.832009158573	402.583489960783	0.528326166381521	4.72397268619352	1.82680749724447	0.656279097911289	0.588976065763218	Up_ovary_Down_gills
XM_027377969.1	-5.00707286918456	1.79343962748803	-8.65276316858118	1.27574513073035e-06	8.56262833507151e-06	5.8313045904116	865	635	1151	380	541	95	17	32	99	14	29.9696066472045	19.6807493622153	34.2899759462332	9.15417861391172	17.4699340714513	0.929462700115639	0.278845609948923	0.475266991153034	1.66593924854404	0.34356937169521	Up_ovary_Down_gills
XM_027375900.1	2.8982894475711	3.67205277187997	8.65066663764189	1.27908897814366e-06	8.58190969645114e-06	5.77248591865944	148	138	89	301	154	2380	1847	2901	2008	2103	5.12774772692055	4.27707623934758	2.65144036421786	7.25107305996692	4.97295720333365	23.2854865923707	30.2957553868036	43.0859231667172	33.7899597078428	51.609027762502	Down_ovary_Up_gills
XM_027378896.1	-2.01905325166173	2.99634387739086	-8.64804048698983	1.28329075289457e-06	8.60693091116624e-06	5.76468681785866	429	589	516	677	502	471	198	298	269	127	14.8635390192494	18.2550572824328	15.3723958195103	16.3088918989954	16.210548805672	4.60817822899438	3.24773122175805	4.42592385511263	4.52664300867017	3.11666501466369	Up_ovary_Down_gills
XR_003475675.1	5.94922028837393	-1.9330572268071	8.64622167926892	1.28620943954155e-06	8.62333130316115e-06	5.73949574104508	2	0	0	1	1	82	100	237	167	133	0.069293888201629	0	0	0.0240899437208203	0.032291929891777	0.802273067468235	1.6402682938172	3.51994615322716	2.81022075259449	3.2639090311045	Down_ovary_Up_gills
XM_027364509.1	8.54332016994401	-1.74405026273931	8.64575535596449	1.28695890181298e-06	8.62518151413734e-06	5.76399269249967	0	0	0	0	0	113	460	936	626	239	0	0	0	0	0	1.10557142224281	7.5452341515591	13.9015594912262	10.534120904935	5.86521998822538	Down_ovary_Up_gills
XM_027369660.1	-2.34695814206106	2.69446846141872	-8.64329191839227	1.29092582103862e-06	8.64858578743636e-06	5.77517687762975	399	573	410	605	436	206	208	215	136	167	13.824130696225	17.7591643851171	12.214500554262	14.5744159510963	14.0792814328148	2.01546648656654	3.41175805113977	3.19320009680945	2.2885630081009	4.09829179093572	Up_ovary_Down_gills
XM_027383626.1	5.79355970956556	-2.21769595614957	8.64176607028343	1.2933894715027e-06	8.66190537238718e-06	5.72383042227061	0	0	1	3	0	72	72	148	109	153	0	0	0.0297914647664928	0.072269831162461	0	0.704434888508695	1.18099317154838	2.19810983408278	1.83421594031617	3.75472241924051	Down_ovary_Up_gills
XM_027366725.1	-2.63865967213976	4.1915422477454	-8.64113673381411	1.29440706725531e-06	8.66553441276103e-06	5.70425937200247	1629	1354	1599	1553	1541	1584	354	346	369	278	56.4398719402268	41.9649364353378	47.636552161622	37.411682598434	49.7618639632283	15.4975675471913	5.80654976011287	5.13882434184218	6.20940992639143	6.8223060950906	Up_ovary_Down_gills
XM_027373508.1	-4.07944973125501	1.2860188676501	-8.64060658541668	1.29526494603754e-06	8.66809193865535e-06	5.81478811712145	330	501	307	352	250	134	44	40	10	26	11.4334915532688	15.5276463471966	9.14597968331329	8.47966018972875	8.07298247294424	1.31103159805785	0.721718049279566	0.594083738941292	0.168276691772125	0.638057404576819	Up_ovary_Down_gills
XM_027360522.1	-2.23797260111339	4.56967444798606	-8.63969643181209	1.29673916060396e-06	8.67477067556436e-06	5.68295564833134	1443	1637	1734	2000	1775	706	783	1062	827	328	49.9955403374753	50.7360420566086	51.6583999050985	48.1798874416406	57.3181755579041	6.90737543454359	12.8433007405886	15.7729232688913	13.9164824095548	8.04933956543064	Up_ovary_Down_gills
XM_027351678.1	-6.96494884268779	0.220401706394373	-8.63699524255489	1.30112495430031e-06	8.70091489263378e-06	5.7659322974553	726	433	936	178	314	23	2	6	8	3	25.1536814171913	13.4201015336051	27.8848110214373	4.28800998230602	10.139665986018	0.225027811606944	0.0328053658763439	0.0891125608411938	0.1346213534177	0.0736220082204022	Up_ovary_Down_gills
XM_027354259.1	1.88932115274889	7.08087248390115	8.63661783288086	1.30173899704401e-06	8.70182663124909e-06	5.63445837634614	1925	1818	2132	4005	2301	28980	13367	22808	13466	10307	66.6953673940679	56.345830457492	63.5154028821626	96.4802246018854	74.3037306809788	283.53504262475	219.254662834545	338.746547944325	226.601393140344	252.940679575895	Down_ovary_Up_gills
XM_027364472.1	4.12580551824074	3.97429493291747	8.63477438363657	1.30474272693977e-06	8.71663340796582e-06	5.76323551258995	162	69	100	175	153	2822	3573	6660	7186	2544	5.61280494433195	2.13853811967379	2.97914647664928	4.21574015114356	4.94066527344188	27.6099341023824	58.6067861380884	98.9149425337251	120.923630707449	62.4314629709011	Down_ovary_Up_gills
XM_027369993.1	3.50160335946009	6.04268689549348	8.63467122746277	1.30491102895931e-06	8.71663340796582e-06	5.67016320225847	718	293	544	781	1304	32215	10312	16812	7116	13598	24.8765058643848	9.08103868209305	16.2065568329721	18.8142460459607	42.1086765788772	315.185693518161	169.144466458429	249.693395477025	119.745693865044	333.704022593676	Down_ovary_Up_gills
XM_027355388.1	-2.82924842501734	1.95174920830783	-8.63290324800885	1.30779914144865e-06	8.73173643739798e-06	5.79772943255911	269	320	345	437	410	286	83	73	76	42	9.3200279631191	9.91785794631322	10.27805534444	10.5273054059985	13.2396912556286	2.79817191824287	1.36142268386827	1.08420282356786	1.27890285746815	1.03070811508563	Up_ovary_Down_gills
XM_027373794.1	-5.52719423195877	-0.959128834934003	-8.63270055203367	1.3081306948649e-06	8.73173643739798e-06	5.72081832779736	107	69	167	218	71	3	2	2	16	7	3.70722301878715	2.13853811967379	4.9751746160043	5.25160773113883	2.29272702231616	0.0293514536878623	0.0328053658763439	0.0297041869470646	0.269242706835401	0.171784685847605	Up_ovary_Down_gills
XM_027379462.1	2.53087152447531	5.3499070765413	8.63186358022381	1.30950069563369e-06	8.73767936690967e-06	5.67176972419642	365	507	464	1067	604	5851	5899	7769	8075	4315	12.6461345967973	15.71360618369	13.8232396516527	25.7039699501153	19.5043256546333	57.2451185092274	96.7594266522764	115.385914195872	135.883428605991	105.892988490345	Down_ovary_Up_gills
XM_027369467.1	-2.00104577675607	6.78310309622672	-8.62901259278996	1.31417885923955e-06	8.76266573044653e-06	5.61806833753338	7690	7865	8424	7432	5496	7027	2917	2591	3830	2529	266.435000135263	243.76235233673	250.963299192935	179.036461733137	177.476446685206	68.7508883548694	47.8466261306476	38.4817741899222	64.449972948724	62.0633529297991	Up_ovary_Down_gills
XM_027375549.1	4.48452839753782	0.0133502822007785	8.62899520668793	1.31420744266469e-06	8.76266573044653e-06	5.75245813101317	6	4	8	6	11	692	173	254	459	171	0.207881664604887	0.123973224328915	0.238331718131942	0.144539662324922	0.355211228809547	6.77040198400023	2.83766414830375	3.77243174227721	7.72390015234055	4.19645446856293	Down_ovary_Up_gills
XM_027367130.1	2.81419836628481	4.29617550322911	8.62824356788214	1.3154438011036e-06	8.76770006619216e-06	5.71255247809473	119	195	300	596	204	4829	4276	4421	2623	1704	4.12298634799692	6.04369468603462	8.93743942994784	14.3576064576089	6.5875536979225	47.2460566195623	70.1378722436233	65.6611052464863	44.1389762518285	41.8173006691885	Down_ovary_Up_gills
XM_027354410.1	3.30216592051404	2.27840237541268	8.62687173937317	1.31770350353102e-06	8.76891835436906e-06	5.79936702170773	35	41	37	102	60	1791	1269	970	565	689	1.21264304352851	1.27072554937138	1.10228419636023	2.45717425952367	1.93751579350662	17.5228178516538	20.8150046485402	14.4065306693263	9.50763308512508	16.9085212212857	Down_ovary_Up_gills
XM_027360217.1	-6.49052028888368	0.441715262272287	-8.62667160692117	1.31803351198191e-06	8.76891835436906e-06	5.76549660410919	295	507	206	522	771	5	2	6	29	26	10.2208485097403	15.71360618369	6.13704174189751	12.5749506222682	24.89707794656	0.0489190894797705	0.0328053658763439	0.0891125608411938	0.488002406139164	0.638057404576819	Up_ovary_Down_gills
XM_027363554.1	2.74993284383784	3.56346438616224	8.62681107953228	1.31780351926694e-06	8.76891835436906e-06	5.74410247049644	169	104	157	114	254	2705	1781	2106	1512	1744	5.85533355303765	3.2233038325518	4.67725996833937	2.74625358417352	8.20215019251135	26.4652274085558	29.2131783128843	31.278508855259	25.4434357959454	42.7989274454605	Down_ovary_Up_gills
XM_027370409.1	-2.46937912708547	3.27329275848625	-8.62707598852231	1.31736679784724e-06	8.76891835436906e-06	5.72814498012318	753	694	965	860	615	742	224	287	185	122	26.0891489079133	21.5093544210668	28.7487634996655	20.7173515999055	19.8595368834428	7.25959287879794	3.67420097815052	4.26255082690377	3.11311879778432	2.99396166762969	Up_ovary_Down_gills
XM_027377579.1	5.96134398374492	0.434254061801793	8.62667808391268	1.31802283036317e-06	8.76891835436906e-06	5.75147503382157	4	6	6	6	4	458	1522	754	576	490	0.138587776403258	0.185959836493373	0.178748788598957	0.144539662324922	0.129167719567108	4.48098859634697	24.9648834318977	11.1984784790434	9.69273744607442	12.0249280093324	Down_ovary_Up_gills
XM_027357852.1	2.38936890835383	4.57551922341867	8.62593726377397	1.31924516370956e-06	8.77377506467083e-06	5.68888975815431	295	287	409	479	295	8758	2544	3140	4115	1707	10.2208485097403	8.89507884559967	12.1847090894956	11.5390830422729	9.52611931807421	85.6866771327659	41.7284253947095	46.6355735068914	69.2458586642296	41.8909226774089	Down_ovary_Up_gills
XM_027357806.1	2.63964146700888	3.00551944026146	8.6234453751015	1.32336560723075e-06	8.79637082742568e-06	5.76574206282661	73	69	98	214	123	1712	1441	1717	1150	700	2.52922691935946	2.13853811967379	2.91956354711629	5.15524795625555	3.97190737668857	16.7498962378734	23.6362661139058	25.501044494055	19.3518195537944	17.1784685847605	Down_ovary_Up_gills
XM_027370149.1	2.74784106568949	4.95870684127691	8.62329874140934	1.32360850010836e-06	8.79637082742568e-06	5.67703629596931	512	368	265	629	316	4507	5996	5926	4694	4595	17.739235379617	11.4055366382602	7.89473816312059	15.152574600396	10.2042498458015	44.0956672570651	98.350486897279	88.0135059241524	78.9890791178356	112.764375924249	Down_ovary_Up_gills
XM_027370457.1	6.25537513526744	-1.78787676448067	8.62277273552112	1.32448019978986e-06	8.79895379991688e-06	5.71955391699532	0	4	0	0	2	199	106	159	117	302	0	0.123973224328915	0	0	0.0645838597835539	1.94697976129486	1.73868439144623	2.36148286229164	1.96883729373387	7.41128216085382	Down_ovary_Up_gills
XM_027358396.1	-3.92851115329863	0.260580076868349	-8.62150481385789	1.32658392756512e-06	8.80971666953201e-06	5.76912928710605	97	108	119	316	214	25	12	28	25	12	3.36075357777901	3.34727705688071	3.54518430721264	7.61242221577922	6.91047299684027	0.244595447398852	0.196832195258063	0.415858617258904	0.420691729430313	0.294488032881609	Up_ovary_Down_gills
XM_027357734.1	2.73237713364482	3.08228063506691	8.62059887143539	1.32808924756089e-06	8.81649917404123e-06	5.76036276970104	65	78	92	239	128	1853	1559	1914	1169	818	2.25205136655294	2.41747787441385	2.74081475851734	5.75749654927606	4.13336702614745	18.1294145612029	25.5717827006101	28.4269069083408	19.6715452681615	20.074267574763	Down_ovary_Up_gills
XM_027357851.1	7.8704256604942	-0.421488537236049	8.62013215349132	1.32886546119706e-06	8.81843833922247e-06	5.74197028448644	0	0	2	2	6	437	1191	1128	383	959	0	0	0.0595829295329856	0.0481798874416406	0.193751579350662	4.27552842053194	19.5355953793628	16.7531614381444	6.4449972948724	23.5345019611219	Down_ovary_Up_gills
XM_027365413.1	-2.70607892638718	3.9299837653453	-8.61901688350988	1.33072226569993e-06	8.82167732511989e-06	5.68797417151464	718	1179	1229	2326	1478	446	446	477	534	151	24.8765058643848	36.5411078709478	36.6137101980196	56.0332090946281	47.7274723800464	4.36358278159552	7.31559659042469	7.08444858687491	8.98597534063149	3.70564108042691	Up_ovary_Down_gills
XM_027381731.1	-3.4980693753074	2.69078677894289	-8.61896639156583	1.33080639489622e-06	8.82167732511989e-06	5.75773982629814	657	832	938	667	543	131	236	220	46	86	22.7630422742351	25.7864306604144	27.9443939509702	16.0679924617872	17.5345179312349	1.28168014436999	3.87103317340858	3.26746056417711	0.774072782151777	2.11049756898486	Up_ovary_Down_gills
XR_003476545.1	5.0370340471915	2.08161306694268	8.61935668354635	1.33015624184481e-06	8.82167732511989e-06	5.7880561787773	15	15	48	24	29	1625	962	1354	1807	2336	0.519704161512217	0.464899591233432	1.42999030879165	0.578158649299688	0.936465966861532	15.8987040809254	15.7793809865214	20.1097345631627	30.4075982032231	57.3270037342865	Down_ovary_Up_gills
XM_027355200.1	-2.56476971302726	4.84884787089596	-8.61603411376167	1.33570188626238e-06	8.85090780653166e-06	5.64388151394291	1992	1981	2754	3026	2026	634	990	1151	947	352	69.0167126488225	61.3977393488953	82.0456939669211	72.8961696992023	65.4234499607401	6.20294054603489	16.2386561087902	17.0947595880357	15.9358027108203	8.63831563119386	Up_ovary_Down_gills
XM_027357755.1	2.66362216489931	3.08741329352479	8.6129869098144	1.34080963539352e-06	8.88152302484666e-06	5.74922234145424	83	79	90	237	118	1751	1444	1981	1159	817	2.8756963603676	2.44847118049608	2.68123182898435	5.70931666183442	3.81044772722968	17.1314651358156	23.6854741627203	29.4219971710675	19.5032685763893	20.0497269053562	Down_ovary_Up_gills
XM_027367707.1	3.80152832617122	5.26972653125653	8.61216114070639	1.34219738645728e-06	8.88748367564731e-06	5.67119330880199	295	215	272	649	415	5976	7664	21449	8617	7518	10.2208485097403	6.6635608076792	8.10327841648604	15.6343734748124	13.4011509050874	58.4680957462216	125.71016203815	318.562552913794	145.00402530004	184.496752600328	Down_ovary_Up_gills
XM_027364358.1	2.96282734060901	3.88504199044893	8.61169801651409	1.34297636390556e-06	8.8894104087586e-06	5.7136583189747	124	118	135	345	238	5584	3513	3038	1651	1247	4.296221068501	3.657210117703	4.02184774347653	8.31103058368301	7.68547931424292	54.6328391310076	57.6226251617981	45.1206599725911	27.7824818115779	30.6022147502805	Down_ovary_Up_gills
XM_027362053.1	2.61789668220893	2.4028909515535	8.61131200672182	1.34362600347341e-06	8.89047994161699e-06	5.77329614539371	64	41	64	90	114	1337	872	794	762	552	2.21740442245213	1.27072554937138	1.90665374505554	2.16809493487383	3.68128000766257	13.0809645268906	14.3031395220859	11.7925622179846	12.822683913036	13.546449512554	Down_ovary_Up_gills
XM_027368430.1	4.50402599197032	0.708811695968147	8.61028581962234	1.34535466946696e-06	8.89868578758539e-06	5.75426344417516	6	13	46	4	10	716	552	413	506	347	0.207881664604887	0.402912979068975	1.37040737925867	0.0963597748832813	0.32291929891777	7.00521361350313	9.05428098187092	6.13391460456884	8.51480060366954	8.51561228415986	Down_ovary_Up_gills
XM_027364688.1	-2.44298891232813	5.5080962427146	-8.60922064753803	1.34715152049985e-06	8.90733651449193e-06	5.61371851828798	3147	3087	3351	4919	3531	3995	1290	1159	820	560	109.033933085263	95.6763358758404	99.8311984325173	118.498433162715	114.022804447864	39.0863524943366	21.1594609902418	17.2135763358239	13.7986887253143	13.7427748678084	Up_ovary_Down_gills
XM_027357176.1	-5.95871578717102	2.46166668852136	-8.6089276953571	1.34764615419885e-06	8.90737385518366e-06	5.77748988820844	1938	2349	2259	581	944	28	79	70	49	23	67.1457776673785	72.8032759871555	67.2989189075072	13.9962573017966	30.4835818178375	0.273946901086715	1.29581195211558	1.03964654314726	0.824555789683414	0.564435396356417	Up_ovary_Down_gills
XM_027375052.1	-2.18073275435887	4.00985967601367	-8.60805318358484	1.34912387354962e-06	8.91390659433435e-06	5.66593325927744	924	1207	1280	1425	951	1136	362	339	520	340	32.0137763491526	37.4089204412502	38.1330749011108	34.328169802169	30.7096253270799	11.1144171298038	5.93777122361825	5.03485968752745	8.75038797215052	8.34382759831225	Up_ovary_Down_gills
XM_027353290.1	9.3203251892512	-1.35933229264642	8.60750709797606	1.35004750756762e-06	8.91666940907493e-06	5.72594525879376	0	0	0	0	0	180	790	1148	1606	401	0	0	0	0	0	1.76108722127174	12.9581195211558	17.0502033076151	27.0252366986033	9.8408084321271	Down_ovary_Up_gills
XM_027375299.1	4.59403660242145	3.2130155357756	8.60722729514067	1.35052101996255e-06	8.91666940907493e-06	5.76918971036922	25	70	50	121	82	2284	2389	6283	3619	1698	0.866173602520362	2.16953142575602	1.48957323832464	2.91488319021926	2.64793825112571	22.3462400743591	39.1860095392928	93.3157032942035	60.8993347523322	41.6700566527477	Down_ovary_Up_gills
XM_027357475.1	10.2036210047117	-0.484803581154817	8.60485817851573	1.35453741003576e-06	8.92700921172625e-06	5.72895392074457	0	0	2	0	0	893	4492	5525	830	492	0	0	0.0595829295329856	0	0	8.736949381087	73.6808517582684	82.057816441266	13.9669654170864	12.074009348146	Down_ovary_Up_gills
XM_027359651.1	-2.89407920932618	0.90132025338831	-8.60525306362749	1.35386707184913e-06	8.92700921172625e-06	5.76991271062681	159	229	168	159	142	65	43	50	44	23	5.5088641120295	7.0974670928304	5.00496608077079	3.83030105161043	4.58545404463233	0.635948163237016	0.705315366341394	0.742604673676615	0.740417443797352	0.564435396356417	Up_ovary_Down_gills
XM_027359908.1	-3.7697273945944	4.45129397004101	-8.60567704297906	1.35314773908241e-06	8.92700921172625e-06	5.66098548173221	4260	3186	3877	1624	1768	1121	420	461	180	172	147.59598186947	98.7446731779811	115.501508899693	39.1220686026122	57.0921320486617	10.9676598613645	6.88912683403222	6.84681509129839	3.02898045189826	4.22099513796973	Up_ovary_Down_gills
XM_027375851.1	-2.2548892987838	3.78340675892743	-8.60561051977361	1.35326057682267e-06	8.92700921172625e-06	5.67380445196254	1049	950	1110	991	948	1058	297	348	371	235	36.3446443617544	29.4436407781174	33.068525890807	23.8731342273329	30.6127495374046	10.3512793339194	4.87159683263707	5.16852852878924	6.24306526474585	5.76705731059817	Up_ovary_Down_gills
XM_027377453.1	-3.4693905949161	1.03162612733002	-8.60502136657606	1.35426034677723e-06	8.92700921172625e-06	5.77024808221228	305	191	242	169	250	70	28	33	32	39	10.5673179507484	5.91972146170571	7.20953447349125	4.07120048881863	8.07298247294424	0.684867252716786	0.459275122268815	0.490119084626566	0.538485413670801	0.957086106865229	Up_ovary_Down_gills
XM_027352386.1	-4.38795148261817	-0.297183788918046	-8.60448194094184	1.35517642283429e-06	8.92799049488224e-06	5.7221182966007	91	116	109	185	133	25	2	20	14	9	3.15287191317412	3.59522350553854	3.24726965954771	4.45663958835176	4.29482667560634	0.244595447398852	0.0328053658763439	0.297041869470646	0.235587368480976	0.220866024661207	Up_ovary_Down_gills
XM_027356024.1	3.45422297613776	1.21951217221214	8.60330461989632	1.35717810000254e-06	8.93471495108286e-06	5.7646316607991	10	32	18	57	18	912	389	576	375	370	0.346469441008145	0.991785794631323	0.53624636579687	1.37312679208676	0.581254738051985	8.92284192111013	6.38064366294889	8.55480584075461	6.3103759414547	9.08004768051627	Down_ovary_Up_gills
XM_027361253.1	2.46552794766105	4.12922765366962	8.60347450932731	1.35688905972389e-06	8.93471495108286e-06	5.68183097638122	202	289	222	316	219	3909	2649	2894	1525	2652	6.99868270836453	8.95706545776413	6.6137051781614	7.61242221577922	7.07193264629916	38.2449441552845	43.4507071032175	42.9819585124025	25.6621954952491	65.0818552668355	Down_ovary_Up_gills
XM_027360676.1	4.22970314988282	2.13779432827278	8.60226078431405	1.35895546679575e-06	8.94318380894201e-06	5.76965669272792	49	28	27	26	43	1399	794	2287	1599	611	1.69770026093991	0.867812570302407	0.804369548695305	0.626338536741328	1.38855298534641	13.6875612364398	13.0237302529085	33.9667377739684	26.9074430143628	14.9943490075553	Down_ovary_Up_gills
XM_027360121.1	4.13598756733196	-0.759457968679403	8.60101891264291	1.36107327379502e-06	8.95289763479709e-06	5.69390099806282	2	6	4	6	4	180	104	218	231	103	0.069293888201629	0.185959836493373	0.119165859065971	0.144539662324922	0.129167719567108	1.76108722127174	1.70587902556988	3.23775637723004	3.8871915799361	2.52768894890048	Down_ovary_Up_gills
XM_027362726.1	-2.14758115001761	5.26819333334465	-8.60081901501927	1.36141449540997e-06	8.95289763479709e-06	5.60724320432375	2445	2706	2430	3143	2859	3240	878	1090	836	785	84.7117783264914	83.8678862585112	72.3932593825775	75.7146931145383	92.3226275605903	31.6995699828913	14.401555619715	16.1887818861502	14.0679314321497	19.2644254843386	Up_ovary_Down_gills
XR_003475522.1	-11.0181992510135	-0.368254826261469	-8.60022790100157	1.36242405096893e-06	8.95630332459399e-06	5.72217636478544	3049	3008	2001	495	248	1	1	0	2	0	105.638532563383	93.2278646953443	59.6127209977521	11.9245221418061	8.00839861316069	0.00978381789595409	0.016402682938172	0	0.0336553383544251	0	Up_ovary_Down_gills
XM_027363959.1	-2.4400581066269	2.17173334122226	-8.59989717368978	1.36298924443257e-06	8.95678646341402e-06	5.74487430453262	340	356	273	386	402	196	135	156	76	85	11.7799609942769	11.0336169652735	8.13306988125253	9.29871827623665	12.9813558164943	1.917628307607	2.21436219665321	2.31692658187104	1.27890285746815	2.08595689957806	Up_ovary_Down_gills
XM_027379309.1	-2.90658496874236	1.41023510190602	-8.59943353536639	1.36378199661203e-06	8.95876410035513e-06	5.76636916899591	221	209	264	279	258	168	39	45	57	46	7.65697464628	6.47760097118583	7.8649466983541	6.72109429810887	8.33131791207846	1.64368140652029	0.639704634588706	0.668344206308954	0.959177143101115	1.12887079271283	Up_ovary_Down_gills
XM_027373733.1	-1.95093790363489	4.58705308449777	-8.59716291196954	1.36767154095035e-06	8.98107598772589e-06	5.62574350601657	1090	1595	1528	2283	1517	897	904	977	646	555	37.7651690698878	49.434323201155	45.521358163201	54.9973415146328	48.9868576458257	8.77608465267082	14.8280253761074	14.5104953236411	10.8706742884793	13.6200715207744	Up_ovary_Down_gills
XM_027375066.1	7.4875580175066	-1.56963501179997	8.59669397883634	1.36847629158397e-06	8.9831222081058e-06	5.7032544239915	0	0	0	5	0	198	130	350	447	550	0	0	0	0.120449718604102	0	1.93719594339891	2.13234878196235	5.19823271573631	7.521968122214	13.4973681737404	Down_ovary_Up_gills
XM_027359649.1	-2.75327409796082	1.20581780740179	-8.59589002156217	1.36985716451625e-06	8.98894744554322e-06	5.76216667750708	152	258	159	272	171	75	55	52	66	40	5.2663355033238	7.99627296921504	4.73684289787235	6.55246469206313	5.52192001149386	0.733786342196557	0.902147561599458	0.77230886062368	1.11062616569603	0.981626776272029	Up_ovary_Down_gills
