ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	hep_1	hep_2	hep_3	hep_4	hep_5	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	Expression
XR_003475869.1	6.20349464094015	1.8990821533337	7.14789121368248	1.27775545041158e-05	9.06994363101596e-05	3.62248735570712	24	10	24	14	0	2638	3277	3698	3479	1985	0.313267050174241	1.02602401763905	1.99324322806199	1.2034691915286	0	23.508670605414	43.1598244402743	35.1020825132784	35.236524778435	22.4513115283615	Down_muscle_Up_hep
XR_003477734.1	8.45612967289283	0.763963554183364	7.14748287235605	1.2784670105889e-05	9.06994363101596e-05	3.61509182681045	1	2	16	0	0	3988	8000	2598	758	3972	0.01305279375726	0.20520480352781	1.328828818708	0	0	35.5392639781618	105.36423421489	24.6606842535147	7.67728823858975	44.9252440255174	Down_muscle_Up_hep
XM_027354900.1	4.69790859759148	-1.62262545808383	7.145951248678	1.28113973070395e-05	9.0820815916906e-05	3.60431258580142	4	0	4	0	0	226	197	118	110	170	0.0522111750290402	0	0.332207204676999	0	0	2.01401044610446	2.59459426754166	1.12007726786556	1.11411834596949	1.92278234751711	Down_muscle_Up_hep
XM_027373608.1	5.74420528351703	1.87501015090915	7.14584694135388	1.28132196625696e-05	9.0820815916906e-05	3.62093633528861	44	20	14	0	11	1865	1376	5188	4255	1981	0.574322925319442	2.0520480352781	1.1627252163695	0	0.465124071949439	16.620041955685	18.1226482849611	49.2454310651402	43.0961232918198	22.4060695907729	Down_muscle_Up_hep
XM_027354973.1	-2.67328898150355	2.94744471692698	-7.14499277094297	1.28281533058692e-05	9.08870469513873e-05	3.54779000136146	870	203	194	227	884	306	231	280	227	460	11.3559305688162	20.8282875580727	16.1120494268344	19.5133933197852	37.3790617821185	2.72693449782285	3.04239226295495	2.65781046612168	2.29913513213704	5.20282282269335	Up_muscle_Down_hep
XM_027368575.1	6.01074600959886	-1.75991196533293	7.14306851731949	1.28618635460883e-05	9.10861939283083e-05	3.60479249849819	0	0	2	0	0	137	431	168	170	366	0	0	0.166103602338499	0	0	1.22088243856775	5.6764981183272	1.59468627967301	1.72181926195285	4.13963728936036	Down_muscle_Up_hep
XM_027358862.1	9.53893392097863	2.510112266441	7.14213738674686	1.28782095878377e-05	9.1132632781138e-05	3.61021544078621	4	20	47	0	0	43629	35459	7528	6439	8489	0.0522111750290402	2.0520480352781	3.90343465495474	0	0	388.802043155271	467.013797628223	71.4571328177285	65.216436633614	96.0147020474866	Down_muscle_Up_hep
XM_027373273.1	-5.40362372200387	2.90703929497674	-7.14205651226586	1.28796303893638e-05	9.1132632781138e-05	3.5738675773459	1827	466	1686	504	859	47	90	70	66	869	23.8474541945141	47.8127192219797	140.025336771355	43.3248908950296	36.3219616185971	0.418842880384555	1.18534763491751	0.664452616530419	0.668471007581693	9.82881094113157	Up_muscle_Down_hep
XM_027352492.1	-2.4518173431912	6.73875472481195	-7.13713673665418	1.29663763487203e-05	9.15538905485817e-05	3.51283139566068	18088	3176	3725	3534	3167	7432	2314	5269	5614	3067	236.09893348132	325.865228002162	309.367959355455	303.790008775863	133.913448714898	66.2306444046386	30.4766047466569	50.0142976642683	56.8605490388428	34.6892556460881	Up_muscle_Down_hep
XM_027365360.1	9.07405641088812	2.76996099052615	7.13794065814032	1.29521590131225e-05	9.15538905485817e-05	3.60653811526199	6	34	117	0	0	21564	21258	8214	10150	16777	0.0783167625435602	3.48848165997277	9.71706073680222	0	0	192.168678140692	279.979111367516	77.9687684597266	102.802738287185	189.755996731144	Down_muscle_Up_hep
XM_027368486.1	-2.91612589890956	1.72840632884313	-7.13769040163656	1.2956583010146e-05	9.15538905485817e-05	3.58802957369267	884	85	152	72	185	299	56	100	88	132	11.5386696814179	8.72120414993192	12.623873777726	6.18927012786138	7.82254121005874	2.66455364329749	0.73754963950423	0.949218023614885	0.891294676775591	1.49298394042505	Up_muscle_Down_hep
XM_027368870.1	4.77505725220266	3.65391282222403	7.13690650179604	1.29704511150211e-05	9.15538905485817e-05	3.60546144214687	314	12	40	6	118	16109	4810	9864	9519	2168	4.09857723977965	1.23122882116686	3.32207204676999	0.515772510655115	4.98951277182125	143.556169364145	63.3502458217026	93.6308658493722	96.4117503207597	24.5211301730417	Down_muscle_Up_hep
XM_027373277.1	-5.41451724629854	2.96805315774727	-7.13676535753288	1.29729498046699e-05	9.15538905485817e-05	3.56452866785058	1857	425	1751	549	1043	45	78	99	64	916	24.2390380072319	43.6060207496596	145.423703847356	47.193184724943	44.102218822115	0.401019779091595	1.02730128359518	0.939725843378736	0.648214310382248	10.3604037077981	Up_muscle_Down_hep
XR_003475513.1	7.09550613138316	1.86463248071148	7.13763935664155	1.29574855739348e-05	9.15538905485817e-05	3.60667600030882	13	6	14	2	2	6965	7416	1789	1244	8691	0.169686318844381	0.61561441058343	1.1627252163695	0.171924170218372	0.0845680130817161	62.0689502527324	97.672645117203	16.9815104424703	12.5996656580549	98.2994198957128	Down_muscle_Up_hep
XM_027374474.1	8.95757984115889	4.54408799829111	7.13406474016903	1.30208581636918e-05	9.1852127436715e-05	3.61010570161865	76	211	117	4	0	59111	105560	24011	34149	42292	0.992012325551763	21.6491067721839	9.71706073680222	0.343848340436743	0	526.770670264073	1390.28107046547	227.91673965017	345.872976331928	478.343006124668	Down_muscle_Up_hep
XR_003476170.1	5.49952210513482	0.329377533923459	7.13022604043512	1.30892810693934e-05	9.22547508401979e-05	3.59486088920428	12	4	4	0	4	2623	734	875	518	381	0.15663352508712	0.41040960705562	0.332207204676999	0	0.169136026163432	23.3749973457168	9.66716848921615	8.30565770663024	5.24648457465632	4.30929455531775	Down_muscle_Up_hep
XR_003476489.1	-7.34506457142965	0.490481662648613	-7.1305054178001	1.3084288382934e-05	9.22547508401979e-05	3.59687481261832	1969	121	92	217	814	2	6	4	6	311	25.700950908045	12.4148906134325	7.64076570757098	18.6537724686933	34.4191813242585	0.0178231012929598	0.0790231756611675	0.0379687209445954	0.0607700915983358	3.51756064751659	Up_muscle_Down_hep
XM_027352705.1	5.45110135274868	-0.406277395744953	7.12795991528488	1.31298536631691e-05	9.25006154952902e-05	3.58984984096702	16	4	2	0	0	381	884	526	409	343	0.208844700116161	0.41040960705562	0.166103602338499	0	0	3.39530079630884	11.6427478807453	4.99288680421429	4.14249457728655	3.87949614822569	Down_muscle_Up_hep
XM_027354650.1	2.46622816091791	2.55437680791444	7.12493456178121	1.31842287677709e-05	9.28434646011062e-05	3.58709106466218	292	25	24	18	54	1701	1353	1539	1450	1000	3.81141577711993	2.56506004409762	1.99324322806199	1.54731753196534	2.28333635320634	15.1585476496623	17.8197261115933	14.6084653834331	14.6861054695978	11.3104843971595	Down_muscle_Up_hep
XM_027359415.1	-6.00109481555444	4.52106375687081	-7.12456793438837	1.31908345218321e-05	9.28497702705586e-05	3.50888241991439	2392	3738	10115	3609	1515	182	192	251	234	769	31.222282667366	383.527777793477	840.068968826961	310.237165159052	64.0602699094	1.62190221765934	2.52874162115736	2.38253723927336	2.37003357233509	8.69776250141562	Up_muscle_Down_hep
XM_027363216.1	-5.23283762623956	3.84888990172756	-7.12322883808523	1.3214991880669e-05	9.29795620855377e-05	3.51326640542366	4872	977	1402	1019	1895	142	92	151	122	2367	63.5932111853709	100.242546523335	116.438625239288	87.5953647262603	80.128192394926	1.26544019180014	1.21168869347123	1.43331921565848	1.23565852916616	26.7719165680764	Up_muscle_Down_hep
XR_003476384.1	-8.48925423202178	5.82508092958994	-7.12129923062486	1.32498851583695e-05	9.31847459667336e-05	3.50610323876299	27238	22894	28774	26818	6675	105	206	139	86	7870	355.531996360249	2348.97938598284	2389.73252684399	2305.33119845814	282.245743660228	0.935712817880389	2.71312903103342	1.31941305282469	0.871037979576146	89.0135122056449	Up_muscle_Down_hep
XM_027378274.1	5.67258124169518	1.79579785579901	7.11983262397518	1.32764717090886e-05	9.33313575398962e-05	3.586710627099	67	6	8	2	6	6592	1018	3643	4210	790	0.874537181736423	0.61561441058343	0.664414409353998	0.171924170218372	0.253704039245148	58.7449418615954	13.4075988038447	34.5800126002903	42.6403476048323	8.93528267375597	Down_muscle_Up_hep
XM_027362493.1	6.54872826099188	0.638106217072014	7.11888339797866	1.32937095605523e-05	9.33718001963632e-05	3.57989416888706	23	2	3	2	0	1925	2796	1498	2154	361	0.300214256416981	0.20520480352781	0.249155403507749	0.171924170218372	0	17.1547349944738	36.824799858104	14.219285993751	21.8164628838025	4.08308486737456	Down_muscle_Up_hep
XM_027366235.1	5.43984520977125	1.88378808275374	7.11919884117232	1.32879784946478e-05	9.33718001963632e-05	3.58838639008088	7	7	14	3	72	1561	2955	1874	1965	2580	0.0913695563008203	0.718216812347335	1.1627252163695	0.257886255327557	3.04444847094178	13.9109305591551	38.918914013125	17.7883457625429	19.902204998455	29.1810497446714	Down_muscle_Up_hep
XM_027380479.1	-9.8958445252556	7.00552537303733	-7.11698655530209	1.33282276323753e-05	9.35738261236711e-05	3.49764708997497	121932	76123	120502	66151	30541	148	230	136	88	25442	1591.55324841023	7810.40262947374	10007.9081444969	5686.47789205775	1291.39584376435	1.31890949567902	3.02922173367809	1.29093651211624	0.891294676775591	287.761344032531	Up_muscle_Down_hep
XM_027373695.1	6.96837070944996	1.99756037286305	7.11640007630766	1.33389195183545e-05	9.36084727528891e-05	3.58008228787532	13	8	28	10	0	4183	8155	4622	4055	1819	0.169686318844381	0.82081921411124	2.32545043273899	0.859620851091858	0	37.2770163542254	107.405666252803	43.87285705148	41.0704535718752	20.5737711184331	Down_muscle_Up_hep
XM_027363789.1	7.92857325291039	2.68376413543312	7.11507844110787	1.33630473394392e-05	9.373733811013e-05	3.5801145867915	1	31	36	2	12	7923	15964	5889	5201	11129	0.01305279375726	3.18067445468105	2.98986484209299	0.171924170218372	0.507408078490297	70.6062157720602	210.254329375813	55.8994494106806	52.6775410671574	125.874380855988	Down_muscle_Up_hep
XM_027353695.1	7.60113557262392	-0.567037227704331	7.11396855224287	1.33833454909669e-05	9.38392400530927e-05	3.5716227845343	3	0	1	0	0	2669	2659	426	254	752	0.0391583812717801	0	0.0830518011692497	0	0	23.7849286754548	35.020437347174	4.04366878059941	2.57260054432955	8.50548426666391	Down_muscle_Up_hep
XM_027377671.1	4.29734591599277	-0.469647193484544	7.11012118984673	1.34539628987599e-05	9.42937227301019e-05	3.56649577190932	4	0	4	4	6	233	280	300	341	375	0.0522111750290402	0	0.332207204676999	0.343848340436743	0.253704039245148	2.07639130062981	3.68774819752115	2.84765407084465	3.45376687250542	4.2414316489348	Down_muscle_Up_hep
XM_027381300.1	9.47439794466407	3.73298074138101	7.10935973062925	1.34679863769586e-05	9.43405590891661e-05	3.57426145499436	7	123	119	2	0	22409	68722	26806	19337	30309	0.0913695563008203	12.6200954169603	9.88316433914072	0.171924170218372	0	199.698938436968	905.105112964458	254.447383410206	195.851876872836	342.809471593506	Down_muscle_Up_hep
XR_003477597.1	5.07116986510801	-2.41415670832936	7.10912841104278	1.3472249582106e-05	9.43405590891661e-05	3.54916812327088	0	1	0	0	0	235	51	136	98	68	0	0.102602401763905	0	0	0	2.09421440192277	0.671696993119923	1.29093651211624	0.992578162772817	0.769112939006843	Down_muscle_Up_hep
XM_027362508.1	8.56496727023141	2.35237794202758	7.10868660101119	1.34803961150739e-05	9.43569697938452e-05	3.56830717449132	7	29	63	0	0	4184	12144	15439	10622	7984	0.0913695563008203	2.97546965115324	5.23226347366273	0	0	37.2859279048719	159.942907538203	146.549770665902	107.583318826254	90.3029074269211	Down_muscle_Up_hep
XM_027365072.1	4.70779007880254	1.00532269782223	7.10813410076379	1.34905910624174e-05	9.43876982250032e-05	3.57000951328922	18	0	17	10	14	954	1015	919	897	1044	0.234950287630681	0	1.41188061987725	0.859620851091858	0.591976091572013	8.50161931674182	13.3680872160142	8.72331363702079	9.0851286939512	11.8081457106345	Down_muscle_Up_hep
XM_027361290.1	6.83124116928921	-0.397830968251282	7.10706671780833	1.35103101330197e-05	9.44850076399568e-05	3.5627388303064	2	0	14	0	0	1435	631	1279	1051	222	0.0261055875145201	0	1.1627252163695	0	0	12.7880751776986	8.31060397369944	12.1404985220344	10.6448943783085	2.5109275361694	Down_muscle_Up_hep
XM_027380999.1	9.40701109107255	1.19236692261971	7.10349100576139	1.35765930528563e-05	9.49077399137765e-05	3.55833935495989	0	8	2	2	0	3895	25967	3431	9035	1807	0	0.82081921411124	0.166103602338499	0.171924170218372	0	34.7104897680392	341.999133732256	32.5676703902267	91.5096295984939	20.4380453056671	Down_muscle_Up_hep
XM_027361138.1	-3.58513593279359	2.91762960255268	-7.10168427994989	1.36102161898061e-05	9.50202298180539e-05	3.49332759993371	1521	357	358	465	334	71	209	240	301	356	19.8532993047925	36.6290574297141	29.7325448185914	39.9723695757714	14.1228581846466	0.632720095900072	2.752640618864	2.27812325667572	3.04863292851651	4.02653244538877	Up_muscle_Down_hep
XM_027369415.1	5.43052488775124	0.514521078305331	7.10181936032631	1.36076992755124e-05	9.50202298180539e-05	3.5588182073123	8	0	4	2	26	692	1713	674	683	989	0.10442235005808	0	0.332207204676999	0.171924170218372	1.09938417006231	6.16679304736408	22.5611166512633	6.39772947916432	6.91766209361055	11.1860690687907	Down_muscle_Up_hep
XM_027377238.1	-3.37008939305101	3.18945751436204	-7.10171420431433	1.36096585747896e-05	9.50202298180539e-05	3.48314706050755	1025	425	566	513	450	199	118	526	289	375	13.3791136011915	43.6060207496596	47.0073194617953	44.0985496610123	19.0278029433861	1.7733985786495	1.55412245466963	4.99288680421429	2.92709274531984	4.2414316489348	Up_muscle_Down_hep
XM_027372954.1	4.67422323349518	-0.289943994986944	7.09661573338387	1.37050169277937e-05	9.56410194188525e-05	3.54999287928644	12	0	0	4	19	420	374	469	453	282	0.15663352508712	0	0	0.343848340436743	0.803396124276303	3.74285127152155	4.9257779495461	4.45183253075381	4.58814191567435	3.18955659999897	Down_muscle_Up_hep
XM_027353325.1	6.787617858636	1.07079122744292	7.09505930628737	1.37342691383984e-05	9.58040395497029e-05	3.54969765286713	36	2	6	0	2	1111	5502	2151	916	3625	0.469900575261361	0.20520480352781	0.498310807015498	0	0.0845680130817161	9.90073276823916	72.4642520812906	20.4176796879562	9.27756731734592	41.000505939703	Down_muscle_Up_hep
XM_027354815.1	-2.57909227370359	3.71323839334766	-7.0934844448413	1.37639356347506e-05	9.59698084995904e-05	3.45866698789465	1890	438	684	398	380	552	583	534	458	429	24.6697802012215	44.9398519725904	56.8074319997668	34.2129098734559	16.0679224855261	4.9191759568569	7.6784185684101	5.06882424610348	4.63878365867296	4.85219780638141	Up_muscle_Down_hep
XM_027376740.1	4.3593962313438	-0.173029880329638	7.0928769979171	1.3775396700154e-05	9.59729454706661e-05	3.54571240491074	2	2	2	4	11	410	421	329	350	361	0.0261055875145201	0.20520480352781	0.166103602338499	0.343848340436743	0.465124071949439	3.65373576505676	5.54479282555858	3.12292729769297	3.54492200990292	4.08308486737456	Down_muscle_Up_hep
XM_027378333.1	6.30225093738901	-1.61920909505889	7.09283495489863	1.37761903277082e-05	9.59729454706661e-05	3.54174908306292	2	0	0	0	0	485	1041	168	135	143	0.0261055875145201	0	0	0	0	4.32210206354275	13.7105209772126	1.59468627967301	1.36732706096255	1.6173992687938	Down_muscle_Up_hep
XM_027359818.1	3.97203215887453	0.636876157877708	7.091709836481	1.3797446825871e-05	9.60387351835029e-05	3.54829404947141	27	6	2	5	9	762	728	774	668	238	0.352425431446021	0.61561441058343	0.166103602338499	0.429810425545929	0.380556058867723	6.79060159261768	9.58814531355499	7.34694750277921	6.76573686461471	2.69189528652395	Down_muscle_Up_hep
XM_027380973.1	-7.5312633826742	1.5174605791407	-7.0918032738923	1.37956802112692e-05	9.60387351835029e-05	3.5534143705395	2482	352	594	535	731	2	27	9	6	828	32.3970341055194	36.1160454208945	49.3327698945343	45.9897155334144	30.9096087813673	0.0178231012929598	0.355604290475254	0.0854296221253396	0.0607700915983358	9.36508108084803	Up_muscle_Down_hep
XM_027353420.1	4.51701397775771	-0.386904217619683	7.08871974615777	1.38541079094141e-05	9.63626924278891e-05	3.53938778857896	23	0	6	0	6	283	308	450	483	280	0.300214256416981	0	0.498310807015498	0	0.253704039245148	2.52196883295381	4.05652301727326	4.27148110626698	4.89199237366603	3.16693563120465	Down_muscle_Up_hep
XM_027372111.1	6.03146842830448	-2.25169387468988	7.08831654589361	1.3861767379387e-05	9.63626924278891e-05	3.53081082716426	0	0	0	0	0	390	101	269	272	35	0	0	0	0	0	3.47550475212716	1.33022345696299	2.55339648352404	2.75491081912455	0.395866953900581	Down_muscle_Up_hep
XM_027372122.1	4.27108542190404	-1.01359020291163	7.08856612941989	1.38570255861333e-05	9.63626924278891e-05	3.53511066169365	8	0	2	0	8	164	114	258	272	287	0.10442235005808	0	0.166103602338499	0	0.338272052326865	1.4614943060227	1.50144033756218	2.4489825009264	2.75491081912455	3.24610902198476	Down_muscle_Up_hep
XM_027352005.1	-2.79299099678785	3.35791503635832	-7.08746902647703	1.38778821770069e-05	9.64334889735609e-05	3.45700741297433	1505	435	381	244	587	186	376	600	356	460	19.6444546046764	44.6320447672987	31.6427362454841	20.9747487666413	24.8207118394837	1.65754842024526	4.95211900809983	5.69530814168931	3.60569210150125	5.20282282269335	Up_muscle_Down_hep
XM_027352708.1	2.83283139697552	4.91628489355902	7.08592680315162	1.39072574322821e-05	9.65789801086675e-05	3.47074631349807	361	202	231	147	228	7901	7101	7106	8335	6433	4.71205854637087	20.7256851563088	19.1849660700967	12.6364265110503	9.64075349131564	70.4101616578376	93.5239283949917	67.4514327580737	84.4197855786881	72.7603461269268	Down_muscle_Up_hep
XM_027376626.1	2.68916622116067	1.56372140633344	7.08574632742617	1.39106993489852e-05	9.65789801086675e-05	3.54555830328709	64	20	16	10	27	722	656	619	653	816	0.835378800464643	2.0520480352781	1.328828818708	0.859620851091858	1.14166817660317	6.43413956675848	8.63986720562098	5.87565956617614	6.61381163561887	9.22935526808212	Down_muscle_Up_hep
XM_027377140.1	4.13564297977224	2.56309760257557	7.084676411394	1.39311227730901e-05	9.66794947889221e-05	3.54322553053663	185	24	14	6	24	3614	1142	4613	4140	1216	2.41476684509311	2.46245764233372	1.1627252163695	0.515772510655115	1.01481615698059	32.2063440363783	15.0407444341755	43.7874274293546	41.9313632028517	13.7535490269459	Down_muscle_Up_hep
XM_027378331.1	6.87634814318253	-1.48365958514647	7.08127711080702	1.39962239628558e-05	9.70898471143498e-05	3.5281220494113	0	0	1	0	0	550	1318	244	163	243	0	0	0.0830518011692497	0	0	4.90135285556394	17.3587575869031	2.31609197762032	1.65092082175479	2.74844770850975	Down_muscle_Up_hep
XM_027357479.1	8.84301770147373	3.30983937173619	7.08031409444454	1.4014725974723e-05	9.71767353300621e-05	3.53511335364989	19	47	59	2	0	26702	53293	8009	9600	23642	0.248003081387941	4.82231288290353	4.90005626898573	0.171924170218372	0	237.956225362306	701.897016751766	76.0228715113161	97.2321465573372	267.402472117644	Down_muscle_Up_hep
XM_027374594.1	6.30535061901791	0.0766236780180553	7.07959307677736	1.40285956548408e-05	9.72314430297151e-05	3.52827217632206	5	4	9	0	0	1919	1352	736	595	492	0.0652639687863002	0.41040960705562	0.747466210523248	0	0	17.1012656905949	17.8065555823164	6.98624465380555	6.02636741683496	5.56475832340245	Down_muscle_Up_hep
XM_027365475.1	4.74491204472504	-2.85594654618482	7.07902152342726	1.40396006073456e-05	9.72662572967364e-05	3.49868693743777	0	0	0	0	0	73	154	61	61	36	0	0	0	0	0	0.650543197193032	2.02826150863663	0.57902299440508	0.61782926458308	0.40717743829774	Down_muscle_Up_hep
XM_027368075.1	7.2705512146134	-0.974773564012502	7.07777185702317	1.40636943623845e-05	9.73916824243492e-05	3.52459441922221	0	0	4	0	0	313	1731	550	926	289	0	0	0.332207204676999	0	0	2.78931535234821	22.7981861782468	5.22069912988187	9.37885080334315	3.26872999077908	Down_muscle_Up_hep
XM_027383825.1	-4.14467426863405	1.75954698525584	-7.0762128141294	1.40938148117414e-05	9.75587181093722e-05	3.51466216426168	307	179	329	260	370	58	42	105	97	85	4.00720768347883	18.365829915739	27.3240425846832	22.3501421283883	15.6450824201175	0.516869937495834	0.553162229628172	0.996678924795629	0.982449814173095	0.961391173758554	Up_muscle_Down_hep
XM_027351419.1	10.0065612527822	2.63589098336653	7.07539965253082	1.41095522642482e-05	9.75845681908445e-05	3.52372220728609	1	32	66	0	0	21942	55338	12466	8273	16432	0.01305279375726	3.28327685644496	5.48141887717048	0	0	195.537244285062	728.830749122947	118.329518823832	83.7918279655053	185.853879614124	Down_muscle_Up_hep
XR_003475883.1	-9.92781338811889	2.09227001773627	-7.07548220541984	1.41079537292845e-05	9.75845681908445e-05	3.52954730963947	5081	3142	3952	2365	630	0	12	14	13	334	66.3212450806383	322.376746342189	328.220718220875	203.300331283224	26.6389241207406	0	0.158046351322335	0.132890523306084	0.131668531796394	3.77770178865126	Up_muscle_Down_hep
XM_027360735.1	4.14785433577289	-0.0970673120185247	7.07505942958904	1.41161423019732e-05	9.7588636832519e-05	3.52303805994486	30	1	6	0	8	433	408	418	416	253	0.391583812717801	0.102602401763905	0.498310807015498	0	0.338272052326865	3.85870142992579	5.37357594495939	3.96773133871022	4.21339301748461	2.86155255248134	Down_muscle_Up_hep
XM_027379330.1	5.83471795675099	-0.909638476401783	7.07261658605609	1.41635561539566e-05	9.78748079317187e-05	3.51713530222934	1	2	4	0	0	265	695	458	254	389	0.01305279375726	0.20520480352781	0.332207204676999	0	0	2.36156092131717	9.15351784741856	4.34741854815617	2.57260054432955	4.39977843049503	Down_muscle_Up_hep
XM_027377239.1	-6.58906828377788	0.637551030411048	-7.06523761265443	1.43078114696491e-05	9.88296578149931e-05	3.51502481451648	489	97	279	228	669	3	10	8	11	219	6.38281614730016	9.95243297109878	23.1714525262207	19.5993554048944	28.2880003758341	0.0267346519394397	0.131705292768612	0.0759374418891908	0.111411834596949	2.47699608297792	Up_muscle_Down_hep
XM_027356697.1	3.67293615560565	3.22906687454993	7.06293877339091	1.4353072273554e-05	9.90230822403688e-05	3.49999516369867	103	13	33	29	259	4231	3100	3229	3436	1951	1.34443775699778	1.33383122293076	2.74070943858524	2.49290046816639	10.9515576940822	37.7047707852564	40.8286407582698	30.6502499825246	34.8010057886469	22.0667550588581	Down_muscle_Up_hep
XM_027356843.1	8.20407869090212	2.2172068582586	7.06288747837257	1.43540839385332e-05	9.90230822403688e-05	3.50923398135615	2	17	25	8	0	4128	5682	13940	17057	3462	0.0261055875145201	1.74424082998638	2.07629502923124	0.687696680873486	0	36.786881068669	74.8349473511256	132.320992491915	172.759242065469	39.156896982966	Down_muscle_Up_hep
XM_027361625.1	7.20254769317878	1.09322513454593	7.06346662143413	1.43426662190561e-05	9.90230822403688e-05	3.50838005324636	11	2	6	0	4	5253	5586	862	902	3942	0.14358073132986	0.20520480352781	0.498310807015498	0	0.169136026163432	46.8123755459589	73.5705765405469	8.18225936356031	9.13577043694981	44.5859294936026	Down_muscle_Up_hep
XM_027352930.1	-3.38506291283528	3.08880134478579	-7.06248289920024	1.43620659100982e-05	9.90361287948247e-05	3.43160869255035	1321	259	334	375	901	104	130	401	334	541	17.2427405533405	26.5740220568514	27.7393015905294	32.2357819159447	38.0978898933131	0.926801267233909	1.71216880599196	3.80636427469569	3.38286843230736	6.11897205886327	Up_muscle_Down_hep
XM_027376688.1	3.17477832892052	1.84396901305131	7.06170095309701	1.43775064051478e-05	9.91005740346347e-05	3.51387545994232	137	4	10	11	61	1733	942	943	950	1023	1.78823274474463	0.41040960705562	0.830518011692497	0.945582936201044	2.57932439899234	15.4437172703497	12.4066385788033	8.95112596268836	9.6219311697365	11.5706255382941	Down_muscle_Up_hep
XM_027363278.1	4.51563384226177	2.42329174695204	7.06098486763853	1.43916619364405e-05	9.91561114773398e-05	3.5128564227508	83	18	35	16	5	4186	3252	2241	2494	1008	1.08338188185258	1.84684323175029	2.90681304092374	1.37539336174697	0.21142003270429	37.3037510061648	42.8305612083528	21.2719759092096	25.2601014077082	11.4009682723367	Down_muscle_Up_hep
XM_027378438.1	7.11153756758716	-0.909227775421277	7.05995440767138	1.44120581028779e-05	9.92545805814462e-05	3.50153520564143	0	2	0	0	1	292	905	1136	1300	193	0	0.20520480352781	0	0	0.0422840065408581	2.60217278877213	11.9193289955594	10.7831167482651	13.1668531796394	2.18292348865178	Down_muscle_Up_hep
XM_027366412.1	4.68322522401045	0.824883274768954	7.05868264211451	1.44372730216049e-05	9.93440792768917e-05	3.50485390480903	29	10	0	6	12	996	1022	866	996	532	0.378531018960541	1.02602401763905	0	0.515772510655115	0.507408078490297	8.87590444389397	13.4602809209522	8.2202280845049	10.0878352053237	6.01717769928883	Down_muscle_Up_hep
XM_027381554.1	5.61084003170523	1.51770476513573	7.05879278426558	1.44350874053581e-05	9.93440792768917e-05	3.50608215205603	17	8	2	4	18	593	2673	3512	2624	1585	0.221897493873421	0.82081921411124	0.166103602338499	0.343848340436743	0.761112117735445	5.28454953336258	35.2048247570501	33.3365369893548	26.5767867256722	17.9271177694977	Down_muscle_Up_hep
XM_027354827.1	-4.37719174493864	1.49165769383194	-7.05772370632676	1.44563166797062e-05	9.94330411218371e-05	3.50029775060532	609	113	411	146	218	37	31	53	39	263	7.94915139817136	11.5940713993213	34.1342902805616	12.5504644259411	9.21791342590706	0.329727373919756	0.408286407582699	0.503085552515889	0.395005595389182	2.97465739645294	Up_muscle_Down_hep
XM_027381903.1	5.95386467577892	-1.16261021295142	7.05618961059891	1.44868382836825e-05	9.96008416459527e-05	3.49537552060115	1	0	0	2	1	434	892	238	134	350	0.01305279375726	0	0	0.171924170218372	0.0422840065408581	3.86761298057227	11.7481121149602	2.25913889620343	1.35719871236283	3.95866953900581	Down_muscle_Up_hep
XM_027382168.1	4.51078750733611	-1.76991832260459	7.05495380132581	1.45114753262055e-05	9.97280595114547e-05	3.48557183887649	6	0	2	0	0	124	251	94	133	113	0.0783167625435602	0	0.166103602338499	0	0	1.10503228016351	3.30580284849217	0.892264942197992	1.34707036376311	1.27808473687902	Down_muscle_Up_hep
XM_027368072.1	3.69149659416051	5.15684596668952	7.0535771354226	1.45389731239521e-05	9.98748217133336e-05	3.43144367243044	244	165	160	133	348	13317	19605	7420	8736	12653	3.18488167677145	16.9293962910443	13.28828818708	11.4329573195217	14.7148342762186	118.675119959173	258.208226472865	70.4319773522245	88.4812533671769	143.111559077259	Down_muscle_Up_hep
XM_027350818.1	-6.38157044222393	7.6003396230867	-7.05196535387845	1.45712378266704e-05	0.000100054192171309	3.39790066536963	42645	51778	66888	45242	6142	2599	800	1316	1653	7894	556.636389778354	5312.54715853147	5555.16887660878	3889.09665450978	259.70836817395	23.1611201302012	10.536423421489	12.4917091907719	16.7421602353415	89.2849638311768	Up_muscle_Down_hep
XM_027379169.1	6.37220934262222	-1.03896132909848	7.05139271358802	1.45827193449254e-05	0.000100090762578509	3.48984012627251	0	3	2	0	0	810	307	602	551	159	0	0.307807205291715	0.166103602338499	0	0	7.21835602364871	4.0433524879964	5.71429250216161	5.58072007844717	1.79836701914835	Down_muscle_Up_hep
XM_027378430.1	6.69280749154074	-0.336203027563244	7.05045312206646	1.46015792027189e-05	0.000100177923137641	3.48967587092816	4	2	2	0	0	253	1624	905	554	1296	0.0522111750290402	0.20520480352781	0.166103602338499	0	0	2.25462231355941	21.3889395456227	8.59042311371471	5.61110512424634	14.6583877787187	Down_muscle_Up_hep
