ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gills_1	gills_2	gills_3	gills_4	gills_5	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	Expression
XM_027356566.1	-2.01455410998323	2.24088600259289	-4.82522704442039	0.000398580667613805	0.00156399414053854	0.0450464258407113	561	595	679	249	601	59	101	84	94	54	6.70385799246364	11.7881456666955	11.4146537340963	5.13431272174051	16.4765713189312	1.67698194639444	2.52840946406965	2.61785941489478	3.90105023470659	1.62052522567001	Up_gills_Down_hemocyte
XM_027356572.1	4.12654170800913	0.539719627270368	7.79057036792956	4.50132102416309e-06	3.56118468322079e-05	4.61817515122144	21	11	17	30	19	261	321	190	55	296	0.250946555867623	0.217932104762438	0.285786617790334	0.618591894185603	0.52088994186305	7.41851335608386	8.03583601946889	5.92134867654772	2.28252939264747	8.88287901478373	Down_gills_Up_hemocyte
XM_027356573.1	3.80588554378271	0.842804482192484	7.87093106256187	4.04988304404318e-06	3.27788518069578e-05	4.72187978226999	30	18	21	29	35	279	289	180	76	390	0.35849507981089	0.356616171429444	0.353030527858648	0.597972164379416	0.959534103431935	7.93013496684827	7.234755793229	5.6096987462031	3.15404061529469	11.7037932965056	Down_gills_Up_hemocyte
XM_027356574.1	4.67728320274685	0.328986281416569	6.48948442132296	2.7828228302688e-05	0.000158198638581301	2.85275731619817	24	1	23	31	16	270	300	189	63	358	0.286796063848712	0.019812009523858	0.386652482892805	0.63921162399179	0.438644161568885	7.67432416146607	7.51012712099897	5.89018368351326	2.61453366794165	10.7434820516641	Down_gills_Up_hemocyte
XM_027356575.1	4.32320950156169	0.735371442420616	9.31409497530733	6.84770952312627e-07	8.10444992834737e-06	6.41498688032175	18	10	22	34	23	263	322	219	105	377	0.215097047886534	0.19812009523858	0.369841505375726	0.70107081341035	0.630550982255272	7.47536020172435	8.06086977653889	6.82513347454711	4.35755611323609	11.3136668532887	Down_gills_Up_hemocyte
XM_027356576.1	4.28436900434434	0.662393041069517	6.43488860909259	3.01832128185646e-05	0.000169602659190413	2.76203244351066	31	3	19	39	34	263	321	189	72	465	0.370444915804586	0.059436028571574	0.319408572824491	0.804169462441284	0.93211884333388	7.47536020172435	8.03583601946889	5.89018368351326	2.9880384776476	13.9545227766028	Down_gills_Up_hemocyte
XM_027356577.1	4.02433016610978	0.956714975586153	6.23411673936343	4.08334914625435e-05	0.000218227600495711	2.45031795668654	26	6	31	61	39	343	330	223	72	503	0.310695735836105	0.118872057143148	0.521140303029432	1.25780351817739	1.06919514382416	9.74923402734393	8.26113983309886	6.94979344668496	2.9880384776476	15.0948923798521	Down_gills_Up_hemocyte
XM_027356578.1	4.26363816648174	0.611482545072378	9.36693520276335	6.44227604710389e-07	7.75676913885325e-06	6.46596224455644	34	10	24	14	18	239	305	200	85	373	0.406294423785675	0.19812009523858	0.403463460409883	0.288676217286615	0.493474681764995	6.79319805403848	7.63529590634895	6.23299860689234	3.52754542500064	11.1936279476836	Down_gills_Up_hemocyte
XM_027356579.1	4.24348771843746	0.959336966961124	7.9814840721607	3.50616637701137e-06	2.92629430562133e-05	4.86168514615362	29	15	25	27	27	356	390	253	77	515	0.346545243817194	0.29718014285787	0.420274437926961	0.556732704767043	0.740212022647493	10.1187385240071	9.76316525729865	7.88474323771881	3.19554114970646	15.4550090966676	Down_gills_Up_hemocyte
XM_027356580.1	4.28117171598827	0.776067742453385	8.85336558848138	1.17946800847658e-06	1.24342318016909e-05	5.9036328798713	21	12	22	26	27	279	325	220	91	431	0.250946555867623	0.237744114286296	0.369841505375726	0.536112974960856	0.740212022647493	7.93013496684827	8.13597104774888	6.85629846758157	3.77654863147128	12.9341920789587	Down_gills_Up_hemocyte
XM_027356581.1	4.09945689292068	0.667289674710923	6.65720478116757	2.17366075615942e-05	0.000128925864374645	3.08354107644465	33	6	17	32	33	278	314	173	60	430	0.394344587791979	0.118872057143148	0.285786617790334	0.659831353797977	0.904703583235824	7.90171154402802	7.86059971997892	5.39154379496187	2.49003206470634	12.9041823525575	Down_gills_Up_hemocyte
XM_027356586.1	3.85428140659026	3.52282084729074	10.338171635801	2.19589491370252e-07	3.53602258553492e-06	7.56364338292888	159	123	229	138	195	1579	1738	1226	603	2603	1.90002392299772	2.43687717143453	3.84971385141097	2.84552271325377	5.34597571912078	44.8805846331664	43.508669787654	38.20828146025	25.0248222502987	78.1153178225745	Down_gills_Up_hemocyte
XM_027356588.1	-4.03084511480929	5.23021306358317	-12.8442574773346	1.92321796067244e-08	7.21810318385524e-07	9.96827726312435	8407	6847	7892	9601	8272	271	380	303	153	514	100.462271199005	135.652829209856	132.672234564783	197.970025869199	226.779031531113	7.70274758428631	9.51282768659869	9.44299288944189	6.34958176500116	15.4249993702663	Up_gills_Down_hemocyte
XM_027356593.1	-4.19613683260082	-0.479602847329489	-6.51050582466844	2.69741665592354e-05	0.00015391191113657	2.89279283290208	206	62	228	278	152	6	4	2	5	11	2.46166621470144	1.2283445904792	3.83290287389389	5.73228488611992	4.1671195349044	0.170540536921468	0.100135028279986	0.0623299860689234	0.207502672058861	0.33010699041426	Up_gills_Down_hemocyte
XM_027356597.1	-6.8776796136879	0.230390944686241	-7.20543209277032	9.94634656436189e-06	6.70960632007904e-05	3.84794785254099	858	235	436	1408	1273	8	1	2	4	3	10.2529592825915	4.65582223810663	7.32958619744621	29.032579567111	34.8996261048244	0.227387382561958	0.0250337570699966	0.0623299860689234	0.166002137647089	0.0900291792038892	Up_gills_Down_hemocyte
XM_027356603.1	-5.94295115543933	5.79513848443355	-6.7369759171795	1.93522519946516e-05	0.00011665668875366	3.00702284537704	7248	17846	62059	39416	24687	666	670	592	24	88	86.612411282311	353.56512196277	1043.27245373237	812.747270040658	676.800526040691	18.929999598283	16.7726172368977	18.4496758764013	0.996012825882534	2.64085592331408	Up_gills_Down_hemocyte
XM_027356613.1	2.46064201064169	2.57405018354644	4.08906747460468	0.00145794296775097	0.00471184717661601	-1.33995997264097	236	140	127	238	47	902	1036	871	97	236	2.82016129451233	2.77368133334012	2.13499414466896	4.90749569387245	1.2885172246086	25.6379273838607	25.9349723245164	27.1447089330161	4.02555183794191	7.08229543070595	Down_gills_Up_hemocyte
XM_027356614.1	-4.15539772511677	2.34692760422736	-11.2045185786827	8.98966108688312e-08	1.96962088107629e-06	8.38133942167737	2426	1047	843	1137	821	41	62	30	44	26	28.9903021207073	20.7431739714793	14.1716540468971	23.4446327896344	22.5079285405034	1.16536033563003	1.55209293833979	0.934949791033851	1.82602351411798	0.780252886433706	Up_gills_Down_hemocyte
XM_027356621.1	2.24281984106472	2.20299144619901	3.45902056878388	0.004631037850732	0.0127133277501516	-2.46209131503986	246	104	118	182	33	753	789	595	61	169	2.9396596544493	2.06044899048123	1.98369534701526	3.75279082472599	0.904703583235824	21.4028373836443	19.7516343282273	18.5431708555047	2.53153259911811	5.07164376181909	Down_gills_Up_hemocyte
XM_027356647.1	-2.08863254393185	2.69269392918334	-6.20154777634259	4.29075343455142e-05	0.00022720818789038	2.26788839479154	1428	760	848	609	353	149	163	136	33	92	17.0643657989984	15.0571272381321	14.2557089344825	12.5574154519677	9.67758681461351	4.23509000021646	4.08050240240944	4.23843905268679	1.36951763558848	2.76089482891927	Up_gills_Down_hemocyte
XM_027356692.1	5.89070123118959	0.101801604465449	4.95427633574341	0.000319813653787487	0.00128776066829189	0.477196994744312	71	0	0	22	54	211	229	159	453	423	0.84843835555244	0	0	0.453634055736109	1.48042404529499	5.99734221507163	5.73273036902921	4.95523389247941	18.7997420885328	12.6941142677484	Down_gills_Up_hemocyte
XM_027356693.1	6.35163904657927	0.28577858614377	4.8966929196574	0.000352730132050333	0.0014062002026699	0.378859610540986	95	0	0	11	64	231	261	193	837	671	1.13523441940115	0	0	0.226817027868054	1.75457664627554	6.56581067147652	6.5338105952691	6.0148436556511	34.7359473026534	20.1365264152699	Down_gills_Up_hemocyte
XM_027356697.1	2.8005338556375	6.45044162705043	6.82760130082026	1.69764625548489e-05	0.000104657965082797	3.04631619050559	1218	2112	2142	1991	1627	10535	12048	8956	2170	9547	14.5549002403221	41.8429641143881	36.0091138415821	41.0538820441178	44.6046281795359	299.440759411278	301.606705179318	279.113677616639	90.0561596735458	286.502857953177	Down_gills_Up_hemocyte
XM_027356706.1	-3.07364892811809	1.11093247386432	-6.4178256617499	3.09618899076885e-05	0.000173292759574244	2.72481335231776	323	383	504	293	239	47	37	8	30	17	3.85979702596392	7.58799964763761	8.47273266860754	6.04158083321272	6.55224716343521	1.3359008725515	0.926249011589872	0.249319944275693	1.24501603235317	0.510165348822039	Up_gills_Down_hemocyte
XM_027356709.1	-8.12554197344847	1.663803135647	-11.1374898672052	9.61278592285813e-08	2.05257983809468e-06	8.10996084076434	2793	4708	2793	1800	2691	4	2	2	11	28	33.3758919303939	93.2749408383234	46.9530602052001	37.1155136511362	73.7744649238668	0.113693691280979	0.0500675141399931	0.0623299860689234	0.456505878529495	0.840272339236299	Up_gills_Down_hemocyte
XM_027356713.1	-2.46890823462813	0.983656877895122	-5.79166596273163	8.10552093702499e-05	0.000391089267781744	1.76784646901388	312	160	258	251	304	19	25	23	28	44	3.72834883003326	3.16992152381728	4.33723219940624	5.17555218135288	8.33423906980881	0.540045033584649	0.625843926749914	0.716794839792619	1.16201496352962	1.32042796165704	Up_gills_Down_hemocyte
XM_027356721.1	1.71246463703375	7.73909317132086	4.52240818460042	0.000673999313215916	0.00245102723274227	-0.75037591965124	5279	8039	9668	4799	5167	10098	11091	9088	21364	14406	63.0831842107229	159.268744562294	162.528530635115	98.9540833398903	141.654648926652	287.019723638831	277.649399663332	283.227456697188	886.617417173103	432.320118537076	Down_gills_Up_hemocyte
XM_027356725.1	-5.13119227299031	1.618376647298	-4.82379348776805	0.000399561748772627	0.00156572025520813	0.191308222368275	1304	214	670	3397	1544	47	28	23	4	8	15.58258613578	4.23977003810561	11.2633549364426	70.0452221516164	42.3291615913974	1.3359008725515	0.700945197959903	0.716794839792619	0.166002137647089	0.240077811210371	Up_gills_Down_hemocyte
XM_027356733.1	-4.05242375509699	3.19877503352511	-7.96214255058278	3.59535818239907e-06	2.98053256862257e-05	4.79959868449004	3631	4124	2614	773	1121	93	99	108	32	61	43.3898544931114	81.7047272763904	43.9438952296431	15.9390511401824	30.73250656992	2.64337832228276	2.47834194992966	3.36581924772186	1.32801710117671	1.83059331047908	Up_gills_Down_hemocyte
XM_027356734.1	-3.89319108926061	3.27759907663299	-8.44706163961296	1.93969309302359e-06	1.85339531444106e-05	5.41086695418588	3499	3940	2521	803	1195	91	115	98	44	76	41.8124761419435	78.0593175240005	42.3804743205548	16.557643034368	32.7612358171761	2.58653147664227	2.8788820630496	3.05416931737725	1.82602351411798	2.28073920649853	Up_gills_Down_hemocyte
XM_027356737.1	-1.94386499772447	3.66626238152518	-6.64330886936393	2.21829481003979e-05	0.000131194060651408	2.86725085898408	1981	1594	1449	726	1289	202	254	179	154	285	23.6726251035124	31.5803431810296	24.3591064222467	14.9699238392916	35.3382702663933	5.74153140968943	6.35857429577912	5.57853375316864	6.39108229941293	8.55277202436947	Up_gills_Down_hemocyte
XM_027356738.1	-2.05376969274547	3.51771226341344	-6.7643058475262	1.86006254276631e-05	0.000112751411765322	3.05928427615767	1846	1474	1402	654	1257	214	213	170	111	228	22.0593972443634	29.2029020381667	23.568990478944	13.4853032932461	34.4609819432555	6.08261248353236	5.33219025590927	5.29804881585849	4.60655931970672	6.84221761949558	Up_gills_Down_hemocyte
XM_027356739.1	-1.95646900171155	3.69120389360117	-6.78426299205257	1.80713936228139e-05	0.00011015796706712	3.07652844086667	2060	1599	1568	731	1273	218	265	192	136	283	24.6166621470144	31.6794032286489	26.359612746779	15.0730224883225	34.8996261048244	6.19630617481334	6.63394562354909	5.98367866261664	5.64407268000103	8.49275257156688	Up_gills_Down_hemocyte
XM_027356740.1	-1.73235624057843	3.77693951479423	-5.7515899610926	8.63648982777556e-05	0.000413682487341843	1.45937246839619	1949	1543	1462	724	1375	238	275	218	162	368	23.2902303517142	30.5699306953129	24.5776491299687	14.9286843796792	37.695982634826	6.76477463121824	6.88428319424905	6.79396848151265	6.72308657470711	11.0435793156771	Up_gills_Down_hemocyte
XM_027356742.1	-1.56619940173854	3.76879758679409	-5.26457615294262	0.000190124905049336	0.000817793897592275	0.645641312800366	2049	1443	1446	640	1158	250	302	214	180	382	24.4852139510838	28.5887297429271	24.3086734896955	13.1966270759595	31.746871193548	7.10585570506117	7.56019463513896	6.6693085093748	7.47009619411901	11.4637154852952	Up_gills_Down_hemocyte
XM_027356752.1	-5.99201923114114	-1.42149543681389	-6.53720243121409	2.59294287960054e-05	0.000148916837643725	2.93059987145009	93	188	101	475	141	0	0	4	2	2	1.11133474741376	3.7246577904853	1.69790872922492	9.79437165793871	3.8655516738258	0	0	0.124659972137847	0.0830010688235445	0.0600194528025928	Up_gills_Down_hemocyte
XM_027356780.1	2.7981811733864	4.66516832434729	4.87310745730215	0.000367218946828267	0.00145610432544399	-0.088387547370421	711	211	457	1318	421	2903	3383	2403	426	4617	8.49633339151809	4.18033400953404	7.68261672530485	27.1768038845542	11.5418245012813	82.5131964471703	84.6892001677983	74.8894782618114	17.679227659415	138.554906794785	Down_gills_Up_hemocyte
XM_027356783.1	4.30644897883572	2.44137546747366	9.48096192111357	5.65240891671101e-07	7.01612854110567e-06	6.64274615962133	66	66	121	66	34	1022	1182	929	778	333	0.788689175583958	1.30759262857463	2.03412827956649	1.36090216720833	0.93211884333388	29.0487381222901	29.5899008567359	28.9522785290149	32.2874157723588	9.9932388916317	Down_gills_Up_hemocyte
XM_027356784.1	4.13984137777325	1.33154774429934	7.66731512891606	5.30123349704747e-06	4.04268301777319e-05	4.45642100670204	40	44	66	26	10	498	545	469	286	134	0.477993439747853	0.871728419049752	1.10952451612718	0.536112974960856	0.274152600980553	14.1548645644819	13.6433976031481	14.6163817331625	11.8691528417669	4.02130333777372	Down_gills_Up_hemocyte
XM_027356785.1	4.20478120524789	1.35512812072272	7.92403446258121	3.77825945713489e-06	3.1074127487144e-05	4.78804447578689	46	40	54	36	8	481	620	467	296	146	0.549692455710031	0.79248038095432	0.907792785922237	0.742310273022724	0.219322080784442	13.6716663765377	15.5209293833979	14.5540517470936	12.2841581858846	4.38142005458927	Down_gills_Up_hemocyte
XM_027356786.1	3.8886444586721	1.62240181589326	7.68811660572503	5.15624338345301e-06	3.96485492474509e-05	4.47653916252976	64	45	77	37	16	570	635	523	308	149	0.764789503596565	0.89154042857361	1.29444526881504	0.76293000282891	0.438644161568885	16.2013510075395	15.8964357394478	16.2992913570235	12.7821645988259	4.47144923379316	Down_gills_Up_hemocyte
XM_027356787.1	4.0692363973855	1.34562265442791	7.78710769232577	4.52194258115265e-06	3.57382453889129e-05	4.61196514851438	57	34	67	37	7	499	538	401	295	150	0.681140651640691	0.673608323811172	1.12633549364426	0.76293000282891	0.191906820686387	14.1832879873021	13.4681613036581	12.4971622068191	12.2426576514728	4.50145896019446	Down_gills_Up_hemocyte
XM_027356797.1	3.64872529005034	4.77444799048245	14.5452525852339	4.61171578911491e-09	2.92096196075518e-07	11.3631738586769	404	336	527	467	382	3301	3660	2992	2171	3763	4.82773374145332	6.65683520001628	8.85938515150035	9.62941381948922	10.4726293574571	93.8257187296277	91.6235508761874	93.2456591591094	90.0976602079576	112.926600448078	Down_gills_Up_hemocyte
XM_027356798.1	3.6545008597949	4.76928612019148	15.3420678739478	2.4854375115996e-09	2.0154452455243e-07	11.9557455821672	426	350	508	466	349	3245	3730	2889	2200	3837	5.09063013331464	6.9342033333503	8.53997657867586	9.60879408968303	9.56792577422129	92.234007051694	93.3759138710871	90.0356648765598	91.301175705899	115.147320201774	Down_gills_Up_hemocyte
XM_027356799.1	4.05693801690706	5.29729003085535	18.1464318328229	3.4865266073335e-10	6.37585608291582e-08	13.8055727879094	652	464	535	427	551	5516	6621	5097	3600	5545	7.79129306789001	9.19277241907011	8.99387297163697	8.80462462724175	15.1058083140285	156.78360027647	165.748505560447	158.847969496651	149.40192388238	166.403932895189	Down_gills_Up_hemocyte
XM_027356800.1	4.10086083744966	6.0390724287254	15.180952080309	2.80963986737583e-09	2.15328001454073e-07	11.8530991664319	836	931	920	639	1016	9462	10190	8233	7628	8614	9.99006289073013	18.4449808667118	15.4660993157122	13.1760073461533	27.8539042596242	268.942426725155	255.093984543265	256.581387652723	316.566076492999	258.503783220767	Down_gills_Up_hemocyte
XM_027356801.1	4.27255138616985	4.45212862836728	15.1867637399648	2.79718403087818e-09	2.15328001454073e-07	11.8246808827808	345	150	306	265	337	3162	3702	2907	2139	3906	4.12269341782524	2.9718014285787	5.14415912022601	5.46422839863949	9.23894265304463	89.8748629576137	92.6749686731272	90.5966347511801	88.7696431067809	117.217991323464	Down_gills_Up_hemocyte
XM_027356802.1	4.07928088496987	4.27372787872679	18.488565275073	2.79792240247779e-10	5.64321432653008e-08	13.9433991633906	384	214	237	242	220	3095	3377	2728	1627	2426	4.58873702157939	4.23977003810561	3.98420167154759	4.9899746130972	6.03135722157216	87.9704936286573	84.5389976253784	85.0181009980115	67.5213694879535	72.8035962495451	Down_gills_Up_hemocyte
XM_027356810.1	-6.80267067000777	2.58296315766994	-12.5199935985754	2.57271766535917e-08	8.63965368712433e-07	9.43330864445253	4535	3254	5429	3778	1429	27	24	22	32	4	54.1925062314129	64.4682789906339	91.266796940219	77.9013392077736	39.176406680121	0.767432416146607	0.600810169679917	0.685629846758157	1.32801710117671	0.120038905605186	Up_gills_Down_hemocyte
XM_027356811.1	-6.70059466554914	3.30098327052098	-15.775411460094	1.79750440185698e-09	1.6768209705484e-07	11.8185906292142	5683	4706	8731	6496	2868	35	24	24	43	34	67.9109179521763	93.2353168192757	146.776644701612	133.945764820989	78.6269659612226	0.994819798708564	0.600810169679917	0.74795983282708	1.78452297970621	1.02033069764408	Up_gills_Down_hemocyte
XM_027356815.1	-7.15283539612657	-0.405563647064928	-9.8431645423429	3.76071107122636e-07	5.18360697653365e-06	6.87247646552369	572	396	729	224	740	2	2	2	4	0	6.8353061883943	7.84555577144776	12.2552026099502	4.61881947658584	20.2872924725609	0.0568468456404894	0.0500675141399931	0.0623299860689234	0.166002137647089	0	Up_gills_Down_hemocyte
XM_027356823.1	-12.6069896363827	2.49185392409202	-9.93462354932101	3.39938785877285e-07	4.80755694881582e-06	6.97381776882249	14596	32956	163317	8779	11142	0	8	2	2	2	174.419806163992	652.924585868264	2745.5184151567	181.020607968514	305.460828012532	0	0.200270056559972	0.0623299860689234	0.0830010688235445	0.0600194528025928	Up_gills_Down_hemocyte
XM_027356825.1	-7.3518982207521	2.23774404495519	-16.4642057243437	1.09166544404508e-09	1.20018218759004e-07	11.9147901100971	5812	3360	4193	1841	2335	20	14	14	10	5	69.4524467953631	66.5683520001628	70.48842872911	37.9609225731898	64.0146323289591	0.568468456404894	0.350472598979952	0.436309902482464	0.415005344117723	0.150048632006482	Up_gills_Down_hemocyte
XM_027356835.1	3.60855150951639	0.990290874949311	6.73956900250624	1.92795703030407e-05	0.000116294468810308	3.18882755852402	27	10	38	48	56	256	280	184	93	407	0.322645571829801	0.19812009523858	0.638817145648981	0.989747030696965	1.5352545654911	7.27639624198264	7.00945197959903	5.73435871834095	3.85954970029482	12.2139586453276	Down_gills_Up_hemocyte
XM_027356836.1	4.50282432086582	-1.00114674346386	6.26303247842027	3.90810311113176e-05	0.000210383413925368	2.53834981198071	12	0	6	14	9	76	85	85	45	109	0.143398031924356	0	0.100865865102471	0.288676217286615	0.246737340882498	2.1601801343386	2.12786935094971	2.64902440792924	1.86752404852975	3.27106017774131	Down_gills_Up_hemocyte
XM_027356849.1	-2.33505797603015	6.18515695943901	-5.09467322906191	0.000252342309334076	0.00104783328538678	0.269283817803784	5335	14275	21116	4786	6666	913	1095	845	753	2046	63.7523750263699	282.816435953073	354.980601250629	98.6860268524099	182.750123813637	25.9505850348834	27.4119639916462	26.3344191141201	31.2499024120645	61.3999002170524	Up_gills_Down_hemocyte
XM_027356875.1	-2.39106724210289	3.43751313144371	-6.82643260772435	1.70050454249385e-05	0.000104764239158978	3.16416496348637	1400	990	1299	1911	1295	175	207	186	60	195	16.7297703911749	19.6138894286194	21.8374597946849	39.4043036596229	35.5027618269816	4.97409899354282	5.18198771348929	5.79668870440987	2.49003206470634	5.8518966482528	Up_gills_Down_hemocyte
XM_027356876.1	-2.76030947589567	3.22279917888378	-7.40559014010996	7.54814131152653e-06	5.35114337463002e-05	4.01576469295674	1422	919	1375	1940	1169	142	149	153	39	153	16.9926667830362	18.2072367524255	23.1150940859829	40.0022758240023	32.0484390546266	4.03612604047475	3.73002980342949	4.76824393427264	1.61852084205912	4.59148813939835	Up_gills_Down_hemocyte
XM_027356877.1	-2.90160504722989	3.59216308864545	-8.05478591525439	3.1890031245515e-06	2.71432662260213e-05	4.87365408559492	1753	1282	1854	2538	1721	209	158	142	61	197	20.9480624969497	25.3989962095859	31.1675523166635	52.332874248102	47.1816626287531	5.94049536943114	3.95533361705946	4.42542901089356	2.53153259911811	5.91191610105539	Up_gills_Down_hemocyte
XM_027356878.1	-2.48969730075896	3.31914091242729	-7.62779232664369	5.58883563895547e-06	4.21846318968155e-05	4.30924418275467	1454	913	1294	1696	1201	150	204	132	60	182	17.3750615348345	18.0883646952823	21.7534049070995	34.9710617512928	32.9257273777644	4.2635134230367	5.1068864422793	4.11377908054894	2.49003206470634	5.46177020503595	Up_gills_Down_hemocyte
XM_027356880.1	-2.40540676900499	3.50538324934302	-6.90990654751676	1.50865314584037e-05	9.47783115771143e-05	3.28249714540203	1489	944	1360	2050	1453	165	219	164	78	214	17.7933057946138	18.7025369905219	22.8629294232267	42.2704461026829	39.8343729224743	4.68986476534037	5.48239279832924	5.11105885765172	3.23704168411824	6.42208144987743	Up_gills_Down_hemocyte
XM_027356881.1	-2.42202883768907	3.35936277297822	-7.46509766979353	6.96034237952439e-06	5.03497975010849e-05	4.08181124225274	1336	940	1285	1779	1228	169	197	167	75	139	15.9649808875783	18.6232889524265	21.6021061094458	36.6824993252063	33.6659394004119	4.80355845662135	4.93165014278932	5.2045538367551	3.11254008088292	4.1713519697802	Up_gills_Down_hemocyte
XM_027356895.1	5.15924302490381	0.79062446706075	7.15586515815866	1.06579202805097e-05	7.0963153417813e-05	3.7835215627947	41	3	7	22	36	246	262	211	467	674	0.48994327574155	0.059436028571574	0.117676842619549	0.453634055736109	0.98694936352999	6.99216201378019	6.5588443523391	6.57581353027142	19.3807495702976	20.2265555944738	Down_gills_Up_hemocyte
XM_027356896.1	5.05508077990242	0.821395149347374	8.27849357536934	2.39669870966037e-06	2.16358871786056e-05	5.22346681388302	30	6	13	11	39	245	261	231	423	624	0.35849507981089	0.118872057143148	0.21854270772202	0.226817027868054	1.06919514382416	6.96373859095995	6.5338105952691	7.19911339096065	17.5547260561797	18.726069274409	Down_gills_Up_hemocyte
XM_027356897.1	5.17125978571696	1.15016998123564	7.14186054022264	1.08686488474522e-05	7.21322113591243e-05	3.75974174504722	37	8	9	20	51	306	379	205	559	1091	0.442143931766764	0.158496076190864	0.151298797653706	0.412394596123735	1.39817826500082	8.69756738299487	9.48779392952869	6.38882357206465	23.1987987361807	32.7406115038144	Down_gills_Up_hemocyte
XM_027356899.1	5.39658518629949	0.267538999876462	5.86145447036146	7.26151984960658e-05	0.000355473818240746	1.92123316908863	22	0	10	20	40	203	199	151	338	503	0.262896391861319	0	0.168109775170785	0.412394596123735	1.09661040392221	5.76995483250967	4.98171765692931	4.70591394820371	14.027180631179	15.0948923798521	Down_gills_Up_hemocyte
XM_027356905.1	-5.2303574497553	4.81941849495477	-13.0456369326825	1.61044312543459e-08	6.35574455700362e-07	10.1234488969955	6559	10095	10983	8244	11152	177	210	157	150	87	78.3789742826543	200.002236143346	184.634966070073	169.989052522204	305.734980613513	5.03094583918331	5.25708898469928	4.89290390641048	6.22508016176584	2.61084619691279	Up_gills_Down_hemocyte
XM_027356916.1	-1.72080791976407	3.01861168991428	-5.59659524331414	0.000110620024600198	0.000511683409558142	1.2611734336696	1532	878	655	459	764	153	164	134	96	193	18.3071487423428	17.3949443619473	11.0111902736864	9.46445598103973	20.9452587149142	4.34878369149744	4.10553615947943	4.17610906661787	3.98405130353014	5.7918771954502	Up_gills_Down_hemocyte
XM_027356917.1	-1.87436278299226	2.97909375188098	-5.93045637258847	6.51783311142568e-05	0.000323613918193635	1.80938643388108	1531	887	822	434	715	120	175	95	109	194	18.2951989063491	17.573252447662	13.8186235190385	8.94896273588506	19.6019109701095	3.41081073842936	4.3809074872494	2.96067433827386	4.52355825088318	5.8218869218515	Up_gills_Down_hemocyte
XM_027356919.1	2.7462052206698	2.63569951262117	6.63389262610792	2.24909267339496e-05	0.000132718024529089	2.9117403499884	259	90	156	48	196	433	492	430	651	659	3.09500752236735	1.78308085714722	2.62251249266424	0.989747030696965	5.37339097921884	12.307342081166	12.3166084784383	13.4009470048185	27.0168479020637	19.7764096984543	Down_gills_Up_hemocyte
XM_027356920.1	2.81755244638575	2.28864238994467	6.59197385277042	2.3918121860734e-05	0.000139271031137376	2.87843476871071	210	91	107	29	152	376	433	334	483	507	2.50946555867623	1.80289286667108	1.79877459432739	0.597972164379416	4.1671195349044	10.687206980412	10.8396168113085	10.4091076735102	20.044758120886	15.2149312854573	Down_gills_Up_hemocyte
XM_027356921.1	2.77399225905923	2.1151625083233	6.15997757419749	4.57182337616471e-05	0.000239890845902733	2.23513763863228	198	64	106	26	150	384	333	296	450	402	2.36606752675187	1.26796860952691	1.78196361681032	0.536112974960856	4.11228901470829	10.914594362974	8.33624110430885	9.22483793820066	18.6752404852975	12.0639100133212	Down_gills_Up_hemocyte
XM_027356927.1	-6.7713231919998	-1.02986578942266	-6.29836239950346	3.70473532107173e-05	0.000201076877402865	2.58717766369937	208	471	189	103	942	0	0	2	2	4	2.48556588668884	9.33145648573711	3.17727475072783	2.12383217003724	25.8251750123681	0	0	0.0623299860689234	0.0830010688235445	0.120038905605186	Up_gills_Down_hemocyte
XM_027356932.1	-1.88491676975963	5.00686702107679	-4.5926302013361	0.000596065213063317	0.00220716208606244	-0.590450365138619	3624	5966	5718	3423	925	585	669	565	570	383	43.3062056411555	118.198448819337	96.1251694426546	70.5813351265773	25.3591155907011	16.6277023498431	16.7475834798277	17.6082210644709	23.6553046147102	11.4937252116965	Up_gills_Down_hemocyte
XM_027356950.1	-10.9176173723067	1.22473580012974	-13.4510094116048	1.13473319457682e-08	5.18775299599846e-07	9.86480463333308	5049	5900	8782	3002	6438	0	0	2	5	4	60.3347219321728	116.890856190762	147.634004554983	61.9004288781727	176.49944451128	0	0	0.0623299860689234	0.207502672058861	0.120038905605186	Up_gills_Down_hemocyte
XM_027356972.1	-1.5387690912879	5.51472848145665	-3.39253693569197	0.00524058984429551	0.0140627189342057	-2.82284589819724	5932	7645	7971	4139	845	925	1057	904	874	655	70.8864271146067	151.462812809894	134.000301788632	85.345061667807	23.1658947828567	26.2916661087263	26.4606812229864	28.1731537031534	36.271467075889	19.6563707928491	Up_gills_Down_hemocyte
XM_027356973.1	-6.21895627549547	2.70260947507873	-8.67305927640231	1.46768678280392e-06	1.48456598457768e-05	5.70731717815378	1973	3907	7404	1530	2689	24	28	28	49	9	23.5770264155629	77.4055212097132	124.468477536449	31.5481866034658	73.7196344036707	0.682162147685873	0.700945197959903	0.872619804964927	2.03352618617684	0.270087537611668	Up_gills_Down_hemocyte
