lncRNA_ID	lncRNA_strand	mRNA_ID	mRNA_strand	mRNA_position	DE_status	match_count	distance_Kb	product
XR_003476608.1	-	XM_027367638.1	-	1_U	DE	3	3.814 kb	UDP-glucuronosyltransferase 2C1-like%2C transcript variant X3
XR_003476608.1	-	XM_027367623.1	-	2_U	DE	0	31.539 kb	2-hydroxyacylsphingosine 1-beta-galactosyltransferase-like
XR_003476608.1	-	XM_027367633.1	-	3_U	DE	2	42.474 kb	UDP-glucuronosyltransferase 2B14-like
XR_003476608.1	-	XM_027367611.1	-	4_U	DE	3	53.946 kb	UDP-glucuronosyltransferase 2B19-like
XR_003476608.1	-	XM_027367606.1	-	5_U	DE	0	118.873 kb	uncharacterized LOC113815546
XR_003476608.1	-	XM_027367643.1	-	1_D	DE	3	7.428 kb	UDP-glucuronosyltransferase 2C1-like
XR_003476608.1	-	XM_027367652.1	-	2_D	DE	3	20.855 kb	UDP-glucuronosyltransferase 2B19-like
XR_003476608.1	-	XM_027367672.1	+	3_D	not_DE	0	35.133 kb	uncharacterized LOC113815642%2C transcript variant X1
XR_003476608.1	-	XM_027367527.1	+	4_D	not_DE	0	100.913 kb	uncharacterized LOC113815459
XR_003476608.1	-	XM_027367537.1	+	5_D	not_DE	0	124.087 kb	gamma-aminobutyric acid receptor subunit beta-like
XR_003476748.1	+	XM_027369060.1	+	1_U	not_DE	0	21.634 kb	myosin-9-like
XR_003476748.1	+	XM_027369063.1	-	2_U	not_DE	0	127.255 kb	uncharacterized LOC113817063
XR_003476748.1	+	XM_027369059.1	+	3_U	DE	0	137.313 kb	calmodulin-beta-like
XR_003476748.1	+	XM_027369061.1	-	4_U	not_DE	0	145.403 kb	cell wall protein DAN4-like
XR_003476748.1	+	XM_027369065.1	+	1_D	DE	0	6.986 kb	uncharacterized LOC113817065
XR_003476748.1	+	XM_027369066.1	+	2_D	not_DE	0	21.082 kb	protein germ cell-less-like
XR_003476748.1	+	XM_027369068.1	+	3_D	DE	3	92.992 kb	myosin-VIIa-like
XR_003476748.1	+	XM_027369067.1	-	4_D	DE	1	142.247 kb	mucolipin-3-like
XR_003476748.1	+	XM_027369062.1	+	5_D	not_DE	0	175.244 kb	collagen alpha-2(XI) chain-like
XR_003475561.1	-	XM_027354731.1	+	1_U	DE	1	7.013 kb	putative methyltransferase C9orf114 homolog%2C transcript variant X2
XR_003475561.1	-	XM_027354742.1	-	2_U	DE	0	18.754 kb	multiple epidermal growth factor-like domains protein 6
XR_003475561.1	-	XM_027354728.1	+	3_U	not_DE	0	60.885 kb	vacuolar protein sorting-associated protein 26B-like
XR_003475561.1	-	XM_027354729.1	-	4_U	not_DE	0	89.369 kb	U1 small nuclear ribonucleoprotein A-like
XR_003475561.1	-	XM_027354741.1	+	5_U	not_DE	0	98.463 kb	histone acetyltransferase Tip60-like
XR_003475561.1	-	XM_027354735.1	-	1_D	DE	0	17.503 kb	collagen alpha-1(XVIII) chain-like
XR_003475561.1	-	XM_027354743.1	-	2_D	DE	0	38.759 kb	serine-rich adhesin for platelets-like
XR_003475561.1	-	XM_027354738.1	+	3_D	not_DE	0	57.781 kb	uncharacterized LOC113803925%2C transcript variant X3
XR_003475561.1	-	XM_027354739.1	-	4_D	DE	0	72.682 kb	uncharacterized LOC113803926%2C transcript variant X1
XR_003477688.1	+	XM_027379600.1	+	1_U	not_DE	0	170.532 kb	uncharacterized LOC113826721
XR_003477688.1	+	XM_027379594.1	+	2_U	not_DE	0	175.196 kb	uncharacterized LOC113826710
XR_003477688.1	+	XM_027379601.1	+	3_U	not_DE	0	214.336 kb	vitellogenin-like
XR_003477688.1	+	XM_027379593.1	-	4_U	not_DE	0	233.185 kb	extensin-like
XR_003477688.1	+	XM_027379602.1	-	5_U	not_DE	0	351.712 kb	protein odd-skipped-related 1-like
XR_003477688.1	+	XM_027379595.1	-	1_D	not_DE	0	32.805 kb	BDNF/NT-3 growth factors receptor-like
XR_003477688.1	+	XM_027379596.1	+	2_D	not_DE	0	60.604 kb	filaggrin-2-like
XR_003477688.1	+	XM_027379597.1	+	3_D	not_DE	0	87.443 kb	vitellogenin-like
XR_003477688.1	+	XM_027379599.1	+	4_D	not_DE	0	159.016 kb	vitellogenin-like
XR_003476112.1	+	XM_027361885.1	-	1_D	not_DE	0	21.522 kb	uncharacterized LOC113810182
XR_003476112.1	+	XM_027361878.1	-	2_D	not_DE	0	39.775 kb	carbohydrate sulfotransferase 5-like
XR_003476112.1	+	XM_027361886.1	+	3_D	DE	0	54.130 kb	carnitine O-palmitoyltransferase 1%2C liver isoform-like
XR_003476112.1	+	XM_027361887.1	+	4_D	DE	0	99.875 kb	carnitine O-palmitoyltransferase 1%2C liver isoform-like%2C transcript variant X1
XR_003476112.1	+	XM_027361879.1	+	5_D	not_DE	0	159.728 kb	transmembrane protease serine 9-like
XR_003476075.1	-	XM_027361261.1	-	1_U	DE	3	0.592 kb	endoglucanase E-4-like
XR_003476714.1	+	XM_027368545.1	-	1_U	not_DE	0	37.195 kb	cuticle protein 16.5-like
XR_003476714.1	+	XM_027368546.1	-	2_U	not_DE	0	44.297 kb	cuticle protein 16.5-like
XR_003476714.1	+	XM_027368547.1	+	1_D	DE	3	0.030 kb	uncharacterized LOC113816508
XR_003476714.1	+	XM_027368548.1	-	2_D	not_DE	0	45.450 kb	tripartite motif-containing protein 3-like
XR_003477976.1	-	XM_027383786.1	-	1_U	DE	3	11.306 kb	uncharacterized LOC113830582
XR_003477976.1	-	XM_027383784.1	-	2_U	DE	3	Overlap: 1152 bases	uncharacterized LOC113830581
XR_003477976.1	-	XM_027383783.1	-	3_U	not_DE	0	23.512 kb	uncharacterized LOC113830580
XR_003476170.1	+	XM_027362499.1	-	1_D	not_DE	0	5.627 kb	aconitate hydratase%2C mitochondrial-like
XR_003476170.1	+	XM_027362500.1	+	2_D	DE	0	25.478 kb	T-complex protein 1 subunit theta-like
XR_003477689.1	-	XM_027379600.1	+	1_U	not_DE	0	171.915 kb	uncharacterized LOC113826721
XR_003477689.1	-	XM_027379594.1	+	2_U	not_DE	0	176.579 kb	uncharacterized LOC113826710
XR_003477689.1	-	XM_027379601.1	+	3_U	not_DE	0	215.719 kb	vitellogenin-like
XR_003477689.1	-	XM_027379593.1	-	4_U	not_DE	0	234.568 kb	extensin-like
XR_003477689.1	-	XM_027379602.1	-	5_U	not_DE	0	353.095 kb	protein odd-skipped-related 1-like
XR_003477689.1	-	XM_027379595.1	-	1_D	not_DE	0	35.539 kb	BDNF/NT-3 growth factors receptor-like
XR_003477689.1	-	XM_027379596.1	+	2_D	not_DE	0	63.338 kb	filaggrin-2-like
XR_003477689.1	-	XM_027379597.1	+	3_D	not_DE	0	90.177 kb	vitellogenin-like
XR_003477689.1	-	XM_027379599.1	+	4_D	not_DE	0	161.750 kb	vitellogenin-like
XR_003476507.1	+	XM_027366531.1	+	1_U	not_DE	0	23.050 kb	protein misato homolog 1-like
XR_003476507.1	+	XM_027366530.1	+	2_U	not_DE	0	44.768 kb	putative lysozyme-like protein
XR_003476507.1	+	XM_027366528.1	+	3_U	not_DE	0	88.330 kb	DNA replication complex GINS protein SLD5-like
XR_003476507.1	+	XM_027366527.1	-	4_U	DE	2	141.802 kb	peroxiredoxin 1-like
XR_003476507.1	+	XM_027366526.1	+	5_U	DE	0	153.815 kb	hydroxyacylglutathione hydrolase%2C mitochondrial-like%2C transcript variant X5
XR_003476507.1	+	XM_027366532.1	+	1_D	DE	3	0.336 kb	gamma-butyrobetaine dioxygenase-like
XR_003476507.1	+	XM_027366533.1	+	2_D	DE	0	52.256 kb	probable nuclear hormone receptor HR3%2C transcript variant X1
XR_003476507.1	+	XM_027366537.1	-	3_D	DE	3	150.938 kb	uncharacterized LOC113814501
XR_003477585.1	+	XM_027378182.1	-	1_U	not_DE	0	18.139 kb	uncharacterized protein DDB_G0271670-like
XR_003477585.1	+	XM_027378181.1	-	2_U	not_DE	0	39.297 kb	extensin-like
XR_003475373.1	-	XM_027352316.1	-	1_U	DE	2	39.028 kb	ATP-binding cassette sub-family A member 5-like%2C transcript variant X2
XR_003475373.1	-	XM_027352314.1	-	2_U	not_DE	0	122.830 kb	gastrula zinc finger protein XlCGF9.1-like
XR_003475373.1	-	XM_027352311.1	-	3_U	not_DE	0	124.305 kb	protein krueppel-like%2C transcript variant X1
XR_003475373.1	-	XM_027352310.1	-	4_U	not_DE	0	125.917 kb	protein krueppel-like
XR_003475373.1	-	XM_027352321.1	-	5_U	not_DE	0	128.843 kb	zinc finger protein 572-like
XR_003475373.1	-	XM_027352320.1	-	1_D	not_DE	0	46.866 kb	E3 ubiquitin-protein ligase SH3RF1-like%2C transcript variant X2
XR_003475373.1	-	XM_027352305.1	-	2_D	DE	1	160.761 kb	serine/threonine-protein kinase RIO3-like%2C transcript variant X1
XR_003475373.1	-	XM_027352322.1	+	3_D	not_DE	0	175.327 kb	uncharacterized LOC113801906
XR_003475373.1	-	XM_027352309.1	+	4_D	not_DE	0	228.272 kb	N-acetylglucosamine-6-phosphate deacetylase-like
XR_003475373.1	-	XM_027352300.1	-	5_D	not_DE	0	234.147 kb	uncharacterized LOC113801890
XR_003476974.1	-	XM_027371398.1	+	1_U	not_DE	0	42.646 kb	frizzled-10-B-like
XR_003476974.1	-	XM_027371386.1	+	2_U	not_DE	0	189.366 kb	vacuolar protein sorting-associated protein 4B-like
XR_003476974.1	-	XM_027371385.1	-	3_U	DE	1	211.412 kb	cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1-like
XR_003476974.1	-	XM_027371384.1	+	4_U	DE	0	232.717 kb	transmembrane protein 59-like%2C transcript variant X2
XR_003476974.1	-	XM_027371382.1	+	5_U	not_DE	0	292.786 kb	neurofilament medium polypeptide-like%2C transcript variant X2
XR_003476974.1	-	XM_027371387.1	+	1_D	DE	2	97.312 kb	RNA exonuclease 4-like%2C transcript variant X5
XR_003476974.1	-	XM_027371389.1	+	2_D	not_DE	0	113.436 kb	RNA exonuclease 4-like%2C transcript variant X1
XR_003476974.1	-	XM_027371392.1	-	3_D	not_DE	0	162.205 kb	uncharacterized LOC113819153
XR_003476974.1	-	XM_027371408.1	+	4_D	DE	0	188.606 kb	retinal homeobox protein Rx-like
XR_003476974.1	-	XM_027371409.1	+	5_D	not_DE	0	196.765 kb	leucine-rich repeat extensin-like protein 3
