ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	ovary_1	ovary_2	ovary_3	ovary_4	ovary_5	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	Expression
XM_027365778.1	2.71862030078263	5.00890630237087	18.6448092205656	3.48366319005054e-10	6.48975095466583e-09	13.9680908670687	380	482	471	656	413	3930	4170	3494	2105	4066	11.6068632973542	13.1596523905558	12.6447275303649	13.5200044949784	11.7935197055739	86.374959981784	80.1314145544528	84.7891206232087	69.4525918937507	94.8282514773269	Down_ovary_Up_hemocyte
XM_027380452.1	2.45851265633219	8.5988208083571	18.6445257893873	3.48427517921614e-10	6.48975095466583e-09	13.9676280620912	5111	6131	6850	7858	5576	39268	44089	35467	30179	42354	156.112311349414	167.389686320535	183.898903573248	161.951517258446	159.22679389414	863.046292255648	847.22156745594	860.679948810344	995.729107250119	987.790399181186	Down_ovary_Up_hemocyte
XM_027352080.1	9.00194071106211	-1.73634256508849	18.6420091102603	3.48971433465932e-10	6.49271547931378e-09	13.270539969887	0	0	0	0	0	382	476	340	225	130	0	0	0	0	0	8.39573402367468	9.14689528247471	8.2508016633918	7.42367371785933	3.03189195574336	Down_ovary_Up_hemocyte
XM_027362636.1	11.2674506250667	2.47190259436077	18.6353757003951	3.50409478401835e-10	6.50512645547961e-09	13.343960793924	4	6	5	16	0	12606	14402	10840	12103	8405	0.122177508393202	0.163813100297375	0.134232776330838	0.329756207194595	0	277.059222781265	276.75123079454	263.054970679903	399.327657810007	196.023476061715	Down_ovary_Up_hemocyte
XM_027368954.1	-10.5256653571214	-1.12497860647147	-18.6358536281541	3.50305655415317e-10	6.50512645547961e-09	13.3214852826651	243	828	729	884	971	0	0	0	0	0	7.42228363488701	22.6062078410378	19.5711387890361	18.2190304475014	27.7276213901022	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027360098.1	-8.82028967957131	-1.51336128061859	-18.6207061976473	3.53612457098655e-10	6.55737386103276e-09	13.2589368517962	229	314	165	480	298	2	0	0	0	0	6.9946623555108	8.57288558222931	4.42968161891765	9.89268621583786	8.50960986019615	0.0439567226370402	0	0	0	0	Up_ovary_Down_hemocyte
XM_027367907.1	-8.18967533224965	-2.2692732404055	-18.6174499197221	3.54327726204242e-10	6.56342522469438e-09	13.1732392178473	146	130	140	86	195	0	0	0	0	0	4.45947905635186	3.54928383977647	3.75851773726346	1.77243961367095	5.56836886824916	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027382019.1	3.1846202187157	4.93972300944659	18.6112850445337	3.5568618140347e-10	6.58136437629776e-09	13.9462798131859	286	358	486	433	384	3790	4419	3449	3379	4386	8.73569185011393	9.77418165107673	13.0474258593574	8.92402735720374	10.965403309783	83.2979893971912	84.9162400278482	83.697102755995	111.487082189541	102.291370137618	Down_ovary_Up_hemocyte
XM_027361039.1	11.4972467919308	-0.173150548438529	18.6092434417685	3.56137297205444e-10	6.58249385579612e-09	13.3383594111349	0	0	0	1	0	2028	2297	1701	845	4610	0	0	0	0.0206097629496622	0	44.5721167539588	44.1395345879084	41.2782753806749	27.8800190737384	107.515553199822	Down_ovary_Up_hemocyte
XM_027360299.1	-2.5429982993197	6.07905990711558	-18.6071163498408	3.56607960923603e-10	6.5839817730698e-09	13.9429239120934	5458	6229	5976	7326	5945	1331	1648	1263	719	1086	166.711210202524	170.065300292059	160.435014270617	150.987123369225	169.763861137135	29.2531989149503	31.6682424905847	30.6493014731289	23.7227617917372	25.3279589533638	Up_ovary_Down_hemocyte
XM_027359056.1	8.87197828870919	-0.778777334046168	18.6033646757569	3.57439737517187e-10	6.59212630666943e-09	13.2933161357456	0	0	2	3	0	559	646	544	277	728	0	0	0.0536931105323351	0.0618292888489866	0	12.2859039770527	12.4136435976443	13.2012826614269	9.13936719932016	16.9785949521628	Down_ovary_Up_hemocyte
XR_003477843.1	7.23435765480023	-2.61124000132469	18.6012049040258	3.5791952763621e-10	6.59376859045965e-09	13.0767401908446	0	0	0	0	0	83	66	83	58	156	0	0	0	0	0	1.82420398943717	1.26826699294817	2.01416628841623	1.91365811393707	3.63827034689203	Down_ovary_Up_hemocyte
XM_027351136.1	-3.8347461955135	4.92539891726098	-18.5830729618956	3.61975082585306e-10	6.66120994397714e-09	13.9275430313516	4550	4043	4309	4273	4494	412	503	389	231	226	138.976915797267	110.382727417048	115.681806641916	88.0655170839066	128.329485609804	9.05508486323029	9.66573177958987	9.43988778546885	7.62163835033558	5.27082755383076	Up_ovary_Down_hemocyte
XM_027368339.1	-4.87915393079018	3.33705043631743	-18.5778161465449	3.63160139781942e-10	6.66122539002203e-09	13.8194501462225	1799	2465	1971	2362	1979	88	114	110	25	91	54.9493343998425	67.2998820388384	52.9145604296162	48.6802600871021	56.5118050782825	1.93409579602977	2.19064298781957	2.66937700874441	0.824852635317704	2.12232436902035	Up_ovary_Down_hemocyte
XM_027372825.1	7.12669450667259	2.61869815758732	18.5806660971355	3.62517148460184e-10	6.66122539002203e-09	13.563975273761	10	19	27	17	29	3664	4364	3143	1356	3708	0.305443770983004	0.518741484275022	0.724856992186524	0.350365970144258	0.828116395790901	80.5287158710577	83.8593508670581	76.2713812589424	44.7400069396323	86.478887476126	Down_ovary_Up_hemocyte
XM_027375459.1	7.28659373373414	0.858085853970003	18.5786999046107	3.62960618992683e-10	6.66122539002203e-09	13.3171513120658	4	2	3	8	14	1043	1118	798	681	1195	0.122177508393202	0.0546043667657918	0.0805396657985026	0.164878103597298	0.399780329002504	22.9234308552165	21.4836742138797	19.3651168452549	22.4689857860542	27.8700837470255	Down_ovary_Up_hemocyte
XM_027359021.1	11.8979392994128	1.69101588682367	18.5756830218892	3.63642211328875e-10	6.66282553330593e-09	13.3169037190994	0	0	2	10	4	8629	9274	7065	4927	14403	0	0	0.0536931105323351	0.206097629496622	0.114222951143573	189.65127981751	178.210728675778	171.446805152538	162.561957368413	335.910306450551	Down_ovary_Up_hemocyte
XM_027355869.1	3.96047209577727	4.39145556235175	18.5673029546273	3.65542758002824e-10	6.69038399273065e-09	13.9058621641218	127	202	195	348	178	4088	4447	3488	3086	2595	3.87913589148416	5.51504104334497	5.23507827690267	7.17219750648245	5.08292132588898	89.8475410701102	85.4542926915232	84.6435182409135	101.819809303617	60.5212278858001	Down_ovary_Up_hemocyte
XM_027372510.1	11.4367394592762	-0.508246234582556	18.5629623685142	3.66531395415615e-10	6.69977732230887e-09	13.3114110436311	0	0	0	0	0	1387	1427	1107	2821	1468	0	0	0	0	0	30.4839871487874	27.4214696808643	26.8636395334551	93.0763713692497	34.2370568540865	Down_ovary_Up_hemocyte
XM_027373214.1	4.24462690476125	5.02119902557157	18.5598281828102	3.67247053222857e-10	6.69977732230887e-09	13.9100053160961	257	343	187	313	341	5909	6621	5010	4066	8865	7.84990491426321	9.36464890033329	5.02030583477333	6.45085580324427	9.73750658498956	129.870137031135	127.230238792574	121.57798921645	134.154032608071	206.751709135884	Down_ovary_Up_hemocyte
XM_027375686.1	10.1834665386241	3.440631762936	18.5614107734702	3.66885496914235e-10	6.69977732230887e-09	13.451158989116	6	4	10	24	32	13750	15532	11960	11244	31192	0.183266262589803	0.109208733531584	0.268465552661675	0.494634310791893	0.91378360914858	302.202468129652	298.465499007137	290.234082041664	370.98572126049	727.467491411899	Down_ovary_Up_hemocyte
XM_027352095.1	-3.1809709798923	5.62616657208411	-18.5524435102563	3.68939244811781e-10	6.7233798663054e-09	13.9110131249056	4509	6408	6549	6101	4880	801	1054	682	382	668	137.724596336237	174.952391117597	175.818090438131	125.740163755889	139.352000395158	17.6046674161346	20.2538395540512	16.5501374542153	12.6037482676545	15.5792602033582	Up_ovary_Down_hemocyte
XM_027354435.1	11.1224341655197	0.66812380884394	18.5249380949124	3.7531665542514e-10	6.83222066914697e-09	13.2985732715772	0	2	0	10	0	3354	3731	2923	1792	4588	0	0.0546043667657918	0	0.206097629496622	0	73.7154238623165	71.6955174346915	70.9326272414536	59.125436899573	107.002463791927	Down_ovary_Up_hemocyte
XM_027363542.1	7.08629440982083	-2.69828543619966	18.5086360644421	3.79152627974827e-10	6.88719117015631e-09	13.0051954656419	0	0	0	0	0	106	120	83	53	40	0	0	0	0	0	2.32970629976313	2.3059399871785	2.01416628841623	1.74868758687353	0.932889832536418	Down_ovary_Up_hemocyte
XM_027372840.1	6.99588853686035	2.31039396825972	18.5087634901813	3.79122480023146e-10	6.88719117015631e-09	13.49609596828	9	26	22	11	19	2801	3426	2388	1110	2682	0.274899393884704	0.709856767955293	0.590624215855686	0.226707392446284	0.542559017931969	61.5613900531748	65.8345866339461	57.9497481534695	36.623457008106	62.5502632715668	Down_ovary_Up_hemocyte
XM_027350976.1	8.24613036227795	-1.32954202258914	18.5058585828188	3.79810403206109e-10	6.89172102591729e-09	13.2050834349825	1	0	2	0	0	249	380	274	225	347	0.0305443770983004	0	0.0536931105323351	0	0	5.47261196831151	7.30214329273191	6.64917545814516	7.42367371785933	8.09281929725343	Down_ovary_Up_hemocyte
XM_027357428.1	12.9570906124581	4.33962208435045	18.5001959695715	3.81155272855704e-10	6.90128243502146e-09	13.3349447935974	5	4	11	12	12	128562	144634	122144	21098	52274	0.152721885491502	0.109208733531584	0.295312107927843	0.247317155395946	0.342668853430718	2825.58208783158	2779.31103421313	2964.07623050979	696.109635997317	1219.14707765022	Down_ovary_Up_hemocyte
XM_027369839.1	8.95525633665244	-0.807311080181238	18.5016121318268	3.80818452456142e-10	6.90128243502146e-09	13.2431555527761	0	0	0	1	4	557	623	470	365	708	0	0	0	0.0206097629496622	0.114222951143573	12.2419472544157	11.9716717667684	11.4055199464534	12.0428484756385	16.5121500358946	Down_ovary_Up_hemocyte
XM_027351413.1	-7.69696673895146	-2.54809804708033	-18.4850190123048	3.84785255755248e-10	6.95208906945377e-09	13.0395474294265	67	71	56	203	118	0	0	0	0	0	2.04647326558613	1.93845502018561	1.50340709490538	4.18378187878143	3.36957705873539	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027353779.1	12.064824410375	1.97486977188657	18.4852044312576	3.84740682894104e-10	6.95208906945377e-09	13.2686109188612	0	0	6	14	2	14029	15634	11617	5505	10258	0	0	0.161079331597005	0.288536681295271	0.0571114755717863	308.334430937519	300.425547996239	281.910479187125	181.632550296958	239.239597553964	Down_ovary_Up_hemocyte
XM_027373710.1	-3.44247071091082	6.51481162787389	-18.4769241509902	3.86736632260288e-10	6.97987237368166e-09	13.8627564462509	11677	12020	11481	11936	9731	1270	1562	1255	1045	806	356.666691376854	328.172244262409	308.22530101087	245.998130567168	277.875884394526	27.9125188745205	30.0156521664401	30.4551649634021	34.47884015628	18.7977301256088	Up_ovary_Down_hemocyte
XM_027372833.1	6.66213458951101	2.49730107546773	18.4701892124155	3.88368335724258e-10	7.00183297579792e-09	13.5162101579954	11	37	27	18	19	2847	3290	2328	1146	2961	0.335988148081305	1.01018078516715	0.724856992186524	0.37097573309392	0.542559017931969	62.5723946738268	63.2211879818105	56.493724330518	37.8112448029635	69.0571698535083	Down_ovary_Up_hemocyte
XM_027382136.1	3.71839576550385	3.83317290028356	18.4648069240437	3.89677677705845e-10	7.01794110062555e-09	13.8276053975582	126	140	134	245	118	2093	2504	2020	1500	3011	3.84859151438586	3.82230567360542	3.59743840566645	5.04939192266724	3.36957705873539	46.0007102396626	48.1172810657913	49.0194687060336	49.4911581190622	70.2232821441789	Down_ovary_Up_hemocyte
XM_027367337.1	-9.34401892258306	-1.72327571062973	-18.4529878374767	3.92569668737405e-10	7.06248737733871e-09	13.1783714811995	124	437	225	584	278	0	0	0	0	0	3.78750276018925	11.9310541383255	6.0404749348877	12.0361015626027	7.93849510447829	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027354436.1	10.5202774560597	0.940040879042188	18.4299746631657	3.98267522403178e-10	7.15736362146286e-09	13.2503249841722	0	4	0	8	2	3393	3782	2844	1764	4222	0	0.109208733531584	0	0.164878103597298	0.0571114755717863	74.5725799537387	72.6755419292424	69.0155292079008	58.2016019480172	98.4665218242189	Down_ovary_Up_hemocyte
XM_027361650.1	-4.76300116203139	2.1894898818103	-18.4119935349046	4.02781707437854e-10	7.22310447716661e-09	13.5539975912628	708	891	850	1275	804	28	30	39	38	51	21.6254189855967	24.3262453941602	22.8195719762424	26.2774477608193	22.9588131798581	0.615394116918563	0.576484996794625	0.946415484918471	1.25377600568291	1.18943453648393	Up_ovary_Down_hemocyte
XM_027363778.1	-8.55467346645607	-1.63271342589435	-18.4121917765265	4.02731638100508e-10	7.22310447716661e-09	13.1411086343279	282	251	248	203	208	0	0	2	0	0	8.61351434172072	6.85284802910687	6.65794570600955	4.18378187878143	5.93959345946577	0	0	0.0485341274317165	0	0	Up_ovary_Down_hemocyte
XM_027377217.1	8.92332088104142	-1.4559411821592	18.3999675014551	4.0583171335737e-10	7.27007448291467e-09	13.1632439551927	0	0	1	0	0	303	344	261	227	683	0	0	0.0268465552661676	0	0	6.65944347951159	6.61036129657836	6.333703629839	7.48966192868475	15.9290938905593	Down_ovary_Up_hemocyte
XM_027380702.1	3.06980177903208	5.01924369253126	18.3958436671194	4.06883329410717e-10	7.28118365196802e-09	13.8136609405932	292	391	402	706	401	4617	5292	4228	2439	3756	8.91895811270373	10.6751537027123	10.7923152169994	14.5504926424615	11.4508508521431	101.474094207607	101.691953434572	102.601145390649	80.4726231015952	87.5983552751697	Down_ovary_Up_hemocyte
XR_003477031.1	4.91777600820414	2.10650063964377	18.3793317991618	4.11123619167243e-10	7.3492702049229e-09	13.502064785594	23	26	22	36	44	1198	1327	1023	555	1025	0.70252067326091	0.709856767955293	0.590624215855686	0.741951466187839	1.2564524625793	26.3300768595871	25.4998530248822	24.825206181323	18.311728504053	23.9053019587457	Down_ovary_Up_hemocyte
XM_027354585.1	9.80432306073518	-0.69255237164634	18.3720279274729	4.13014491254369e-10	7.35344746696214e-09	13.1955352733953	0	0	4	0	0	775	919	601	867	756	0	0	0.10738622106467	0	0	17.0332300218531	17.6596570684753	14.5845052932308	28.605889392818	17.6316178349383	Down_ovary_Up_hemocyte
XM_027355760.1	-11.8563768748029	-0.454672038088573	-18.3730657017879	4.12745253624574e-10	7.35344746696214e-09	13.2164228247226	764	3054	1616	1456	2396	0	0	0	0	0	23.3359041031015	83.3808680513641	43.3840333101268	30.0078148547082	68.4195477349999	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027364753.1	9.31764094879916	2.95363292507175	18.3703053979515	4.13461799333988e-10	7.35344746696214e-09	13.3493896894416	4	8	51	22	4	8041	8720	7220	6052	12258	0.122177508393202	0.218417467063167	1.36917431857455	0.453414784892569	0.114222951143573	176.72800336222	167.564972401638	175.208200028496	199.68032595771	285.884089180785	Down_ovary_Up_hemocyte
XM_027379539.1	6.19345865457886	4.34084225348627	18.3700194796025	4.13536097549456e-10	7.35344746696214e-09	13.7207905519244	161	77	93	61	84	9717	10581	8551	4156	5054	4.91764471282637	2.10226812048298	2.49672963975358	1.25719553992939	2.39868197401502	213.56373693206	203.326258369464	207.507661834304	137.123502095215	117.870630340976	Down_ovary_Up_hemocyte
XR_003475419.1	9.0027726717073	-1.40380455057554	18.3700296170418	4.13533463006349e-10	7.35344746696214e-09	13.1532046173846	1	0	0	0	0	320	295	298	415	519	0.0305443770983004	0	0	0	0	7.03307562192644	5.66876913514714	7.23158498732575	13.6925537462739	12.10424557716	Down_ovary_Up_hemocyte
XM_027356783.1	10.4556769581737	-1.00435577689732	18.3422898661311	4.20810911170988e-10	7.47493065895833e-09	13.1806608872019	0	0	0	0	0	1022	1182	929	778	333	0	0	0	0	0	22.4618852675276	22.7135088737082	22.5441021920323	25.6694140110869	7.76630785586568	Down_ovary_Up_hemocyte
XM_027361876.1	2.50581097311974	7.86017811897068	18.3397868715886	4.21474343156105e-10	7.4788428399151e-09	13.7755386183825	2976	3180	4422	4597	3469	25908	29882	23311	15996	22893	90.9000662445421	86.8209431576089	118.715467386993	94.7430802795972	99.0598543792633	569.415385040219	574.217489140566	565.689522280371	527.77371018168	533.916173406406	Down_ovary_Up_hemocyte
XM_027381569.1	6.51099505111162	2.32143270583067	18.3371010601669	4.22187489648177e-10	7.48362803341701e-09	13.4317459355632	12	33	28	12	20	2158	2486	1754	1170	2778	0.366532525179605	0.900972051635564	0.751703547452691	0.247317155395946	0.571114755717863	47.4293037253664	47.7713900677146	42.5644297576153	38.6031033328685	64.7891988696542	Down_ovary_Up_hemocyte
XM_027359256.1	-8.44330914635423	-2.1694641552725	-18.3309137558472	4.23835334647377e-10	7.50495411560807e-09	13.0533897819311	114	100	101	300	258	0	0	0	0	0	3.48205898920625	2.73021833828959	2.71150208188292	6.18292888489866	7.36738034876043	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027362561.1	7.79057557963086	-2.32322338981354	18.3191204968968	4.26995486112801e-10	7.55298619303304e-09	13.0163379826269	0	0	0	0	0	85	137	89	153	193	0	0	0	0	0	1.86816071207421	2.63261481869545	2.15976867071138	5.04809812814435	4.50119344198822	Down_ovary_Up_hemocyte
XM_027373936.1	-8.14733570388763	-2.29540225557727	-18.2818986351346	4.37137777179703e-10	7.7242931831492e-09	13.0034354485094	119	158	86	103	223	0	0	0	0	0	3.63478087469775	4.31374497449755	2.30880375289041	2.12280558381521	6.36792952625417	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027374646.1	-8.79904518737361	-2.00038937736379	-18.2797406276319	4.37733730082934e-10	7.72673294471706e-09	13.0562101123659	116	134	165	531	212	0	0	0	0	0	3.54314774340285	3.65849257330805	4.42968161891765	10.9437841262706	6.05381641060934	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027351199.1	-8.79514699009127	-1.97098862962602	-18.2713082122873	4.40070852068677e-10	7.75526504409485e-09	13.0562571959316	219	317	149	136	252	0	0	0	0	0	6.6892185845278	8.654792132378	4.00013673465897	2.80292776115406	7.19604592204507	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027376380.1	11.2427212958528	-0.155298358899434	18.2705945485115	4.40269268873651e-10	7.75526504409485e-09	13.1650292291347	2	0	0	0	0	2617	3187	2351	694	1540	0.0610887541966009	0	0	0	0	57.5173715705671	61.241922826149	57.0518667959827	22.8979091564195	35.9162585526521	Down_ovary_Up_hemocyte
XM_027351829.1	-8.89261142232281	-1.92491187375543	-18.2643295103781	4.42015267034492e-10	7.77017384997526e-09	13.0591411296614	235	374	247	147	153	0	0	0	0	0	7.1779286181006	10.2110165852031	6.63109915074338	3.02963515360034	4.36902788124165	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027369138.1	-9.69097734535121	-1.54998742506977	-18.2642532830672	4.42036556798593e-10	7.77017384997526e-09	13.100791473587	200	264	274	919	496	0	0	0	0	0	6.10887541966009	7.20777641308452	7.35595614292991	18.9403721507396	14.163645941803	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027371820.1	3.80948027982769	5.34696697635765	18.2515248506837	4.45607116555024e-10	7.8247867761353e-09	13.7232095220461	503	504	288	421	378	7246	8755	6604	3575	6852	15.3638216804451	13.7603004249795	7.73180791665625	8.67671020180779	10.7940688830676	159.255206113997	168.237538231231	160.259688779528	117.953926850432	159.804028313488	Down_ovary_Up_hemocyte
XM_027376208.1	-5.90675295557399	3.8022825478257	-18.2359536136251	4.50017596978345e-10	7.89401969751515e-09	13.6216067403601	3132	5086	3441	4459	4080	84	73	57	155	48	95.664989071877	138.858904685409	92.3789966708825	91.8989329925438	116.507410166444	1.84618235075569	1.40278015886692	1.38322263180392	5.11408633896976	1.1194677990437	Up_ovary_Down_hemocyte
XM_027376986.1	-8.36041119417474	-2.21808278677595	-18.230005437349	4.51714828134184e-10	7.91556357711772e-09	12.9937657179456	116	93	98	371	162	0	0	0	0	0	3.54314774340285	2.53910305460932	2.63096241608442	7.64622205432468	4.62602952131469	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027361040.1	11.6857475283499	-0.39738162829691	18.2263334389995	4.52766036696355e-10	7.92575401374584e-09	13.1419848664897	0	0	0	0	0	1956	2157	1647	666	4228	0	0	0	0	0	42.9896747390253	41.4492712695335	39.9678539400185	21.9740742048636	98.6064552990994	Down_ovary_Up_hemocyte
XM_027360851.1	9.15808218879267	0.89160920996465	18.2165429270661	4.55581783026989e-10	7.96677988453932e-09	13.1371826500545	4	2	0	8	4	2215	2341	1909	1054	2068	0.122177508393202	0.0546043667657918	0	0.164878103597298	0.114222951143573	48.682070320522	44.9850459165405	46.3258246335734	34.7757871049944	48.2304043421328	Down_ovary_Up_hemocyte
XM_027360648.1	6.81200554798734	4.96680857439619	18.2117466856254	4.56968083390797e-10	7.97947561973556e-09	13.6463001747197	55	48	237	112	238	14249	15938	12758	10211	16960	1.67994074040652	1.310504802379	6.36263359808171	2.30829345036217	6.79626559304256	313.169670427593	306.267262630424	309.599198886919	336.902810369163	395.545288995441	Down_ovary_Up_hemocyte
XM_027364565.1	3.29213070415928	4.91684401315316	18.2107611477202	4.57253506624254e-10	7.97947561973556e-09	13.6973393848596	252	304	366	669	328	4534	5466	4176	2464	3850	7.69718302877171	8.29986374840035	9.82583922741732	13.787931413324	9.36628199377295	99.6498902181702	105.035566415981	101.339258077424	81.2974757369129	89.7906463816302	Down_ovary_Up_hemocyte
XM_027350833.1	14.2717389521016	1.83411799805298	18.1876575577742	4.64000096751645e-10	8.08884466186365e-09	13.1097192612164	0	0	2	0	2	33041	37224	30375	5484	19963	0	0	0.0536931105323351	0	0.0571114755717863	726.187036325223	715.30258402277	737.112060369194	180.939674083291	465.581993173113	Down_ovary_Up_hemocyte
XM_027376190.1	13.9664511655329	4.58617190725859	18.1725370212867	4.68473734647795e-10	8.15840482165278e-09	13.1247666827603	2	10	20	7	4	231133	260484	207247	40055	67784	0.0610887541966009	0.273021833828959	0.536931105323351	0.144268340647635	0.114222951143573	5079.92458663351	5005.50393016837	5029.27615392047	1321.57889230602	1580.87511021621	Down_ovary_Up_hemocyte
XM_027358815.1	10.5862258944947	-0.303274398732607	18.1578416077806	4.72866305462295e-10	8.2094844698315e-09	13.1012088780315	4	0	0	0	0	1240	1301	1052	1449	1697	0.122177508393202	0	0	0	0	27.2531680349649	25.0002326943269	25.5289510290829	47.8084587430141	39.5778511453575	Down_ovary_Up_hemocyte
XM_027362904.1	-8.60108540543436	-1.61321526042562	-18.1593248196587	4.72420948460908e-10	8.2094844698315e-09	13.0161880084041	202	333	309	216	189	0	0	0	0	2	6.16996417385669	9.09162706650433	8.29558557724577	4.45170879712704	5.3970344415338	0	0	0	0	0.0466444916268209	Up_ovary_Down_hemocyte
XM_027376189.1	-4.39776730912624	11.1070600347033	-18.160704827079	4.72006987378855e-10	8.2094844698315e-09	13.6646090179435	448017	367753	397639	322680	376215	26208	29310	24284	9440	18731	13684.4001944493	10040.4598456101	10675.2373894836	6650.358308597	10743.0968911198	576.008893435775	563.225841868348	589.301375275901	311.464355095965	436.848986330991	Up_ovary_Down_hemocyte
XM_027379241.1	-3.99962213337968	4.3158150830878	-18.1447658825876	4.76812187490253e-10	8.26948166895994e-09	13.6482466537877	2791	3348	3375	2924	2525	158	221	217	223	237	85.2493564813565	91.4077099659355	90.6071240233155	60.2629468648123	72.1032379093802	3.47258108832618	4.2467728097204	5.26595282634124	7.35768550703392	5.52737225777828	Up_ovary_Down_hemocyte
XM_027356787.1	9.2770193257014	-1.5968441023421	18.1374667200361	4.79030337094971e-10	8.2831322628597e-09	13.0317002741923	0	0	0	0	0	499	538	401	295	150	0	0	0	0	0	10.9672022979415	10.3382976091836	9.73109255005915	9.7332610967489	3.49833687201157	Down_ovary_Up_hemocyte
XM_027357845.1	-7.84091215340069	2.26908318452377	-18.1389734753564	4.78571535667292e-10	8.2831322628597e-09	13.2599786383935	2495	3246	3217	2465	2394	17	13	29	13	4	76.2082208602596	88.6228872608801	86.365368291261	50.8030656709173	68.3624362594282	0.373632142414842	0.249810165277671	0.703744847759889	0.428923370365206	0.0932889832536418	Up_ovary_Down_hemocyte
XM_027364809.1	-8.67951507396223	-2.02743903940846	-18.1373305379232	4.79071827469693e-10	8.2831322628597e-09	12.9803928172734	235	291	146	123	195	0	0	0	0	0	7.1779286181006	7.9449353644227	3.91959706886046	2.53500084280845	5.56836886824916	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027353526.1	-11.1993020924649	-0.778358577284305	-18.1259821598124	4.82543007599375e-10	8.33460926636586e-09	13.0795178803521	1172	1501	1749	696	651	0	0	0	0	0	35.7980099592081	40.9805772577267	46.954625160527	14.3443950129649	18.5897852986164	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027362726.1	-2.66783969576882	4.83030167416099	-18.1226079558549	4.83580327539693e-10	8.34398571291649e-09	13.6420953169386	2445	2706	2430	3143	2859	536	644	485	339	405	74.6810020053446	73.8797082341163	65.2371292967871	64.7764849507883	81.6408543298685	11.7804016667268	12.3752112645246	11.7695259021912	11.1850017349081	9.44550955443123	Up_ovary_Down_hemocyte
XM_027364689.1	8.35291163156512	3.7122307166443	18.1042506214828	4.89266258573686e-10	8.433471004526e-09	13.3451182323551	43	15	31	38	18	14253	16640	12828	5449	5739	1.31340821522692	0.409532750743438	0.832243213251194	0.783170992087164	0.514003280146076	313.257583872867	319.757011555419	311.297893347029	179.784880393847	133.846368723163	Down_ovary_Up_hemocyte
XM_027351352.1	10.7127269550515	-0.884035668344941	18.0906430511322	4.93527648818094e-10	8.49824395286259e-09	13.0567522883481	0	0	0	0	0	854	993	807	427	2292	0	0	0	0	0	18.7695205660162	19.0816533939021	19.5835204186976	14.0884830112264	53.4545874043368	Down_ovary_Up_hemocyte
XM_027350782.1	-7.07310955507294	0.203809616266534	-18.0819255728001	4.96278717828837e-10	8.52821116431938e-09	13.0260953006702	356	359	648	685	564	6	2	5	2	5	10.873798246995	9.80148383445963	17.3965678124766	14.1176876205186	16.1054361112437	0.131870167911121	0.0384323331196416	0.121335318579291	0.0659882108254163	0.116611229067052	Up_ovary_Down_hemocyte
XM_027363599.1	-3.52274511128333	3.69738399475371	-18.0833389947366	4.95831545208495e-10	8.52821116431938e-09	13.5984387336897	1453	1270	1803	2590	1408	144	198	161	146	157	44.3809799238305	34.6737728962778	48.4043391449001	53.3792860396251	40.2064788025375	3.1648840298669	3.80480097884452	3.90699725825318	4.81713939025539	3.66159259270544	Up_ovary_Down_hemocyte
XM_027372835.1	6.40136688654256	2.51747071494342	18.0621546380546	5.02579678099443e-10	8.61917454292794e-09	13.3071775765222	12	31	37	18	26	2419	2927	2226	1101	2898	0.366532525179605	0.846367684869773	0.993322544848199	0.37097573309392	0.742449182433221	53.1656560295001	56.2457195205956	54.0184838315004	36.3265100593917	67.5878683672635	Down_ovary_Up_hemocyte
XM_027380078.1	-7.64129150798932	-2.55059602892305	-18.062111113101	5.02593644458731e-10	8.61917454292794e-09	12.8322214544352	146	57	125	85	71	0	0	0	0	0	4.45947905635186	1.55622445282507	3.35581940827094	1.75182985072129	2.02745738279841	0	0	0	0	0	Up_ovary_Down_hemocyte
XM_027352695.1	13.1988680484162	3.66872331203172	18.0594776139404	5.03439467242976e-10	8.6249147306855e-09	13.0384216290178	4	3	4	4	9	36646	40843	32866	102559	69658	0.122177508393202	0.0819065501486877	0.10738622106467	0.0824390517986488	0.257001640073038	805.419028878488	784.845890802762	797.561316085397	3383.84245702193	1624.58099887055	Down_ovary_Up_hemocyte
