ID	logFC	logCPM	PValue	FDR	ovary_1	ovary_2	ovary_3	ovary_4	ovary_5	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	Expression
XM_027352371.1	-2.00452922098903	0.847422675760481	0.00649361001314231	0.0130893294910047	295	391	358	296	276	163	4	0	4	7	2.8211178597608	3.36425299980266	3.06613282840092	2.10396718948877	2.60156398094269	2.13970470239183	0.405998628318331	0	0.377072821171402	0.330947118511021	Up_ovary_Down_muscle
XM_027352377.1	-4.14303126541643	0.131996827106463	7.37347124510308e-05	0.000252325931569437	482	78	302	159	77	30	0	0	0	0	4.60941968950748	0.671129754436335	2.58651428541083	1.13017156462403	0.725798646857201	0.393810681421809	0	0	0	0	Up_ovary_Down_muscle
XM_027352378.1	-3.37102611873517	0.331628912353702	0.000888340526815995	0.00230871184585658	334	88	578	161	87	59	0	0	0	2	3.19407920393257	0.757172030646122	4.95034853300484	1.14438755914761	0.82005821138411	0.774494340129558	0	0	0	0.0945563195745775	Up_ovary_Down_muscle
XM_027352379.1	-3.41424844831234	0.367692940426769	0.00245980714578097	0.00564204564444421	421	108	480	200	72	67	0	0	0	0	4.02606989477728	0.929256583065695	4.11101608277218	1.42159945235728	0.678668864593746	0.879510521842041	0	0	0	0	Up_ovary_Down_muscle
XM_027352380.1	-4.17968900475451	0.498157521356986	0.000120131215976348	0.000390491100588071	560	105	471	230	84	41	0	0	0	0	5.35534237785101	0.903443900202759	4.0339345312202	1.63483937021087	0.791780342026037	0.538207931276473	0	0	0	0	Up_ovary_Down_muscle
XM_027352387.1	-2.15744027087842	-0.781186178518214	0.00378078607349057	0.0082007324755636	71	77	110	171	87	34	0	0	0	7	0.678980908620396	0.662525526815357	0.942107852301958	1.21546753176547	0.82005821138411	0.446318772278051	0	0	0	0.330947118511021	Up_ovary_Down_muscle
XM_027352437.1	-1.6532488397004	4.18595750948686	0.000499638219645336	0.00137992085157871	2932	4007	3584	3140	2363	1584	62	68	70	95	28.0390425926056	34.4771400772615	30.6955867513656	22.3191114020092	22.2735350977086	20.7932039790715	6.29297873893413	5.2974768537589	6.59877437049954	4.49142517979243	Up_ovary_Down_muscle
XM_027352451.1	-1.82712467467259	0.329632185896217	2.35071072766429e-05	8.83939295558541e-05	284	181	264	214	145	54	2	8	4	12	2.71592363448158	1.55736519939714	2.2610588455247	1.52111141402228	1.36676368564018	0.708859226559257	0.202999314159166	0.623232571030459	0.377072821171402	0.567337917447465	Up_ovary_Down_muscle
XM_027352453.1	-1.76400025679916	3.09327024151951	0.00573262035643193	0.0117433710123337	1726	1694	977	1718	1472	877	26	16	28	21	16.5059302574479	14.5755615899379	8.36763065180921	12.211539295749	13.875007898361	11.5123989202309	2.63899108406915	1.24646514206092	2.63950974819982	0.992841355533064	Up_ovary_Down_muscle
XM_027352461.1	6.13993519383261	2.71038023042103	2.72753162989812e-32	1.39604487632447e-30	17	30	12	28	20	419	119	197	169	343	0.162572893613334	0.25812682862936	0.102775402069305	0.199023923330019	0.188519129053818	5.50022251719127	12.0784591924704	15.3471020616251	15.9313266944917	16.21640880704	Down_ovary_Up_muscle
XM_027352481.1	11.9978937017848	4.31085537642592	2.31411840257717e-18	3.61841656596379e-17	0	1	0	4	0	2203	77	71	1038	1243	0	0.00860422762097866	0	0.0284319890471455	0	28.9188310390749	7.81547359512787	5.53118906789532	97.8503970939789	58.7667526155999	Down_ovary_Up_muscle
XM_027352485.1	-2.27473358492171	7.58365670792524	0.000875357302677249	0.0022803843024157	36164	37882	39506	32905	36625	14634	361	582	448	251	345.840360272507	325.945350737914	338.353752845829	233.888649899081	345.225655079805	192.100850397559	36.6413762057294	45.3401695424659	42.2321559711971	11.8668181066095	Up_ovary_Down_muscle
XM_027352490.1	2.53998341310326	2.98573146923418	8.82315628231813e-11	6.85661882802319e-10	269	254	341	300	193	682	204	185	172	163	2.57247696364629	2.18547381572858	2.92053434213607	2.13239917853591	1.81920959536935	8.95262949098913	20.7059300442349	14.4122532050794	16.2141313103703	7.70634004532807	Down_ovary_Up_muscle
XM_027352491.1	2.84137710578804	3.36457915451355	5.71581144529513e-13	5.46942038030292e-12	323	264	330	298	246	816	214	276	276	230	3.08888497865335	2.27151609193837	2.82632355690588	2.11818318401234	2.31878528736197	10.7116505346732	21.7209266150307	21.5015237005508	26.0180246608268	10.8739767510764	Down_ovary_Up_muscle
XM_027352492.1	4.70507288165668	7.11213731492609	5.01459022925394e-26	1.60342931173156e-24	1379	960	1210	1297	1067	18088	3176	3725	3534	3167	13.1875306054581	8.26005851613951	10.3631863753215	9.21907244853693	10.0574955350212	237.441586851923	322.362910884755	290.192665886057	333.143837504934	149.729932046343	Down_ovary_Up_muscle
XM_027352501.1	-2.23887386597845	0.232922160055532	0.000261560764832032	0.000780404303374917	266	138	170	186	281	30	5	0	6	10	2.54378762947923	1.18738341169506	1.45598486264848	1.32208749069227	2.64869376320615	0.393810681421809	0.507498285397914	0	0.565609231757103	0.472781597872888	Up_ovary_Down_muscle
XM_027352503.1	-3.22992934590859	1.49839231050503	0.000167581659041114	0.000525919591198944	360	409	397	1174	657	80	3	0	0	24	3.44272010004708	3.51912909698027	3.40015288512616	8.34478878533721	6.19285338941793	1.05016181712483	0.304498971238748	0	0	1.13467583489493	Up_ovary_Down_muscle
XM_027352535.1	7.16883626030421	1.8548775125694	1.11105484244621e-28	4.3312874940184e-27	4	6	10	2	6	190	76	116	96	174	0.0382524455560786	0.051625365725872	0.0856461683910871	0.0142159945235728	0.0565557387161455	2.49413431567146	7.71397393804829	9.03687227994165	9.04974770811365	8.22639980298824	Down_ovary_Up_muscle
XM_027352536.1	6.00672930346286	3.00493169940194	1.51192277187415e-07	8.08157367430401e-07	13	8	109	4	8	138	175	253	244	369	0.124320448057256	0.0688338209678293	0.93354323546285	0.0284319890471455	0.0754076516215273	1.81152913454032	17.762439988927	19.7097300588383	23.0014420914555	17.4456409615096	Down_ovary_Up_muscle
XM_027352540.1	-4.04627648778852	6.32830263785506	4.26191094007912e-05	0.000152598718586779	14057	18783	17345	23314	15563	2767	33	45	5	41	134.428656795449	161.613207404842	148.553279074341	165.715848161288	146.696160273229	36.3224718498049	3.34948868362623	3.50568321204633	0.471341026464253	1.93840455127884	Up_ovary_Down_muscle
XM_027352541.1	-3.81004212824172	5.92059078628243	9.09243735698304e-06	3.67964423073128e-05	11056	14503	13714	16400	10634	2233	37	54	18	22	105.729759517001	124.787113187054	117.455155331537	116.571155093297	100.235620917915	29.3126417204967	3.75548731194456	4.2068198544556	1.69682769527131	1.04011951532035	Up_ovary_Down_muscle
XM_027352542.1	-2.92442184851252	5.73748599767861	5.12780477534844e-05	0.000181140849425107	11364	11722	12477	10050	8814	3134	30	102	42	119	108.675197824819	100.858756173112	106.860724301559	71.4353724809531	83.0803801740177	41.140089185865	3.04498971238748	7.94621528063835	3.95926462229972	5.62610101468736	Up_ovary_Down_muscle
XM_027352547.1	-3.1627841822747	5.95614873300877	0.00117556212015192	0.00294646352081059	10920	15738	12531	13003	12546	3917	33	10	40	58	104.429176368095	135.413334298962	107.323213610871	92.4252883950083	118.25804965546	51.4185479709742	3.34948868362623	0.779040713788074	3.77072821171402	2.74213326766275	Up_ovary_Down_muscle
XM_027352548.1	-4.13099105046647	2.54624635327046	0.00147160450189738	0.00359908223745236	1271	1455	1166	1244	1170	224	0	0	0	0	12.154714575444	12.5191511885239	9.98634323440076	8.84234859366225	11.0283690496484	2.94045308794951	0	0	0	0	Up_ovary_Down_muscle
XM_027352549.1	9.5808019106118	11.4014593524505	9.12917804456538e-30	3.82056101165061e-28	530	1025	899	1039	668	100020	76101	108263	65439	71412	5.06844903618042	8.81933331150313	7.69959053835873	7.38520915499605	6.29653891039753	1312.96481186031	7724.22540341333	8434.12847968382	6168.81708615885	3376.22794672986	Down_ovary_Up_muscle
XM_027352556.1	7.1083058570574	5.81019855893293	1.34819825573154e-21	2.9065928758794e-20	113	112	40	87	109	12744	489	422	874	4757	1.08063158695922	0.96367349354961	0.342584673564349	0.618395761775415	1.02742925334331	167.290777467985	49.633332311916	32.8755181218567	82.3904114259514	224.902206108133	Down_ovary_Up_muscle
XM_027352560.1	9.07459786318632	3.60156230569303	1.71275937399526e-21	3.66478994474866e-20	1	12	10	0	2	652	211	175	300	1052	0.00956311138901966	0.103250731451744	0.0856461683910871	0	0.0188519129053818	8.55881880956732	21.416427643792	13.6332124912913	28.2804615878552	49.7366240962278	Down_ovary_Up_muscle
XM_027352561.1	-3.80963088046373	-0.450367326511226	1.20677058235276e-06	5.65025949861713e-06	73	98	137	313	132	13	2	0	0	0	0.698107131398435	0.843214306855909	1.17335250695789	2.22480314293914	1.2442262517552	0.170651295282784	0.202999314159166	0	0	0	Up_ovary_Down_muscle
XM_027352562.1	-4.8128969779611	-0.649157542880064	2.1917568873849e-13	2.15674334374826e-12	102	113	155	197	84	3	0	0	0	2	0.975437361680005	0.972277721170589	1.32751561006185	1.40027546057192	0.791780342026037	0.0393810681421809	0	0	0	0.0945563195745775	Up_ovary_Down_muscle
XM_027352563.1	-3.59953232036845	-1.2195017857452	4.14677293053731e-08	2.40122054137017e-07	51	79	86	143	55	10	0	0	0	0	0.487718680840003	0.679733982057314	0.736557048163349	1.01644360843545	0.518427604898	0.131270227140603	0	0	0	0	Up_ovary_Down_muscle
XM_027352564.1	-3.81671430045067	-1.21183047541912	9.69986157848238e-10	6.75241342466858e-09	66	75	97	124	53	8	0	0	0	0	0.631165351675297	0.645317071573399	0.830767833393545	0.881391660461511	0.499575691992619	0.105016181712483	0	0	0	0	Up_ovary_Down_muscle
XM_027352578.1	-2.50450256293222	6.61064837154878	4.37868700994988e-08	2.52346445786055e-07	17802	18955	18839	19760	20719	4589	158	255	265	526	170.242508947328	163.09313455565	161.348816631969	140.454025892899	195.296391743303	60.2399072348228	16.0369458185741	19.8655382015959	24.9810744026054	24.8683120481139	Up_ovary_Down_muscle
XM_027352579.1	7.56518373035754	3.69145996328404	4.48060562880728e-14	4.69819730967566e-13	5	22	0	32	22	312	307	379	542	285	0.0478155569450983	0.189293007661531	0	0.227455912377164	0.2073710419592	4.09563108678682	31.1603947234319	29.525643052568	51.093367268725	13.4742755393773	Down_ovary_Up_muscle
XM_027352596.1	2.01517522595195	8.54144528098387	0.00040729344998892	0.00115422794261947	24474	20048	20217	10471	9001	22486	8005	9675	9055	5760	234.047588134867	172.49755534538	173.150858636261	74.4278393281651	84.8430340306709	295.17423274836	812.50475492206	753.721890589961	853.598598926762	272.322200374783	Down_ovary_Up_muscle
XM_027352598.1	5.63023013425535	1.58294775610314	1.28971759382774e-09	8.83127605513708e-09	41	4	4	5	11	163	51	79	132	87	0.392087566949806	0.0344169104839146	0.0342584673564349	0.0355399863089319	0.1036855209796	2.13970470239183	5.17648251105872	6.15442163892578	12.4434030986563	4.11319990149412	Down_ovary_Up_muscle
XM_027352601.1	4.0712535595543	1.69127928594462	4.17666491659065e-11	3.35571796150019e-10	18	45	25	56	69	280	42	34	66	294	0.172136005002354	0.38719024294404	0.214115420977718	0.398047846660037	0.650390995235673	3.67556635993689	4.26298559734248	2.64873842687945	6.22170154932814	13.8997789774629	Down_ovary_Up_muscle
XM_027352664.1	-2.17759933910154	3.12271652757567	0.00102650880554874	0.0026204151047996	1669	1672	1754	1636	1472	697	20	32	14	9	15.9608329082738	14.3862685822763	15.0223379357967	11.6286835202825	13.875007898361	9.14953483170004	2.02999314159166	2.49293028412184	1.31975487409991	0.425503438085599	Up_ovary_Down_muscle
XM_027352678.1	3.93521533966482	6.17863711215668	4.5046988176257e-22	1.01419872588601e-20	982	1080	1328	1051	735	6026	1222	1721	2086	3099	9.3909753840173	9.29256583065695	11.3738111623364	7.47050512213748	6.92807799272782	79.1034388749274	124.03258095125	134.072906842927	196.643476240886	146.515017180808	Down_ovary_Up_muscle
XM_027352690.1	-3.24905192444158	2.54725468533528	7.90859488114892e-10	5.56810472854369e-09	1129	540	1044	1672	1691	119	4	20	15	10	10.7967527582032	4.64628291532848	8.9414599800295	11.8845714217068	15.9392923615003	1.56211570297318	0.405998628318331	1.55808142757615	1.41402307939276	0.472781597872888	Up_ovary_Down_muscle
XM_027352701.1	-2.69726396502281	-1.00609312147054	0.000110555760559985	0.000362883025838067	70	57	89	78	142	17	2	1	0	0	0.669417797231376	0.490440974395784	0.762250898680676	0.554423786419337	1.33848581628211	0.223159386139025	0.202999314159166	0.0779040713788074	0	0	Up_ovary_Down_muscle
XM_027352702.1	-2.3661071256044	-1.21172021349825	0.000449818998246819	0.0012579548989886	55	65	87	59	89	5	2	4	0	2	0.525971126396081	0.559274795363613	0.745121665002458	0.419371838445396	0.838910124289492	0.0656351135703016	0.202999314159166	0.311616285515229	0	0.0945563195745775	Up_ovary_Down_muscle
XM_027352707.1	6.1406281639251	2.93234943297257	2.5850201102321e-20	4.90430015313234e-19	51	10	20	10	27	767	214	115	148	445	0.487718680840003	0.0860422762097866	0.171292336782174	0.0710799726178638	0.254500824222655	10.0684264216843	21.7209266150307	8.95896820856285	13.9516943833419	21.0387811053435	Down_ovary_Up_muscle
XM_027352708.1	5.95724685530976	2.77156790748646	8.88742807937909e-11	6.90279553174045e-10	6	2	16	86	27	361	202	231	147	228	0.0573786683341179	0.0172084552419573	0.137033869425739	0.611287764513628	0.254500824222655	4.73885519977577	20.5029307300757	17.9958404885045	13.857426178049	10.7794204315018	Down_ovary_Up_muscle
XM_027352718.1	-4.03140723528331	4.31102738898032	3.20109459564099e-05	0.000117650124574297	3660	4458	4116	4110	5152	683	6	12	6	2	35.0009876838119	38.3576467343229	35.2519629097715	29.213868745942	48.5625276442636	8.96575651370319	0.608997942477497	0.934848856545688	0.565609231757103	0.0945563195745775	Up_ovary_Down_muscle
XM_027352726.1	5.29189216139893	2.72616410821354	1.63472275097228e-19	2.843578242492e-18	26	44	33	52	39	334	114	100	147	578	0.248640896114511	0.378586015323061	0.282632355690588	0.369615857612892	0.367612301654946	4.38442558649614	11.5709609070724	7.79040713788074	13.857426178049	27.3267763570529	Down_ovary_Up_muscle
XM_027352727.1	5.3445961486633	2.69258163209107	7.85997853305823e-20	1.4037311889192e-18	16	38	43	37	47	278	127	148	143	466	0.153009782224315	0.326960649597189	0.368278524081675	0.262995898686096	0.443019953276473	3.64931231450877	12.890456449107	11.5298025640635	13.4803533568776	22.0316224608766	Down_ovary_Up_muscle
XM_027352728.1	5.60824360884702	2.67109841387912	3.21658176789831e-17	4.51368264057446e-16	12	22	37	24	52	275	156	102	154	445	0.114757336668236	0.189293007661531	0.316890823047022	0.170591934282873	0.490149735539928	3.60993124636659	15.8339465044149	7.94621528063835	14.517303615099	21.0387811053435	Down_ovary_Up_muscle
XM_027352734.1	-2.58217306761389	0.418860175068622	7.39319783668926e-05	0.000252940158735878	61	132	129	633	380	42	2	5	2	8	0.583349794730199	1.13575804596918	1.10483557224502	4.49936226671078	3.58186345202255	0.551334953990533	0.202999314159166	0.389520356894037	0.188536410585701	0.37822527829831	Up_ovary_Down_muscle
XM_027352736.1	10.9923215940837	3.14875448626421	6.97571924032282e-47	9.92575090705534e-45	4	0	0	0	0	800	212	329	146	376	0.0382524455560786	0	0	0	0	10.5016181712482	21.5179273008716	25.6304394836276	13.7631579727562	17.7765880800206	Down_ovary_Up_muscle
XM_027352751.1	-4.51002639653179	-0.270737910931294	4.25609644804983e-07	2.13389698235733e-06	45	100	62	427	255	9	0	0	0	2	0.430340012505885	0.860422762097866	0.53100624402474	3.03511483078278	2.40361889543618	0.118143204426543	0	0	0	0.0945563195745775	Up_ovary_Down_muscle
XM_027352759.1	-1.67863364628482	2.60403509697694	0.000269824753850765	0.000801531612221823	1223	911	1168	971	1010	408	16	17	44	36	11.695685228771	7.83845136271156	10.003472468079	6.90186534119457	9.52021601721783	5.35582526733661	1.62399451327332	1.32436921343973	4.14780103288542	1.7020137523424	Up_ovary_Down_muscle
XM_027352760.1	2.15802917595492	3.77417941939075	1.29956984126375e-05	5.11382170114543e-05	685	536	688	568	422	1006	387	381	251	134	6.55073130147847	4.61186600484456	5.89245638530679	4.03734244469466	3.97775362303557	13.2057848503447	39.2803672897985	29.6814511953256	23.6613195285055	6.33527341149669	Down_ovary_Up_muscle
XM_027352778.1	-2.34687368894498	1.97962821799259	0.00465797729892455	0.0098088440116024	254	521	587	1583	980	260	0	8	4	37	2.42903029281099	4.48280259052988	5.02743008455681	11.2519596654078	9.2374373236371	3.41302590565568	0	0.623232571030459	0.377072821171402	1.74929191212968	Up_ovary_Down_muscle
XM_027352788.1	2.62940974456022	2.11348262493385	0.000112544066837875	0.000368559154668842	28	74	273	184	160	158	44	158	146	107	0.26776711889255	0.636712843952421	2.33814039707668	1.30787149616869	1.50815303243055	2.07406958882153	4.46598491150164	12.3088432778516	13.7631579727562	5.0587630972399	Down_ovary_Up_muscle
XM_027352789.1	-3.5132786177198	-0.690261983181381	1.27565232335542e-05	5.02804900526987e-05	140	184	90	96	82	21	0	0	0	0	1.33883559446275	1.58317788226007	0.770815515519784	0.682367737131492	0.772928429120655	0.275667476995267	0	0	0	0	Up_ovary_Down_muscle
XM_027352790.1	-3.23891450304051	-0.364824651313198	0.000393629709267395	0.00112063968250615	184	207	138	127	89	38	0	0	0	0	1.75961249557962	1.78107511754258	1.181917123797	0.90271565224687	0.838910124289492	0.498826863134292	0	0	0	0	Up_ovary_Down_muscle
XM_027352794.1	-2.96704823088713	-1.00122619308332	0.00036158244539262	0.00104001548726331	123	134	72	72	50	25	0	0	0	0	1.17626270084942	1.15296650121114	0.616652412415827	0.511775802848619	0.471297822634546	0.328175567851508	0	0	0	0	Up_ovary_Down_muscle
XM_027352795.1	-1.8041295357251	-0.131194979064273	0.00259400494800682	0.00591337600745992	189	185	171	134	95	48	0	2	3	14	1.80742805252472	1.59178210988105	1.46454947948759	0.952471633079375	0.895465863005637	0.630097090274895	0	0.155808142757615	0.282804615878552	0.661894237022043	Up_ovary_Down_muscle
XM_027352819.1	2.63809871486841	3.97333146706758	3.38661353921472e-10	2.47753851154171e-09	290	353	444	994	538	1223	326	381	397	412	2.7733023028157	3.03729235020547	3.80268987656427	7.06534927821566	5.07116457154771	16.0543487792958	33.088888207944	29.6814511953256	37.4244775012617	19.478601832363	Down_ovary_Up_muscle
XM_027352823.1	5.2712371050662	3.99730216176002	5.78988251545616e-36	4.13991147298622e-34	117	68	93	103	85	1273	327	441	352	819	1.1188840325153	0.585087478226549	0.79650936603711	0.732123717963997	0.801206298478728	16.7106999149988	33.1903878650236	34.355695478054	33.1824082630834	38.7208128657895	Down_ovary_Up_muscle
XM_027352824.1	5.6089436836943	4.13815587884058	1.37722226684396e-31	6.68822376618522e-30	94	61	89	54	103	1357	304	539	372	1000	0.898932470567848	0.524857884879698	0.762250898680676	0.383831852136464	0.970873514627164	17.8133698229798	30.8558957521932	41.9902944731772	35.0677723689404	47.2781597872888	Down_ovary_Up_muscle
XM_027352825.1	5.06317066439295	4.1152930981606	8.22646011489189e-32	4.07854707229257e-30	99	111	104	117	150	1273	306	500	375	987	0.946748027512946	0.955069265928631	0.890720151267306	0.831635679629006	1.41389346790364	16.7106999149988	31.0588950663523	38.9520356894037	35.350576984819	46.663543710054	Down_ovary_Up_muscle
XM_027352828.1	3.04678551575725	0.848182324459356	6.24685969465605e-08	3.50084941296813e-07	40	24	18	69	77	256	13	58	24	99	0.382524455560786	0.206501462903488	0.154163103103957	0.49045181106326	0.725798646857201	3.36051781479944	1.31949554203458	4.51843613997083	2.26243692702841	4.68053781894159	Down_ovary_Up_muscle
XM_027352829.1	3.49585446496039	1.52732308451944	1.05456294243933e-12	9.89800534826467e-12	83	40	76	44	28	186	57	67	75	135	0.793738245288632	0.344169104839146	0.650910879772262	0.312751879518601	0.263926780675346	2.44162622481522	5.78548045353622	5.21957278238009	7.07011539696379	6.38255157128398	Down_ovary_Up_muscle
XM_027352835.1	14.6454278838232	6.78837459784951	1.1208040283778e-21	2.44225429093226e-20	0	4	0	0	0	7251	902	3427	6539	761	0	0.0344169104839146	0	0	0	95.1840416996513	91.5526906857837	266.977252615173	616.41979440995	35.9786795981267	Down_ovary_Up_muscle
XM_027352840.1	6.67001575183598	6.13115938915673	1.1951724908294e-08	7.34922617632305e-08	100	80	296	240	98	353	1145	411	468	10520	0.956311138901966	0.688338209678293	2.53512658437618	1.70591934282873	0.92374373236371	4.63383901806329	116.217107356122	32.0185733366898	44.1175200770541	497.366240962278	Down_ovary_Up_muscle
XM_027352848.1	4.4640642722745	1.4716540942594	7.51390664299228e-17	1.02902192130065e-15	28	20	45	25	22	154	49	54	75	184	0.26776711889255	0.172084552419573	0.385407757759892	0.177699931544659	0.2073710419592	2.02156149796529	4.97348319689956	4.2068198544556	7.07011539696379	8.69918140086113	Down_ovary_Up_muscle
XM_027352853.1	1.95470919431134	10.4721170087371	0.000183750761647249	0.000569007527198847	80367	73786	75680	53319	51170	104778	29876	37344	29194	25860	768.558573001343	634.871539241531	648.170202383747	378.991306001188	482.326191684194	1375.42318593381	3032.40375490962	2909.24964157018	2752.06598531948	1222.61321209929	Down_ovary_Up_muscle
XM_027352883.1	5.88528659772257	9.02262611231316	2.34345333427537e-14	2.52422388292235e-13	1872	2508	882	3243	1744	15768	15482	23630	5872	19930	17.9021445202448	21.5794028734145	7.55399205209389	23.0512351199732	16.438868053493	206.986894155303	1571.4176909061	1840.87320668122	553.542901479618	942.253724560665	Down_ovary_Up_muscle
XM_027352885.1	-3.46719185012305	2.23503415568719	4.97990488627931e-07	2.46815363309143e-06	660	894	817	1451	1195	126	4	6	0	23	6.31165351675297	7.69217949315492	6.99729195755182	10.313704026852	11.2640179609656	1.6540048619716	0.405998628318331	0.467424428272844	0	1.08739767510764	Up_ovary_Down_muscle
XM_027352887.1	2.53403726785059	2.4899555672401	7.94810547757903e-05	0.000269591401288372	238	142	427	76	65	337	59	117	213	183	2.27602051058668	1.22180032217897	3.65709139029942	0.540207791895765	0.61268716942491	4.42380665463833	5.98847976769538	9.11477635132046	20.0791277273772	8.65190324107384	Down_ovary_Up_muscle
XM_027352899.1	9.04696431335295	7.26445511946912	4.86711468278482e-22	1.09406279338618e-20	53	22	165	81	22	5671	4181	5611	3968	4767	0.506844903618042	0.189293007661531	1.41316177845294	0.575747778204697	0.2073710419592	74.443345811436	424.370066249736	437.119744506488	374.056238602031	225.374987706005	Down_ovary_Up_muscle
XM_027352913.1	-2.23967308951391	0.823656219522896	0.012718300188023	0.023551365613662	188	239	294	611	353	24	0	28	0	10	1.7978649411357	2.0564104014139	2.51799735069796	4.34298632695148	3.32736262779989	0.315048545137448	0	2.18131399860661	0	0.472781597872888	Up_ovary_Down_muscle
XM_027352914.1	-2.66807001170962	0.325618890200975	0.0031133055500412	0.00694236399804674	150	149	222	473	236	7	0	16	0	6	1.43446670835295	1.28202991552582	1.90134493828213	3.36208270482496	2.22452572283506	0.0918891589984222	0	1.24646514206092	0	0.283668958723733	Up_ovary_Down_muscle
XM_027352921.1	-3.53292012817067	2.70673306909695	3.52545165759422e-07	1.78454826168297e-06	1275	1068	1067	1688	1800	219	4	4	12	4	12.1929670210001	9.18931509920521	9.138446167329	11.9982993778954	16.9667216148436	2.87481797437921	0.405998628318331	0.311616285515229	1.13121846351421	0.189112639149155	Up_ovary_Down_muscle
XM_027352922.1	-3.83932180096477	2.42339611733128	1.31229120412732e-06	6.11014121188731e-06	858	994	1074	1739	1187	159	6	2	0	8	8.20514957177887	8.55260225525279	9.19839848520276	12.3608072382465	11.1886103093441	2.08719661153559	0.608997942477497	0.155808142757615	0	0.37822527829831	Up_ovary_Down_muscle
XM_027352923.1	-3.72871242586451	2.34370086606155	1.83667929604017e-06	8.40054956713453e-06	672	1015	1007	1669	1159	156	6	2	0	10	6.42641085342121	8.73329103529334	8.62456915698247	11.8632474299215	10.9246835286688	2.04781554339341	0.608997942477497	0.155808142757615	0	0.472781597872888	Up_ovary_Down_muscle
XM_027352930.1	5.59190083284964	3.90876650306647	2.34263678634532e-23	5.92067119589833e-22	21	54	55	157	84	1321	259	334	375	901	0.200825339169413	0.464628291532848	0.471053926150979	1.11595557010046	0.791780342026037	17.3407970052737	26.2884111836119	26.0199598405217	35.350576984819	42.5976219683472	Down_ovary_Up_muscle
XM_027352934.1	-1.77801327334634	1.28320867211135	0.00567602249803098	0.0116408365702627	187	240	398	920	489	86	5	4	4	61	1.78830182974668	2.06501462903488	3.40871750196527	6.53935748084347	4.60929270536586	1.12892395340919	0.507498285397914	0.311616285515229	0.377072821171402	2.88396774702461	Up_ovary_Down_muscle
XM_027352935.1	-1.68648918249676	1.20498221281833	0.000706678689486496	0.00188619978853936	204	192	380	855	447	67	7	18	6	36	1.95087472336001	1.6520117032279	3.25455439886131	6.07733765882735	4.21340253435284	0.879510521842041	0.71049759955708	1.40227328481853	0.565609231757103	1.7020137523424	Up_ovary_Down_muscle
XM_027352936.1	-1.84981415492965	1.33089571331635	0.000464076079568066	0.00129173289048787	177	246	385	989	540	76	8	6	11	41	1.69267071585648	2.11663999476075	3.29737748305685	7.02980929190673	5.09001648445309	0.997653726268584	0.811997256636662	0.467424428272844	1.03695025822136	1.93840455127884	Up_ovary_Down_muscle
XM_027352939.1	-3.15929768992333	1.07304551720967	0.000313539521871412	0.000917407743513945	322	454	267	567	530	90	0	2	6	0	3.07932186726433	3.90631933992431	2.28675269604203	4.03023444743288	4.99575691992619	1.18143204426543	0	0.155808142757615	0.565609231757103	0	Up_ovary_Down_muscle
XM_027352947.1	-2.26493272357691	-0.370774864221492	0.000950981822773641	0.00245447841896828	112	154	82	210	144	40	2	0	0	7	1.0710684755702	1.32505105363071	0.702298580806915	1.49267942497514	1.35733772918749	0.525080908562413	0.202999314159166	0	0	0.330947118511021	Up_ovary_Down_muscle
XM_027352949.1	-2.18318683391412	-0.409948688653264	0.00132096474510314	0.0032714854473453	101	142	85	222	131	42	0	0	2	7	0.965874250290985	1.22180032217897	0.727992431324241	1.57797539211658	1.23480029530251	0.551334953990533	0	0	0.188536410585701	0.330947118511021	Up_ovary_Down_muscle
XM_027352950.1	-2.10918563337487	-0.221007478009939	0.00485757834064395	0.010160000324713	116	206	104	182	150	38	0	0	8	4	1.10932092112628	1.7724708899216	0.890720151267306	1.29365550164512	1.41389346790364	0.498826863134292	0	0	0.754145642342804	0.189112639149155	Up_ovary_Down_muscle
XM_027352972.1	-2.03600594089034	1.24597929357064	0.00438271901550953	0.00931466898755566	331	514	336	583	423	126	0	2	10	34	3.16538986976551	4.42257299718303	2.87771125794053	4.14396240362146	3.98717957948826	1.6540048619716	0	0.155808142757615	0.942682052928506	1.60745743276782	Up_ovary_Down_muscle
XM_027352974.1	-1.80074331648733	1.6364996043323	0.0037380853222768	0.0081193563588101	326	669	412	791	606	115	2	9	6	77	3.11757431282041	5.75622827843472	3.52862213771279	5.62242583407302	5.7121296103307	1.50960761211694	0.202999314159166	0.701136642409266	0.565609231757103	3.64041830362123	Up_ovary_Down_muscle
XM_027352975.1	-2.80454187993643	-1.57258345330211	1.84154537704052e-05	7.06099411746419e-05	46	47	63	74	63	14	0	0	0	0	0.439903123894904	0.404398698185997	0.539570860863849	0.525991797372192	0.593835256519528	0.183778317996844	0	0	0	0	Up_ovary_Down_muscle
XM_027352986.1	-3.88358091530629	3.19118734527019	0.00343012057871447	0.00755646163717731	1511	2033	1863	1900	2483	410	2	0	0	0	14.4498613088087	17.4923947534496	15.9558811712595	13.5051947973941	23.4046498720315	5.38207931276473	0.202999314159166	0	0	0	Up_ovary_Down_muscle
