ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	hep_1	hep_2	hep_3	hep_wssv_1	hep_wssv_2	hep_wssv_3	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_wssv_1_normalized	hep_wssv_2_normalized	hep_wssv_3_normalized	Expression
XM_027382626.1	3.79352208316983	3.83850688007073	6.77278556332077	0.00024128808711917	0.00897703674334717	0.949014289841857	170	194	209	1120	1154	2359	3.35306049160199	4.52945358138743	3.88507592323068	29.7904966922276	36.7829532130904	131.376653719743	Down_hep_Up_hep_wssv
XM_027370125.1	2.59645929067602	4.32734671496567	6.75945739654503	0.000244282347868046	0.00906930358874313	0.914677261306642	310	398	502	3192	1365	597	6.11440442586246	9.29238415150616	9.33161776775981	84.9029155728488	43.508432526749	33.2479280503123	Down_hep_Up_hep_wssv
XM_027361202.1	4.61271547824347	3.4557513961354	6.75184726648267	0.000246010696341057	0.00907614776145303	0.962988941926449	39	281	120	1435	2227	1007	0.769231524543986	6.56070338334983	2.23066560185493	38.1690738869167	70.9840873531649	56.0815134785	Down_hep_Up_hep_wssv
XM_027379199.1	5.1622946163632	9.00790020018365	6.7523472798227	0.000245896717438298	0.00907614776145303	1.04263389231865	2476	6977	4515	94477	38520	162197	48.8363398659208	162.896895037835	83.9287932697919	2512.96138927821	1227.79840361199	9033.02208706282	Down_hep_Up_hep_wssv
XM_027383001.1	2.607612689178	4.56551810863085	6.7543673669787	0.000245436837818497	0.00907614776145303	0.912459241391903	318	602	548	1792	1496	1544	6.2721955078202	14.0553147216249	10.1867062484709	47.6647947075642	47.6839670769352	85.9879412222482	Down_hep_Up_hep_wssv
XM_027352159.1	-5.66828504026852	0.312401996267272	-6.73304370043965	0.000250340329064842	0.00910705376610473	0.903466166802655	419	276	604	2	4	11	8.26430791753667	6.44396488898417	11.2276835293365	0.0531973155218351	0.127497238173623	0.612608389536743	Up_hep_Down_hep_wssv
XM_027358545.1	2.12808286564768	4.99145137873564	6.73936944008331	0.000248874321220979	0.00910705376610473	0.902351815298949	779	721	750	1656	2099	1746	15.364906605635	16.8336908875275	13.9416600115933	44.0473772520794	66.9041757316089	97.2376589210139	Down_hep_Up_hep_wssv
XM_027363278.1	2.65363004875746	6.86473514752478	6.74421344008108	0.0002477582203023	0.00910705376610473	0.967951733209412	2494	2160	2241	9621	5718	9327	49.1913698003257	50.4310295659631	41.6576801146409	255.905686317788	182.257301969195	519.436222655382	Down_hep_Up_hep_wssv
XM_027365606.1	-2.43050840751434	4.13211327512942	-6.73391195996709	0.000250138535140028	0.00910705376610473	0.91691896718491	2796	1241	2381	317	309	88	55.1479831442304	28.9744943015557	44.260123316805	8.43177451021086	9.84916164891241	4.90086711629394	Up_hep_Down_hep_wssv
XM_027372267.1	1.8092324312481	2.15656993569911	6.73632527648753	0.000249578609134111	0.00910705376610473	0.945961238017256	137	98	119	374	282	113	2.70217227852631	2.28807448956684	2.21207672183948	9.94789800258316	8.98855529124045	6.29315891069563	Down_hep_Up_hep_wssv
XM_027374777.1	2.25409309169134	3.56756368019339	6.73246218903189	0.000250475581389149	0.00910705376610473	0.88653616273756	319	243	239	1367	897	300	6.29191939306491	5.67349082617085	4.44274232369441	36.3603651591743	28.5912556604351	16.7075015328203	Down_hep_Up_hep_wssv
XM_027376914.1	1.83210759101745	7.62410325302713	6.73029757947782	0.000250979763556955	0.00910705376610473	0.978003310089669	5412	4590	5467	11562	10632	8733	106.745666944412	107.165937827672	101.625407044508	307.533681031729	338.887659065491	486.355369620398	Down_hep_Up_hep_wssv
XR_003476210.1	1.8633912026318	4.9040513432086	6.73906008217982	0.000248945791411444	0.00910705376610473	0.898361317799679	867	800	658	1708	1784	1278	17.1006085071702	18.6781590985048	12.2314830501712	45.4305074556472	56.8637682254361	71.1739565298143	Down_hep_Up_hep_wssv
XM_027375316.1	-1.62855568451539	2.12123418169535	-6.72405946234333	0.000252439128445464	0.00914119924052517	0.969013468000647	357	314	469	96	77	42	7.04142703236418	7.33117744616315	8.7181847272497	2.55347114504808	2.45432183484225	2.33905021459484	Up_hep_Down_hep_wssv
XM_027370377.1	2.18548401025799	9.30969581550215	6.71869351698778	0.00025370207235056	0.0091681066514388	1.01223068555106	14818	14513	14585	42569	35048	34525	292.268531556225	338.845153745751	271.118815025452	1132.2782622245	1117.13080087729	1922.75496806873	Down_hep_Up_hep_wssv
XM_027356883.1	2.47551388262673	8.0001783018246	6.70765382304468	0.000256322756298899	0.00919798186225802	0.968241519994895	4997	5044	6135	15860	15689	18106	98.5602545678538	117.765793116073	114.042778894834	421.854712088152	500.076042426494	1008.35340917748	Down_hep_Up_hep_wssv
XM_027363280.1	2.61250633077399	6.93819479041586	6.70999656157079	0.000255764091759591	0.00919798186225802	0.937220114396956	2713	2277	2374	10177	5927	9505	53.5109006689188	53.1627103341194	44.1300011566968	270.694540032858	188.919032663767	529.349340231522	Down_hep_Up_hep_wssv
XM_027381984.1	3.80697355918162	2.78577905200647	6.71036255540373	0.000255676937909063	0.00919798186225802	0.930335793359036	127	66	86	598	581	1042	2.50493342607913	1.54094812562665	1.59864368132937	15.9059973410287	18.5189738447188	58.0307219906623	Down_hep_Up_hep_wssv
XM_027373879.1	1.90648089607885	10.0992106735898	6.69838522960532	0.000258546462563913	0.0092325128298819	1.00916319252277	26732	27330	29012	88175	58473	39430	527.258900361791	638.092610202672	539.300587008461	2345.3366480689	1863.78650193157	2195.92261813034	Down_hep_Up_hep_wssv
XM_027375905.1	2.8776875652618	10.7240581344941	6.69805729024372	0.000258625536601171	0.0092325128298819	1.01967860350844	30785	31555	28121	284876	153247	48583	607.199807258631	736.736637941651	522.737894914688	7577.31922829915	4884.64231459832	2705.66848989669	Down_hep_Up_hep_wssv
XM_027383784.1	4.83589341273824	4.43747687244235	6.69575021254909	0.000259182595495731	0.00923370721528729	0.891023647800294	132	262	237	1259	7340	3352	2.60355285230272	6.11709710476034	4.4055645636635	33.4877101209952	233.957432048599	186.678483793378	Down_hep_Up_hep_wssv
XM_027370226.1	2.10769566161086	0.503877810226552	6.69030484394167	0.000260502759190063	0.00926202854499346	1.02484744786132	30	34	36	120	91	47	0.591716557341528	0.793821761686456	0.66919968055648	3.19183893131011	2.90056216844993	2.61750857347517	Down_hep_Up_hep_wssv
XM_027377482.1	8.45893513870045	0.314955407891931	6.6841123740225	0.000262013220784814	0.00929698822643904	0.80739899967416	6	0	10	825	442	735	0.118343311468306	0	0.185888800154578	21.943892652757	14.0884448181854	40.9333787554096	Down_hep_Up_hep_wssv
XM_027355986.1	-1.74019576859034	3.20246727239986	-6.67490482446312	0.000264277310357037	0.00930245582464342	0.862384704424477	722	702	1063	152	165	110	14.2406451466861	16.390084608938	19.7599794564316	4.04299597965947	5.25926107466197	6.12608389536743	Up_hep_Down_hep_wssv
XM_027365601.1	-5.68468817054865	-0.585599152545796	-6.67577428819497	0.000264062578297682	0.00930245582464342	0.798633759758753	285	250	179	1	2	4	5.62130729474451	5.83692471828277	3.32740952276694	0.0265986577609175	0.0637486190868117	0.22276668710427	Up_hep_Down_hep_wssv
XM_027372313.1	-4.22590565186626	-0.774998245357132	-6.67658853216315	0.000263861661294996	0.00930245582464342	0.798179579585868	113	115	141	2	8	2	2.22879903265309	2.68498537041007	2.62103208217955	0.0531973155218351	0.254994476347247	0.111383343552135	Up_hep_Down_hep_wssv
XM_027377490.1	8.57672494830306	1.46750841507523	6.68094627663557	0.000262789285057931	0.00930245582464342	0.894969619492779	18	0	30	2733	1030	1392	0.355029934404917	0	0.557666400463734	72.6941316605876	32.830538829708	77.522807112286	Down_hep_Up_hep_wssv
XM_027350921.1	3.48086340248329	7.05633060379839	6.65009418037167	0.000270488103947245	0.00931856234427204	0.884743761600185	2238	2879	1099	20653	18236	5152	44.142055177678	67.2180250557443	20.4291791369881	549.34207873623	581.259908833549	286.9234929903	Down_hep_Up_hep_wssv
XM_027351448.1	7.9763456563094	-2.53553902798554	6.64570316508158	0.000271604255455391	0.00931856234427204	0.756015520483809	0	0	0	71	51	141	0	0	0	1.88850470102515	1.6255897867137	7.85252572042552	Down_hep_Up_hep_wssv
XM_027352595.1	1.92091208961242	8.86764769699617	6.64646816262727	0.000271409429940551	0.00931856234427204	0.932339176083834	12373	10482	12679	29095	24983	21500	244.043632132891	244.73057958816	235.688409715989	773.887947553896	796.315875322909	1197.37094318545	Down_hep_Up_hep_wssv
XM_027355957.1	-2.38078988864772	1.95139889195817	-6.65511762436322	0.000269217498060766	0.00931856234427204	0.936059974745699	439	298	548	42	59	45	8.65878562243103	6.95761426419306	10.1867062484709	1.11714362595854	1.88058426306095	2.50612522992304	Up_hep_Down_hep_wssv
XM_027359940.1	1.5731838437179	4.6362287624336	6.65004884845166	0.000270499600556368	0.00931856234427204	0.803461429201431	748	646	729	1330	1278	974	14.7534661630488	15.0826134720427	13.5512935312687	35.3762148220203	40.7353675964727	54.2436883098898	Down_hep_Up_hep_wssv
XM_027361121.1	1.82596318323215	2.69081215454592	6.64662960398904	0.000271368334936988	0.00931856234427204	0.825664482436411	168	137	205	600	383	163	3.31361272111256	3.19863474561896	3.81072040316885	15.9591946565505	12.2078605551244	9.077742499499	Down_hep_Up_hep_wssv
XM_027362140.1	1.73211591522873	1.83551342656405	6.66240807107671	0.00026738537421841	0.00931856234427204	0.895859299584095	97	91	98	204	248	114	1.91321686873761	2.12464059745493	1.82171024151486	5.42612618322718	7.90482876676465	6.3488505824717	Down_hep_Up_hep_wssv
XM_027370822.1	-6.72209894765196	-1.6438346644141	-6.64750756133782	0.000271144972420836	0.00931856234427204	0.773287126037746	126	257	130	2	0	0	2.48520954083442	6.00035861039468	2.41655440200951	0.0531973155218351	0	0	Up_hep_Down_hep_wssv
XM_027377498.1	3.34884946047213	0.0121324959930318	6.64807668938726	0.000271000289779522	0.00931856234427204	0.980986655342647	9	12	29	122	82	73	0.177514967202458	0.280172386477573	0.539077520448276	3.24503624683194	2.61369338255928	4.06549203965293	Down_hep_Up_hep_wssv
XM_027378334.1	2.58645305449187	2.71313867482414	6.66681733209272	0.000266284092619693	0.00931856234427204	0.859468650574958	127	88	197	757	656	177	2.50493342607913	2.05459750083553	3.66200936304518	20.1351839250146	20.9095470604742	9.85742590436395	Down_hep_Up_hep_wssv
XM_027379367.1	2.27252550627764	2.63495305387811	6.64942824379217	0.000270657046947741	0.00931856234427204	0.839495674325851	117	122	184	444	652	184	2.30769457363196	2.84841926252199	3.42035392284423	11.8098040458474	20.7820498223006	10.2472676067964	Down_hep_Up_hep_wssv
XM_027381930.1	5.32121359410283	6.96439695610581	6.66558288488416	0.000266591901525514	0.00931856234427204	0.906543004734648	831	2272	488	12856	39481	20027	16.3905486383603	53.0459718397538	9.0713734475434	341.952344174356	1258.42961508321	1115.3371106593	Down_hep_Up_hep_wssv
XR_003476690.1	1.78997424169364	1.44013429493682	6.65117225929393	0.000270214854183423	0.00931856234427204	0.916287542840098	66	75	71	170	151	106	1.30177642615136	1.75107741548483	1.3198104810975	4.52177181935598	4.81302074105428	5.90331720826316	Down_hep_Up_hep_wssv
XM_027367909.1	-4.94283161259349	1.35245221319229	-6.64112617538066	0.000272773179569443	0.00933224360633394	0.980943450037922	629	522	705	4	18	35	12.4063238189274	12.1874988117744	13.1051604108977	0.10639463104367	0.573737571781305	1.94920851216236	Up_hep_Down_hep_wssv
XM_027381231.1	-6.50931557129575	-2.51783882403514	-6.6400010303887	0.000273061395002456	0.00933224360633394	0.752916871673404	57	144	67	0	0	0	1.1242614589489	3.36206863773087	1.24545496103567	0	0	0	Up_hep_Down_hep_wssv
XM_027360590.1	5.08563782717323	4.18014188645333	6.63112419991484	0.000275347280939748	0.009392164989115	0.838648578307553	105	103	331	1200	6885	2934	2.07100795069535	2.4048129839325	6.15291928511653	31.9183893131011	219.454621206349	163.399364990982	Down_hep_Up_hep_wssv
XM_027374071.1	3.64159710944323	1.50772528266205	6.62288477201817	0.000277488241343158	0.00944692111213629	0.932932273041047	38	32	50	640	331	97	0.749507639299269	0.747126363940194	0.929444000772889	17.0231409669872	10.5503964588673	5.40209216227855	Down_hep_Up_hep_wssv
XM_027355586.1	-1.73717758778631	2.45109423873994	-6.6146310469092	0.000279651645669508	0.00948170297543843	0.841685309698215	523	409	511	91	88	74	10.3155919829873	9.54920883911061	9.49891768789893	2.4204778562435	2.80493923981972	4.121183711429	Up_hep_Down_hep_wssv
XM_027362962.1	-1.82112269308836	2.24960458632181	-6.6128426515787	0.00028012289482299	0.00948170297543843	0.856701408883635	530	363	417	76	88	52	10.4536591797003	8.47521469094658	7.7515629664459	2.02149798982973	2.80493923981972	2.89596693235551	Up_hep_Down_hep_wssv
XM_027370777.1	3.42738356308799	0.77207185964449	6.60364590983105	0.000282560375403048	0.00953098980590709	0.949841436129735	28	13	43	250	230	63	0.552268786852093	0.303520085350704	0.799321840664685	6.64966444022939	7.33109119498335	3.50857532189225	Down_hep_Up_hep_wssv
XM_027373659.1	2.00429055608075	4.30415410111639	6.60327221933031	0.000282659918825597	0.00953098980590709	0.754325318435581	406	495	554	1318	1807	552	8.00789740935534	11.5571109421999	10.2982395285636	35.0570309288893	57.5968773449344	30.7418028203893	Down_hep_Up_hep_wssv
XM_027368414.1	-2.56234717839401	1.64657860887992	-6.59844088950774	0.000283950430971795	0.00955623253852598	0.912666924468615	457	223	477	43	38	28	9.01381555683594	5.20653684870823	8.86689576737336	1.14374228371945	1.21122376264942	1.55936680972989	Up_hep_Down_hep_wssv
XM_027351316.1	-1.62199443544759	3.40682826615296	-6.56153735879368	0.000294028616567371	0.00956070447024608	0.740894378094653	1046	762	975	249	222	81	20.6311839659746	17.7909465413259	18.1241580150713	6.62306578246847	7.0760967186361	4.51102541386147	Up_hep_Down_hep_wssv
XM_027354259.1	2.59163316991371	6.93605423557115	6.57983008194104	0.00028898371285869	0.00956070447024608	0.809635469108785	1567	2820	3197	13326	11545	3834	30.9073281784725	65.8405108222296	59.4286494094185	354.453713321987	367.988903678621	213.521869589443	Down_hep_Up_hep_wssv
XM_027354408.1	-6.05056923567472	-1.71819356876145	-6.58493711746787	0.000287592633286613	0.00956070447024608	0.721463461459265	157	66	165	4	0	0	3.09664998342066	1.54094812562665	3.06716520255053	0.10639463104367	0	0	Up_hep_Down_hep_wssv
XM_027354581.1	1.5110560452004	4.14947844223362	6.57545571027956	0.00029018122396399	0.00956070447024608	0.722430617961068	513	507	522	927	961	636	10.1183531305401	11.8372833286774	9.70339536806896	24.6569557443706	30.631211471213	35.4199032495789	Down_hep_Up_hep_wssv
XM_027354784.1	1.74200164739305	8.4705663188901	6.5696800198195	0.000291770883377963	0.00956070447024608	0.846951198597406	10831	8461	9391	20814	20484	13431	213.629401085536	197.544880165562	174.568172225164	553.624462635738	652.913356687126	747.994843624363	Down_hep_Up_hep_wssv
XM_027358804.1	2.54525083942696	8.9891485300113	6.56520483079676	0.000293009314234702	0.00956070447024608	0.857702939833318	7893	13056	10444	36449	55943	19409	155.680626236556	304.827556487599	194.142262881441	969.494476727683	1783.14449878675	1080.91965750169	Down_hep_Up_hep_wssv
XM_027363297.1	3.49685031417848	7.05666296844664	6.58603640201311	0.00028729418734291	0.00956070447024608	0.821669033172984	1445	2392	2206	8657	12022	17340	28.5010141786169	55.8476957045295	41.0070693140999	230.264580236263	383.192949330825	965.693588597011	Down_hep_Up_hep_wssv
XM_027365201.1	3.665192780681	1.60511291445648	6.57940166505602	0.000289100749602868	0.00956070447024608	0.887685084661683	40	20	82	260	537	204	0.788955409788704	0.466953977462621	1.52428816126754	6.91565101783856	17.1165042248089	11.3611010423178	Down_hep_Up_hep_wssv
XM_027370293.1	2.63509485420556	3.71402700516317	6.56026189053294	0.000294384038976106	0.00956070447024608	0.718092607836449	196	344	252	1246	1546	383	3.86588150796465	8.03160841235709	4.68439776389536	33.1419275701033	49.2776825541055	21.3299102902339	Down_hep_Up_hep_wssv
XM_027370610.1	4.15131551647027	3.90570122340655	6.58084095691123	0.00028870776816659	0.00956070447024608	0.768313138799868	61	269	321	1874	2574	1090	1.20315699992777	6.28053099687226	5.96703048496195	49.8458846439595	82.0444727647267	60.7039222359136	Down_hep_Up_hep_wssv
XM_027374882.1	3.15885415082471	0.997998802790603	6.58937730084689	0.000286389291695152	0.00956070447024608	0.923521909437323	59	31	18	173	198	131	1.16370922943834	0.723778665067063	0.33459984027824	4.60156779263873	6.31111328959436	7.29560900266484	Down_hep_Up_hep_wssv
XM_027377328.1	-5.14629148986295	2.17596944516334	-6.57251328611447	0.000290989859287373	0.00956070447024608	0.919478652405555	1289	1251	941	8	22	72	25.424088080441	29.207971290287	17.4921360945458	0.21278926208734	0.701234809954929	4.00980036787686	Up_hep_Down_hep_wssv
XM_027379785.1	2.55973354891346	6.79086877799825	6.56159737375636	0.0002940119046287	0.00956070447024608	0.786365614739618	1842	3106	1877	12778	9445	3515	36.3313966207698	72.5179526999451	34.8913277890143	339.877648869004	301.052853637468	195.756226292877	Down_hep_Up_hep_wssv
XM_027381095.1	-3.03372039540398	1.94419049900301	-6.58323357767202	0.000288055815906713	0.00956070447024608	0.890515682597292	618	426	518	24	69	34	12.1893610812355	9.94611971995383	9.62903984800713	0.638367786262021	2.199327358495	1.8935168403863	Up_hep_Down_hep_wssv
XM_027382106.1	-3.02037509512547	3.00444193940569	-6.5844210934029	0.000287732849050963	0.00956070447024608	0.819532749976564	1578	990	806	104	52	95	31.1242909161644	23.1142218843998	14.982637292459	2.76626040713542	1.6574640962571	5.29070881872641	Up_hep_Down_hep_wssv
XR_003475491.1	1.9292098857203	1.25008478790067	6.57042059927406	0.000291566507146844	0.00956070447024608	0.856128393373071	53	58	67	198	115	92	1.04536591797003	1.3541665346416	1.24545496103567	5.26653423666167	3.66554559749167	5.12363380339821	Down_hep_Up_hep_wssv
XR_003477720.1	3.56242183261676	-0.754831275021452	6.59528656236879	0.00028479655679449	0.00956070447024608	0.847674251000442	11	6	7	73	51	50	0.216962737691894	0.140086193238786	0.130122160108205	1.94170201654698	1.6255897867137	2.78458358880338	Down_hep_Up_hep_wssv
XM_027351815.1	-1.51326221538496	5.66991890576672	-6.55228671128049	0.000296617353194337	0.00956279163360535	0.744436000812622	3799	3782	5183	985	1021	574	74.9310400446821	88.3009971381817	96.3461651201177	26.1996778945038	32.5436700438174	31.9670195994627	Up_hep_Down_hep_wssv
XM_027351997.1	2.58470319789211	4.98626735562553	6.55570968389253	0.000295656489933661	0.00956279163360535	0.723839577406647	574	604	720	2118	4656	1016	11.3215101304679	14.1020101193712	13.3839936111296	56.3359571376234	148.406785234098	56.5827385244846	Down_hep_Up_hep_wssv
XM_027370397.1	3.00750637820324	3.11532272051176	6.55593034311017	0.00029559466843049	0.00956279163360535	0.739997223872011	116	90	310	854	564	663	2.28797068838724	2.1012928985818	5.76255280479191	22.7152537278236	17.9771105824809	36.9235783875328	Down_hep_Up_hep_wssv
XM_027375207.1	2.68721557259885	9.79431332097775	6.54981930153867	0.000297312150779332	0.00956770032663052	0.8621602608955	14332	17195	20918	50397	73563	63441	282.682723327293	401.463682123489	388.842192163346	1340.49255517696	2344.76983294157	3533.1353491455	Down_hep_Up_hep_wssv
XM_027370332.1	-4.84642988799374	1.55871668833242	-6.54143854768609	0.000299685739747985	0.0096265173414494	0.896260234026686	1081	411	852	21	6	30	21.3215199495397	9.59590423685687	15.83772577317	0.558571812979268	0.191245857260435	1.67075015328203	Up_hep_Down_hep_wssv
XM_027352567.1	6.26666081141404	3.31161891183816	6.5372030247985	0.000300893392903331	0.00963022683094416	0.816113422621073	15	128	95	1380	2369	3809	0.295858278670764	2.98850545576078	1.76594360146849	36.7061477100662	75.5102393083285	212.129577795041	Down_hep_Up_hep_wssv
XM_027363358.1	2.49094664363035	2.66980093479416	6.53817518559673	0.000300615724180665	0.00963022683094416	0.73124796186595	143	139	115	733	603	160	2.82051558999462	3.24533014336522	2.13772120177765	19.4968161387526	19.2202086546737	8.9106674841708	Down_hep_Up_hep_wssv
XM_027366777.1	-1.74997558639876	3.94124224465596	-6.52911472000515	0.000303214750794501	0.00968694226496561	0.698568233140179	1485	1279	1358	372	191	176	29.2899695884056	29.8617068587346	25.2436990609917	9.89470068706133	6.08799312279052	9.80173423258788	Up_hep_Down_hep_wssv
XM_027382128.1	2.39408082410491	6.76299532794796	6.52373534008823	0.000304769752558087	0.00971901371855671	0.74747023178091	1876	2995	2219	6429	10093	5015	37.0020087190902	69.9263581250275	41.2487247543008	171.002770744939	321.707406221595	279.293733956979	Down_hep_Up_hep_wssv
XM_027381096.1	-2.06971269164236	1.58176355641699	-6.52128949314877	0.00030547971986532	0.00972407014408831	0.82498628023867	328	264	280	42	43	39	6.46943436026737	6.1637925025066	5.20488640432818	1.11714362595854	1.37059531036645	2.17197519926663	Up_hep_Down_hep_wssv
XM_027359732.1	-1.67213816134765	1.85539551681901	-6.51784127599744	0.00030648379992509	0.00973845371473686	0.788550861084928	336	239	385	75	61	38	6.62722544222511	5.58010003067832	7.15671880595125	1.99489933206882	1.94433288214776	2.11628352749057	Up_hep_Down_hep_wssv
XM_027359011.1	2.06330824544622	4.95690850065505	6.51493853772456	0.000307331910205468	0.00974783855480831	0.677604574220085	676	817	748	1593	2696	1248	13.3333464254291	19.0750699793481	13.9044822515624	42.3716618131416	85.9331385290222	69.5032063765322	Down_hep_Up_hep_wssv
XM_027374779.1	2.28159126585462	3.4284409333402	6.50198491719065	0.00031114883483949	0.00985118438490918	0.659618321892519	233	256	227	1288	823	266	4.5956652620192	5.97701091152155	4.21967576350892	34.2590711960618	26.232556754223	14.813984692434	Down_hep_Up_hep_wssv
XM_027377117.1	-1.7385783423132	2.30918952282989	-6.48535088602779	0.000316128351639415	0.00993747501098231	0.724551379172679	425	392	513	80	109	48	8.38265122900498	9.15229795826738	9.53609544792984	2.1278926208734	3.47429974023124	2.67320024525124	Up_hep_Down_hep_wssv
XM_027379439.1	4.06370803052589	0.0167828555114897	6.48596892019776	0.000315941749563818	0.00993747501098231	0.826854107019344	5	14	23	172	162	50	0.098619426223588	0.326867784223835	0.427544240355529	4.57496913487782	5.16363814603175	2.78458358880338	Down_hep_Up_hep_wssv
XR_003474979.1	2.31562940361951	2.29504160985372	6.48644200910213	0.000315798993960118	0.00993747501098231	0.698926424624382	72	104	164	335	455	181	1.42011973761967	2.42816068280563	3.04857632253508	8.91055034990738	14.5028108422497	10.0801925914682	Down_hep_Up_hep_wssv
XM_027362302.1	3.37800909053137	3.48717180293281	6.48160033558782	0.00031726340091761	0.00993772659890239	0.658745970032386	100	295	171	903	999	1069	1.97238852447176	6.88757116757366	3.17869848264328	24.0185879581085	31.8424352338625	59.5343971286162	Down_hep_Up_hep_wssv
XM_027361966.1	-1.75666265933012	6.60605027084824	-6.4742193569105	0.000319510504201363	0.00999036833615433	0.695619048985554	8001	8996	9347	1574	1996	999	157.810805842986	210.035899062687	173.750261504484	41.8662873156842	63.6211218486381	55.6359801042914	Up_hep_Down_hep_wssv
XM_027360491.1	2.91576891720711	1.21643051929282	6.46675865484404	0.000321800013720137	0.0100406900163627	0.782627298104071	36	35	57	366	199	71	0.710059868809834	0.817169460559587	1.05956616088109	9.73510874049582	6.34298759913777	3.95410869610079	Down_hep_Up_hep_wssv
XM_027365746.1	-2.08959995793059	0.820924136049158	-6.46180572508497	0.000323330096790931	0.0100406900163627	0.817778766490731	180	152	195	26	28	18	3.55029934404917	3.54885022871592	3.62483160301427	0.691565101783856	0.892480667215364	1.00245009196922	Up_hep_Down_hep_wssv
XM_027373411.1	2.05510670893516	6.22228885976775	6.46158868875498	0.000323397330836064	0.0100406900163627	0.664537095426911	1472	2170	1796	6560	3581	3176	29.0335590802243	50.6645065546944	33.3856285077622	174.487194911619	114.141902474936	176.87674956079	Down_hep_Up_hep_wssv
XM_027379399.1	-2.77755466849192	1.66454107031411	-6.46374596097677	0.000322729740908995	0.0100406900163627	0.795392255321402	433	307	575	79	30	13	8.54044231096272	7.16774355405124	10.6886060088882	2.10129396311249	0.956229286302176	0.723991733088878	Up_hep_Down_hep_wssv
XM_027352719.1	3.65266483723502	-0.0897024618796705	6.45221572379725	0.000326315907117752	0.0100724481799635	0.799089362262406	10	24	8	99	98	79	0.197238852447176	0.560344772955146	0.148711040123662	2.63326711833084	3.12368233525377	4.39964207030933	Down_hep_Up_hep_wssv
XM_027359941.1	1.64788721786585	4.53207138173067	6.45488516995143	0.000325481694958654	0.0100724481799635	0.605458578247199	662	579	685	1322	1087	1002	13.057212032003	13.5183176475429	12.7333828105886	35.163425559933	34.6473744736822	55.8030551196196	Down_hep_Up_hep_wssv
XM_027361232.1	3.37356942241158	3.82078516647116	6.44915281029465	0.000327276031024614	0.0100724481799635	0.617800696516446	104	330	291	1935	924	1093	2.05128406545063	7.70474062813325	5.40936408449822	51.4684027673754	29.451862018107	60.8709972512418	Down_hep_Up_hep_wssv
XM_027373514.1	2.80063568017049	3.46345102684797	6.45335973468863	0.000325958106436833	0.0100724481799635	0.618081566526941	177	321	151	1222	1213	347	3.49112768831501	7.49461133827507	2.80692088233413	32.5035597838412	38.6635374761513	19.3250101062954	Down_hep_Up_hep_wssv
XM_027350922.1	3.46863685644583	5.22285540870864	6.42733257527006	0.000334208244872239	0.0101110325366412	0.608898479365967	810	789	255	5119	4134	1939	15.9763470482213	18.4213344109004	4.74016440394174	136.158529078137	131.76839565244	107.986151573795	Down_hep_Up_hep_wssv
XM_027352678.1	1.94955708555508	5.38095779730697	6.43589248876172	0.00033146937376472	0.0101110325366412	0.608309347253441	1099	1143	866	4036	2596	1134	21.6765498839446	26.6864198119888	16.0979700933864	107.352182723063	82.7457075746816	63.1543557940605	Down_hep_Up_hep_wssv
XM_027354033.1	-2.0294920026243	3.64371183919299	-6.44246409158185	0.000329383746394752	0.0101110325366412	0.621594885670517	1234	1065	1356	154	205	166	24.3392743919815	24.8652992998846	25.2065213009608	4.0961932951813	6.5342334563982	9.24481751482721	Up_hep_Down_hep_wssv
XM_027364836.1	3.22612729370303	1.57709087073727	6.43352358276753	0.000332224816134019	0.0101110325366412	0.730085708348636	23	46	98	442	217	168	0.453649360628505	1.07399414816403	1.82171024151486	11.7566067303256	6.91672517091907	9.35620085837934	Down_hep_Up_hep_wssv
XM_027365046.1	-1.86988456472998	3.99475053962962	-6.43534230979021	0.000331644653756379	0.0101110325366412	0.605295066996763	1481	1187	1827	304	192	215	29.2110740474268	27.7137185624066	33.9618837882414	8.08599195931893	6.11986743233392	11.9737094318545	Up_hep_Down_hep_wssv
XM_027365954.1	1.87692286748203	3.30760735046999	6.42916913679054	0.000333618480925804	0.0101110325366412	0.583304579910108	343	152	305	719	680	297	6.76529263893814	3.54885022871592	5.66960840471462	19.1244349300997	21.674530489516	16.5404265174921	Down_hep_Up_hep_wssv
XM_027369544.1	-5.18295522009537	4.74559960665942	-6.4271615494291	0.00033426322477243	0.0101110325366412	0.671318056731093	10924	5556	7381	259	37	211	215.463722413295	129.719814939116	137.204523394094	6.88905236007764	1.17934945310602	11.7509427447502	Up_hep_Down_hep_wssv
XM_027379287.1	2.10668994345179	8.6042225618755	6.42834561054077	0.000333882790689259	0.0101110325366412	0.712246393849838	9856	8495	9431	24074	20902	21624	194.398612971937	198.338701927248	175.311727425782	640.336086936329	666.236818076269	1204.27671048568	Down_hep_Up_hep_wssv
XM_027379403.1	-2.95548973479581	0.639857955808085	-6.42865627818099	0.000333783054744862	0.0101110325366412	0.792835901968058	186	164	301	24	12	12	3.66864265551747	3.82902261519349	5.59525288465279	0.638367786262021	0.38249171452087	0.66830006131281	Up_hep_Down_hep_wssv
