ID	muscle_mean	hep_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	Expression
XM_027357962.1	1557.53342041269	405.906931919762	1.44442717576107	0.950263241542461	1.94004223673611	0.0497367584575393	-1.94004223673611	567	883	524	647	528	708	750	807	1020	617	945	1391	1903.02519581205	2390.95682138975	1887.52753662229	934.097397888398	1018.03937695481	1211.55419380881	258.678735422138	325.331481684659	326.566796059148	483.989704845206	483.628118933215	557.246754574208	Up_muscle_Down_hep
XM_027357971.1	1378.08429885266	31.8487245585009	2.12937781835911	0.964636943584942	5.43528473344712	0.0353630564150581	-5.43528473344712	296	143	93	1064	431	2446	254	49	49	15	63	60	993.46641615585	387.210447858137	335.000116232582	1536.13544258618	831.013203536977	4185.68016674626	87.605865062964	19.7537083055121	15.688012751861	11.7663623544215	32.2418745955477	24.0365242806991	Up_muscle_Down_hep
XM_027357973.1	3.34668271940627	42.1518858975204	-1.35508103092475	0.970857314143899	-3.65479349091246	0.0291426858561006	3.65479349091246	2	2	0	3	0	0	103	101	151	51	135	48	6.71261091997196	5.41553073927464	1.80107589372356	4.33120895466027	0.964052440298118	0.855617368509046	35.5252129979736	40.7168273236066	48.3446923577759	40.0056320050332	69.0897312761736	19.2292194245593	Down_muscle_Up_hep
XM_027357974.1	2.78310195799482	47.9106973482743	-1.46085830363823	0.974495345480581	-4.10558214489954	0.0255046545194187	4.10558214489954	0	1	2	0	0	2	144	108	158	74	136	40	1.67815272999299	2.70776536963732	7.20430357489424	0.721868159110045	0.964052440298118	3.42246947403619	49.6663172010504	43.5387856529655	50.5858370366131	58.0473876151463	69.6015070634045	16.0243495204661	Down_muscle_Up_hep
XM_027357976.1	2.38807577530046	34.1817924959987	-1.38378636764266	0.971556475171365	-3.83930753388814	0.0284435248286345	3.83930753388814	0	2	0	0	2	0	87	51	135	39	117	52	1.67815272999299	5.41553073927464	1.80107589372356	0.721868159110045	3.85620976119247	0.855617368509046	30.006733308968	20.5599821139004	43.2220759490049	30.592542121496	59.8777671060171	20.8316543766059	Down_muscle_Up_hep
XM_027357979.1	12.1277494707944	854.681292484034	-2.26118582812885	0.993814031038049	-6.13900278305135	0.00618596896195056	6.13900278305135	4	16	1	4	3	0	1898	2039	1932	2225	1719	1018	13.4252218399439	43.3242459141971	3.60215178744712	5.77494527288036	5.78431464178871	0.855617368509046	654.62965310829	821.996147651821	618.555931359092	1745.3437492392	879.742578249943	407.819695295862	Down_muscle_Up_hep
XM_027357984.1	33.1925063723076	472.246753698324	-1.79932756362167	0.98833786563862	-3.83061140251335	0.0116621343613801	3.83061140251335	7	12	5	32	9	36	1090	1362	1854	887	805	517	23.4941382199018	32.4931844356478	18.0107589372356	46.1995621830429	17.3529439253661	61.6044505326513	375.946428813507	549.072463512398	593.583176366334	695.784227224794	411.979508720887	207.114717552024	Down_muscle_Up_hep
XM_027357985.1	46.6815819845895	743.489836155158	-1.93277553280831	0.990784432593854	-3.99338766186841	0.00921556740614593	3.99338766186841	2	23	5	47	33	36	1445	1798	2744	1697	1305	899	6.71261091997196	62.2786035016584	18.0107589372356	67.8556069563442	63.6274610596758	61.6044505326513	498.387696913319	724.840153741037	878.528714104218	1331.16779436356	667.867402336344	360.147255472475	Down_muscle_Up_hep
XM_027357991.1	25137.2098419633	7226.59992495168	3.03658890519784	0.974468495050376	1.79843559171046	0.0255315049496244	-1.79843559171046	10024	11165	9124	12889	7666	12092	17636	17625	19823	9559	18471	17158	33643.6059308994	30232.2003520007	32866.0329086675	18608.3174055387	14780.8520146507	20692.2504400228	6082.74423720643	7105.28793642145	6346.60156694166	7498.31051639437	9453.01056594224	6873.64472680393	Up_muscle_Down_hep
XM_027358020.1	26.4968947625138	418.032620892819	-1.69744698436757	0.988705590267939	-3.97972032478244	0.0112944097320609	3.97972032478244	2	5	8	37	8	24	1640	1500	1954	295	592	444	6.71261091997196	13.5388268481866	28.817214299577	53.4182437741433	15.4248390447699	41.0696336884342	565.644168123074	604.705356291188	625.599528921152	231.405126303624	302.971266040702	177.870279677174	Down_muscle_Up_hep
XM_027358022.1	28.1645476469832	392.825110468653	-1.74966245831432	0.989003007086694	-3.80193494802401	0.010996992913306	3.80193494802401	2	15	12	18	13	16	1473	1386	1757	340	557	439	6.71261091997196	40.6164805445598	43.2258214493654	25.9872537279616	25.0653634477511	27.3797557922895	508.045036369078	558.747749213057	562.52731438816	266.704213366888	285.05911348762	175.867235987115	Down_muscle_Up_hep
XM_027358029.1	6.96932923976707	533.974332205847	-2.78652866942851	0.993463780069096	-6.2596067727718	0.00653621993090403	6.2596067727718	2	2	4	0	4	4	1266	1237	1441	707	1552	1144	6.71261091997196	5.41553073927464	14.4086071497885	0.721868159110045	7.71241952238494	6.84493894807237	436.649705392568	498.680350488133	461.355640314934	554.587878971735	794.27602178238	458.29639628533	Down_muscle_Up_hep
XM_027358030.1	38.9268980549995	430.51017631833	-1.52047649089091	0.980774772767783	-3.46720804899779	0.0192252272322171	3.46720804899779	4	14	0	40	37	30	833	951	939	937	1173	690	13.4252218399439	37.9087151749225	1.80107589372356	57.7494527288036	71.3398805820607	51.3370421105428	287.305848808854	383.383195888613	300.633550489745	735.005435072866	600.312998421864	276.42002922804	Down_muscle_Up_hep
XM_027358061.1	2.38807577530046	182.33794647885	-1.82108999854473	0.988322279057825	-6.25462240763868	0.0116777209421752	6.25462240763868	0	2	0	0	2	0	181	353	154	889	238	52	1.67815272999299	5.41553073927464	1.80107589372356	0.721868159110045	3.85620976119247	0.855617368509046	62.4278014818759	142.307327180526	49.3051829344204	697.353075538717	121.802637360958	20.8316543766059	Down_muscle_Up_hep
XM_027358070.1	1.83066501200044	690.256049923612	-3.27166034060775	0.993865261484226	-8.55861999673977	0.0061347385157744	8.55861999673977	0	0	0	3	0	0	2313	3869	2153	252	1417	429	1.67815272999299	1.35388268481866	1.80107589372356	4.33120895466027	0.964052440298118	0.855617368509046	797.765220041873	1559.73668232707	689.312070505241	197.674887554282	725.186290506207	171.861148606999	Down_muscle_Up_hep
XM_027358083.1	1.22910821274207	122.806847965795	-2.43473671324403	0.993384422368167	-6.64263526182235	0.00661557763183296	6.64263526182235	0	0	0	0	0	0	93	90	88	310	394	488	1.67815272999299	1.35388268481866	1.80107589372356	0.721868159110045	0.964052440298118	0.855617368509046	32.0761631923451	36.2823213774713	28.1743902482402	243.171488658045	201.639660168981	195.497064149686	Down_muscle_Up_hep
XM_027358084.1	1.9060495551514	143.932719225977	-2.0141533825791	0.992059691789254	-6.23866514879521	0.00794030821074632	6.23866514879521	0	2	0	0	0	0	111	102	67	361	476	589	1.67815272999299	5.41553073927464	1.80107589372356	0.721868159110045	0.964052440298118	0.855617368509046	38.2844528424764	41.1199642278008	21.4509562117284	283.177120663078	243.605274721916	235.958546688863	Down_muscle_Up_hep
XM_027358090.1	33.47735242255	340.531109876225	-1.67070641159975	0.988080337483641	-3.3465292633771	0.0119196625163591	3.3465292633771	14	8	6	21	23	21	892	602	864	489	1025	769	46.9882764398037	21.6621229570986	21.6129107246827	30.3184626826219	44.3464122537134	35.93592947738	307.655242662062	242.688416324863	276.621286073631	383.583412754142	524.570181911688	308.068119530961	Down_muscle_Up_hep
XM_027358092.1	9.0064994425471	169.624781584601	-1.12268109765945	0.955795752054317	-4.23523666526191	0.044204247945683	4.23523666526191	0	1	0	0	24	0	596	398	785	158	350	243	1.67815272999299	2.70776536963732	1.80107589372356	0.721868159110045	46.2745171343097	0.855617368509046	205.563368415459	160.448487869262	251.328367555325	123.939016799907	179.12152553082	97.3479233368315	Down_muscle_Up_hep
XM_027358093.1	3.08182405963166	61.1327385203921	-1.57287232491054	0.984852845883849	-4.31008878963859	0.0151471541161511	4.31008878963859	0	0	1	0	4	2	169	125	178	69	198	114	1.67815272999299	1.35388268481866	3.60215178744712	0.721868159110045	7.71241952238494	3.42246947403619	58.2889417151217	50.3921130242656	56.9891075475768	54.1252668303391	101.331605871721	45.6693961333284	Down_muscle_Up_hep
XM_027358095.1	6.15347488226668	113.529563972394	-1.64202356024293	0.987721276869876	-4.20552289113516	0.0122787231301238	4.20552289113516	0	4	2	0	5	4	302	220	337	140	391	176	1.67815272999299	10.8310614785493	7.20430357489424	0.721868159110045	9.64052440298118	6.84493894807237	104.161304129981	88.6901189227075	107.895108109738	109.819381974601	200.104332807288	70.5071378900508	Down_muscle_Up_hep
XM_027358097.1	4775.80227099468	438.769215617629	3.22040774629861	0.975304897972914	3.44420889318311	0.0246951020270858	-3.44420889318311	1694	2629	1191	2747	2075	2100	868	1357	1079	387	1357	1105	5685.58144921625	7118.71515677652	4290.16277884952	3965.94366615059	4000.81762723719	3593.592947738	299.377523128554	547.056778991428	345.456444066491	303.572148744076	694.479743272352	442.672655502876	Up_muscle_Down_hep
XM_027358102.1	4281.14747827109	450.098943227553	2.74383218414142	0.96517920947666	3.24968345220462	0.0348207905233398	-3.24968345220462	1627	2560	1203	2055	1876	1389	1055	1576	1198	384	1278	905	5460.70898339719	6931.87934627154	4333.38860029889	2966.87813394228	3617.12475599854	2376.90504971813	363.874754493807	635.343761009941	383.555903606725	301.218876273191	654.04945608111	362.550907900545	Up_muscle_Down_hep
XM_027358108.1	5.5143528716505	323.941948114155	-1.79107211161567	0.988591931228091	-5.87639989796013	0.011408068771909	5.87639989796013	0	8	2	0	0	0	1809	1116	1303	206	492	98	1.67815272999299	21.6621229570986	7.20430357489424	0.721868159110045	0.964052440298118	0.855617368509046	623.933109838196	449.900785080644	417.173073789284	161.591376334056	251.79368731761	39.2596563251419	Down_muscle_Up_hep
XM_027358110.1	43.3471385982441	4719.08452747714	-2.94273232697325	0.993253731878607	-6.76642644041171	0.00674626812139334	6.76642644041171	0	46	16	19	4	24	34800	10146	22336	902	7368	1478	1.67815272999299	124.557207003317	57.6344285991539	27.4309900461817	7.71241952238494	41.0696336884342	12002.6933235872	4090.22702995359	7151.17250664425	707.550589579215	3770.76400031738	592.099714781222	Down_muscle_Up_hep
XM_027358111.1	3.93856321302072	567.90147509901	-2.22509237470144	0.993671107342148	-7.17182741805288	0.0063288926578523	7.17182741805288	0	0	0	0	0	10	876	1611	559	1132	1852	1101	1.67815272999299	1.35388268481866	1.80107589372356	0.721868159110045	0.964052440298118	17.1123473701809	302.136762973057	649.453552656735	178.971410781435	887.968145680346	947.808757951655	441.070220550829	Down_muscle_Up_hep
XM_027358125.1	5.96564709992339	478.210137021344	-1.8263654975087	0.988502875216749	-6.32482226513048	0.0114971247832513	6.32482226513048	0	9	2	0	0	0	1738	3689	1257	242	289	106	1.67815272999299	24.3698883267359	7.20430357489424	0.721868159110045	0.964052440298118	0.855617368509046	599.444856218234	1487.17203957213	402.445551614068	189.830645984668	147.903202509735	42.4645262292351	Down_muscle_Up_hep
XM_027358126.1	5.34275076504311	467.644193491741	-1.93862851876687	0.990846712256461	-6.45168474602365	0.00915328774353907	6.45168474602365	1	7	2	0	0	0	1668	3674	1143	218	315	128	3.35630545998598	18.9543575874612	7.20430357489424	0.721868159110045	0.964052440298118	0.855617368509046	575.301507578834	1481.12498600922	365.946909701575	171.004466217593	161.209372977738	51.2779184654915	Down_muscle_Up_hep
XM_027358127.1	18.1956637238447	482.340914214725	-1.48090870067536	0.975671149284336	-4.72838660835222	0.024328850715664	4.72838660835222	3	25	4	0	8	0	1813	3715	1101	257	323	129	10.0689163799579	67.694134240933	14.4086071497885	0.721868159110045	15.4248390447699	0.855617368509046	625.312729760447	1497.65359908117	352.500041628551	201.597008339089	165.303579275586	51.6785272035031	Down_muscle_Up_hep
XM_027358128.1	10.325423960316	563.394917038031	-1.68081089612049	0.988392613823031	-5.76987362293406	0.0116073861769689	5.76987362293406	0	16	4	0	0	0	2047	4477	1400	265	280	175	1.67815272999299	43.3242459141971	14.4086071497885	0.721868159110045	0.964052440298118	0.855617368509046	706.020495212154	1804.8439200771	448.228935767458	207.872401594781	143.297220424656	70.1065291520391	Down_muscle_Up_hep
XM_027358129.1	7.48742672335531	531.372595246166	-1.77856339970346	0.989012578469989	-6.14911003581003	0.0109874215300111	6.14911003581003	1	12	0	2	0	2	2029	4074	1295	275	308	145	3.35630545998598	32.4931844356478	1.80107589372356	2.88747263644018	0.964052440298118	3.42246947403619	699.812205562023	1642.37974768687	414.611765584899	215.716643164395	157.626942467122	58.0882670116896	Down_muscle_Up_hep
XM_027358130.1	6.7778754077513	366.722575975205	-1.66209394491149	0.987854615302654	-5.75771215580387	0.0121453846973465	5.75771215580387	0	10	2	2	0	0	1297	2817	875	211	240	122	1.67815272999299	27.0776536963732	7.20430357489424	2.88747263644018	0.964052440298118	0.855617368509046	447.341759790017	1135.63665911485	280.143084854661	165.513497118863	122.82618893542	48.8742660374216	Down_muscle_Up_hep
XM_027358137.1	677.24984428708	45.5200745084345	1.8126048743097	0.958105107859183	3.89511333252406	0.0418948921408172	-3.89511333252406	179	324	222	291	300	460	80	54	77	63	60	297	600.77867733749	877.315979762492	799.677696813261	420.127268602046	578.431464178871	787.167979028323	27.592398445028	21.7693928264828	24.6525914672102	49.4187218885705	30.7065472338549	118.980795189461	Up_muscle_Down_hep
XM_027358144.1	2.70942658873316	96.736326531524	-1.9012026360302	0.990746532765799	-5.15799829058628	0.00925346723420051	5.15799829058628	0	2	0	0	3	0	306	344	260	101	215	159	1.67815272999299	5.41553073927464	1.80107589372356	0.721868159110045	5.78431464178871	0.855617368509046	105.540924052232	138.679095042779	83.242516642528	79.226839853105	110.031794254647	63.6967893438527	Down_muscle_Up_hep
XM_027358145.1	554.034449566066	26.9073721389373	1.75804326104771	0.959204734820975	4.36390228036727	0.0407952651790253	-4.36390228036727	132	262	197	269	272	321	35	38	44	34	14	215	443.032320718149	709.434526844978	709.623902127083	388.365069601204	524.444527522176	549.306350582808	12.0716743196998	15.3192023593768	14.0871951241201	26.6704213366888	7.16486102123281	86.1308786725052	Up_muscle_Down_hep
XM_027358146.1	1.22910821274207	78.3304298662435	-2.70246673537725	0.995081147346953	-5.99388903200008	0.00491885265304748	5.99388903200008	0	0	0	0	0	0	201	263	200	90	178	172	1.67815272999299	1.35388268481866	1.80107589372356	0.721868159110045	0.964052440298118	0.855617368509046	69.3259010931329	106.025005803055	64.0327051096369	70.5981741265293	91.0960901271029	68.9047029380042	Down_muscle_Up_hep
XM_027358147.1	1.38978361945842	80.1782115535725	-2.65603674440493	0.994407928892424	-5.85027805022025	0.00559207110757554	5.85027805022025	0	0	0	0	1	0	225	254	202	116	162	156	1.67815272999299	1.35388268481866	1.80107589372356	0.721868159110045	1.92810488059624	0.855617368509046	77.6036206266413	102.396773665308	64.6730321607333	90.9932022075266	82.9076775314083	62.4949631298178	Down_muscle_Up_hep
XM_027358148.1	1.22910821274207	75.9144483518351	-2.6419294981971	0.994567461050646	-5.94869064776313	0.00543253894935369	5.94869064776313	0	0	0	0	0	0	248	260	161	112	122	158	1.67815272999299	1.35388268481866	1.80107589372356	0.721868159110045	0.964052440298118	0.855617368509046	85.5364351795869	104.815595090473	51.5463276132577	87.8555055796809	62.4366460421717	63.2961806058411	Down_muscle_Up_hep
XM_027358149.1	4.29500915808458	78.6336004357672	-1.38927007954235	0.97165877911311	-4.19441280061173	0.0283412208868901	4.19441280061173	0	2	1	0	7	0	258	283	180	101	152	135	1.67815272999299	5.41553073927464	3.60215178744712	0.721868159110045	13.4967341641736	0.855617368509046	88.9854849852154	114.087743886937	57.6294345986732	79.226839853105	77.7899196590991	54.0821796315731	Down_muscle_Up_hep
XM_027358155.1	1171.85605977739	87.7403418978826	2.40900642349723	0.969123357341391	3.73941123465913	0.0308766426586089	-3.73941123465913	354	526	321	824	452	702	148	161	225	148	202	297	1188.13213283504	1424.28458442923	1156.29072377053	1189.63872621335	871.503406029498	1201.2867853867	51.0459371233018	64.9050415752541	72.0367932483415	116.094775230293	103.378709020645	118.980795189461	Up_muscle_Down_hep
XM_027358156.1	1287.30521117527	91.7344991101808	2.47182270840918	0.96750086794659	3.81074593859514	0.0324991320534105	-3.81074593859514	334	580	347	865	525	889	165	159	231	161	191	328	1121.00602363532	1570.50391438965	1249.94667024415	1248.83191526038	1012.25506231302	1521.28768120908	56.9093217928703	64.0987677668659	73.9577744016306	126.292289270791	97.7491753611048	131.399666067822	Up_muscle_Down_hep
XM_027358157.1	1311.32137125565	92.0595360827694	2.40512573025066	0.969545354479036	3.83231031385953	0.0304546455209637	-3.83231031385953	318	584	334	1015	494	934	190	160	199	126	189	407	1067.30513627554	1581.3349758682	1203.11869700734	1465.39236299339	952.48381101454	1598.2932443749	65.5319463069415	64.50190467106	63.7125415840887	98.8374437771409	96.725623786643	163.047756370742	Up_muscle_Down_hep
XM_027358158.1	1164.49937800567	86.7772241141124	2.29104939798522	0.971124838962702	3.74624962170458	0.028875161037298	-3.74624962170458	339	537	331	753	421	762	128	136	186	149	217	335	1137.78755093525	1454.07000349524	1192.312241645	1087.13344761973	811.732154731015	1303.96086960779	44.1478375120448	54.826618970401	59.5504157519623	116.879199387254	111.055345829109	134.203927233903	Up_muscle_Down_hep
XM_027358159.1	1236.86801141352	89.7971944878108	2.41993633078949	0.967924597119094	3.78387737361867	0.0320754028809058	-3.78387737361867	385	544	363	895	439	707	171	168	204	157	170	341	1292.1776020946	1473.0243610827	1307.5810988433	1292.14400480698	846.438042581747	1209.84295907179	58.9787516762474	67.726999904613	65.3133592118296	123.154592642945	87.0018838292556	136.607579661973	Up_muscle_Down_hep
XM_027358160.1	1337.92011922934	94.1983130301233	2.38446615225864	0.970984177556922	3.82814694868012	0.0290158224430778	-3.82814694868012	346	561	376	993	430	1011	159	139	206	166	214	371	1161.28168915515	1519.05637236654	1354.40907208012	1433.63016399255	829.085098656381	1730.05831912529	54.8398919094932	56.0360296829834	65.953686262926	130.214410055598	109.520018467416	148.625841802323	Up_muscle_Down_hep
XM_027358161.1	1290.06228811283	89.9412410488902	2.40254179321245	0.969797063775875	3.84231412370278	0.0302029362241251	-3.84231412370278	339	594	385	887	471	829	165	173	189	109	207	402	1137.78755093525	1608.41262956457	1386.82843816714	1280.59411426122	908.137398760827	1418.613596988	56.9093217928703	69.7426844255836	60.5109063286069	85.5022331087965	105.937587956799	161.044712680684	Up_muscle_Down_hep
XM_027358162.1	1509.76641525236	86.6427275578239	2.59741836156128	0.968029180436174	4.12310288839885	0.0319708195638255	-4.12310288839885	339	603	371	1209	557	1246	150	142	222	133	183	354	1137.78755093525	1632.7825178913	1336.39831314288	1745.47720872809	1073.9544184921	2132.19848232454	51.7357470844275	57.2454403955658	71.076302671697	104.328412875871	93.6549690632575	141.815493256125	Up_muscle_Down_hep
XM_027358163.1	1568.15818607265	135.195629277745	2.46100003500843	0.967017305181626	3.53595068013967	0.0329826948183741	-3.53595068013967	459	610	396	1231	550	1141	323	238	312	235	237	495	1540.54420613356	1651.73687547877	1426.45210782906	1777.23940772893	1060.45768432793	1952.51883493764	111.404308721801	95.9465831982018	99.8910199710336	184.339676885937	121.290861573727	198.301325315768	Up_muscle_Down_hep
XM_027358164.1	1330.03072397419	108.707842251588	2.41723865112035	0.968206459706629	3.6129316465009	0.0317935402933714	-3.6129316465009	377	530	351	979	517	938	235	175	280	183	204	407	1265.32715841471	1435.11564590778	1264.35527739394	1413.41785553747	996.830223268254	1605.13818332297	81.0526704322698	70.5489582339719	89.6457871534917	143.549620723943	104.402260595107	163.047756370742	Up_muscle_Down_hep
XM_027358165.1	1653.29187277716	108.690085520952	2.53392054338306	0.966390488748442	3.92704918914875	0.0336095112515582	-3.92704918914875	439	582	436	1229	633	1347	168	143	231	188	240	480	1473.41809693384	1575.91944512892	1570.53817932694	1774.35193509249	1220.49038941742	2305.03319076337	57.9440367345588	57.6485772997599	73.9577744016306	147.47174150875	122.82618893542	192.292194245593	Up_muscle_Down_hep
XM_027358186.1	51.7527183796453	738.626473559288	-1.68416854662977	0.988490353425752	-3.83513842280726	0.0115096465742485	3.83513842280726	24	13	41	8	6	14	2436	2146	3071	846	1596	656	80.5513310396635	35.2009498052852	147.688223285332	11.5498905457607	11.5686292835774	23.9572863182533	840.188532651103	865.131796400592	983.222186958475	663.622836789375	816.794156420541	262.799332135644	Down_muscle_Up_hep
XM_027358195.1	6.59413469037331	200.627329604936	-1.81788364222998	0.988253258176961	-4.92719097862215	0.0117467418230394	4.92719097862215	0	0	4	0	4	8	595	479	754	303	424	273	1.67815272999299	1.35388268481866	14.4086071497885	0.721868159110045	7.71241952238494	13.6898778961447	205.218463434896	193.102577108986	241.403298263331	237.680519559315	216.992933785908	109.366185477181	Down_muscle_Up_hep
XM_027358198.1	7.26199616912054	892.114749580027	-2.78062375757217	0.993211140888746	-6.94071931155911	0.00678885911125371	6.94071931155911	0	7	4	0	0	4	2713	1744	2636	1644	2259	1059	1.67815272999299	18.9543575874612	14.4086071497885	0.721868159110045	0.964052440298118	6.84493894807237	935.727212267013	703.070760914554	843.951053345014	1289.5933140446	1156.10150335464	424.24465355434	Down_muscle_Up_hep
XM_027358201.1	3729.7449429886	890.737982256664	2.01720766204677	0.965573904251063	2.06600395685838	0.0344260957489374	-2.06600395685838	943	1396	791	2925	1263	3463	2008	1457	1486	1361	2127	3576	3164.99604876678	3780.0404560137	2849.30206387067	4222.92873079376	2435.19646419305	5926.00589429366	692.569200970203	587.37046941084	475.762998964602	1067.60127762451	1088.54709944016	1432.57684712967	Up_muscle_Down_hep
XM_027358202.1	3694.61822627506	767.591597725528	2.11557736542909	0.965639728223181	2.26701447036419	0.0343602717768191	-2.26701447036419	932	1439	863	2697	1217	3386	1442	1138	1125	1091	1922	3619	3128.07668870693	3896.4743669081	3108.65699256686	3893.75685023958	2346.50363968562	5794.24081954326	497.35298197163	458.769796972914	360.183966241708	855.806755244927	983.633063057819	1449.80302286417	Up_muscle_Down_hep
XM_027358207.1	118.788119049662	473.436062330106	-1.13933923203913	0.956884947838713	-1.99477905460972	0.0431150521612865	1.99477905460972	43	47	34	52	58	77	1132	1321	1231	669	1384	725	144.321134779397	127.264972372954	122.473160773202	75.0742885474447	111.830083074582	131.765074750393	390.432437997146	532.543850440439	394.121299949815	524.779761007201	708.297689527587	290.441335058448	Down_muscle_Up_hep
XM_027358230.1	6.89612109268887	616.454246789339	-2.30686288149643	0.994894243612008	-6.48206490389999	0.00510575638799227	6.48206490389999	2	4	0	14	0	0	607	781	669	1530	1999	1840	6.71261091997196	10.8310614785493	1.80107589372356	20.2123084550813	0.964052440298118	0.855617368509046	209.35732320165	314.849922175612	214.189398591735	1200.168960151	1023.0397986746	737.12007794144	Down_muscle_Up_hep
XM_027358232.1	5.3652884686822	841.344836725128	-2.44645612313849	0.993550003839009	-7.29289767919591	0.00644999616099118	7.29289767919591	0	9	1	0	0	0	2362	2530	2620	1187	1767	1346	1.67815272999299	24.3698883267359	3.60215178744712	0.721868159110045	0.964052440298118	0.855617368509046	814.665564089452	1019.93636761114	838.828436936243	931.111474313225	904.307816037027	539.219361363684	Down_muscle_Up_hep
XM_027358234.1	1.9060495551514	365.688494237299	-2.87876941513404	0.995606462854562	-7.58388579704839	0.00439353714543766	7.58388579704839	0	2	0	0	0	0	941	915	1058	573	856	685	1.67815272999299	5.41553073927464	1.80107589372356	0.721868159110045	0.964052440298118	0.855617368509046	324.555586709642	368.870267337624	338.733010029979	449.475041938903	438.080073869663	274.416985537982	Down_muscle_Up_hep
XM_027358237.1	88.5990297926303	11240.8694304213	-3.97579218207536	0.989635991400839	-6.98724700989969	0.0103640085991605	6.98724700989969	0	91	78	0	0	0	20307	31619	23509	22526	31305	16167	1.67815272999299	246.406648636996	280.967839420875	0.721868159110045	0.964052440298118	0.855617368509046	7003.9854402898	12746.785773714	7526.72432211227	17669.9385597133	16021.1410192638	6476.64146743438	Down_muscle_Up_hep
XM_027358238.1	203.128841825342	27730.3495296689	-4.61063551499003	0.963645247320088	-7.09292689151553	0.0363547526799122	7.09292689151553	4	242	152	0	0	0	63835	74314	66874	49778	80224	32181	13.4252218399439	655.279219452232	547.527071691962	0.721868159110045	0.964052440298118	0.855617368509046	22017.0094342295	29958.7158982822	21410.6156075093	39047.0656852264	41056.7007548129	12891.989797953	Down_muscle_Up_hep
XM_027358239.1	2.80863801169717	248.699991710379	-2.02259548719827	0.991965937045023	-6.46839195300188	0.00803406295497666	6.46839195300188	0	4	0	0	0	0	630	630	460	474	680	384	1.67815272999299	10.8310614785493	1.80107589372356	0.721868159110045	0.964052440298118	0.855617368509046	217.290137754596	253.976249642299	147.275221752165	371.817050399721	348.007535317022	153.833755396474	Down_muscle_Up_hep
XM_027358240.1	61.3222864540087	264.632641101509	-1.08269342988863	0.954705696146861	-2.10950762651529	0.0452943038531387	2.10950762651529	18	26	20	19	35	41	665	709	728	356	766	420	60.4134982797476	70.4018996105703	72.0430357489424	27.4309900461817	67.4836708208682	70.1606242177418	229.361812074295	285.824065073635	233.079046599078	279.254999878271	392.020253018881	168.255669964894	Down_muscle_Up_hep
XM_027358241.1	111.206707762603	1057.33389185935	-1.52070561378499	0.980800084552945	-3.24911531617868	0.0191999154470555	3.24911531617868	37	71	53	40	37	18	1084	1910	1791	3374	3152	916	124.183302019481	192.25134124425	190.914044734697	57.7494527288036	71.3398805820607	30.8022252663257	373.87699893013	769.991487010779	573.412874256798	2646.64710558789	1613.11728135184	366.957604018673	Down_muscle_Up_hep
XM_027358247.1	71.6217698955847	283.608269195333	-1.05208545826148	0.954319598328949	-1.98542952234117	0.0456804016710509	1.98542952234117	22	28	23	30	39	46	722	701	767	399	841	452	73.8387201196915	75.817430349845	82.8494911112838	43.3120895466027	75.1960903432532	78.7167979028323	249.021395966378	282.598969840082	245.565424095458	312.985238627613	430.4034370612	181.075149581267	Down_muscle_Up_hep
XM_027358253.1	64.1076445639171	251.217587045438	-1.04340215744733	0.954066611482055	-1.97036915937585	0.0459333885179448	1.97036915937585	22	22	24	40	28	31	587	726	715	379	638	398	73.8387201196915	59.5708381320211	86.4516428987309	57.7494527288036	53.9869366566946	53.0482768475609	202.459223590393	292.677392444935	228.916920766952	297.296755488384	326.512952253324	159.442277728638	Down_muscle_Up_hep
XM_027358258.1	8.79489030914266	424.834300975608	-1.871461377936	0.990665935170745	-5.59409085896648	0.00933406482925547	5.59409085896648	0	9	6	0	0	2	585	553	506	1181	1102	1178	1.67815272999299	24.3698883267359	21.6129107246827	0.721868159110045	0.964052440298118	3.42246947403619	201.769413629267	222.934708019351	162.002743927381	926.404929371456	563.976917528469	471.917093377726	Down_muscle_Up_hep
XM_027358325.1	6.81303503375488	81.2045762909865	-1.2575572672018	0.964356133021613	-3.57519150243186	0.0356438669783867	3.57519150243186	0	2	0	10	2	8	90	139	138	185	239	221	1.67815272999299	5.41553073927464	1.80107589372356	14.4373631822009	3.85620976119247	13.6898778961447	31.0414482506565	56.0360296829834	44.1825665256495	145.118469037866	122.314413148189	88.5345311005752	Down_muscle_Up_hep
XM_027358335.1	106.645875575394	437.007816827397	-1.03646108067126	0.953774982865761	-2.03483091372716	0.046225017134239	2.03483091372716	33	24	9	80	93	80	1576	1221	2097	373	639	737	110.758080179537	64.9863688712957	32.4193660870241	115.498905457607	179.31375389545	136.898778961447	543.570249367052	492.230160021027	671.382913074543	292.590210546616	327.024728040555	295.248639914588	Down_muscle_Up_hep
