ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027367765.1	556.749593990795	10.3982661529998	0.816275505003054	12.7386722856039	3.60477230272903e-37	1.00002190022352e-35	0	0	0	0	4	2	36	2025	2225	751	2569	1886	0	0	0	0	2.14525692832304	1.34663329488667	425.574028659727	838.950488779955	835.70773844374	500.062138707147	2747.36356204583	1329.84528102993	Down_hemocytes_Up_gills
XM_027358513.1	328.063268928407	6.00461850699782	0.4714952935631	12.7352671150136	3.76555141469216e-37	1.04179797264547e-35	13	2	0	16	30	16	26	1137	916	1072	1138	1173	14.8671307606662	4.89713249281982	0	9.75657179163795	16.0894269624228	10.7730663590934	307.359020698692	471.055163329782	344.048668950322	713.803745265062	1217.01040623128	827.098894299102	Down_hemocytes_Up_gills
XM_027363492.1	136955.889097536	-7.44267758949853	0.584417015981656	-12.7352171240205	3.76796412024913e-37	1.04179797264547e-35	189181	190654	311169	185258	207259	156540	250	1251	3931	1668	1950	1797	216352.204956431	466828.949143035	621351.615478372	112967.686060954	111155.951426826	105400.98799078	2955.37519902588	518.284968624061	1476.47960441454	1110.65732005795	2085.38689995694	1267.09012195694	Up_hemocytes_Down_gills
XM_027364844.1	139.092524641973	5.63593633185103	0.44262845519749	12.732882998533	3.88234289051237e-37	1.0716303397618e-35	5	2	0	5	15	13	16	1024	1160	306	190	259	5.71812721564086	4.89713249281982	0	3.04892868488686	8.04471348121141	8.75311641676338	189.144012737656	424.239654573172	435.694820941456	203.753681017826	203.191544098368	182.624564043877	Down_hemocytes_Up_gills
XM_027362630.1	963.912405758628	13.3075376586471	1.04517947921454	12.7322990197318	3.91149513414651e-37	1.07787767579964e-35	0	0	0	0	0	0	29	12177	6239	2643	792	1743	0	0	0	0	0	0	342.823523087002	5044.88893919679	2343.3620584946	1759.87248016377	846.987910136357	1229.01395802501	Down_hemocytes_Up_gills
XM_027370541.1	257.660163485908	6.78166389733462	0.532856039643186	12.7270095350252	4.18565644083357e-37	1.15150821285761e-35	4	3	2	11	2	8	31	484	561	972	865	1011	4.57450177251269	7.34569873922974	3.99366013631417	6.70764310675109	1.07262846416152	5.38653317954669	366.466524679209	200.519524231851	210.711029782894	647.217574997799	925.056240237309	712.870402503318	Down_hemocytes_Up_gills
XM_027363209.1	137.534011669381	5.32417783311833	0.418681702746893	12.7165285661814	4.78656958620875e-37	1.31463690263082e-35	5	10	1	10	7	8	11	610	957	375	247	492	5.71812721564086	24.4856624640991	1.99683006815708	6.09785736977372	3.75419962456533	5.38653317954669	130.036508757139	252.720887978159	359.448227276701	249.698138502237	264.149007327879	346.916160268677	Down_hemocytes_Up_gills
XM_027355721.1	247.946162708254	9.13020627551747	0.718040609229094	12.7154455586013	4.85335224335093e-37	1.33076825856657e-35	2	0	0	0	2	2	15	639	1675	677	661	1052	2.28725088625634	0	0	0	1.07262846416152	1.34663329488667	177.322511941553	264.735487570563	629.128297480119	450.788372709372	706.892687626429	741.780082525708	Down_hemocytes_Up_gills
XM_027356603.1	8757.33231913312	5.88575351016747	0.462920685610599	12.7143886482499	4.91941835827741e-37	1.34665005191653e-35	223	82	62	666	670	592	467	17846	62059	24687	32428	22696	255.028473817582	200.782432205613	123.803464225739	406.11730082693	359.33053549411	398.603455286455	5520.64087178034	7393.536011243	23309.2973213843	16438.1278538793	34679.4494316942	16003.27067776	Down_hemocytes_Up_gills
XM_027380297.1	1076.18587511567	6.32002289186355	0.4973968748551	12.7061974277677	5.46268173771455e-37	1.4928922289483e-35	21	10	5	67	60	37	443	1066	3453	2564	2023	2711	24.0161343056916	24.4856624640991	9.98415034078542	40.8556443774839	32.1788539248457	24.9127159554035	5236.92485267386	441.640109155275	1296.94329026797	1707.26940565263	2163.45523005789	1911.56445221216	Down_hemocytes_Up_gills
XM_027351359.1	1672.11345011009	7.49801782109193	0.590164484560609	12.7049627980823	5.54958150461515e-37	1.51413829368493e-35	13	24	6	17	20	14	33	13230	13929	3641	2701	5011	14.8671307606662	58.7655899138379	11.9809804089425	10.3663575286153	10.7262846416152	9.42643306420671	390.109526271416	5481.14319336237	5231.7182421496	2424.40245943106	2888.52821373523	3533.32699005354	Down_hemocytes_Up_gills
XM_027375865.1	1495.68971389163	7.60586477460456	0.598723411113719	12.703469804958	5.65650343873412e-37	1.5407681689626e-35	0	3	7	36	44	33	45	6267	12599	5010	3633	3939	0	7.34569873922974	13.9778104770996	21.9522865311854	23.5978262115535	22.2194493656301	531.967535824659	2596.39640157233	4732.17159400121	3335.96713038989	3885.2362089967	2777.44462459008	Down_hemocytes_Up_gills
XM_027371314.1	87.9157873733474	4.88008970320995	0.384215565402335	12.7014367523078	5.80540173360971e-37	1.57872553064972e-35	4	1	2	5	11	18	12	294	543	255	133	345	4.57450177251269	2.44856624640991	3.99366013631417	3.04892868488686	5.89945655288837	12.1196996539801	141.858009553242	121.803182074719	203.95024807863	169.794734181521	142.234080868858	243.264380676207	Down_hemocytes_Up_gills
XM_027363232.1	154.208192437024	5.69590861014158	0.448485919250568	12.700306443644	5.88986246399635e-37	1.59906380919073e-35	2	10	0	13	7	4	22	685	981	471	233	474	2.28725088625634	24.4856624640991	0	7.92721458070583	3.75419962456533	2.69326658977335	260.073017514277	283.793128303343	368.462602882386	313.62086195881	249.176998815368	334.224105624701	Down_hemocytes_Up_gills
XM_027371652.1	227.120910015716	5.87266988403552	0.46255190637666	12.6962397151021	6.20397043686471e-37	1.68158110169051e-35	0	2	0	18	16	24	39	1111	997	544	554	616	0	4.89713249281982	0	10.9761432655927	8.58102771329217	16.1595995386401	461.038531048037	460.283453350385	374.47218661951	362.228766253912	592.463765423664	434.350314482734	Down_hemocytes_Up_gills
XM_027372329.1	445.575070076963	5.90580370631469	0.465175865470067	12.6958514933847	6.23481290067091e-37	1.68717506546142e-35	17	2	5	32	23	28	10	2478	3328	1595	921	1163	19.4416325331789	4.89713249281982	9.98415034078542	19.5131435832759	12.3352273378575	18.8528661284134	118.215007961035	1026.62682034406	1249.99341732169	1062.04941576285	984.944274287354	820.047752830227	Down_hemocytes_Up_gills
XM_027370216.1	4752.08110609762	10.9700465829039	0.864812089327471	12.6848904152518	7.17140823797342e-37	1.93745202298452e-35	2	4	0	0	18	10	24	32598	12624	25825	7975	18070	2.28725088625634	9.79426498563965	0	0	9.6536561774537	6.73316647443337	283.716019106485	13505.2385349378	4741.56156859046	17195.8784715207	8528.69770623415	12741.4126342581	Down_hemocytes_Up_gills
XM_027358949.1	3212.40385796349	10.0203172907565	0.790375486446824	12.6779201311055	7.83842604104188e-37	2.11420124245655e-35	2	0	14	2	10	4	92	5174	26533	8686	13724	6881	2.28725088625634	0	27.9556209541992	1.21957147395474	5.36314232080761	2.69326658977335	1087.57807324152	2143.57028589999	9965.76783106866	5783.67474941449	14676.846058979	4851.89044473327	Down_hemocytes_Up_gills
XM_027364341.1	588.606235588684	12.5979509143092	0.99482818234142	12.6634439372824	9.42711385453794e-37	2.53856515424968e-35	0	0	0	0	0	0	18	1573	3271	3203	1686	1467	0	0	0	0	0	0	212.787014329863	651.688453753515	1228.58427525819	2132.75503366044	1803.05759657815	1034.40245348404	Down_hemocytes_Up_gills
XM_027379580.1	701.887287436001	12.8499188896178	1.01559149193456	12.6526452728947	1.08170407865519e-36	2.90811304658291e-35	0	0	0	0	0	0	46	911	1806	3124	1979	3725	0	0	0	0	0	0	543.789036620762	377.424145816562	678.331764327818	2080.1519591493	2116.40034616143	2626.55019715614	Down_hemocytes_Up_gills
XM_027381445.1	1283.51832134718	13.7175156592575	1.08467416243088	12.6466695108832	1.16718593423389e-36	3.13283315529596e-35	0	0	0	0	0	0	348	3057	696	1766	5525	3795	0	0	0	0	0	0	4113.88227704403	1266.50451565448	261.416892564873	1175.91176691987	5908.59621654466	2675.90818743827	Down_hemocytes_Up_gills
XM_027364371.1	4287.39551262352	2.87147767266613	0.227143292770791	12.6417013579341	1.24334094393872e-36	3.3299218891068e-35	966	566	595	1370	1467	1317	910	14215	17777	11113	8172	8223	1104.74217806181	1385.88849546801	1188.11389055347	835.406459658999	786.772978462476	886.758024682874	10757.5657244542	5889.22528296645	6677.02313092781	7399.72110180097	8739.37525458877	5798.15362985637	Down_hemocytes_Up_gills
XM_027368319.1	14125.4876672889	-3.26624978381303	0.258372741304266	-12.6416191093727	1.24464238990444e-36	3.3299218891068e-35	19119	6577	12716	49062	56175	44746	248	3872	5329	4858	2703	4693	21864.9748471675	16104.220202638	25391.6911466855	29917.3078275838	30127.4519871367	30128.2267064995	2931.73219743367	1604.15619385481	2001.5669834457	3234.75615158365	2890.66707209416	3309.1006913433	Up_hemocytes_Down_gills
XM_027365316.1	22995.5313106408	17.8817221431714	1.41506595265999	12.6366704743041	1.32548912738145e-36	3.54049066754845e-35	0	0	0	0	0	0	208	13592	32671	5901	181826	81130	0	0	0	0	0	0	2458.87216558953	5631.11853999859	12271.1943922227	3929.24990747121	194450.029985421	57205.9107369874	Down_hemocytes_Up_gills
XM_027371312.1	104.374636450993	5.64439341554189	0.446755545448367	12.6341876962649	1.36799561734805e-36	3.64813540923109e-35	11	2	1	5	2	4	23	320	605	322	153	307	12.5798798744099	4.89713249281982	1.99683006815708	3.04892868488686	1.07262846416152	2.69326658977335	271.894518310381	132.574892054116	227.237385059983	214.407468260588	163.62266445816	216.470043094479	Down_hemocytes_Up_gills
XM_027353854.1	3576.3664329467	11.8902241363493	0.941566706617139	12.6281271977728	1.47752988562992e-36	3.93389357954995e-35	2	0	5	2	0	0	160	11149	2130	14217	16012	12767	2.28725088625634	0	9.98415034078542	1.21957147395474	0	0	1891.44012737656	4618.99209847294	800.025835004569	9466.55582689682	17123.7000215951	9002.19231331342	Down_hemocytes_Up_gills
XM_027370539.1	256.325317381587	8.22697067162719	0.651689827564247	12.624058752576	1.55590686487156e-36	4.13591062761838e-35	0	0	0	5	6	2	37	478	576	983	852	923	0	0	0	3.04892868488686	3.21788539248457	1.34663329488667	437.39552945583	198.033745005836	216.345014536447	654.542053727198	911.153660904263	650.820357577213	Down_hemocytes_Up_gills
XM_027371026.1	148.504838825518	2.5828013605842	0.204605055022697	12.6233506806452	1.56996365165137e-36	4.16657769123656e-35	48	13	20	78	58	69	22	480	659	361	266	424	54.8940212701523	31.8313612033289	39.9366013631417	47.563287484235	31.1062254606841	46.4588486735902	260.073017514277	198.862338081174	247.519730172775	240.37607466482	284.468161737716	298.968398280323	Down_hemocytes_Up_gills
XM_027359511.1	261.904924516644	-2.96836392436382	0.235213115798776	-12.6198911752151	1.64047820732703e-36	4.34674145511941e-35	540	173	233	714	820	616	4	152	150	132	30	85	617.557739289213	423.601960628915	465.261405880601	435.387016201843	439.777670306224	414.763054825095	47.2860031844141	62.9730737257052	56.3398475355331	87.8937447527875	32.0828753839529	59.9347024854422	Up_hemocytes_Down_gills
XM_027375864.1	784.9669404016	1.97413918348247	0.156518844100112	12.6127891809614	1.79525132178259e-36	4.74922965669653e-35	327	94	170	505	633	455	119	2342	3048	1952	1260	1919	373.965519902912	230.165227162532	339.461111586704	307.941797173573	339.486908907122	306.359074586718	1406.75859473632	970.282491221063	1144.82570192203	1299.76204361698	1347.48076612602	1353.11404787722	Down_hemocytes_Up_gills
XM_027369622.1	262.470240483558	-3.07030244467807	0.243593605187455	-12.6041996969311	2.00194342034595e-36	5.28756110415335e-35	327	265	250	729	828	652	0	137	125	119	60	75	373.965519902912	648.870055298627	499.207517039271	444.533802256504	444.06818416287	439.002454133055	0	56.7586256606685	46.9498729462775	79.2375426180433	64.1657507679058	52.8835610165666	Up_hemocytes_Down_gills
XM_027371117.1	1658.00079681123	9.49930307775679	0.75456179231026	12.5891652275058	2.42221350149032e-36	6.3873808666094e-35	2	0	8	7	4	6	1010	2179	5413	2040	2510	1346	2.28725088625634	0	15.9746405452567	4.2685001588416	2.14525692832304	4.03989988466002	11939.7158040646	902.752155580998	2033.1172980656	1358.35787345217	2684.26724045739	949.083641710649	Down_hemocytes_Up_gills
XR_003475534.1	3388.77916546303	14.1460558848053	1.1237295373239	12.5884880791631	2.44307972679484e-36	6.4321465291124e-35	0	0	0	0	0	2	14	16988	36332	9961	9815	3808	0	0	0	0	0	1.34663329488667	165.501011145449	7038.0695819229	13646.2622710732	6632.64842032209	10496.4473964499	2685.07467134781	Down_hemocytes_Up_gills
XM_027370786.1	188.152063663507	4.24224973087391	0.337005154515862	12.5880855946203	2.45556677206061e-36	6.45474419860892e-35	13	12	12	38	36	12	21	1412	1137	374	275	476	14.8671307606662	29.3827949569189	23.961960817885	23.1718580051401	19.3073123549074	8.07979976932004	248.251516718174	584.986711188788	427.056044319341	249.032276799565	294.093024352902	335.634333918476	Down_hemocytes_Up_gills
XM_027365758.1	418.79160495694	12.1103416315539	0.962639676432929	12.5803474841478	2.70835931135114e-36	7.10793854823488e-35	0	0	0	0	0	0	12	1822	2702	1357	884	1794	0	0	0	0	0	0	141.858009553242	754.848291633125	1014.86845360674	903.574330526763	945.375394647146	1264.97477951627	Down_hemocytes_Up_gills
XM_027356111.1	3306.58277639295	4.01011505938508	0.318792587248415	12.5790724746691	2.75242514241605e-36	7.20449661766813e-35	407	237	230	434	559	386	210	17385	15211	10524	6922	10695	465.455555353166	580.310200399149	459.270915676129	264.647009848179	299.799655733145	259.900225913128	2482.51516718174	7202.54530737754	5713.23613908662	7007.52855892679	7402.5887802574	7541.1958009624	Down_hemocytes_Up_gills
XM_027359257.1	3552.05754923642	14.1750772712477	1.12688148423681	12.5790311310758	2.75386588990338e-36	7.20449661766813e-35	2	0	0	0	0	0	40	28369	14535	29270	3260	2781	2.28725088625634	0	0	0	0	0	472.860031844141	11753.1784771351	5459.33122619315	19489.772037228	3486.33912505622	1960.92244249429	Down_hemocytes_Up_gills
XM_027382630.1	266.526957611651	10.0911602388046	0.802884071461612	12.5686392313576	3.14083305297557e-36	8.20387578165846e-35	0	0	2	1	0	0	24	838	1307	884	667	1092	0	0	3.99366013631417	0.609785736977372	0	0	283.716019106485	347.180498566717	490.907871526278	588.621745162607	713.30926270322	769.98464840121	Down_hemocytes_Up_gills
XM_027371938.1	50874.3698201596	5.22622431777495	0.415940706656967	12.5648301167241	3.29582194664313e-36	8.5951293479176e-35	2715	2073	1084	3045	3305	2846	6947	231813	516618	163072	60544	69586	3104.94307809299	5075.87782880775	2164.56379388228	1856.7975690961	1772.51853702691	1916.25917862374	82123.9660305312	96039.3232866902	194041.19569408	108583.399578232	64747.5202415348	49066.0730253174	Down_hemocytes_Up_gills
XM_027366989.1	205.783482685476	4.12295615713865	0.328290655846309	12.55885930262	3.55419821582549e-36	9.25434855125333e-35	20	14	17	19	23	40	29	946	1336	375	300	738	22.8725088625634	34.2799274497388	33.9461111586704	11.5859290025701	12.3352273378575	26.9326658977335	342.823523087002	391.924524634981	501.800242049814	249.698138502237	320.828753839529	520.374240403016	Down_hemocytes_Up_gills
XM_027367685.1	785.842835351735	4.03557758068453	0.321371822846283	12.5573472650551	3.62276210513697e-36	9.41804223998974e-35	56	79	27	165	148	88	89	3370	3147	2760	1384	2739	64.0430248151776	193.436733466383	53.9144118402413	100.614646601266	79.3745063479526	59.2518649750136	1052.11357085321	1396.17933194491	1182.01000129548	1837.77829937647	1480.08998437969	1931.30764832501	Down_hemocytes_Up_gills
XM_027351566.1	723.917358918575	11.1419509795187	0.887986538318273	12.5474323074987	4.10609856390717e-36	1.06578074812623e-34	1	1	0	2	0	0	10	4993	3454	3427	1304	2158	1.14362544312817	2.44856624640991	0	1.21957147395474	0	0	118.215007961035	2068.58261258188	1297.31888925154	2281.90805505911	1394.53565002249	1521.63632898334	Down_hemocytes_Up_gills
XM_027381120.1	1013.98733731973	9.42466656680073	0.751185862850651	12.546384367559	4.16078693061631e-36	1.07828293277132e-34	7	0	0	6	6	2	43	2664	2515	790	4478	6070	8.0053781018972	0	0	3.65871442186423	3.21788539248457	1.34663329488667	508.324534232451	1103.68597635052	944.631443679104	526.03074511138	4788.9038656447	4280.04287160746	Down_hemocytes_Up_gills
XM_027351486.1	217.594042874538	7.69437871821164	0.613641281362431	12.5388870532443	4.57373740033061e-36	1.1834456052749e-34	0	0	0	4	6	6	11	621	928	717	580	1089	0	0	0	2.43914294790949	3.21788539248457	4.03989988466002	130.036508757139	257.278149892519	348.555856753165	477.422840816278	620.268924089756	767.869305960548	Down_hemocytes_Up_gills
XR_003476840.1	242.300058638334	10.3592439484376	0.826536178958464	12.5333218462276	4.90637389852443e-36	1.26753103184692e-34	0	0	0	0	0	2	45	828	1179	778	391	925	0	0	0	0	0	1.34663329488667	531.967535824659	343.037533190026	442.83120162929	518.040404679308	418.146809170853	652.230585870989	Down_hemocytes_Up_gills
XM_027380953.1	544.471243079799	2.72541023176944	0.217515229530408	12.5297444121651	5.13278213342839e-36	1.32395350692831e-34	156	59	59	235	255	213	51	3465	2047	1325	958	1355	178.405569127995	144.465408538185	117.812974021268	143.299648189682	136.760129180594	143.416445905431	602.89654060128	1435.53750302348	768.851119368241	882.266756041238	1024.51315392756	955.429669032637	Down_hemocytes_Up_gills
XM_027377941.1	867.847632806559	3.51309149426071	0.280478784504017	12.5253377023616	5.42599065417373e-36	1.39740388592069e-34	59	43	77	285	307	255	89	3309	3648	2775	2210	2231	67.4739011445621	105.288348595626	153.755915248095	173.788935038551	164.648469248794	171.695745098051	1052.11357085321	1370.9072431471	1370.18509206416	1847.76622491656	2363.43848661786	1573.10966170614	Down_hemocytes_Up_gills
XM_027353007.1	1086.35307346825	-3.67950196949205	0.293823859929656	-12.5228154390626	5.60124230854208e-36	1.44029456188857e-34	1161	793	1203	3544	4052	3101	12	281	317	215	291	157	1327.74913947181	1941.71303340306	2402.18657199297	2161.08065184781	2173.14526839124	2087.95492372179	141.858009553242	116.417327085021	119.06487779176	143.160266074616	311.203891224343	110.702921061346	Up_hemocytes_Down_gills
XM_027370470.1	314.531254232216	5.91668671606494	0.472562469830044	12.5204329454958	5.77194446986389e-36	1.48188400411071e-34	10	3	5	24	9	19	20	833	731	1245	899	1513	11.4362544312817	7.34569873922974	9.98415034078542	14.6348576874569	4.82682808872685	12.7930163014234	236.43001592207	345.109015878371	274.562856989831	828.997819827428	961.416832339122	1066.83770424087	Down_hemocytes_Up_gills
XM_027378975.1	6317.03257306162	7.23455788791849	0.578382847245579	12.5082511045607	6.72894333072682e-36	1.72490463612771e-34	150	58	45	61	68	40	641	14442	95550	13865	6989	12969	171.543816469226	142.016842291775	89.8573530670688	37.1969299556197	36.4693677814917	26.9326658977335	7577.58201030236	5983.27059701733	35888.4828801346	9232.17250755605	7474.24053528156	9144.6253709847	Down_hemocytes_Up_gills
XM_027362823.1	1714.2884869311	12.3129214459556	0.985263763219639	12.4970813964775	7.74425718096262e-36	1.9820982698148e-34	0	2	0	0	0	2	34	5513	3152	4542	8300	6800	0	4.89713249281982	0	0	0	1.34663329488667	401.93102706752	2284.01681216982	1183.88799621333	3024.3438535391	8876.2621895603	4794.77619883537	Down_hemocytes_Up_gills
XM_027382226.1	162.73525588572	10.7684402169236	0.862064245985597	12.4914590380814	8.31152603972848e-36	2.1239995601371e-34	0	0	0	0	0	0	18	958	888	585	264	479	0	0	0	0	0	0	212.787014329863	396.896083087011	333.531897410356	389.52909606349	282.329303378786	337.749676359139	Down_hemocytes_Up_gills
XM_027360018.1	1322.21069375493	4.87536081704047	0.390523001556359	12.4841835118818	9.10727977024329e-36	2.32376178582103e-34	66	72	51	101	118	79	114	4234	3916	4112	3538	6014	75.4792792464594	176.296769741514	101.838333476011	61.5883594347145	63.2850793855298	53.1920151480236	1347.6510907558	1754.13154049103	1470.84561966098	2738.02332138987	3783.64043694751	4240.55647938176	Down_hemocytes_Up_gills
XM_027354797.1	2638.46649569853	-2.75684813015226	0.220936628829191	-12.4780039632252	9.84231104216871e-36	2.5074386867676e-34	4384	1662	2248	7922	8931	6492	64	998	1234	1154	848	1119	5013.65394267391	4069.51710153327	4488.87399321713	4830.72260833474	4789.82240671328	4371.17167520214	756.576050950625	413.467944593775	463.489145725652	768.404404884218	906.875944186402	789.022730367174	Up_hemocytes_Down_gills
XM_027354803.1	2516.02030429718	-2.85469847216504	0.22881785003041	-12.4758556720363	1.0111411734814e-35	2.57203202497561e-34	4316	1524	2269	7320	8148	6609	71	906	1049	980	709	980	4935.88741254119	3731.61495952871	4530.80742464842	4463.63159467436	4369.88836299404	4449.94972295301	839.32655652335	375.352663128217	394.003333765161	652.54446861918	758.225288240754	691.011863949804	Up_hemocytes_Down_gills
XM_027378976.1	6171.59882149694	7.27042745557996	0.583379658569892	12.4626002103036	1.19412624386942e-35	3.03282385808556e-34	131	54	54	65	52	35	625	22727	93493	9791	6472	11654	149.814933049791	132.222577306135	107.828823680483	39.6360729035292	27.8883400681996	23.5660826605168	7388.4379975647	9415.71741160594	35115.8757709306	6519.45193086775	6921.34564949811	8217.40026782757	Down_hemocytes_Up_gills
XM_027379845.1	226.824528348392	9.57709628234453	0.768517960563249	12.4617728846902	1.20658081354087e-35	3.05975570108661e-34	0	0	0	2	2	0	20	764	1501	548	433	1099	0	0	0	1.21957147395474	1.07262846416152	0	236.43001592207	316.522554779203	563.774074338901	364.892213064603	463.062834708387	774.920447429423	Down_hemocytes_Up_gills
XM_027378721.1	2603.07155371644	13.7667206994951	1.10526052326582	12.4556341330433	1.30311564465731e-35	3.29949679460397e-34	0	0	0	0	0	2	60	7660	11151	2774	17656	3454	0	0	0	0	0	1.34663329488667	709.290047766211	3173.51147854541	4188.30426579153	1847.10036321388	18881.8415926358	2435.46426334962	Down_hemocytes_Up_gills
XM_027376380.1	699.793078985416	-5.0609493171229	0.406322886701117	-12.4554867145489	1.3055258560787e-35	3.30054503125462e-34	1155	158	774	2617	3187	2351	5	47	62	66	63	61	1320.88738681304	386.873466932766	1545.54647275358	1595.80927366978	1709.23345764139	1582.96743813928	59.1075039805176	19.4719372704483	23.2871369813537	43.9468723763938	67.3740383063011	43.0119629601409	Up_hemocytes_Down_gills
XM_027377066.1	275.400300157977	11.5002332242027	0.924016143765311	12.4459224027623	1.47174225110878e-35	3.71508189005078e-34	0	0	0	0	0	0	39	1042	850	482	952	1069	0	0	0	0	0	0	461.038531048037	431.696992251216	319.259136034687	320.945340688209	1018.09657885077	753.767023022796	Down_hemocytes_Up_gills
XM_027364826.1	589.593975114856	10.1019502032499	0.811924075807894	12.4419887329959	1.54605955225997e-35	3.89672997516255e-34	0	0	0	4	2	2	14	1087	2201	2274	1883	2978	0	0	0	2.43914294790949	1.07262846416152	1.34663329488667	165.501011145449	450.340336446326	826.693362838055	1514.16951187757	2013.73514493278	2099.82992943114	Down_hemocytes_Up_gills
XM_027371733.1	121.099165131501	4.72981604317004	0.380298220226069	12.437123792897	1.64314707852218e-35	4.13512843170255e-34	12	8	0	14	10	13	15	833	767	228	226	274	13.7235053175381	19.5885299712793	0	8.5370003176832	5.36314232080761	8.75311641676338	177.322511941553	345.109015878371	288.084420398359	151.81646820936	241.690994559112	193.20127624719	Down_hemocytes_Up_gills
XM_027369476.1	510.985275000657	-4.32137347302103	0.347534023844904	-12.4343896612251	1.70034548106515e-35	4.27257024071904e-34	1065	542	666	1045	1226	975	6	57	93	110	56	61	1217.9610969315	1327.12290555417	1329.88882539262	637.226095141353	657.521248531013	656.483731257253	70.9290047766211	23.6149026471395	34.9307054720305	73.2447872939896	59.8880340500454	43.0119629601409	Up_hemocytes_Down_gills
XM_027359976.1	1290.80840202135	8.58767252170395	0.690746721990134	12.432447738531	1.74216818354835e-35	4.37101801923951e-34	2	6	0	8	22	10	39	4611	20979	4131	941	2044	2.28725088625634	14.6913974784595	0	4.87828589581897	11.7989131057767	6.73316647443337	461.038531048037	1910.32133519228	7879.69107631965	2750.67469374065	1006.33285787666	1441.25331623816	Down_hemocytes_Up_gills
XM_027368777.1	482.465947470955	12.3123357779643	0.990714766099427	12.427730159347	1.84807603513295e-35	4.62971047952851e-34	0	0	0	0	0	0	12	2038	1783	1870	1203	2272	0	0	0	0	0	0	141.858009553242	844.336343769653	669.692987705703	1245.16138399782	1286.52330289651	1602.01934172853	Down_hemocytes_Up_gills
XM_027363282.1	2199.84083278617	11.4664723995486	0.923195504323857	12.4204162020335	2.02505236301338e-35	5.06538816491122e-34	0	4	0	2	0	2	1160	14086	3232	1797	1873	3437	0	9.79426498563965	0	1.21957147395474	0	1.34663329488667	13712.9409234801	5835.78102960713	1213.93591489895	1196.55347970272	2003.04085313813	2423.47732285253	Down_hemocytes_Up_gills
XM_027364340.1	493.527083084486	12.3447879230691	0.994076178851546	12.4183520193905	2.07797851570766e-35	5.18992398469946e-34	0	0	0	0	0	0	13	1503	3067	2591	1323	1211	0	0	0	0	0	0	153.679510349346	622.687696116677	1151.96208260987	1725.24767162479	1414.85480443232	853.893231880829	Down_hemocytes_Up_gills
XM_027358655.1	5719.32523058316	-4.14541523473535	0.33382075438179	-12.4180871929678	2.08486745813967e-35	5.19788776168937e-34	9906	3086	6013	18876	21574	16358	29	860	1665	855	429	1833	11328.7536396277	7556.27543642099	12006.9391998285	11510.3155711849	11570.4432429103	11014.1137188781	342.823523087002	356.295022395437	625.372307644417	569.311755785101	458.785117990527	1292.47423124489	Up_hemocytes_Down_gills
XM_027368913.1	8168.38328681662	14.1014014229074	1.13556249749349	12.4179879610618	2.08745462305657e-35	5.19788776168937e-34	0	0	4	0	0	0	5000	19976	10244	15373	8819	10089	0	0	7.98732027262834	0	0	0	59107.5039805176	8275.98763647821	3847.63598769334	10236.2919551864	9431.29593370269	7113.89662794854	Down_hemocytes_Up_gills
XM_027359731.1	56611.8890426448	-7.29902207224597	0.587821748474003	-12.4170670636028	2.11161686030271e-35	5.25014634108947e-34	115940	61423	106816	100932	113018	84100	19	339	1355	1740	1257	1271	132591.93387628	150398.284553236	213293.400560267	61546.8940046001	60613.1618813034	56625.9300499846	224.608515125967	140.446526269829	508.936622737649	1158.59936265038	1344.27247858763	896.200080694083	Up_hemocytes_Down_gills
XM_027372745.1	367.041759606465	8.0390745082635	0.647732328167829	12.4111058822751	2.27488776049157e-35	5.64759673152667e-34	0	0	0	11	4	7	16	785	2431	1616	828	1421	0	0	0	6.70764310675109	2.14525692832304	4.71321653210336	189.144012737656	325.222782070254	913.081129059206	1076.03251151897	885.4873605971	1001.96720272722	Down_hemocytes_Up_gills
XM_027359303.1	544.114069656618	11.5272055822375	0.928800356401828	12.4108539610104	2.28205727052974e-35	5.65690178574794e-34	0	0	0	0	0	2	18	2231	3419	1939	1781	1292	0	0	0	0	0	1.34663329488667	212.787014329863	924.295575539792	1284.17292482658	1291.10584148223	1904.65336862734	911.007477778721	Down_hemocytes_Up_gills
XM_027375392.1	278.465871926781	8.61956797442694	0.694577996311052	12.4097912980342	2.31254786374407e-35	5.72390215256655e-34	2	0	0	4	2	2	24	771	3696	1126	328	344	2.28725088625634	0	0	2.43914294790949	1.07262846416152	1.34663329488667	283.716019106485	319.422630542886	1388.21384327553	749.760277209384	350.772770864552	242.559266529319	Down_hemocytes_Up_gills
XM_027369132.1	3413.13397227835	14.1153565556963	1.13804411585005	12.4031716864974	2.51180801587544e-35	6.20780773310681e-34	2	0	0	0	0	0	27	9010	4586	9136	14896	18674	2.28725088625634	0	0	0	0	0	319.180521494795	3732.81180439871	1722.49693865303	6083.31251561717	15930.2170573121	13167.3015789782	Down_hemocytes_Up_gills
