ID	logFC	logCPM	PValue	FDR	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027368003.1	-4.29134622291548	3.48644787530331	2.24377884808848e-18	3.68087494050056e-17	435	355	441	698	805	1029	4	60	66	49	33	66	11.1372583796572	10.7271254234841	10.5348408298461	37.0977253015575	27.5849893450631	30.0239260454955	1.16057871774068	0.848625563356957	0.817950172131173	1.05192927279088	1.09618293170439	1.55114723302762	Up_hep_Down_gills
XM_027355628.1	-8.49279978313968	2.11641863595064	2.27364873096665e-18	3.72667977085948e-17	158	129	195	165	606	304	0	0	0	0	0	5	4.04525706663412	3.89802585811111	4.65826295197277	8.76951959134239	20.7658429106935	8.87004229138059	0	0	0	0	0	0.117511154017244	Up_hep_Down_gills
XM_027373012.1	-6.0955479113311	1.3875916173612	2.33372344710706e-18	3.82187175481711e-17	91	112	234	143	242	101	0	1	7	0	6	4	2.32986324723864	3.38433252797244	5.58991554236732	7.60025031249674	8.29263033727363	2.94695484022842	0	0.0141437593892826	0.0867522909836093	0	0.199305987582616	0.0940089232137949	Up_hep_Down_gills
XM_027382066.1	-11.2703285879952	4.74496909021232	2.38975773671469e-18	3.91028964823599e-17	362	412	508	2270	3211	1930	0	0	2	0	0	3	9.26824720330095	12.4495089421843	12.135372203088	120.647330135438	110.031553772668	56.3130974419886	0	0	0.0247863688524598	0	0	0.0705066924103462	Up_hep_Down_gills
XM_027362142.1	-4.76987882410498	3.15324896538039	2.39838889118253e-18	3.92105835132815e-17	443	624	398	553	485	574	0	36	53	51	11	32	11.3420815222716	18.8555669415607	9.50763412761622	29.391177781893	16.6195277420566	16.7480403791199	0	0.509175338014174	0.656838774590185	1.09486516147622	0.365394310568129	0.752071385710359	Up_hep_Down_gills
XM_027360140.1	-10.3711047471792	6.70853740548342	2.40996206508678e-18	3.93456663210655e-17	5027	6475	4810	5100	12719	3669	0	0	0	5	4	26	128.705742240315	195.656724273407	114.903819481995	271.057878277856	435.842831651997	107.053240681169	0	0	0	0.107339721713355	0.132870658388411	0.611058000889667	Up_hep_Down_gills
XM_027372652.1	10.1412500557073	0.811393978609723	2.41076541866838e-18	3.93456663210655e-17	0	0	0	0	0	0	37	323	183	62	35	100	0	0	0	0	0	0	10.7353531391013	4.56843428273829	2.26795275000007	1.33101254924561	1.16261826089859	2.35022308034487	Down_hep_Up_gills
XM_027368400.1	-6.58363630108886	3.07245767997147	2.48673178208149e-18	4.0550899853073e-17	363	261	338	630	599	682	0	6	2	18	4	12	9.29385009612775	7.88670348036434	8.07432245008614	33.4836202578528	20.5259734381277	19.8992396142157	0	0.0848625563356957	0.0247863688524598	0.386422998168079	0.132870658388411	0.282026769641385	Up_hep_Down_gills
XM_027364464.1	-4.38442724658304	7.46816723238852	2.50856945936319e-18	4.08721606632871e-17	9033	8021	10149	11239	14966	6863	80	937	946	556	716	576	231.270930904468	242.372600061312	242.444670254214	597.337155679376	512.840932345608	200.247040282056	23.2115743548136	13.2527025477578	11.7239524672135	11.9361770545251	23.7838478515255	13.5372849427865	Up_hep_Down_gills
XM_027355942.1	-6.38540264589352	2.61541777241433	2.51698258083558e-18	4.09743343031685e-17	415	741	363	220	380	186	0	14	1	3	2	17	10.6252005231213	22.3909857431034	8.671535649057	11.6926927884565	13.0214856535702	5.42706534933155	0	0.198012631449957	0.0123931844262299	0.0644038330280132	0.0664353291942053	0.399537923658628	Up_hep_Down_gills
XM_027360500.1	-9.52055657893142	5.82709739066172	2.58973736467719e-18	4.21228710132188e-17	2820	3523	3148	3273	5403	2280	0	0	0	3	7	23	72.2001577715709	106.455388357562	75.2010860144117	173.955379530083	185.144965753262	66.5253171853545	0	0	0	0.0644038330280132	0.232523652179719	0.540551308479321	Up_hep_Down_gills
XM_027364340.1	7.3318407478748	4.01022595240577	2.65972932547103e-18	4.32245561067204e-17	4	12	12	2	0	10	13	1503	3067	2591	1323	1211	0.102411571307193	0.362607056568475	0.286662335506017	0.106297207167787	0	0.291777706953309	3.77188083265722	21.2580703620918	38.0098966352471	55.6234437918607	43.9469702619668	28.4612015029764	Down_hep_Up_gills
XM_027361824.1	-9.86067985478006	7.6628943682395	2.67110526894557e-18	4.33725819901451e-17	19852	15208	14668	8228	13913	6723	0	4	3	20	8	70	508.268628397598	459.544009691115	350.396928100188	437.306710288274	476.757710258215	196.16215238471	0	0.0565750375571305	0.0371795532786897	0.429358886853421	0.265741316776821	1.64515615624141	Up_hep_Down_gills
XM_027362757.1	-9.65992543396879	5.34671333555582	2.75303060589149e-18	4.46649443846416e-17	4754	3129	5031	857	2372	803	0	0	0	2	2	18	121.716152498599	94.54979000023	120.183184160897	45.5483532713965	81.2814841322853	23.4297498683507	0	0	0	0.0429358886853421	0.0664353291942053	0.423040154462077	Up_hep_Down_gills
XM_027368962.1	-6.0092291827442	5.30926409483525	2.75646996131692e-18	4.46828452712458e-17	3739	2890	4940	1318	1686	1337	0	45	125	41	32	116	95.7292162793985	87.3278661235745	118.009328116644	70.0498595235713	57.7742758208402	39.0106794196574	0	0.636469172517718	1.54914805327874	0.880185718049514	1.06296526710728	2.72625877320005	Up_hep_Down_gills
XM_027365254.1	-10.991094242357	1.73126398369143	2.76223420080113e-18	4.47383706968026e-17	168	112	176	111	568	58	0	0	0	0	0	0	4.3012859949021	3.38433252797244	4.20438092075491	5.89949499781215	19.4636943453364	1.69231070032919	0	0	0	0	0	0	Up_hep_Down_gills
XM_027370039.1	9.11889841585526	-0.172318539933583	2.76494689414555e-18	4.47444197895229e-17	0	0	0	0	0	0	17	55	103	39	43	94	0	0	0	0	0	0	4.9324595503979	0.777906766410544	1.27649799590168	0.837249829364171	1.42835957767541	2.20920969552418	Down_hep_Up_gills
XM_027357490.1	-9.62347271474778	11.2722929401182	2.85523573031394e-18	4.61664827129713e-17	103882	99368	113913	170754	237928	138146	11	15	544	205	92	843	2659.67971263345	3002.62816642469	2721.21388537474	9075.33665636411	8153.09483837537	4030.79231047718	3.19159147378688	0.212156390839239	6.74189232786907	4.40092859024757	3.05602514293344	19.8123805673073	Up_hep_Down_gills
XM_027362910.1	-9.91362393718845	5.40832668775869	2.85922354222387e-18	4.61919154693059e-17	2751	3493	3661	1796	3342	1191	0	0	0	0	2	17	70.4335581665218	105.54887071614	87.4559008572939	95.4548920366723	114.520539616399	34.7507248981391	0	0	0	0	0.0664353291942053	0.399537923658628	Up_hep_Down_gills
XM_027366303.1	10.7343455086438	6.19455899326402	2.86995895411232e-18	4.63262235225826e-17	9	4	5	0	0	0	257	14284	35019	3862	1327	1700	0.230426035441184	0.120869018856158	0.119442639794174	0	0	0	74.5671826148388	202.029459116513	433.996925422145	82.9092010513957	44.0798409203552	39.9537923658628	Down_hep_Up_gills
XM_027376852.1	-11.3473849440595	3.21895526656149	2.90436777398227e-18	4.68421136431137e-17	172	72	599	406	1499	581	0	0	0	0	0	1	4.40369756620929	2.17564233941085	14.309228247342	21.5783330550607	51.3663341965833	16.9522847739873	0	0	0	0	0	0.0235022308034487	Up_hep_Down_gills
XM_027379087.1	-4.04762762894771	7.16486511729452	2.94397266114322e-18	4.74408669438479e-17	8053	6326	6922	6814	10471	11644	25	990	1162	898	556	1029	206.180095934206	191.154353321015	165.356390531054	362.154584820649	358.810463890877	339.745961976433	7.25361698587926	14.0023217953898	14.4008803032791	19.2782140197186	18.4690215159891	24.1837954967487	Up_hep_Down_gills
XM_027358083.1	-11.3911112631898	2.12244571954713	3.13028364017344e-18	5.04007285094592e-17	93	90	88	310	394	488	0	0	0	0	0	0	2.38106903289223	2.71955292426357	2.10219046037746	16.4760671110069	13.5012245987017	14.2387520993215	0	0	0	0	0	0	Up_hep_Down_gills
XM_027364868.1	-3.16038127271679	3.27316368737022	3.21425414493794e-18	5.1709212181979e-17	596	542	604	389	736	398	7	150	203	96	32	75	15.2593241247717	16.3777520550095	14.4286708871362	20.6748067941345	25.2205616869148	11.6127527367417	2.03101275604619	2.12156390839239	2.51581643852467	2.06092265689642	1.06296526710728	1.76266731025865	Up_hep_Down_gills
XM_027364780.1	-4.21935097710754	1.3524578709852	3.22777580199579e-18	5.18831054962819e-17	223	248	168	75	138	84	0	7	27	15	7	14	5.709445100376	7.49387916908183	4.01327269708423	3.986145268792	4.72885531629653	2.4509327384078	0	0.0990063157249783	0.334615979508207	0.322019165140066	0.232523652179719	0.329031231248282	Up_hep_Down_gills
XM_027370121.1	-9.78768862923504	2.68978925149935	3.26776424518014e-18	5.24817753835481e-17	125	235	503	275	1069	99	0	0	1	0	0	2	3.20036160334977	7.10105485779931	12.0159295632939	14.6158659855706	36.6314951675434	2.88859929883776	0	0	0.0123931844262299	0	0	0.0470044616068975	Up_hep_Down_gills
XM_027364348.1	-8.26719845992045	4.55401170945575	3.43429611192781e-18	5.5110080561204e-17	2713	2753	3980	194	400	282	0	8	9	10	2	12	69.4606482391035	83.1881022277511	95.0763412761622	10.3108290952753	13.7068270037581	8.22813133608331	0	0.113150075114261	0.111538659836069	0.214679443426711	0.0664353291942053	0.282026769641385	Up_hep_Down_gills
XM_027376590.1	7.42133117689909	3.47224101517896	3.47375742380307e-18	5.56499430506743e-17	8	4	16	0	0	0	125	1745	993	811	634	902	0.204823142614386	0.120869018856158	0.382216447341356	0	0	0	36.2680849293963	24.6808601342982	12.3064321352463	17.4105028619062	21.0599993545631	21.1990121847108	Down_hep_Up_gills
XM_027377537.1	-5.55124001667968	3.96658836357154	3.47203229228044e-18	5.56499430506743e-17	560	1242	610	857	1560	606	0	31	96	30	18	29	14.337619983007	37.5298303548372	14.5720020548892	45.5483532713965	53.4566253146564	17.6817290413705	0	0.438456541067761	1.18974570491807	0.644038330280132	0.597917962747848	0.681564693300013	Up_hep_Down_gills
XM_027358620.1	-8.99882659259517	5.66488249376735	3.63806056170239e-18	5.82333242043877e-17	2955	3250	3498	2136	5041	2162	0	0	23	0	4	27	75.6565483031887	98.2060778206288	83.5620708000039	113.525417255196	172.740287314861	63.0823402433054	0	0	0.285043241803288	0	0.132870658388411	0.634560231693116	Up_hep_Down_gills
XM_027360145.1	-11.1495301489559	3.67635872816177	3.75700722169596e-18	6.00869850640471e-17	256	340	228	742	2163	571	0	0	0	0	0	2	6.55434056366034	10.2738666027735	5.44658437461432	39.4362638592488	74.1196670228217	16.6605070670339	0	0	0	0	0	0.0470044616068975	Up_hep_Down_gills
XR_003476799.1	8.61169765236862	2.89250973250004	3.76033328735366e-18	6.00899374440274e-17	5	0	1	1	0	0	82	231	1394	390	148	1347	0.128014464133991	0	0.0238885279588347	0.0531486035838933	0	0	23.791863713684	3.26720841892428	17.2760990901645	8.37249829364172	4.91621436037119	31.6575048922454	Down_hep_Up_gills
XM_027370939.1	-9.49465402431119	4.42148769089565	3.80575697686055e-18	6.07650412799571e-17	2031	1810	1912	829	1031	825	0	0	0	0	0	13	51.9994753312271	54.6932310324117	45.674865457292	44.0601923710475	35.3293466021864	24.071660823648	0	0	0	0	0	0.305529000444834	Up_hep_Down_gills
XM_027364865.1	-3.11380887535366	3.33446537597973	3.90567405641718e-18	6.23083680993727e-17	583	459	672	421	789	460	8	128	241	94	53	68	14.9264865180233	13.8697199137442	16.0530907883369	22.3755621088191	27.0367162649128	13.4217745198522	2.32115743548136	1.81040120182817	2.98675744672141	2.01798676821108	1.76053622364644	1.59815169463451	Up_hep_Down_gills
XM_027364844.1	6.16065757918269	2.16832709355904	4.0637824249166e-18	6.47227562229847e-17	4	0	8	0	2	11	16	1024	1160	306	190	259	0.102411571307193	0	0.191108223670678	0	0.0685341350187903	0.32095547764864	4.64231487096273	14.4832096146254	14.3760939344267	6.56919096885735	6.3113562734495	6.08707777809322	Down_hep_Up_gills
XM_027376048.1	-4.59424673366336	2.2827519480647	4.06340083113423e-18	6.47227562229847e-17	211	283	395	202	349	321	0	35	35	11	3	31	5.40221038645442	8.55148308407321	9.43596854373972	10.7360179239464	11.9592065607789	9.36606439320122	0	0.495031578624892	0.433761454918047	0.236147387769382	0.099652993791308	0.728569154906911	Up_hep_Down_gills
XM_027375139.1	-6.79603730586711	0.430487837282153	4.39729442600549e-18	6.99762460737379e-17	69	69	47	94	109	55	0	0	0	2	0	3	1.76659960504908	2.08499057526873	1.12276081406523	4.99596873688597	3.73511035852407	1.6047773882432	0	0	0	0.0429358886853421	0	0.0705066924103462	Up_hep_Down_gills
XM_027358885.1	-10.5627125126147	6.25936034955332	4.5461841095677e-18	7.22854610538745e-17	905	3129	1252	5228	11732	3096	0	2	0	8	3	10	23.1706180082524	94.54979000023	29.9084370044611	277.860899536594	402.021236020224	90.3343780727445	0	0.0282875187785652	0	0.171743554741369	0.099652993791308	0.235022308034487	Up_hep_Down_gills
XM_027363359.1	3.75145128965103	3.98566168946043	4.73420440516268e-18	7.52125098521194e-17	55	48	142	27	93	75	181	2213	1871	1309	608	946	1.4081591054739	1.4504282262739	3.39217097015453	1.43501229676512	3.18683727837375	2.18833280214982	52.5161869777659	31.3001395284824	23.1876480614761	28.1015391445564	20.1963400750384	22.2331103400625	Down_hep_Up_gills
XM_027364351.1	-8.67503239713159	2.95898364978725	4.78836864015489e-18	7.60098882563342e-17	848	913	1209	118	119	120	0	0	0	4	2	2	21.7112531171249	27.5883535539182	28.8812303022312	6.27153522289941	4.07778103361802	3.50133248343971	0	0	0	0.0858717773706843	0.0664353291942053	0.0470044616068975	Up_hep_Down_gills
XR_003477354.1	-6.96968288228593	1.52510428072819	5.01050852668086e-18	7.94701551395949e-17	41	124	123	246	199	203	0	2	6	1	1	2	1.04971860589873	3.74693958454091	2.93828893893667	13.0745564816377	6.81914643436963	5.92308745115217	0	0.0282875187785652	0.0743591065573794	0.0214679443426711	0.0332176645971027	0.0470044616068975	Up_hep_Down_gills
XM_027359062.1	-9.17431431241027	5.08280082141719	5.07562915069045e-18	8.04363168139245e-17	3619	1879	3187	975	3071	768	0	0	3	1	2	21	92.6568691401827	56.7782216076805	76.1327386048063	51.8198884942959	105.234164321353	22.4085278940141	0	0	0.0371795532786897	0.0214679443426711	0.0664353291942053	0.493546846872423	Up_hep_Down_gills
XM_027361510.1	-3.39943414394269	0.871186815778449	5.13442923008189e-18	8.13007966167271e-17	139	75	113	41	122	151	1	14	32	18	8	11	3.55880210292495	2.26629410355297	2.69940365934832	2.17909274693962	4.18058223614621	4.40584337499497	0.29014467943517	0.198012631449957	0.396581901639357	0.386422998168079	0.265741316776821	0.258524538837936	Up_hep_Down_gills
XM_027381753.1	-10.4076246494818	4.64858681355221	5.19705988910143e-18	8.22244512479174e-17	384	690	576	2196	2277	2083	0	0	0	2	0	6	9.83151084549051	20.8499057526873	13.7597921042888	116.71433347023	78.0261127188928	60.7772963583743	0	0	0	0.0429358886853421	0	0.141013384820692	Up_hep_Down_gills
XM_027378560.1	-11.0022305731363	1.7400241744381	5.45665442040045e-18	8.62602361598511e-17	56	66	129	262	339	248	0	0	0	0	0	0	1.4337619983007	1.99433881112662	3.08162010668968	13.92493413898	11.616535885685	7.23608713244206	0	0	0	0	0	0	Up_hep_Down_gills
XM_027353328.1	5.49325590567215	1.08046880189564	5.50687922327323e-18	8.69823169139309e-17	2	0	2	2	3	8	32	178	179	168	114	178	0.0512057856535964	0	0.0477770559176694	0.106297207167787	0.102801202528185	0.233422165562647	9.28462974192546	2.51758917129231	2.21838001229515	3.60661464956874	3.7868137640697	4.18339708301387	Down_hep_Up_gills
XM_027375764.1	-9.44872958479174	5.32863898879938	5.52838819475503e-18	8.72500077469258e-17	1842	2438	2020	2759	4124	812	0	4	0	2	1	20	47.1605285869623	73.6696669928286	48.2548264768461	146.636997287962	141.317386408746	23.6923498046087	0	0.0565750375571305	0	0.0429358886853421	0.0332176645971027	0.470044616068975	Up_hep_Down_gills
XR_003476977.1	-4.49750027624439	1.73800831650704	5.62120929090578e-18	8.86417900382899e-17	157	366	215	59	237	203	1	10	10	20	13	12	4.01965417380732	11.0595152253385	5.13603351114947	3.1357676114497	8.12129499972665	5.92308745115217	0.29014467943517	0.141437593892826	0.123931844262299	0.429358886853421	0.431829639762334	0.282026769641385	Up_hep_Down_gills
XM_027382652.1	10.2455073340824	2.31168560698125	5.636718140792e-18	8.88131339349831e-17	0	0	1	0	0	0	14	160	117	691	543	773	0	0	0.0238885279588347	0	0	0	4.06202551209239	2.26300150228522	1.4500025778689	14.8343495407857	18.0371918762267	18.1672244110659	Down_hep_Up_gills
XM_027360508.1	-5.36062311686087	5.31818036003077	5.93364835603122e-18	9.3414671402605e-17	2129	1919	1862	2821	3329	1532	18	115	96	55	27	90	54.5085588282534	57.986911796242	44.4804390593503	149.932210710163	114.075067738776	44.7003447052469	5.22260422983307	1.6265323297675	1.18974570491807	1.18073693884691	0.896876944121772	2.11520077231039	Up_hep_Down_gills
XM_027381073.1	-9.68070770370616	5.58270157442687	6.23296333133238e-18	9.80461534553665e-17	1263	2648	2215	3257	4531	2740	0	1	4	1	1	21	32.3364536402461	80.0152904827769	52.9130894288189	173.10500187274	155.264082885069	79.9470917052067	0	0.0141437593892826	0.0495727377049196	0.0214679443426711	0.0332176645971027	0.493546846872423	Up_hep_Down_gills
XM_027374593.1	-9.89082043820965	5.11619689262339	6.35019973713433e-18	9.98082338306537e-17	1016	1780	1428	3287	2404	1507	0	0	0	0	8	6	26.012539112027	53.7867133909905	34.112817925216	174.699459980257	82.3780302925859	43.9709004378637	0	0	0	0	0.265741316776821	0.141013384820692	Up_hep_Down_gills
XM_027367066.1	6.27045071907401	5.39758580898311	6.51485014657939e-18	1.02312030873375e-16	24	11	42	22	7	106	555	6400	6303	2273	1971	2393	0.614469427843157	0.332389801854436	1.00331817427106	1.16926927884565	0.239869472565766	3.09284369370508	161.03029708652	90.5200600914088	78.1142414385271	48.7966374908913	65.4720169208893	56.2408383126528	Down_hep_Up_gills
XM_027378966.1	8.11015510284901	0.911655583514356	6.76653418241565e-18	1.06177412503073e-16	0	0	0	0	0	2	13	299	750	72	59	56	0	0	0	0	0	0.0583555413906618	3.77188083265722	4.2289840573955	9.29488831967243	1.54569199267232	1.95984221122906	1.31612492499313	Down_hep_Up_gills
XM_027382130.1	-4.57369807077482	5.78401110202168	6.92575771922221e-18	1.08586798076461e-16	2036	3751	2477	2824	5026	2984	7	250	174	287	213	225	52.1274897953611	113.344922432363	59.1718837540336	150.091656520915	172.22628130222	87.0664677548674	2.03101275604619	3.53593984732065	2.156414090164	6.1613000263466	7.07536255918287	5.28800193077597	Up_hep_Down_gills
XR_003477688.1	-9.37594715469953	5.22720313678628	7.10797053452482e-18	1.113523836072e-16	3734	2913	1462	3003	863	1380	0	0	0	5	2	18	95.6012018152645	88.0228629819974	34.9250278758164	159.605256562431	29.572479260608	40.2653235595566	0	0	0	0.107339721713355	0.0664353291942053	0.423040154462077	Up_hep_Down_gills
XM_027353693.1	-10.7161318664452	3.70612842122253	7.32228479783951e-18	1.14615927670274e-16	219	621	447	206	2563	745	0	0	0	0	0	3	5.60703352906881	18.7649151774186	10.6781719975991	10.948612338282	87.8264940265798	21.7374391680215	0	0	0	0	0	0.0705066924103462	Up_hep_Down_gills
XR_003476996.1	-7.25406531706624	2.74218846721229	7.46585859450891e-18	1.16767737690733e-16	253	402	180	399	731	337	0	15	11	0	0	2	6.47753188517994	12.1473363950439	4.29993503259025	21.2062928299734	25.0492263493679	9.83290872432651	0	0.212156390839239	0.136325028688529	0	0	0.0470044616068975	Up_hep_Down_gills
XM_027356554.1	-4.77246957127569	1.74256433061935	7.65477438191254e-18	1.196246114193e-16	421	232	267	74	173	135	0	19	12	9	2	22	10.778817880082	7.01040309365719	6.37823696500887	3.9329966652081	5.92820267912536	3.93899904386967	0	0.26873142839637	0.148718213114759	0.19321149908404	0.0664353291942053	0.517049077675872	Up_hep_Down_gills
XM_027375438.1	-4.54115786160955	3.71171898816361	7.96338909432915e-18	1.24345882935778e-16	657	553	602	787	1308	536	1	51	57	67	46	61	16.8211005872064	16.7101418568639	14.3808938312185	41.827951020524	44.8213243022889	15.6392850926974	0.29014467943517	0.721331728853413	0.706411512295104	1.43835227095896	1.52801257146672	1.43363607901037	Up_hep_Down_gills
XM_027352194.1	-5.62125978147458	0.81775431560542	8.20203118954305e-18	1.27967742735383e-16	56	86	165	62	166	101	0	0	0	7	4	4	1.4337619983007	2.59868390540741	3.94160711320773	3.29521342220138	5.68833320655959	2.94695484022842	0	0	0	0.150275610398697	0.132870658388411	0.0940089232137949	Up_hep_Down_gills
XM_027365841.1	-10.1586865025371	4.80149574686014	8.35542624878903e-18	1.3025476225496e-16	154	1261	378	2746	2036	2289	0	0	5	1	2	4	3.94284549532692	38.103958194404	9.02986356843953	145.946065441371	69.7677494491285	66.7879171216124	0	0	0.0619659221311495	0.0214679443426711	0.0664353291942053	0.0940089232137949	Up_hep_Down_gills
XM_027372482.1	-9.22167227789124	7.19141127392381	8.61851552806479e-18	1.34246714186338e-16	11377	9592	13063	6941	10187	4765	0	8	4	23	6	80	291.284111690483	289.843907217068	312.055840726258	368.904457475803	349.078616718208	139.032077363252	0	0.113150075114261	0.0495727377049196	0.493762719881434	0.199305987582616	1.8801784642759	Up_hep_Down_gills
XM_027359475.1	7.61049986781924	2.6415703844922	9.10314026075332e-18	1.41680119534328e-16	1	2	10	0	0	0	10	519	1205	875	406	685	0.0256028928267982	0.0604345094280792	0.238885279588347	0	0	0	2.9014467943517	7.34061112303768	14.933787233607	18.7844512998372	13.4863718264237	16.0990281003624	Down_hep_Up_gills
XM_027372138.1	-10.4237952131717	5.49635156173007	9.11088628084333e-18	1.41685392504042e-16	1763	1506	2006	2020	7073	1786	0	0	4	0	0	12	45.1379000536452	45.5071855993437	47.9203870854225	107.360179239464	242.370968493952	52.111498461861	0	0	0.0495727377049196	0	0	0.282026769641385	Up_hep_Down_gills
XM_027377227.1	-9.97017248935842	6.15379948374821	9.35722163399158e-18	1.45397997900074e-16	4460	4249	3654	3528	7358	2850	0	0	0	2	4	25	114.18890200752	128.393115279954	87.2886811615821	187.508273443975	252.13708273413	83.1566464816931	0	0	0	0.0429358886853421	0.132870658388411	0.587555770086218	Up_hep_Down_gills
XM_027371023.1	-8.41134447604096	1.81886649027126	9.44752973242927e-18	1.46682101235314e-16	394	69	361	62	434	78	0	0	0	0	2	2	10.0875397737585	2.08499057526873	8.62375859313934	3.29521342220138	14.8719072990775	2.27586611423581	0	0	0	0	0.0664353291942053	0.0470044616068975	Up_hep_Down_gills
XM_027363311.1	-12.4426837382297	8.72678625583728	9.52206258512084e-18	1.47719394264551e-16	8963	11833	12836	37930	51527	13951	0	0	0	7	4	23	229.478728406592	357.560775031231	306.633144879603	2015.92653393707	1765.6791875566	407.059078970561	0	0	0	0.150275610398697	0.132870658388411	0.540551308479321	Up_hep_Down_gills
XM_027370032.1	-11.4061566452523	3.93668061386948	9.54525173176904e-18	1.4795913705452e-16	215	260	499	1250	2243	490	0	0	0	0	0	2	5.50462195776161	7.8564862256503	11.9203754514585	66.4357544798666	76.8610324235733	14.2971076407121	0	0	0	0	0	0.0470044616068975	Up_hep_Down_gills
XM_027352815.1	7.58599582245534	2.2205982988234	1.01099594742857e-17	1.56585671922379e-16	4	0	0	4	0	0	15	313	427	562	499	519	0.102411571307193	0	0	0.212594414335573	0	0	4.35217019152756	4.42699668884546	5.29188975000017	12.0649847205811	16.5756146339542	12.1976577869899	Down_hep_Up_gills
XM_027358107.1	8.74346049612637	4.04667391253431	1.01405496811796e-17	1.56932390211654e-16	4	0	8	0	0	4	20	2622	7032	1204	734	700	0.102411571307193	0	0.191108223670678	0	0	0.116711082781324	5.80289358870341	37.084937118699	87.1488728852487	25.847404988576	24.3817658142733	16.4515615624141	Down_hep_Up_gills
XM_027370438.1	10.2549195932353	5.49652741792036	1.05622216533742e-17	1.63325930303753e-16	8	3	2	0	0	2	10	4522	3293	5721	5388	5561	0.204823142614386	0.0906517641421189	0.0477770559176694	0	0	0.0583555413906618	2.9014467943517	63.958079958336	40.8107563155751	122.818109584421	178.976776849189	130.695905497978	Down_hep_Up_gills
XM_027364913.1	-8.72900937695664	2.98632367649751	1.07505743200465e-17	1.6610418868647e-16	619	721	531	507	380	127	0	0	0	0	0	8	15.8481906597881	21.7866406488226	12.6848083461412	26.9463420170339	13.0214856535702	3.70557687830702	0	0	0	0	0	0.18801784642759	Up_hep_Down_gills
XM_027351143.1	-10.2358661037853	6.42046327748547	1.10766835856098e-17	1.71004684120698e-16	3353	2335	4619	7064	9002	2590	0	2	1	4	2	24	85.8464996482544	70.5572897572825	110.341110641858	375.441735716622	308.472141719575	75.570426100907	0	0.0282875187785652	0.0123931844262299	0.0858717773706843	0.0664353291942053	0.56405353928277	Up_hep_Down_gills
XM_027352742.1	9.7927064283897	3.65279848961067	1.1126689111664e-17	1.71558310481152e-16	0	0	2	0	3	0	321	770	1093	600	387	431	0	0	0.0477770559176694	0	0.102801202528185	0	93.1364420986897	10.8906947297476	13.5457505778693	12.8807666056026	12.8552361990787	10.1294614762864	Down_hep_Up_gills
XM_027369906.1	-3.67856297717236	3.8589090764558	1.11304821887866e-17	1.71558310481152e-16	954	670	765	663	1030	944	3	78	133	122	73	148	24.4251597567655	20.2455606584065	18.2747238885086	35.2375241761212	35.295079534677	27.5438155363924	0.870434038305511	1.10321323236404	1.64829352868858	2.61908920980587	2.42488951558849	3.47833015891041	Up_hep_Down_gills
XM_027365837.1	-11.7225449336604	5.99086650632873	1.16270032275386e-17	1.79067083523637e-16	268	2335	724	6274	4334	6356	0	0	1	1	2	4	6.86157527758192	70.5572897572825	17.2952942421963	333.454338885346	148.513470585719	185.453910539523	0	0	0.0123931844262299	0.0214679443426711	0.0664353291942053	0.0940089232137949	Up_hep_Down_gills
XM_027365352.1	-11.046339226656	5.8490781663736	1.23406573135342e-17	1.89905143276977e-16	2034	1234	1355	5358	4969	3901	0	0	0	2	0	10	52.0762840097075	37.2880923171249	32.3689553842211	284.7702180025	170.273058454185	113.822483482486	0	0	0	0.0429358886853421	0	0.235022308034487	Up_hep_Down_gills
XM_027370512.1	9.14099603424858	3.40148700261908	1.24888078349709e-17	1.92030479314569e-16	5	2	0	0	0	0	9	394	2472	1495	842	1132	0.128014464133991	0.0604345094280792	0	0	0	0	2.61130211491653	5.57264119937735	30.6359519016403	32.0945767922932	27.9692735907604	26.604525269504	Down_hep_Up_gills
XM_027352397.1	-3.49704726920071	1.34028993438723	1.28438599705251e-17	1.97331207643537e-16	127	138	224	103	133	156	0	18	48	19	15	15	3.25156738900337	4.16998115053747	5.35103026277898	5.47430616914101	4.55751997874956	4.55173222847162	0	0.254587669007087	0.594872852459035	0.40789094251075	0.49826496895654	0.352533462051731	Up_hep_Down_gills
XM_027377295.1	-8.96477011534723	1.48426409150546	1.34023408003242e-17	2.05746368241253e-16	443	231	250	101	56	34	0	0	0	2	0	0	11.3420815222716	6.98018583894315	5.97213198970868	5.36800896197322	1.91895578052613	0.992044203641251	0	0	0	0.0429358886853421	0	0	Up_hep_Down_gills
XM_027368784.1	-11.711566858938	5.52078550982916	1.34616895739362e-17	2.06491738709103e-16	537	768	592	4474	5495	2496	0	0	4	0	0	3	13.7487534479906	23.2068516203824	14.1420085516302	237.786852434338	188.297535964126	72.8277156555459	0	0	0.0495727377049196	0	0	0.0705066924103462	Up_hep_Down_gills
