ID	logFC	logCPM	PValue	FDR	muscle_1	muscle_2	muscle_3	muscle_wssv_1	muscle_wssv_2	muscle_wssv_3	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_wssv_1_normalized	muscle_wssv_2_normalized	muscle_wssv_3_normalized	Expression
XM_027354742.1	2.25439897886007	1.18062063444224	2.03976623837732e-05	0.000143657822217146	37	16	13	256	157	374	1.31865235357986	0.454970295311399	0.510503099195123	3.64411870051236	2.75970828424749	4.47304630560147	Down_muscle_Up_muscle_wssv
XM_027354778.1	-1.603753441358	0.211376541332387	1.70520710894462e-06	1.59519374707723e-05	42	60	50	36	30	54	1.49684861757714	1.70613860741775	1.96347345844278	0.512454192259551	0.527332793168311	0.645840910434438	Up_muscle_Down_muscle_wssv
XM_027354803.1	1.72580294718721	-0.716185545977214	6.50138426020786e-05	0.000392551431755355	9	5	8	63	48	65	0.320753275195102	0.142178217284812	0.314155753350845	0.896794836454214	0.843732469069298	0.777401095893305	Down_muscle_Up_muscle_wssv
XM_027354804.1	2.44563030769524	-0.47911215386595	4.66326399872477e-05	0.000297027022140996	4	3	10	97	68	60	0.142557011197823	0.0853069303708873	0.392694691688556	1.38077935136601	1.19528766451484	0.71760101159382	Down_muscle_Up_muscle_wssv
XM_027354815.1	-1.68794496109649	3.47459674417299	0.000875153020596635	0.00371619671967391	398	684	438	471	371	214	14.1844226141834	19.4499801245623	17.2000274959588	6.70460901539579	6.52134887551478	2.55944360801796	Up_muscle_Down_muscle_wssv
XM_027354816.1	-4.41105801101046	2.34227677708922	5.34746705579317e-07	5.71865782756189e-06	154	729	71	47	18	31	5.48844493111619	20.7295840801256	2.78813231098875	0.669037417672192	0.316399675900987	0.370760522656807	Up_muscle_Down_muscle_wssv
XM_027354846.1	2.01536133471445	3.40992733902182	0.000190194619849555	0.000988570875970802	150	158	69	1889	654	1037	5.34588791991836	4.49283166620006	2.70959337265104	26.8896102549526	11.4958548910692	12.4025374837132	Down_muscle_Up_muscle_wssv
XM_027354944.1	4.22771794316224	1.4560411823696	2.60556343732558e-05	0.000177801597490641	16	8	0	589	165	323	0.570228044791292	0.227485147655699	0	8.38431997891321	2.90033036242571	3.86308544574673	Down_muscle_Up_muscle_wssv
XM_027354946.1	3.61712075565496	3.65249933923255	3.42767331798963e-10	8.59970964767882e-09	59	65	43	2714	768	1435	2.10271591516789	1.84831682470256	1.68858717426079	38.6333521609006	13.4997195051088	17.1626241939522	Down_muscle_Up_muscle_wssv
XM_027354956.1	-1.78524579914446	4.67142164395989	1.89181440401693e-05	0.000135364949373054	1047	1394	1057	581	818	980	37.3142976810302	39.6392869790056	41.5078289114804	8.2704412695222	14.3786074937226	11.7208165226991	Up_muscle_Down_muscle_wssv
XM_027354965.1	2.1651782284634	2.18454866509648	2.99870887766814e-07	3.45816017939273e-06	54	36	50	540	440	545	1.92451965117061	1.02368316445065	1.96347345844278	7.68681288389327	7.73421429980189	6.51820918864386	Down_muscle_Up_muscle_wssv
XM_027354985.1	2.46491357041036	0.552202185607547	8.37666035996913e-08	1.13453119710571e-06	16	15	7	111	155	233	0.570228044791292	0.426534651854437	0.274886284181989	1.58006709280028	2.72455276470294	2.786683928356	Down_muscle_Up_muscle_wssv
XM_027355073.1	-5.60154644122755	2.9270498047588	1.76630151767003e-09	3.70547509877159e-08	542	140	549	12	10	47	19.316475017305	3.98099008397474	21.5589385737017	0.170818064086517	0.17577759772277	0.562120792415159	Up_muscle_Down_muscle_wssv
XM_027355094.1	3.00387812371143	-0.468373610810464	1.73723774519141e-06	1.61948576870521e-05	6	7	0	65	85	90	0.213835516796735	0.199049504198737	0	0.925264513801967	1.49410958064355	1.07640151739073	Down_muscle_Up_muscle_wssv
XM_027355155.1	2.12795849157317	0.203216072794274	2.88926887070058e-06	2.51983576887931e-05	9	17	10	139	127	92	0.320753275195102	0.483405938768361	0.392694691688556	1.97864257566882	2.23237549107918	1.10032155111052	Down_muscle_Up_muscle_wssv
XM_027355163.1	2.00475413592634	2.41391496952273	1.01383513828538e-05	7.73716289744109e-05	71	74	42	412	426	995	2.53038694876136	2.10423761581522	1.64931770509194	5.86475353363709	7.48812566299002	11.9002167755975	Down_muscle_Up_muscle_wssv
XM_027355171.1	1.8337685403929	4.42566423908659	0.000390654103475242	0.00186259645080556	365	317	156	3411	1708	1823	13.0083272718014	9.01409897585709	6.12603719034148	48.5550347165925	30.0228136910492	21.8031107355922	Down_muscle_Up_muscle_wssv
XM_027355172.1	3.1271149868973	1.1603627298359	4.50628393540104e-06	3.72126964849701e-05	20	17	3	422	189	192	0.712785055989115	0.483405938768361	0.117808407506567	6.00710192037585	3.32219659696036	2.29632323710022	Down_muscle_Up_muscle_wssv
XM_027355173.1	5.93796556291874	0.645437266755712	2.37024592854341e-18	3.895104142573e-16	0	2	2	281	157	166	0	0.0568712869139249	0.0785389383377113	3.99998966735927	2.75970828424749	1.9853627987429	Down_muscle_Up_muscle_wssv
XM_027355188.1	-2.77973002658438	7.7873344241756	5.70223485140729e-08	8.06657613125909e-07	10353	12978	10670	4402	1727	6308	368.973184232766	369.037780784458	419.00523603169	62.661759842404	30.3567911267224	75.4437863522302	Up_muscle_Down_muscle_wssv
XM_027355236.1	2.7455084066205	0.529844659911888	3.30828579653028e-08	5.03390400521428e-07	8	11	12	98	167	236	0.285114022395646	0.312792078026587	0.471233630026268	1.39501419003989	2.93548588197026	2.82256397893569	Down_muscle_Up_muscle_wssv
XM_027355249.1	-3.17924333134384	3.86418776552219	9.29265824319135e-05	0.000533327184388049	732	1583	192	103	120	426	26.0879330492016	45.0136235923715	7.53973808042028	1.46618838340927	2.10933117267324	5.09496718231612	Up_muscle_Down_muscle_wssv
XM_027355252.1	2.6715750622754	1.20423627008707	3.8581181959177e-07	4.29227854228763e-06	8	31	16	244	299	239	0.285114022395646	0.881504947165835	0.62831150670169	3.47330063642585	5.25575017191083	2.85844402951538	Down_muscle_Up_muscle_wssv
XM_027355253.1	2.57008204444289	1.23683673696849	3.09449929415687e-11	9.27409210954003e-10	19	22	17	277	260	269	0.677145803189659	0.625584156053174	0.667580975870546	3.94305031266377	4.57021754079203	3.21724453531229	Down_muscle_Up_muscle_wssv
XM_027355298.1	7.73454100490296	1.97428992654151	5.33632384619353e-19	9.56657329517604e-17	0	2	1	285	711	536	0	0.0568712869139249	0.0392694691688556	4.05692902205478	12.497787198089	6.41056903690479	Down_muscle_Up_muscle_wssv
XM_027355305.1	-1.81046767803277	3.29772133897194	7.49644251473748e-06	5.87559007911856e-05	388	482	467	289	297	313	13.8280300861888	13.7059801462559	18.3388421018556	4.11386837675029	5.22059465236628	3.74348527714776	Up_muscle_Down_muscle_wssv
XM_027355316.1	-8.21588876722722	4.37039461519249	9.85239259938461e-10	2.23835463202609e-08	538	223	2505	17	4	8	19.1739180061072	6.34114849090262	98.3700202679834	0.241992257455899	0.0703110390891081	0.0956801348791759	Up_muscle_Down_muscle_wssv
XM_027355320.1	2.62793952222519	0.349600082736957	1.74620039461477e-07	2.18774280697606e-06	15	7	7	121	159	142	0.534588791991836	0.199049504198737	0.274886284181989	1.72241547953905	2.79486380379205	1.69832239410537	Down_muscle_Up_muscle_wssv
XM_027355343.1	1.90816333555866	0.072057226962543	2.89039985253803e-06	2.51983576887931e-05	10	17	10	88	78	171	0.356392527994558	0.483405938768361	0.392694691688556	1.25266580330112	1.37106526223761	2.04516288304239	Down_muscle_Up_muscle_wssv
XM_027355345.1	-1.69965141741477	1.39676262649387	5.54865373506783e-06	4.4844037563745e-05	127	142	88	66	73	123	4.52618510553088	4.03786137088867	3.4557132868593	0.939499352475844	1.28317646337622	1.47108207376733	Up_muscle_Down_muscle_wssv
XM_027355346.1	-1.6670390299476	1.10292225949128	1.26825864126172e-05	9.43064117861283e-05	95	125	71	50	70	94	3.3857290159483	3.5544554321203	2.78813231098875	0.711741933693821	1.23044318405939	1.12424158483032	Up_muscle_Down_muscle_wssv
XM_027355349.1	-1.61265017596921	0.604120904387453	2.82735157262639e-05	0.000190943058260933	48	108	51	52	40	65	1.71068413437388	3.07104949335194	2.00274292761164	0.740211611041574	0.703110390891081	0.777401095893305	Up_muscle_Down_muscle_wssv
XM_027355350.1	-1.57409480845046	3.33377107998137	0.000110083196991193	0.000618120912490413	422	482	420	286	261	545	15.0397646813703	13.7059801462559	16.4931770509194	4.07116386072866	4.58779530056431	6.51820918864386	Up_muscle_Down_muscle_wssv
XM_027355420.1	2.84714744016539	0.635222350543059	4.24731218103836e-11	1.24638387217376e-09	6	15	11	151	146	257	0.213835516796735	0.426534651854437	0.431964160857412	2.14946063975534	2.56635292675245	3.07372433299353	Down_muscle_Up_muscle_wssv
XM_027355431.1	4.91232351653293	-1.11330989299491	3.23013007761938e-12	1.19733393102733e-10	2	0	0	56	50	50	0.0712785055989115	0	0	0.797150965737079	0.878887988613852	0.59800084299485	Down_muscle_Up_muscle_wssv
XM_027355437.1	-2.5667503984331	3.52501070090392	0.00131493561018968	0.00526401344558273	330	1248	300	455	68	191	11.7609534238204	35.4876830342891	11.7808407506567	6.47685159661377	1.19528766451484	2.28436322024033	Up_muscle_Down_muscle_wssv
XM_027355469.1	-3.913209285858	4.55439268988168	6.04710909912676e-10	1.44369239025157e-08	1229	2375	531	255	192	148	43.8006416905311	67.5346532102858	20.8520881286623	3.62988386183849	3.37492987627719	1.77008249526475	Up_muscle_Down_muscle_wssv
XM_027355582.1	1.84860957187442	2.72017998736676	0.00141771322035618	0.00558922525098439	119	93	41	676	881	463	4.24107108313524	2.64451484149751	1.61004823592308	9.62275094354046	15.4860063593761	5.53748780613231	Down_muscle_Up_muscle_wssv
XM_027355601.1	-1.94267621789206	5.32617529296188	0.0194962875147817	0.0498789296563953	2094	1870	1609	360	2191	506	74.6285953620604	53.1746532645197	63.1845758926887	5.12454192259551	38.512871661059	6.05176853110788	Up_muscle_Down_muscle_wssv
XM_027355625.1	2.93190180994974	-0.457779636702657	1.73511078919228e-06	1.61948576870521e-05	7	2	4	99	82	54	0.24947476959619	0.0568712869139249	0.157077876675423	1.40924902871377	1.44137630132672	0.645840910434438	Down_muscle_Up_muscle_wssv
XM_027355634.1	2.17905391580072	2.79233770183792	2.1285534285061e-05	0.000148640820864625	105	84	33	702	567	1148	3.74212154394285	2.38859405038484	1.29589248257224	9.99285674906125	9.96658979088108	13.7300993551617	Down_muscle_Up_muscle_wssv
XM_027355690.1	2.85979033489795	1.68674508291276	0.000178273298652518	0.000936480940177851	4	47	20	513	359	249	0.142557011197823	1.33647524247723	0.785389383377113	7.3024722396986	6.31041575824745	2.97804419811435	Down_muscle_Up_muscle_wssv
XM_027355713.1	1.95788562372508	-0.832344068267227	7.95519492254336e-05	0.000467450667081511	10	6	2	59	48	59	0.356392527994558	0.170613860741775	0.0785389383377113	0.839855481758709	0.843732469069298	0.705640994733923	Down_muscle_Up_muscle_wssv
XM_027355748.1	1.81338628447991	0.475409186836767	5.34991740416422e-06	4.34157906214479e-05	22	14	15	122	127	185	0.784063561588027	0.398099008397474	0.589042037532834	1.73665031821292	2.23237549107918	2.21260311908094	Down_muscle_Up_muscle_wssv
XM_027355749.1	1.85505194737974	0.514457315769549	3.59939520177689e-06	3.05685070538503e-05	12	21	19	121	117	219	0.427671033593469	0.597148512596211	0.746119914208257	1.72241547953905	2.05659789335641	2.61924369231744	Down_muscle_Up_muscle_wssv
XM_027355750.1	1.78224174852147	0.690475594135995	2.38027030482446e-06	2.13552913608455e-05	25	19	17	146	137	226	0.890981319986394	0.540277225682286	0.667580975870546	2.07828644638596	2.40815308880195	2.70296381033672	Down_muscle_Up_muscle_wssv
XM_027355751.1	3.42838577349057	0.713143299685738	2.59322701433699e-08	4.0457623989498e-07	15	5	3	250	167	174	0.534588791991836	0.142178217284812	0.117808407506567	3.5587096684691	2.93548588197026	2.08104293362208	Down_muscle_Up_muscle_wssv
XM_027355753.1	1.92906475420942	2.84067924757691	0.00746174355044857	0.0224512637801107	165	78	19	673	655	1055	5.8804767119102	2.21798018964307	0.746119914208257	9.58004642751883	11.5134326508415	12.6178177871913	Down_muscle_Up_muscle_wssv
XM_027355771.1	1.81769419466751	1.39028722577047	5.18015874754664e-05	0.000324310974448504	37	21	38	304	222	309	1.31865235357986	0.597148512596211	1.49223982841651	4.32739095685843	3.9022626694455	3.69564520970817	Down_muscle_Up_muscle_wssv
XM_027355794.1	5.21963667177064	-0.000757170723825148	7.7663218734328e-15	5.71462191582444e-13	4	0	0	124	82	180	0.142557011197823	0	0	1.76511999556068	1.44137630132672	2.15280303478146	Down_muscle_Up_muscle_wssv
XM_027355833.1	2.55731730777932	1.26285087602889	0.000309273612815853	0.0015178884133222	37	19	4	353	148	359	1.31865235357986	0.540277225682286	0.157077876675423	5.02489805187838	2.601508446297	4.29364605270302	Down_muscle_Up_muscle_wssv
XM_027355842.1	3.01244563081609	-0.075740796162902	0.000177259504380563	0.000933144000636602	6	12	0	70	73	200	0.213835516796735	0.341227721483549	0	0.996438707171349	1.28317646337622	2.3920033719794	Down_muscle_Up_muscle_wssv
XM_027355849.1	1.57175586652145	2.7324468976306	0.00280192973298196	0.00990926368981425	67	96	123	374	694	1005	2.38782993756354	2.72982177186839	4.83014470776924	5.32382966402978	12.1989652819603	12.0198169441965	Down_muscle_Up_muscle_wssv
XM_027355850.1	1.93088082540664	2.65602556549982	3.23982458060128e-05	0.000214537745901468	75	88	66	389	663	1040	2.67294395995918	2.50233662421269	2.59178496514447	5.53735224413793	11.6540547290197	12.4384175342929	Down_muscle_Up_muscle_wssv
XM_027355851.1	1.80274813076303	2.64292457687305	0.000575682994131377	0.00260019895654392	79	81	80	311	635	1105	2.81550097115701	2.30328712001396	3.14155753350845	4.42703482757557	11.1618774553959	13.2158186301862	Down_muscle_Up_muscle_wssv
XM_027355855.1	5.11410688860906	0.783115398543159	4.51919683218917e-15	3.6524000627365e-13	2	4	2	309	95	290	0.0712785055989115	0.11374257382785	0.0785389383377113	4.39856515022781	1.66988717836632	3.46840488937013	Down_muscle_Up_muscle_wssv
XM_027355861.1	-2.05568566703689	0.748309979586539	2.33461295839554e-06	2.09838502915041e-05	60	80	94	32	35	72	2.13835516796735	2.27485147655699	3.69133010187243	0.455514837564045	0.615221592029696	0.861121213912583	Up_muscle_Down_muscle_wssv
XM_027355879.1	3.86837735832144	-0.283760288074667	7.72110809715295e-10	1.79552183580019e-08	4	0	4	84	105	96	0.142557011197823	0	0.157077876675423	1.19572644860562	1.84566477608909	1.14816161855011	Down_muscle_Up_muscle_wssv
XM_027355928.1	2.91296342602176	0.366896131788183	7.91817867006213e-05	0.000465830797654013	17	2	5	203	80	178	0.605867297590748	0.0568712869139249	0.196347345844278	2.88967225079691	1.40622078178216	2.12888300106166	Down_muscle_Up_muscle_wssv
XM_027355967.1	2.79441214200797	0.849937541260137	1.03659876890272e-12	4.24102234912068e-11	14	12	12	235	171	226	0.498949539192381	0.341227721483549	0.471233630026268	3.34518708836096	3.00579692105937	2.70296381033672	Down_muscle_Up_muscle_wssv
XM_027355968.1	3.29700394617563	0.899474269632486	6.33151368265066e-12	2.16766405940748e-10	6	12	11	227	238	195	0.213835516796735	0.341227721483549	0.431964160857412	3.23130837896995	4.18350682580193	2.33220328767991	Down_muscle_Up_muscle_wssv
XM_027356014.1	3.02352983519511	-0.766714768819001	7.53951651541987e-08	1.03386414160584e-06	0	6	4	58	63	71	0	0.170613860741775	0.157077876675423	0.825620643084832	1.10739886565345	0.849161197052686	Down_muscle_Up_muscle_wssv
XM_027356044.1	2.03183069022149	6.14219998899863	0.000112349856743505	0.000627276097106999	1129	890	449	11217	5773	6607	40.2367164105856	25.3077226766966	17.6319916568162	159.672185404872	101.476407165355	79.0198313933394	Down_muscle_Up_muscle_wssv
XM_027356086.1	3.06066988813019	0.703023042311704	1.20726392100871e-07	1.57613548758453e-06	14	14	2	217	117	265	0.498949539192381	0.398099008397474	0.0785389383377113	3.08895999223118	2.05659789335641	3.1694044678727	Down_muscle_Up_muscle_wssv
XM_027356087.1	2.5381512150218	0.770476316016052	0.0012275025445758	0.00496133429076889	22	21	1	203	99	311	0.784063561588027	0.597148512596211	0.0392694691688556	2.88967225079691	1.74019821745543	3.71956524342796	Down_muscle_Up_muscle_wssv
XM_027356088.1	2.79151868278195	0.605612863295865	2.43292369603368e-06	2.17485291413346e-05	16	10	6	186	71	307	0.570228044791292	0.284356434569624	0.235616815013134	2.64767999334101	1.24802094383167	3.67172517598838	Down_muscle_Up_muscle_wssv
XM_027356089.1	3.29712493539353	0.67406398470977	0.000242688232785387	0.0012227419393275	20	3	1	216	109	273	0.712785055989115	0.0853069303708873	0.0392694691688556	3.07472515355731	1.9159758151782	3.26508460275188	Down_muscle_Up_muscle_wssv
XM_027356104.1	1.97034582281901	0.279683470946457	4.52781531948084e-05	0.000290086153671742	17	19	6	96	145	133	0.605867297590748	0.540277225682286	0.235616815013134	1.36654451269214	2.54877516698017	1.5906822423663	Down_muscle_Up_muscle_wssv
XM_027356112.1	5.53247165031696	2.98247443351215	5.27433398096683e-05	0.000329353597544857	0	30	3	594	1736	584	0	0.853069303708873	0.117808407506567	8.45549417228259	30.5149909646729	6.98464984617984	Down_muscle_Up_muscle_wssv
XM_027356139.1	3.56276545279642	0.477390011938036	9.43870431495319e-07	9.35332910004406e-06	0	9	9	168	118	234	0	0.255920791112662	0.353425222519701	2.39145289721124	2.07417565312869	2.7986439452159	Down_muscle_Up_muscle_wssv
XM_027356165.1	2.19370643116201	4.16445010646639	1.56787240760505e-05	0.000113838158608143	182	254	140	2448	846	3194	6.48634400950095	7.22265343806846	5.49772568363979	34.8468850736495	14.8707847673464	38.200293850511	Down_muscle_Up_muscle_wssv
XM_027356200.1	-1.87769799665357	1.22721202860523	1.31260547485036e-06	1.26143177212715e-05	82	143	102	86	42	85	2.92241872955537	4.06629701434563	4.00548585522327	1.22419612595337	0.738265910435635	1.01660143309124	Up_muscle_Down_muscle_wssv
XM_027356201.1	-2.08619866621481	1.26591611901041	1.02044777421382e-05	7.7816048366189e-05	68	168	113	62	34	104	2.42346919036299	4.77718810076969	4.43745001608069	0.882559997780338	0.597643832257419	1.24384175342929	Up_muscle_Down_muscle_wssv
XM_027356215.1	1.6531814142911	2.1587396898396	7.50158627468938e-05	0.000443971432583657	66	64	56	609	257	571	2.35219068476408	1.8198811812456	2.19909027345592	8.66901675239074	4.5174842614752	6.82916962700118	Down_muscle_Up_muscle_wssv
XM_027356223.1	2.35097502156485	0.0183796627716145	1.75233252559425e-06	1.63153906537859e-05	6	10	11	73	125	126	0.213835516796735	0.284356434569624	0.431964160857412	1.03914322319298	2.19721997153463	1.50696212434702	Down_muscle_Up_muscle_wssv
XM_027356228.1	2.47886594440961	1.158467761504	1.42134084103114e-06	1.35535983487109e-05	28	15	14	262	280	196	0.997899078384761	0.426534651854437	0.549772568363979	3.72952773255562	4.92177273623757	2.34416330453981	Down_muscle_Up_muscle_wssv
XM_027356250.1	1.54031829478735	2.21218709467649	0.00080055687289812	0.00343046100250998	87	82	40	630	259	575	3.10061499355265	2.33172276347092	1.57077876675423	8.96794836454214	4.55263978101975	6.87700969444077	Down_muscle_Up_muscle_wssv
XM_027356275.1	6.04548587667953	5.20475995435126	5.7937135116668e-29	8.16085931786209e-26	35	28	32	4380	3510	7807	1.24737384798095	0.796198016794948	1.25662301340338	62.3485933915787	61.6979368006924	93.3718516252158	Down_muscle_Up_muscle_wssv
XM_027356293.1	4.23069965033118	0.884498422240723	1.38408426510721e-14	9.411773002729e-13	2	10	4	174	243	278	0.0712785055989115	0.284356434569624	0.157077876675423	2.4768619292545	4.27139562466332	3.32488468705136	Down_muscle_Up_muscle_wssv
XM_027356296.1	1.78414082430804	0.853446930337287	0.010289798807491	0.0292721916450841	47	10	10	189	113	285	1.67504488157442	0.284356434569624	0.392694691688556	2.69038450936264	1.9862868542673	3.40860480507064	Down_muscle_Up_muscle_wssv
XM_027356336.1	1.8354512969787	1.26993738536812	0.000433214637604735	0.0020330777376405	43	32	16	168	181	452	1.5324878703766	0.909940590622798	0.62831150670169	2.39145289721124	3.18157451878214	5.40592762067344	Down_muscle_Up_muscle_wssv
XM_027356384.1	4.3498715273751	0.226665899197561	0.000116319472440147	0.000646510709278384	0	0	8	117	104	228	0	0	0.314155753350845	1.66547612484354	1.82808701631681	2.72688384405651	Down_muscle_Up_muscle_wssv
XM_027356446.1	2.39927275912988	0.714066321523629	5.8623558267792e-05	0.000359488368061826	4	20	20	186	107	282	0.142557011197823	0.568712869139249	0.785389383377113	2.64767999334101	1.88082029563364	3.37272475449095	Down_muscle_Up_muscle_wssv
XM_027356467.1	-1.56001845142328	16.457011954734	9.18673049952122e-05	0.000528734217102336	3612850	4669499	3604010	3731263	2747062	2951313	128759.274476514	132780.208686643	141527.559579247	53113.9268548042	48287.1959155509	35297.7532388332	Up_muscle_Down_muscle_wssv
XM_027356469.1	1.57092496241137	7.3858717849709	0.00729847146672578	0.0220609836486561	3737	2290	1383	19727	19348	10837	133.183887711566	65.117623516444	54.3096758605273	280.81066251956	340.094496074016	129.610702710704	Down_muscle_Up_muscle_wssv
XM_027356471.1	1.66536834960286	7.38588405677367	0.00479309668431852	0.0155197414262704	3541	2185	1327	19659	20118	10804	126.198594162873	62.1318809534629	52.1105855870714	279.842693489737	353.629371098669	129.216022154327	Down_muscle_Up_muscle_wssv
XM_027356492.1	1.99235745911993	0.523684959409374	2.2740895749533e-05	0.000157572194019955	25	13	10	192	103	169	0.890981319986394	0.369663364940512	0.392694691688556	2.73308902538427	1.81050925654453	2.02124284932259	Down_muscle_Up_muscle_wssv
XM_027356497.1	-2.21609543846436	9.02214815414395	1.35265144652247e-07	1.74114141810856e-06	21345	29427	24689	14949	10567	12871	760.719851004383	836.775680008034	969.523924309877	212.796603335779	185.744187513651	153.937377003734	Up_muscle_Down_muscle_wssv
XM_027356509.1	1.76031450275516	0.875767280034678	5.0194838270435e-07	5.40897382892338e-06	24	26	21	201	169	198	0.855342067186938	0.739326729881023	0.824658852545968	2.86120257344916	2.97064140151482	2.3680833382596	Down_muscle_Up_muscle_wssv
XM_027356526.1	2.09180504060015	-0.539166773488615	0.000805291682447266	0.00344326799173029	13	7	1	77	65	67	0.463310286392925	0.199049504198737	0.0392694691688556	1.09608257788848	1.14255438519801	0.801321129613099	Down_muscle_Up_muscle_wssv
XM_027356582.1	-1.9608204517863	4.64923793650348	8.30858920868471e-06	6.45060548012844e-05	1166	1216	1111	471	688	1000	41.5553687641654	34.5777424436663	43.6283802465986	6.70460901539579	12.0934987233266	11.960016859897	Up_muscle_Down_muscle_wssv
XM_027356583.1	-2.06929887014311	5.92336911506945	2.71080230559092e-06	2.38434529287479e-05	3454	2696	2401	1255	1520	2130	123.09797916932	76.6624947599707	94.2859954744224	17.8647225357149	26.7181948538611	25.4748359115806	Up_muscle_Down_muscle_wssv
XM_027356584.1	-2.06286131024835	4.63752389289973	2.469998642694e-06	2.20399878886542e-05	1249	1154	1099	471	576	1003	44.5134267465202	32.8147325493347	43.1571466165723	6.70460901539579	10.1247896288316	11.9958969104767	Up_muscle_Down_muscle_wssv
XM_027356585.1	-2.07658038705399	4.64840873537411	2.51241187527433e-06	2.2377941364232e-05	1246	1148	1135	463	598	980	44.4065089881219	32.6441186885929	44.5708475066511	6.59073030600478	10.5115003438217	11.7208165226991	Up_muscle_Down_muscle_wssv
XM_027356588.1	2.13144866528203	3.33251766819581	0.000478894223628831	0.00221685307276069	193	88	45	987	1137	1240	6.87837579029496	2.50233662421269	1.7671261125985	14.049785771116	19.985912861079	14.8304209062723	Down_muscle_Up_muscle_wssv
XM_027356596.1	2.48077597182504	-0.302918454214555	4.11777192804048e-09	7.76314172284496e-08	8	9	3	83	81	99	0.285114022395646	0.255920791112662	0.117808407506567	1.18149160993174	1.42379854155444	1.1840416691298	Down_muscle_Up_muscle_wssv
XM_027356673.1	2.30950648879812	0.481934822954444	6.23074156044021e-06	4.96646012820861e-05	6	26	9	180	94	202	0.213835516796735	0.739326729881023	0.353425222519701	2.56227096129776	1.65230941859404	2.41592340569919	Down_muscle_Up_muscle_wssv
XM_027356697.1	1.67255263536185	0.856091356882464	6.37039155330968e-05	0.000385350065740082	29	33	13	231	144	181	1.03353833118422	0.93837623407976	0.510503099195123	3.28824773366545	2.53119740720789	2.16476305164136	Down_muscle_Up_muscle_wssv
XM_027356709.1	1.6876532026271	1.141256534872	8.44667942891897e-06	6.54750465166203e-05	34	30	25	231	150	323	1.2117345951815	0.853069303708873	0.981736729221391	3.28824773366545	2.63666396584155	3.86308544574673	Down_muscle_Up_muscle_wssv
XM_027356718.1	-2.15609631501201	5.4039897593462	4.86676877668924e-06	3.99220799818269e-05	1971	2532	1661	843	641	1945	70.2449672677273	71.9990492330289	65.2265882894692	11.9999690020778	11.2673440140296	23.2622327924996	Up_muscle_Down_muscle_wssv
XM_027356719.1	-2.21111333758868	5.28375691923173	4.28324764888718e-05	0.000275951324719872	1671	2571	1516	714	460	1943	59.5531914278906	73.1080393278504	59.5325152599851	10.1636748131478	8.08576949524744	23.2383127587799	Up_muscle_Down_muscle_wssv
XM_027356755.1	4.35654976729891	-0.250177178573979	9.71194648724951e-16	9.57597923642802e-14	4	0	2	103	83	120	0.142557011197823	0	0.0785389383377113	1.46618838340927	1.45895406109899	1.43520202318764	Down_muscle_Up_muscle_wssv
XM_027356780.1	2.60920904596538	0.31391030156914	8.61663260322663e-08	1.16383558175088e-06	16	9	4	127	121	176	0.570228044791292	0.255920791112662	0.157077876675423	1.80782451158231	2.12690893244552	2.10496296734187	Down_muscle_Up_muscle_wssv
XM_027356799.1	-2.31772517007375	11.5100678707418	5.76047460695651e-08	8.10550441663722e-07	144433	155205	127708	87506	47401	70638	5147.48419958379	4413.35404273785	5015.02536861622	1245.63379299623	833.203390965704	844.831670949404	Up_muscle_Down_muscle_wssv
XM_027356800.1	-1.9372743054676	10.9015542037151	5.440123808916e-06	4.40752841051042e-05	91604	96260	78920	71714	37274	58556	3264.69811344135	2737.2150391672	3099.14650680609	1020.83722065837	655.193417751854	700.330747248128	Up_muscle_Down_muscle_wssv
XM_027356810.1	-1.8463112792718	7.11769484593494	5.03520101318118e-05	0.000317436585613596	4342	7511	7222	4487	3974	3978	154.745635655237	213.580118005245	283.604106337475	63.8717211296835	69.8540173350289	47.5769470686702	Up_muscle_Down_muscle_wssv
XM_027356811.1	-2.04685208999653	7.36923504020863	3.26066932621606e-06	2.81033212906384e-05	6006	9143	8267	5094	4050	4146	214.049352313531	259.987088127008	324.640701618929	72.5122682047265	71.189927077722	49.5862299011329	Up_muscle_Down_muscle_wssv
XM_027356832.1	3.13930737949978	1.37524538535029	1.29646883542333e-10	3.53126594399835e-09	22	9	13	291	264	398	0.784063561588027	0.255920791112662	0.510503099195123	4.14233805409804	4.64052857988114	4.760086710239	Down_muscle_Up_muscle_wssv
XM_027356839.1	3.1014933866899	1.33154837878744	3.37677129832845e-09	6.51564872828152e-08	24	15	6	263	242	427	0.855342067186938	0.426534651854437	0.235616815013134	3.7437625712295	4.25381786489104	5.10692719917602	Down_muscle_Up_muscle_wssv
XM_027356878.1	1.544675115839	0.268664915844377	4.25075086212386e-05	0.000274295834427626	14	18	19	106	117	129	0.498949539192381	0.511841582225324	0.746119914208257	1.5088928994309	2.05659789335641	1.54284217492671	Down_muscle_Up_muscle_wssv
XM_027356905.1	-1.51180291329103	6.29847947557008	0.000253198105462617	0.00126920860186142	3177	3656	3372	3071	1803	3944	113.225906143871	103.960712478655	132.416650037381	43.7151895674745	31.6927008694155	47.1703064954337	Up_muscle_Down_muscle_wssv
