ID	logFC	logCPM	PValue	FDR	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	hep_1	hep_2	hep_3	hep_4	hep_5	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	Expression
XM_027364668.1	9.67187998729692	-0.143268648143037	6.54179751503299e-14	1.29403439895908e-12	0	0	0	0	0	345	53	192	159	95	0	0	0	0	0	3.07448497303556	0.698038051673646	1.82249860534058	1.6104074273559	1.07449601773015	Down_muscle_Up_hep
XM_027361221.1	6.11051672466463	5.36959119575812	6.59523839058106e-14	1.30302036732501e-12	54	13	16	14	32	4338	12302	3702	1714	13572	0.704850862892042	1.33383122293076	1.328828818708	1.2034691915286	1.35308820930746	38.6583067044298	162.023851163947	35.140051234223	17.3599894999246	153.505894238248	Down_muscle_Up_hep
XM_027378432.1	8.37053992265179	1.906667277829	6.84008720490107e-14	1.34975507222927e-12	0	0	2	0	0	283	1257	579	440	662	0	0	0.166103602338499	0	0	2.52196883295381	16.5553553010146	5.49597235673018	4.45647338387796	7.48754067091956	Down_muscle_Up_hep
XM_027362706.1	-10.3235452874958	7.06187537884045	7.09803343652419e-14	1.39895786276222e-12	24463	2255	3903	2520	5765	6	0	46	52	1	319.310493683852	231.368415977606	324.151179963582	216.624454475148	243.767297708047	0.0534693038788793	0	0.436640290862847	0.526674127185577	0.0113104843971595	Up_muscle_Down_hep
XM_027382215.1	-4.87222350121972	1.77417903887944	7.23366476928037e-14	1.4239635490133e-12	245	98	131	79	61	19	14	18	14	41	3.19793447052871	10.0550353728627	10.8797859531717	6.79100472362568	2.57932439899234	0.169319462283118	0.184387409876057	0.170859244250679	0.141796880396117	0.463729860283538	Up_muscle_Down_hep
XM_027367368.1	7.42311989755736	-0.0329110776180167	7.59705112188963e-14	1.49368864863271e-12	0	1	0	0	0	174	225	123	125	175	0	0.102602401763905	0	0	0	1.5506098124875	2.96336908729378	1.16753816904631	1.26604357496533	1.97933476950291	Down_muscle_Up_hep
XM_027378759.1	7.16827986100624	0.653910013465183	7.84782418437466e-14	1.54113069127937e-12	0	0	2	0	0	294	403	255	272	149	0	0	0.166103602338499	0	0	2.61999589006509	5.30772329857508	2.42050596021796	2.75491081912455	1.68526217517676	Down_muscle_Up_hep
XM_027352032.1	5.51249323997962	0.500611824679858	7.97402525056152e-14	1.56402473551424e-12	7	0	0	0	2	486	149	172	373	130	0.0913695563008203	0	0	0	0.0845680130817161	4.33101361418923	1.96240886225233	1.6326550006176	3.77787402769654	1.47036297163073	Down_muscle_Up_hep
XM_027351555.1	6.25890347541378	3.67045755714739	7.99114499288086e-14	1.56549418776196e-12	7	6	7	0	10	2897	2784	2072	3061	1028	0.0913695563008203	0.61561441058343	0.581362608184748	0	0.422840065408581	25.8167622228522	36.6667535067817	19.6677974493004	31.002875063751	11.6271779602799	Down_muscle_Up_hep
XM_027357694.1	7.62887713238406	3.12118269881838	8.29239899657715e-14	1.62255604914975e-12	1	2	4	0	0	1674	1990	2596	1155	721	0.01305279375726	0.20520480352781	0.332207204676999	0	0	14.9179357822073	26.2093532609539	24.6416998930424	11.6982426326796	8.15485925035197	Down_muscle_Up_hep
XM_027351980.1	5.57825783202927	6.04329880847462	8.30461639397695e-14	1.62299354045751e-12	75	33	51	44	30	6409	19266	10728	7022	14254	0.978959531794503	3.38587925820886	4.23564185963174	3.78233174480417	1.26852019622574	57.1141280932896	253.743417048009	101.832109573405	71.1212638672523	161.219644597111	Down_muscle_Up_hep
XM_027358518.1	9.74586354695287	-0.0754678392226712	8.38506512190166e-14	1.63674860602786e-12	0	0	0	0	0	203	248	201	72	90	0	0	0	0	0	1.80904478123542	3.26629126066159	1.90792822746592	0.729241099180029	1.01794359574435	Down_muscle_Up_hep
XM_027356206.1	4.87747152957732	3.44583488176727	8.42361830946247e-14	1.64230256249232e-12	13	10	10	5	28	1605	2834	1906	2324	996	0.169686318844381	1.02602401763905	0.830518011692497	0.429810425545929	1.18395218314403	14.3030387876002	37.3252799706248	18.0920955300997	23.5382821457554	11.2652424595708	Down_muscle_Up_hep
XM_027375237.1	6.43234788140674	2.11090598476568	8.87845408276422e-14	1.72890614833229e-12	10	0	4	0	0	1097	786	631	1101	410	0.1305279375726	0	0.332207204676999	0	0	9.77597105918844	10.3520360116129	5.98956572900992	11.1513118082946	4.63729860283538	Down_muscle_Up_hep
XM_027378757.1	6.22432702994654	0.695285673712593	9.07359869303758e-14	1.7647932386219e-12	0	0	2	0	2	352	398	257	239	170	0	0	0.166103602338499	0	0.0845680130817161	3.13686582756092	5.24187065219077	2.43949032069025	2.42067531533371	1.92278234751711	Down_muscle_Up_hep
XM_027361230.1	6.68881299645507	5.66322365537198	9.12163288128462e-14	1.77201613679436e-12	64	2	22	9	28	4938	14595	5315	2558	16667	0.835378800464643	0.20520480352781	1.82713962572349	0.773658765982672	1.18395218314403	44.0052370923177	192.22387479579	50.4509379551311	25.9083157180905	188.511843447457	Down_muscle_Up_hep
XM_027365290.1	3.6692175322062	6.50174009262312	9.20316450668429e-14	1.78572141860008e-12	1186	158	153	132	242	26262	15538	14569	14555	10171	15.4806133961104	16.211179478697	12.7069255788952	11.3469952344125	10.2327295828877	234.035143077855	204.64368390387	138.291573860453	147.418113868963	115.038936803509	Down_muscle_Up_hep
XM_027367240.1	-11.515771686412	6.46198001027057	9.4502744873463e-14	1.83148347037248e-12	53053	513	587	618	798	16	0	3	7	4	692.489867203917	52.6350321048832	48.7514072863496	53.1245685974768	33.7426372196047	0.142584810343678	0	0.0284765407084465	0.0708984401980584	0.0452419375886378	Up_muscle_Down_hep
XM_027383544.1	7.01919529666804	0.503670673979147	9.48460097279294e-14	1.83594775973349e-12	0	0	2	0	0	407	194	299	297	106	0	0	0.166103602338499	0	0	3.62700111311732	2.55508267971108	2.83816189060851	3.00811953411762	1.1989113460989	Down_muscle_Up_hep
XM_027361625.1	7.51708555857388	4.20272966513004	9.56189595605568e-14	1.8487090159984e-12	11	2	6	0	4	5253	5586	862	902	3942	0.14358073132986	0.20520480352781	0.498310807015498	0	0.169136026163432	46.8123755459589	73.5705765405469	8.18225936356031	9.13577043694981	44.5859294936026	Down_muscle_Up_hep
XM_027373338.1	-8.06042240578521	10.738847292715	9.63090284153081e-14	1.85983943234312e-12	88370	49493	64222	41215	45346	426	385	622	562	3829	1153.47538432907	5078.10067050095	5333.75277469156	3542.92733777509	1917.41056060175	3.79632057540043	5.07065377159158	5.90413610688458	5.69213191304412	43.3078447567236	Up_muscle_Down_hep
XM_027358163.1	-3.58816281448328	4.4581551219329	9.88521974583541e-14	1.90668651325366e-12	1849	396	610	459	1141	216	237	312	323	495	24.1346156571738	40.6305510985064	50.6615987132423	39.4565970651163	48.2460514631191	1.92489493963966	3.12141543861611	2.96156023367844	3.27145659771041	5.59868977659393	Up_muscle_Down_hep
XM_027368009.1	4.14905678327713	1.33671333224441	9.94387426259014e-14	1.91572743494924e-12	11	4	4	4	5	363	481	369	307	609	0.14358073132986	0.41040960705562	0.332207204676999	0.343848340436743	0.21142003270429	3.2348928846722	6.33502458217026	3.50261450713892	3.10940302011485	6.88808499787011	Down_muscle_Up_hep
XM_027372621.1	-4.25537097055344	2.07475648349613	1.00268521567746e-13	1.92942740910242e-12	341	68	212	68	129	70	20	31	34	50	4.45100267122567	6.97696331994554	17.6069818478809	5.84542178742463	5.45463684377069	0.623808545253592	0.263410585537225	0.294257587320614	0.344363852390569	0.565524219857973	Up_muscle_Down_hep
XM_027373312.1	-8.20558826110665	10.6953046253202	1.00511473788748e-13	1.93181626927309e-12	76057	48284	63343	40497	43436	452	322	517	434	3395	992.756334795927	4954.05436676839	5260.75024146379	3481.2065606667	1836.64810810871	4.02802089220891	4.24091042714932	4.90745718208895	4.39570329227962	38.3990945283564	Up_muscle_Down_hep
XM_027371448.1	7.49108015904744	4.52431373236224	1.00991541557892e-13	1.93875143533804e-12	0	4	6	0	10	5898	3810	4757	4996	2603	0	0.41040960705562	0.498310807015498	0	0.422840065408581	52.5603257129384	50.1797165448413	45.1543013833601	50.6012296042142	29.4411908858061	Down_muscle_Up_hep
XM_027371490.1	-14.2183731683353	13.494547182252	1.01830806466047e-13	1.95255768058718e-12	288583	394874	464530	284521	191325	65	2	279	273	2	3766.81438085137	40515.0207941202	38580.0531971516	24458.0184173506	8089.98755142967	0.579250792021193	0.0263410585537225	2.64831828588553	2.76503916772428	0.0226209687943189	Up_muscle_Down_hep
XM_027351488.1	7.81166452224253	2.52324222299271	1.07524061818802e-13	2.05929475285479e-12	0	2	2	0	0	1100	1882	587	549	935	0	0.20520480352781	0.166103602338499	0	0	9.80270571112788	24.7869360990529	5.57190979861937	5.56046338124772	10.5753029113441	Down_muscle_Up_hep
XM_027373444.1	3.17987952227123	3.16912910060046	1.12496105248961e-13	2.15198431923306e-12	137	13	22	12	65	1814	1481	1695	1812	915	1.78823274474463	1.33383122293076	1.82713962572349	1.03154502131023	2.74846042515577	16.1655528727145	19.5055538590315	16.0892455002723	18.3525676626974	10.3490932234009	Down_muscle_Up_hep
XM_027372200.1	13.5216041840969	3.59099228628783	1.13285591659965e-13	2.16454021197536e-12	0	0	0	0	0	4467	386	4806	2770	94	0	0	0	0	0	39.8078967378257	5.08382430086844	45.6194182149314	28.0555256212317	1.06318553333299	Down_muscle_Up_hep
XM_027353456.1	4.88412342431307	2.56020205268234	1.17881842876015e-13	2.24971686052114e-12	47	1	6	5	4	2568	1042	625	569	711	0.613481306591222	0.102602401763905	0.498310807015498	0.429810425545929	0.169136026163432	22.8848620601604	13.7236915064894	5.93261264759303	5.76303035324217	8.04175440638037	Down_muscle_Up_hep
XM_027375027.1	11.0617203248164	1.17276715733775	1.18754853254577e-13	2.26372088384458e-12	0	0	0	0	0	160	596	140	211	796	0	0	0	0	0	1.42584810343678	7.8496354490093	1.32890523306084	2.13708155454147	9.00314558013893	Down_muscle_Up_hep
XM_027358655.1	-4.86546731127614	6.2419862972676	1.19666838587669e-13	2.27843418669262e-12	9281	956	1986	1530	5113	298	501	294	250	931	121.14297886113	98.0878960862931	164.94087712213	131.521990217054	216.198125443407	2.65564209265101	6.59843516770748	2.79070098942776	2.53208714993066	10.5300609737555	Up_muscle_Down_hep
XM_027376550.1	9.32318195263699	2.21062291132923	1.20936904687737e-13	2.29992288914925e-12	2	0	0	0	0	2769	723	216	149	677	0.0261055875145201	0	0	0	0	24.6760837401028	9.52229266717068	2.05031093100815	1.50912394135867	7.65719793687695	Down_muscle_Up_hep
XR_003475620.1	10.6264307090962	3.45492624136539	1.2279292218636e-13	2.33249172283903e-12	2	0	0	0	0	832	4646	522	236	2905	0.0261055875145201	0	0	0	0	7.41441013787127	61.1902790202973	4.9549180832697	2.39029026953454	32.8569571737482	Down_muscle_Up_hep
XM_027354002.1	4.22815316798271	0.658106015611731	1.24643919232063e-13	2.36488929604823e-12	12	2	2	2	2	239	337	196	199	337	0.15663352508712	0.20520480352781	0.166103602338499	0.171924170218372	0.0845680130817161	2.12986060450869	4.43846836630224	1.86046732628517	2.0155413713448	3.81163324184274	Down_muscle_Up_hep
XM_027356141.1	10.9513026568412	1.0660998437617	1.24881404213154e-13	2.36663360431921e-12	0	0	0	0	0	197	873	254	267	157	0	0	0	0	0	1.75557547735654	11.4978720586999	2.41101377998181	2.70426907612594	1.77574605035403	Down_muscle_Up_hep
XM_027366968.1	4.521062998219	2.43762673078354	1.27578313755846e-13	2.41492826736909e-12	71	2	2	2	12	974	563	1434	1565	514	0.926748356765463	0.20520480352781	0.166103602338499	0.171924170218372	0.507408078490297	8.67985032967141	7.41500798287288	13.6117864586374	15.8508655585659	5.81358898013996	Down_muscle_Up_hep
XM_027382395.1	9.98507355436586	0.147073101842697	1.28251100188631e-13	2.42484056868271e-12	0	0	0	0	0	92	355	176	124	167	0	0	0	0	0	0.81986265947615	4.67553789328574	1.6706237215622	1.25591522636561	1.88885089432563	Down_muscle_Up_hep
XM_027360558.1	-5.01228027527607	4.13565030455785	1.28420652595558e-13	2.42522626156072e-12	1446	578	626	341	271	50	62	105	101	177	18.874339772998	59.3041882195371	51.9904275319503	29.3130710222324	11.4589657725725	0.445577532323995	0.816572815165397	0.996678924795629	1.02296320857199	2.00195573829722	Up_muscle_Down_hep
XM_027361534.1	-4.01625503682022	6.5951072915053	1.30434061529248e-13	2.46039192629417e-12	19378	2015	2220	1887	2468	1041	793	926	828	1713	252.937037428185	206.743839554268	184.374998595734	162.210454601034	104.356928142838	9.27692422298557	10.444229716551	8.78975889867383	8.38627264057033	19.3748597723342	Up_muscle_Down_hep
XM_027357984.1	3.82429034003698	2.76521189379849	1.30980998598474e-13	2.46784592956105e-12	55	5	12	7	36	1992	805	1854	1090	517	0.717903656649302	0.513012008819525	0.996621614030997	0.601734595764301	1.52222423547089	17.7518088877879	10.6022760678733	17.59850215782	11.0398999736977	5.84752043333144	Down_muscle_Up_hep
XM_027380390.1	7.65739790680547	1.86175236954331	1.31279250185147e-13	2.47060255556769e-12	0	2	1	0	0	509	1175	465	333	659	0	0.20520480352781	0.0830518011692497	0	0	4.53597927905826	15.475371900312	4.41386380980921	3.37274008370763	7.45360921772808	Down_muscle_Up_hep
XM_027378431.1	8.56650669331311	2.1180926703241	1.34068417202631e-13	2.5201762586298e-12	0	0	2	0	0	244	1411	682	528	871	0	0	0.166103602338499	0	0	2.17441835774109	18.5836168096512	6.47366692105351	5.34776806065355	9.85143190992589	Down_muscle_Up_hep
XM_027353465.1	4.64153341293753	2.45934429620111	1.41409085469597e-13	2.65509437613817e-12	50	2	6	2	10	2347	1006	484	536	711	0.652639687863002	0.20520480352781	0.498310807015498	0.171924170218372	0.422840065408581	20.9154093672883	13.2495524525224	4.59421523429604	5.42879484945133	8.04175440638037	Down_muscle_Up_hep
XM_027362859.1	7.36717926854177	1.58894958162366	1.45378944502735e-13	2.72648401108935e-12	2	2	0	0	0	894	786	250	255	510	0.0261055875145201	0.20520480352781	0	0	0	7.96692627795302	10.3520360116129	2.37304505903721	2.58272889292927	5.76834704255132	Down_muscle_Up_hep
XM_027354134.1	-15.4919495792048	14.1781850260196	1.46911503156552e-13	2.75205189092804e-12	595170	574208	738686	593566	149414	101	0	145	170	1	7768.63126050846	58915.1199120483	61349.2027985084	51024.171009919	6317.82255329577	0.900066615294469	0	1.37636613424158	1.72181926195285	0.0113104843971595	Up_muscle_Down_hep
XM_027373806.1	-4.51618871036017	4.88310343006952	1.49026954298431e-13	2.78846752231587e-12	4163	830	800	766	267	364	183	234	240	181	54.3387804114735	85.1599934640411	66.4414409353998	65.8469571936363	11.2898297464091	3.24380443531868	2.41020685766561	2.22117017525883	2.43080366393343	2.04719767588586	Up_muscle_Down_hep
XM_027350629.1	6.96669288213095	0.0382019068087305	1.51165609254682e-13	2.82523311089786e-12	2	0	0	0	0	348	64	254	227	71	0.0261055875145201	0	0	0	0	3.101219624975	0.84291387371912	2.41101377998181	2.29913513213704	0.803044392198321	Down_muscle_Up_hep
XM_027366958.1	4.89836756603755	2.08018605583307	1.52821314645239e-13	2.85289848005923e-12	13	4	7	0	6	952	605	1030	883	433	0.169686318844381	0.41040960705562	0.581362608184748	0	0.253704039245148	8.48379621544886	7.96817021250105	9.77694564323331	8.94333181355508	4.89743974397005	Down_muscle_Up_hep
XM_027364347.1	8.65905251899533	3.19953276698094	1.54143686631492e-13	2.87099237643534e-12	0	0	2	0	2	2230	452	3793	2543	280	0	0	0.166103602338499	0	0.0845680130817161	19.8727579416502	5.95307923314128	36.0038396357126	25.7563904890946	3.16693563120465	Down_muscle_Up_hep
XM_027371447.1	7.74464399709953	4.51003684113369	1.53979893250534e-13	2.87099237643534e-12	1	4	8	0	2	5788	3936	4598	4956	2526	0.01305279375726	0.41040960705562	0.664414409353998	0	0.0845680130817161	51.5800551418256	51.8392032337259	43.6450447258124	50.1960956602253	28.5702835872248	Down_muscle_Up_hep
XM_027369068.1	6.28375162809194	5.5982985107032	1.60870557490835e-13	2.99285499405146e-12	39	16	40	2	14	8149	7793	12203	12053	5677	0.509058956533142	1.64163842822248	3.32207204676999	0.171924170218372	0.591976091572013	72.6202262181646	102.63793465458	115.833075421724	122.076985672457	64.2096199226742	Down_muscle_Up_hep
XM_027356418.1	4.79991729964265	2.8880203176621	1.66118693216473e-13	3.08695994479982e-12	23	10	10	2	8	1959	1932	1208	749	761	0.300214256416981	1.02602401763905	0.830518011692497	0.171924170218372	0.338272052326865	17.4577277164541	25.4454625628959	11.4665537252678	7.58613310119225	8.60727862623835	Down_muscle_Up_hep
XM_027383389.1	6.81139811856712	3.15109812127005	1.6803468124799e-13	3.11899990535653e-12	7	0	7	0	3	2594	1232	2286	1946	569	0.0913695563008203	0	0.581362608184748	0	0.126852019622574	23.1165623769688	16.226092069093	21.6991240198363	19.7097663750602	6.43566562198373	Down_muscle_Up_hep
XM_027364086.1	7.14300418309281	1.78807801504189	1.68908559416194e-13	3.12783665514264e-12	2	2	1	0	0	1484	190	791	722	251	0.0261055875145201	0.20520480352781	0.0830518011692497	0	0	13.2247411593762	2.50240056260364	7.50831456679374	7.31266768899974	2.83893158368702	Down_muscle_Up_hep
XM_027381008.1	10.712377790818	4.36735208405887	1.69087848700515e-13	3.12783665514264e-12	0	0	2	0	0	955	8679	1806	4912	1387	0	0	0.166103602338499	0	0	8.5105308673883	114.307023593879	17.1428775064848	49.7504483218375	15.6876418588602	Down_muscle_Up_hep
XM_027381080.1	3.81756353289738	1.77155356290266	1.6884281646282e-13	3.12783665514264e-12	23	4	4	2	22	657	512	718	727	393	0.300214256416981	0.41040960705562	0.332207204676999	0.171924170218372	0.930248143898878	5.85488877473729	6.74331098975296	6.81538540955487	7.36330943199835	4.44502036808367	Down_muscle_Up_hep
XM_027373750.1	3.74571840748448	5.4248368378445	1.72094737616484e-13	3.17984140186822e-12	351	69	86	88	83	12236	8239	7142	5878	4778	4.58153060879827	7.07956572170944	7.14245490055548	7.56466348960835	3.50957254289122	109.041733710328	108.51199071206	67.7931512465751	59.5344330691696	54.0414944496279	Down_muscle_Up_hep
XM_027373415.1	6.79480716694953	0.28146475891138	1.738611933033e-13	3.20883428276011e-12	0	1	1	0	0	402	160	210	240	96	0	0.102602401763905	0.0830518011692497	0	0	3.58244335988492	2.1072846842978	1.99335784959126	2.43080366393343	1.08580650212731	Down_muscle_Up_hep
XM_027374645.1	5.32513144925134	4.4466475875425	1.76513873969753e-13	3.2540993092383e-12	76	18	18	6	12	6670	5199	4305	3382	782	0.992012325551763	1.84684323175029	1.4949324210465	0.515772510655115	0.507408078490297	59.4400428120209	68.4735817104016	40.8638359166208	34.2540749642619	8.8447987985787	Down_muscle_Up_hep
XM_027382392.1	9.81854260378944	-0.00835836331702087	1.78104648052116e-13	3.27599725942014e-12	0	0	0	0	0	80	304	186	124	128	0	0	0	0	0	0.712924051718391	4.00384090016582	1.76554552392369	1.25591522636561	1.44774200283641	Down_muscle_Up_hep
XM_027382823.1	6.46212912223634	1.45676954239276	1.77997781148086e-13	3.27599725942014e-12	2	3	1	0	0	482	592	478	273	605	0.0261055875145201	0.307807205291715	0.0830518011692497	0	0	4.29536741160331	7.79695333190186	4.53726215287915	2.76503916772428	6.84284306028147	Down_muscle_Up_hep
XM_027351928.1	5.68206905923671	1.33693629251053	1.81407806612044e-13	3.33298410792299e-12	3	0	4	0	3	554	291	664	560	284	0.0391583812717801	0	0.332207204676999	0	0.126852019622574	4.93699905814986	3.83262401956662	6.30280767680283	5.67187521584467	3.21217756879329	Down_muscle_Up_hep
XM_027363947.1	8.94103158203818	-0.808730044843622	1.81820913890267e-13	3.33680367929543e-12	0	0	0	0	0	79	76	111	61	143	0	0	0	0	0	0.704012501071911	1.00096022504145	1.05363200621252	0.61782926458308	1.6173992687938	Down_muscle_Up_hep
XM_027377028.1	9.50483535156845	-0.29797613080845	1.83968432879796e-13	3.37240892742445e-12	0	0	0	0	0	132	191	156	166	47	0	0	0	0	0	1.17632468533535	2.5155710918805	1.48078011683922	1.68130586755396	0.531592766666494	Down_muscle_Up_hep
XM_027355331.1	9.6433189609919	-0.170504009698758	1.86536727181489e-13	3.41563872068807e-12	0	0	0	0	0	137	238	186	136	56	0	0	0	0	0	1.22088243856775	3.13458596789298	1.76554552392369	1.37745540956228	0.63338712624093	Down_muscle_Up_hep
XM_027364232.1	6.30830203500887	4.03781269490446	1.87171885505485e-13	3.42341378888548e-12	18	6	8	0	13	1156	3025	2490	2738	5291	0.234950287630681	0.61561441058343	0.664414409353998	0	0.549692085031155	10.3017525473308	39.8408510625053	23.6355287880106	27.7314184660406	59.8437729453707	Down_muscle_Up_hep
XM_027354162.1	5.05027136941206	2.75690567705217	1.91806578726497e-13	3.50424153943015e-12	58	4	6	0	4	1508	1215	1494	1201	809	0.757062037921082	0.41040960705562	0.498310807015498	0	0.169136026163432	13.4386183748917	16.0021930713864	14.1813172728064	12.1641466682669	9.150181877302	Down_muscle_Up_hep
XM_027353925.1	-5.19049096027994	3.54473711323705	1.94772316707591e-13	3.55284982443243e-12	2030	228	204	52	1000	65	76	67	20	61	26.4971713272379	23.3933476021703	16.9425674385269	4.47002842567766	42.2840065408581	0.579250792021193	1.00096022504145	0.635976075821973	0.202566971994453	0.689939548226727	Up_muscle_Down_hep
XM_027374917.1	-3.30056612102044	5.41940597852972	1.94904184710561e-13	3.55284982443243e-12	3683	762	1283	966	1724	995	491	740	859	740	48.0734394079887	78.1830301440956	106.555460900147	83.0393742154735	72.8976272764393	8.86699289324749	6.46672987493887	7.02421337475015	8.70025144716174	8.369758453898	Up_muscle_Down_hep
XM_027378143.1	6.12733900383778	-0.689583473236591	2.01223213817246e-13	3.6639299626746e-12	2	0	0	0	0	77	138	106	96	86	0.0261055875145201	0	0	0	0	0.686189399778952	1.81753304020685	1.00617110503178	0.972321465573372	0.972701658155713	Down_muscle_Up_hep
XM_027368383.1	5.86420896343704	0.497539308720142	2.03352666512891e-13	3.69856192114049e-12	8	0	0	0	0	561	219	162	148	203	0.10442235005808	0	0	0	0	4.99937991267522	2.88434591163261	1.53773319825611	1.49899559275895	2.29602833262337	Down_muscle_Up_hep
XR_003476135.1	6.79077947892141	3.93667609516272	2.0833601408621e-13	3.78496490395729e-12	10	4	10	0	2	1814	3932	3426	3214	1575	0.1305279375726	0.41040960705562	0.830518011692497	0	0.0845680130817161	16.1655528727145	51.7865211166184	32.520209489046	32.5525123995085	17.8140129255261	Down_muscle_Up_hep
XM_027353472.1	8.60155649419371	4.17124759127375	2.09289288236186e-13	3.79380582689005e-12	16	0	2	0	0	2091	6450	1371	1106	4523	0.208844700116161	0	0.166103602338499	0	0	18.6340524017895	84.949913835755	13.0137791037601	11.2019535512932	51.1573209283522	Down_muscle_Up_hep
XM_027367644.1	-4.30311547629481	3.7741105580342	2.09207656966569e-13	3.79380582689005e-12	1444	209	318	371	752	71	130	90	57	250	18.8482341854835	21.4439019686561	26.4104727718214	31.8919335755079	31.7975729187253	0.632720095900072	1.71216880599196	0.854296221253396	0.57731587018419	2.82762109928986	Up_muscle_Down_hep
XM_027365741.1	-10.6213206553769	10.2257312916509	2.13506283453928e-13	3.86593782735063e-12	50741	34161	41049	38716	25132	25	42	31	34	546	662.311808037132	3505.00064665676	3409.19338619653	3328.10808708724	1062.68165238485	0.222788766161997	0.553162229628172	0.294257587320614	0.344363852390569	6.17552448084906	Up_muscle_Down_hep
XM_027365359.1	9.02707095039557	-0.731694910338422	2.14275179735678e-13	3.87554440767755e-12	0	0	0	0	0	156	108	58	83	97	0	0	0	0	0	1.39020190085086	1.42241716190101	0.550546453696633	0.840652933776978	1.09711698652447	Down_muscle_Up_hep
XM_027373404.1	11.8305659091846	1.9207832931971	2.14675011712936e-13	3.87846187828039e-12	0	0	0	0	0	200	1487	288	218	950	0	0	0	0	0	1.78231012929598	19.5845770346927	2.73374790801087	2.20797999473953	10.7449601773015	Down_muscle_Up_hep
XM_027365860.1	-4.88258513005628	8.47200452898653	2.18350532873539e-13	3.94048797394421e-12	40236	7186	10943	7581	14465	1616	1269	1633	1357	4957	525.192209617115	737.300859075421	908.8358601951	651.678567212737	611.638154613512	14.4010658447115	16.7134016523369	15.5007303256311	13.7441690498236	56.0660711567194	Up_muscle_Down_hep
XM_027375106.1	7.7772447773661	3.50479587048831	2.1884334200952e-13	3.94500303888558e-12	15	0	3	0	0	1148	2176	2269	4446	598	0.195791906358901	0	0.249155403507749	0	0	10.2304601421589	28.6590717064501	21.5377569558217	45.0306378743668	6.76366966950136	Down_muscle_Up_hep
XM_027366219.1	6.26924540116087	0.915048396259856	2.23292639859647e-13	4.0207511894993e-12	4	2	0	0	0	532	425	222	187	307	0.0522111750290402	0.20520480352781	0	0	0	4.7409449439273	5.59747494266603	2.10726401242504	1.89400118814813	3.47231870992795	Down_muscle_Up_hep
XM_027380152.1	-9.35482226046183	4.98798438795332	2.32059546497312e-13	4.17399140049369e-12	593	1019	1319	691	856	0	12	10	0	20	7.7403066980552	104.551847397419	109.54532574224	59.3998008104474	36.1951095989745	0	0.158046351322335	0.0949218023614885	0	0.226209687943189	Up_muscle_Down_hep
XM_027362044.1	8.23124698308353	1.18278938509235	2.32366866363556e-13	4.17490082549328e-12	2	0	0	0	0	129	776	566	378	115	0.0261055875145201	0	0	0	0	1.14959003339591	10.2203307188443	5.37257401366025	3.82851577069515	1.30070570567334	Down_muscle_Up_hep
XM_027382139.1	6.49378131077087	-0.380754496325684	2.41366497986448e-13	4.33180933472368e-12	2	0	0	0	0	135	211	105	83	97	0.0261055875145201	0	0	0	0	1.20305933727479	2.77898167741772	0.996678924795629	0.840652933776978	1.09711698652447	Down_muscle_Up_hep
XM_027362647.1	-6.51840646876752	2.0712263755553	2.45865000564375e-13	4.40282478984222e-12	233	164	93	142	55	0	11	15	4	11	3.04130094544159	16.8267938892804	7.72381750874023	12.2066160855044	2.32562035974719	0	0.144875822045474	0.142382703542233	0.0405133943988905	0.124415328368754	Up_muscle_Down_hep
XM_027368839.1	7.26441806171738	2.30648916850781	2.45629618885914e-13	4.40282478984222e-12	2	4	0	0	0	1225	951	869	1051	519	0.0261055875145201	0.41040960705562	0	0	0	10.9166495419379	12.525173342295	8.24870462521335	10.6448943783085	5.87014140212576	Down_muscle_Up_hep
XM_027369757.1	-4.66977675081848	2.83285685243487	2.46516220455392e-13	4.40963008207334e-12	275	162	293	72	429	48	38	57	36	76	3.58951828324651	16.6215890857526	24.3341777425902	6.18927012786138	18.1398388060281	0.427754431031035	0.500480112520727	0.541054273460484	0.364620549590015	0.859596814184119	Up_muscle_Down_hep
XM_027352702.1	5.64748321893931	1.67990530778111	2.47964792932136e-13	4.42952027029578e-12	5	2	4	0	2	373	926	606	514	361	0.0652639687863002	0.20520480352781	0.332207204676999	0	0.0845680130817161	3.324008391137	12.1959101103735	5.7522612231062	5.20597118025743	4.08308486737456	Down_muscle_Up_hep
XM_027361232.1	8.05695236269998	1.31281870050237	2.48172999153718e-13	4.42952027029578e-12	1	1	0	0	0	870	662	291	104	321	0.01305279375726	0.102602401763905	0	0	0	7.75304906243751	8.71889038128214	2.76222444871931	1.05334825437115	3.63066549148819	Down_muscle_Up_hep
XR_003477590.1	-15.6656297497305	15.2686589925338	2.5624910640289e-13	4.56865183126206e-12	1990886	1026101	1401856	1087586	1266674	250	0	262	283	0	25986.6243522164	105280.427052345	116426.66577992	93491.1602955589	53560.0517011349	2.22788766161997	0	2.486951221871	2.8663226537215	0	Up_muscle_Down_hep
XM_027364564.1	8.9548550399886	-0.796400221094322	2.58644828867803e-13	4.60631425782089e-12	0	0	0	0	0	133	88	61	64	130	0	0	0	0	0	1.18523623598183	1.15900657636379	0.57902299440508	0.648214310382248	1.47036297163073	Down_muscle_Up_hep
