Contig	lncRNA_ID	lncRNA_strand	mRNA_ID	mRNA_strand	DE_status	mRNA_Position	distance_Kb	product
NW_020868751.1	XR_003475503.1	+	XM_027354163.1	+	not DE	2_U	40.168	nuclear pore complex protein DDB_G0274915-like
NW_020868751.1	XR_003475503.1	+	XM_027354166.1	-	not DE	3_U	48.164	uncharacterized LOC113803389
NW_020868751.1	XR_003475503.1	+	XM_027354165.1	-	not DE	4_U	52.265	vegetative cell wall protein gp1-like
NW_020868751.1	XR_003475503.1	+	XM_027354172.1	-	not DE	5_U	53.979	uncharacterized LOC113803394
NW_020868751.1	XR_003475503.1	+	XM_027354169.1	+	not DE	1_D	29.531	prominin-1-A-like
NW_020868751.1	XR_003475503.1	+	XM_027354173.1	-	not DE	2_D	70.681	ras-like protein family member 10B
NW_020868751.1	XR_003475503.1	+	XM_027354170.1	+	not DE	3_D	211.250	mucin-5AC-like
NW_020868751.1	XR_003475503.1	+	XM_027354164.1	-	not DE	4_D	222.579	regulator of chromosome condensation-like
NW_020868731.1	XR_003475491.1	+	XM_027353948.1	+	not DE	1_D	8.130	sodium- and chloride-dependent GABA transporter 2-like
NW_020868731.1	XR_003475491.1	+	XM_027353946.1	+	not DE	2_D	36.529	uncharacterized LOC113803225
NW_020868731.1	XR_003475491.1	+	XM_027353947.1	-	not DE	3_D	49.184	vegetative cell wall protein gp1-like
NW_020868731.1	XR_003475491.1	+	XM_027353949.1	-	not DE	4_D	55.528	sodium-dependent proline transporter-like
NW_020871785.1	XR_003477689.1	-	XM_027379600.1	+	not DE	1_U	171.915	uncharacterized LOC113826721
NW_020871785.1	XR_003477689.1	-	XM_027379594.1	+	not DE	2_U	176.579	uncharacterized LOC113826710
NW_020871785.1	XR_003477689.1	-	XM_027379601.1	+	not DE	3_U	215.719	vitellogenin-like
NW_020871785.1	XR_003477689.1	-	XM_027379593.1	-	DE	4_U	234.568	extensin-like
NW_020871785.1	XR_003477689.1	-	XM_027379602.1	-	not DE	5_U	353.095	protein odd-skipped-related 1-like
NW_020871785.1	XR_003477689.1	-	XM_027379595.1	-	not DE	1_D	35.539	BDNF/NT-3 growth factors receptor-like
NW_020871785.1	XR_003477689.1	-	XM_027379596.1	+	not DE	2_D	63.338	filaggrin-2-like
NW_020871785.1	XR_003477689.1	-	XM_027379597.1	+	not DE	3_D	90.177	vitellogenin-like
NW_020871785.1	XR_003477689.1	-	XM_027379599.1	+	not DE	4_D	161.750	vitellogenin-like
NW_020869770.1	XR_003476320.1	+	XM_027364391.1	-	not DE	1_U	59.652	profilin-like
NW_020869770.1	XR_003476320.1	+	XM_027364392.1	-	not DE	2_U	89.421	profilin-like
NW_020869770.1	XR_003476320.1	+	XM_027364413.1	+	not DE	3_U	90.069	uncharacterized LOC113812510
NW_020869770.1	XR_003476320.1	+	XM_027364385.1	+	not DE	4_U	174.189	cytoplasmic protein NCK2-like
NW_020869770.1	XR_003476320.1	+	XM_027364412.1	-	not DE	5_U	299.222	mucin-6-like
NW_020869770.1	XR_003476320.1	+	XM_027364395.1	+	not DE	1_D	0.146	eukaryotic initiation factor 4A-II-like%2C transcript variant X3
NW_020869770.1	XR_003476320.1	+	XM_027364397.1	+	not DE	2_D	80.939	potassium channel subfamily K member 1-like%2C transcript variant X2
NW_020869770.1	XR_003476320.1	+	XM_027364404.1	-	not DE	3_D	105.949	28S ribosomal protein S28%2C mitochondrial-like
NW_020869770.1	XR_003476320.1	+	XM_027364401.1	+	not DE	4_D	110.778	HD domain-containing protein 2-like%2C transcript variant X1
NW_020869770.1	XR_003476320.1	+	XM_027364406.1	+	not DE	5_D	123.340	perlucin-like protein
NW_020872405.1	XR_003477825.1	+	XM_027381501.1	-	not DE	1_U	2.473	innexin inx1-like
NW_020872405.1	XR_003477825.1	+	XM_027381502.1	+	not DE	2_U	26.386	probable cytosolic iron-sulfur protein assembly protein CIAO1
NW_020872405.1	XR_003477825.1	+	XM_027381500.1	+	not DE	3_U	7.385	NIF3-like protein 1
NW_020872405.1	XR_003477825.1	+	XM_027381499.1	-	not DE	4_U	44.259	thioredoxin domain-containing protein 6-like
NW_020872405.1	XR_003477825.1	+	XM_027381497.1	+	not DE	5_U	111.303	PX domain-containing protein kinase-like protein%2C transcript variant X3
NW_020872405.1	XR_003477825.1	+	XM_027381506.1	-	not DE	1_D	Overlap: 342 bases	histone H3.v1-like%2C transcript variant X2
NW_020872405.1	XR_003477825.1	+	XM_027381503.1	+	DE	2_D	3.659	60S ribosomal protein L44-like%2C transcript variant X1
NW_020868429.1	XR_003476099.1	+	XM_027361700.1	+	DE	1_U	6.527	uncharacterized LOC113810010
NW_020868429.1	XR_003476099.1	+	XM_027361690.1	+	DE	2_U	10.709	uncharacterized LOC113809999
NW_020868429.1	XR_003476099.1	+	XM_027361679.1	+	DE	3_U	15.742	uncharacterized LOC113809992
NW_020868429.1	XR_003476099.1	+	XM_027361841.1	+	not DE	4_U	23.247	bestrophin-2-like
NW_020868429.1	XR_003476099.1	+	XM_027361667.1	+	not DE	5_U	39.755	uncharacterized LOC113809982
NW_020868429.1	XR_003476099.1	+	XM_027361709.1	+	DE	1_D	0.099	uncharacterized LOC113810020
NW_020868429.1	XR_003476099.1	+	XM_027361791.1	+	DE	2_D	55.883	uncharacterized LOC113810105
NW_020868429.1	XR_003476099.1	+	XM_027361755.1	+	not DE	3_D	58.646	uncharacterized LOC113810064
NW_020868429.1	XR_003476099.1	+	XM_027361743.1	+	not DE	4_D	61.173	uncharacterized LOC113810055
NW_020868429.1	XR_003476099.1	+	XM_027361724.1	+	DE	5_D	64.075	uncharacterized LOC113810037%2C transcript variant X1
NW_020870403.1	XR_003476901.1	-	XM_027370695.1	-	not DE	1_U	151.430	RNA-binding protein 28-like
NW_020870403.1	XR_003476901.1	-	XM_027370693.1	+	not DE	2_U	280.977	cGMP-dependent protein kinase%2C isozyme 1-like
NW_020870403.1	XR_003476901.1	-	XM_027370692.1	-	not DE	3_U	296.506	uncharacterized LOC113818495
NW_020870403.1	XR_003476901.1	-	XM_027370694.1	+	not DE	4_U	288.561	cGMP-dependent protein kinase%2C isozyme 1-like
NW_020870403.1	XR_003476901.1	-	XM_027370702.1	+	not DE	5_U	316.472	translation initiation factor IF-2-like
NW_020870403.1	XR_003476901.1	-	XM_027370703.1	-	not DE	1_D	167.278	mucin-2-like
NW_020868760.1	XR_003475506.1	+	XM_027354231.1	-	not DE	1_U	14.855	uncharacterized LOC113803449%2C transcript variant X2
NW_020868760.1	XR_003475506.1	+	XM_027354234.1	-	not DE	1_D	148.258	calcium uptake protein 1 homolog%2C mitochondrial-like%2C transcript variant X3
NW_020868760.1	XR_003475506.1	+	XM_027354237.1	+	not DE	2_D	172.006	adenosine deaminase-like protein
NW_020868760.1	XR_003475506.1	+	XM_027354239.1	+	not DE	3_D	542.022	alpha carbonic anhydrase 8-like
NW_020868760.1	XR_003475506.1	+	XM_027354238.1	+	not DE	4_D	682.973	GTPase-activating protein skywalker-like
NW_020870511.1	XR_003477009.1	-	XM_027371582.1	-	not DE	1_U	33.620	heme-binding protein 2-like
NW_020870511.1	XR_003477009.1	-	XM_027371585.1	-	not DE	2_U	49.105	uncharacterized LOC113819344
NW_020870511.1	XR_003477009.1	-	XM_027371581.1	-	not DE	3_U	56.897	transmembrane 9 superfamily member 1-like
NW_020870511.1	XR_003477009.1	-	XM_027371586.1	+	not DE	4_U	77.476	uncharacterized LOC113819345
NW_020870511.1	XR_003477009.1	-	XM_027371577.1	-	not DE	5_U	98.433	E3 ubiquitin-protein ligase RNF34-like%2C transcript variant X2
NW_020870511.1	XR_003477009.1	-	XM_027371583.1	+	not DE	1_D	15.790	golgin subfamily A member 7-like%2C transcript variant X1
NW_020870511.1	XR_003477009.1	-	XM_027371570.1	+	not DE	2_D	361.040	uncharacterized LOC113819333
NW_020869550.1	XR_003476155.1	-	XM_027362368.1	+	not DE	1_U	7.803	retinol dehydrogenase 12-like
NW_020869550.1	XR_003476155.1	-	XM_027362386.1	+	not DE	2_U	22.659	retinol dehydrogenase 12-like%2C transcript variant X1
NW_020869550.1	XR_003476155.1	-	XM_027362384.1	+	not DE	3_U	33.968	estrogen sulfotransferase-like
NW_020869550.1	XR_003476155.1	-	XM_027362383.1	-	not DE	4_U	42.291	peregrin-like%2C transcript variant X11
NW_020869550.1	XR_003476155.1	-	XM_027362371.1	-	not DE	5_U	68.251	formimidoyltransferase-cyclodeaminase-like
NW_020869550.1	XR_003476155.1	-	XM_027362388.1	+	not DE	1_D	0.329	transcription initiation factor TFIID subunit 5-like
NW_020869550.1	XR_003476155.1	-	XM_027362389.1	-	not DE	2_D	23.522	ras-related protein Rab-5B-like
NW_020870645.1	XR_003477123.1	-	XM_027372850.1	+	not DE	1_U	6.009	mitochondrial import inner membrane translocase subunit Tim9-like%2C transcript variant X1
NW_020870645.1	XR_003477123.1	-	XM_027372854.1	-	not DE	2_U	12.202	succinate dehydrogenase assembly factor 3%2C mitochondrial-like
NW_020870645.1	XR_003477123.1	-	XM_027372848.1	+	not DE	3_U	20.022	pyruvate dehydrogenase (acetyl-transferring) kinase%2C mitochondrial-like%2C transcript variant X2
NW_020870645.1	XR_003477123.1	-	XM_027372845.1	-	not DE	4_U	69.167	rap1 GTPase-GDP dissociation stimulator 1-like%2C transcript variant X1
NW_020870645.1	XR_003477123.1	-	XM_027372802.1	+	not DE	5_U	108.088	beta-galactoside alpha-2%2C6-sialyltransferase 1-like
NW_020870645.1	XR_003477123.1	-	XM_027372849.1	-	not DE	1_D	5.130	NF-X1-type zinc finger protein NFXL1-like
NW_020870645.1	XR_003477123.1	-	XM_027372856.1	+	not DE	2_D	294.584	neuroligin-4%2C X-linked-like
NW_020868801.1	XR_003475547.1	-	XM_027354603.1	-	not DE	1_U	5.279	carbohydrate sulfotransferase 10-like
NW_020868801.1	XR_003475547.1	-	XM_027354608.1	-	not DE	2_U	418.644	serine/threonine-protein phosphatase with EF-hands 2-like
NW_020868801.1	XR_003475547.1	-	XM_027354607.1	-	not DE	3_U	442.528	uncharacterized LOC113803784
NW_020868801.1	XR_003475547.1	-	XM_027354605.1	+	not DE	1_D	7.856	WD repeat-containing protein 6-like%2C transcript variant X2
NW_020868801.1	XR_003475547.1	-	XM_027354606.1	-	not DE	2_D	17.830	DNA polymerase epsilon subunit 4-like
NW_020870174.1	XR_003476703.1	+	XM_027368407.1	-	not DE	1_D	12.512	rRNA methyltransferase 1%2C mitochondrial-like%2C transcript variant X1
NW_020870174.1	XR_003476703.1	+	XM_027368421.1	-	DE	2_D	81.748	arrestin domain-containing protein 17-like%2C transcript variant X3
NW_020870174.1	XR_003476703.1	+	XM_027368411.1	-	DE	3_D	117.503	arrestin domain-containing protein 3-like%2C transcript variant X3
NW_020870174.1	XR_003476703.1	+	XM_027368422.1	+	not DE	4_D	146.956	ctenidin-3-like
NW_020872656.1	XR_003477976.1	-	XM_027383786.1	-	DE	1_U	11.306	uncharacterized LOC113830582
NW_020872656.1	XR_003477976.1	-	XM_027383784.1	-	DE	2_U	Overlap: 1152 bases	uncharacterized LOC113830581
NW_020872656.1	XR_003477976.1	-	XM_027383783.1	-	not DE	3_U	23.512	uncharacterized LOC113830580
NW_020868767.1	XR_003475516.1	-	XM_027354318.1	+	not DE	1_D	95.857	zinc finger FYVE domain-containing protein 21-like
NW_020868767.1	XR_003475516.1	-	XM_027354287.1	-	not DE	2_D	134.825	ATP-dependent RNA helicase has1-like%2C transcript variant X2
NW_020868767.1	XR_003475516.1	-	XM_027354288.1	+	not DE	3_D	146.389	ATP-dependent RNA helicase HAS1-like%2C transcript variant X1
NW_020868767.1	XR_003475516.1	-	XM_027354296.1	+	not DE	4_D	181.720	uncharacterized LOC113803507%2C transcript variant X8
NW_020868767.1	XR_003475516.1	-	XM_027354290.1	+	not DE	5_D	189.684	endochitinase-like
NW_020869195.1	XR_003475891.1	+	XM_027358794.1	+	not DE	1_U	1.333	uncharacterized LOC113807522
NW_020869195.1	XR_003475891.1	+	XM_027358791.1	+	not DE	2_U	203.593	histidine-rich protein PFHRP-II-like
NW_020869195.1	XR_003475891.1	+	XM_027358785.1	-	DE	3_U	214.113	myb-like protein Q
NW_020869195.1	XR_003475891.1	+	XM_027358790.1	-	not DE	4_U	433.644	protein bric-a-brac 1-like
NW_020869195.1	XR_003475891.1	+	XM_027358784.1	-	DE	5_U	436.290	transcription factor SPT20 homolog
NW_020869195.1	XR_003475891.1	+	XM_027358787.1	-	not DE	1_D	13.517	carboxypeptidase B-like
NW_020868455.1	XR_003476367.1	+	XM_027365081.1	+	not DE	1_D	31.863	actin%2C muscle-like
NW_020868455.1	XR_003476367.1	+	XM_027365068.1	+	not DE	2_D	38.053	actin%2C muscle-like
NW_020868455.1	XR_003476367.1	+	XM_027365058.1	-	not DE	3_D	46.845	actin-2%2C muscle-specific-like
NW_020868455.1	XR_003476367.1	+	XM_027364977.1	-	not DE	4_D	54.514	craniofacial development protein 2-like
NW_020868455.1	XR_003476367.1	+	XM_027365092.1	-	not DE	5_D	61.768	actin%2C muscle-like
NW_020872759.1	XR_003474979.1	-	XM_027351485.1	+	not DE	1_U	10.105	inversin-A-like
NW_020872759.1	XR_003474979.1	-	XM_027351493.1	+	not DE	2_U	133.427	uncharacterized LOC113800691
NW_020872759.1	XR_003474979.1	-	XM_027351488.1	-	not DE	1_D	2.493	ankyrin-1-like
NW_020872759.1	XR_003474979.1	-	XM_027351486.1	+	not DE	2_D	118.882	bicaudal D-related protein homolog
NW_020872759.1	XR_003474979.1	-	XM_027351487.1	-	not DE	3_D	143.141	uncharacterized LOC113800683
NW_020872759.1	XR_003474979.1	-	XM_027351482.1	-	not DE	4_D	170.042	uncharacterized LOC113800673
NW_020872759.1	XR_003474979.1	-	XM_027351484.1	-	not DE	5_D	178.174	caltrin-like protein 2
NW_020868959.1	XR_003475662.1	+	XM_027356136.1	-	not DE	1_U	Overlap: 6089 bases	uncharacterized LOC113805179%2C transcript variant X4
NW_020868959.1	XR_003475662.1	+	XM_027356139.1	+	not DE	1_D	6.695	brain protein I3-like
NW_020871520.1	XR_003477617.1	-	XM_027378751.1	+	not DE	1_U	6.201	mismatch repair endonuclease PMS2-like
NW_020870956.1	XR_003477366.1	-	XM_027375707.1	-	not DE	1_D	54.630	nuclear pore complex protein Nup153-like
NW_020870956.1	XR_003477366.1	-	XM_027375706.1	-	not DE	2_D	90.414	nuclear pore complex protein Nup153-like
NW_020870956.1	XR_003477366.1	-	XM_027375714.1	-	not DE	3_D	123.970	prisilkin-39-like
NW_020870956.1	XR_003477366.1	-	XM_027375710.1	-	not DE	4_D	128.517	prisilkin-39-like
NW_020870956.1	XR_003477366.1	-	XM_027375711.1	-	not DE	5_D	138.239	elastin-like
NW_020870789.1	XR_003477213.1	-	XM_027374215.1	+	not DE	1_U	7.679	SH3 domain-binding protein 5-like%2C transcript variant X1
NW_020870789.1	XR_003477213.1	-	XM_027374231.1	+	not DE	2_U	157.849	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 2-like
NW_020870789.1	XR_003477213.1	-	XM_027374223.1	+	not DE	1_D	8.253	core histone macro-H2A.1-like
NW_020870789.1	XR_003477213.1	-	XM_027374224.1	+	not DE	2_D	37.147	F-box/WD repeat-containing protein 7-like%2C transcript variant X1
NW_020870789.1	XR_003477213.1	-	XM_027374220.1	-	not DE	3_D	71.807	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like
NW_020870789.1	XR_003477213.1	-	XM_027374229.1	-	not DE	4_D	96.466	protein lap4-like
NW_020870789.1	XR_003477213.1	-	XM_027374234.1	-	not DE	5_D	113.035	ATP-dependent RNA helicase DDX42-like%2C transcript variant X1
NW_020869438.1	XR_003476075.1	-	XM_027361261.1	-	DE	1_U	0.592	endoglucanase E-4-like
NW_020869036.1	XR_003475726.1	+	XM_027356885.1	-	not DE	1_U	23.073	platelet binding protein GspB-like
NW_020869036.1	XR_003475726.1	+	XM_027356884.1	-	not DE	2_U	126.677	probable GPI-anchored adhesin-like protein PGA55
NW_020869036.1	XR_003475726.1	+	XM_027356886.1	+	not DE	1_D	117.756	protein Wnt-2b-like
NW_020869036.1	XR_003475726.1	+	XM_027356871.1	-	not DE	2_D	157.336	putative RNA-binding protein Luc7-like 1%2C transcript variant X1
NW_020869036.1	XR_003475726.1	+	XM_027356874.1	+	not DE	3_D	180.137	myosin-3-like
NW_020869036.1	XR_003475726.1	+	XM_027356881.1	-	not DE	4_D	218.901	uncharacterized LOC113805826%2C transcript variant X6
NW_020869036.1	XR_003475726.1	+	XM_027356882.1	-	not DE	5_D	310.001	carboxypeptidase A1-like
NW_020869390.1	XR_003476040.1	-	XM_027360571.1	-	not DE	1_U	3.527	keratin-associated protein 17-1-like
NW_020869390.1	XR_003476040.1	-	XM_027360570.1	+	not DE	2_U	11.079	cation-dependent mannose-6-phosphate receptor-like
NW_020869390.1	XR_003476040.1	-	XM_027360569.1	+	not DE	3_U	21.167	uncharacterized protein CG1161-like
NW_020869390.1	XR_003476040.1	-	XM_027360568.1	+	not DE	4_U	43.603	proteasome subunit alpha type-7-like
NW_020869390.1	XR_003476040.1	-	XM_027360573.1	+	not DE	1_D	0.475	uncharacterized protein CG1161-like
NW_020869390.1	XR_003476040.1	-	XM_027360574.1	+	not DE	2_D	8.450	cation-dependent mannose-6-phosphate receptor-like
NW_020869390.1	XR_003476040.1	-	XM_027360575.1	-	not DE	3_D	16.354	keratin-associated protein 17-1-like
NW_020869390.1	XR_003476040.1	-	XM_027360576.1	+	not DE	4_D	22.002	glutathione synthetase-like
NW_020869390.1	XR_003476040.1	-	XM_027360577.1	-	not DE	5_D	55.840	phenoloxidase-activating factor 2-like
NW_020870469.1	XR_003476943.1	-	XM_027371189.1	+	not DE	1_U	2.334	60S ribosomal export protein NMD3-like
NW_020870469.1	XR_003476943.1	-	XM_027371203.1	-	not DE	2_U	42.424	uncharacterized LOC113818974
NW_020870469.1	XR_003476943.1	-	XM_027371205.1	-	not DE	3_U	48.330	uncharacterized LOC113818977
NW_020870469.1	XR_003476943.1	-	XM_027371204.1	+	not DE	4_U	55.199	acyl-CoA-binding domain-containing protein 6-like
NW_020870469.1	XR_003476943.1	-	XM_027371202.1	+	not DE	5_U	81.215	uncharacterized LOC113818973
NW_020870469.1	XR_003476943.1	-	XM_027371190.1	-	DE	1_D	0.396	60S ribosomal protein L27a-like
NW_020870469.1	XR_003476943.1	-	XM_027371192.1	+	not DE	2_D	13.952	zinc finger matrin-type protein 3-like%2C transcript variant X2
NW_020870469.1	XR_003476943.1	-	XM_027371194.1	-	not DE	3_D	40.052	glutamate receptor ionotropic%2C NMDA 1-like
NW_020870469.1	XR_003476943.1	-	XM_027371197.1	+	not DE	4_D	83.789	protein Tob1-like%2C transcript variant X2
NW_020870469.1	XR_003476943.1	-	XM_027371199.1	-	not DE	5_D	158.650	protein orai-3-like
NW_020870397.1	XR_003476895.1	+	XM_027370629.1	+	not DE	1_D	74.551	zinc transporter 7-like
NW_020870397.1	XR_003476895.1	+	XM_027370630.1	-	not DE	2_D	87.308	uncharacterized LOC113818461
NW_020870397.1	XR_003476895.1	+	XM_027370619.1	-	not DE	3_D	96.860	uncharacterized LOC113818449
NW_020870397.1	XR_003476895.1	+	XM_027370627.1	-	not DE	4_D	148.409	uncharacterized LOC113818455
NW_020870397.1	XR_003476895.1	+	XM_027370620.1	-	not DE	5_D	168.158	small integral membrane protein 12-like%2C transcript variant X1
NW_020870129.1	XR_003476658.1	-	XM_027367983.1	-	not DE	1_D	7.240	6-phosphofructo-2-kinase/fructose-2%2C6-bisphosphatase 1-like
NW_020870129.1	XR_003476658.1	-	XM_027367985.1	+	not DE	2_D	22.873	uncharacterized LOC113815968
NW_020870129.1	XR_003476658.1	-	XM_027367991.1	+	not DE	3_D	36.951	protein unc-13 homolog 4B-like
NW_020870129.1	XR_003476658.1	-	XM_027367986.1	-	not DE	4_D	62.779	uncharacterized LOC113815969
NW_020870129.1	XR_003476658.1	-	XM_027367992.1	+	not DE	5_D	68.778	protein unc-13 homolog 4B-like
NW_020869222.1	XR_003475935.1	+	XM_027359038.1	-	DE	1_U	4.248	uncharacterized LOC113807725%2C transcript variant X1
NW_020869222.1	XR_003475935.1	+	XM_027359059.1	-	DE	2_U	Overlap: 683 bases	RING finger protein 37-like
NW_020869222.1	XR_003475935.1	+	XM_027359058.1	-	not DE	3_U	65.916	uncharacterized LOC113807766
NW_020869222.1	XR_003475935.1	+	XM_027359057.1	-	DE	4_U	80.884	uncharacterized LOC113807765
NW_020869222.1	XR_003475935.1	+	XM_027359044.1	-	DE	5_U	89.033	uncharacterized LOC113807727%2C transcript variant X1
NW_020869222.1	XR_003475935.1	+	XM_027359047.1	-	not DE	1_D	19.738	uncharacterized LOC113807729
NW_020869222.1	XR_003475935.1	+	XM_027359046.1	-	not DE	2_D	88.205	E3 ubiquitin-protein ligase UHRF1-like
NW_020869222.1	XR_003475935.1	+	XM_027359060.1	+	not DE	3_D	114.861	solute carrier family 22 member 24-like
NW_020869222.1	XR_003475935.1	+	XM_027359061.1	+	not DE	4_D	149.753	solute carrier family 22 member 15-like
NW_020869222.1	XR_003475935.1	+	XM_027359062.1	-	not DE	5_D	155.397	uncharacterized LOC113807770
NW_020870080.1	XR_003476585.1	-	XM_027367441.1	-	DE	1_U	8.801	cell wall integrity and stress response component 2-like
NW_020870080.1	XR_003476585.1	-	XM_027367442.1	+	not DE	2_U	54.952	serine-rich adhesin for platelets-like
NW_020870080.1	XR_003476585.1	-	XM_027367440.1	-	DE	3_U	83.515	putative glutathione-specific gamma-glutamylcyclotransferase 2
NW_020870080.1	XR_003476585.1	-	XM_027367443.1	+	not DE	1_D	58.882	uncharacterized protein DDB_G0271670-like
NW_020870080.1	XR_003476585.1	-	XM_027367444.1	+	not DE	2_D	67.683	uncharacterized serine-rich protein C215.13-like
NW_020870080.1	XR_003476585.1	-	XM_027367445.1	-	not DE	3_D	141.701	uncharacterized LOC113815354
NW_020868539.1	XR_003477154.1	+	XM_027373365.1	+	DE	1_U	51.818	uncharacterized LOC113820948%2C transcript variant X2
NW_020868539.1	XR_003477154.1	+	XM_027373394.1	-	not DE	2_U	57.070	serine protease inhibitor dipetalogastin-like
NW_020868539.1	XR_003477154.1	+	XM_027373342.1	+	not DE	3_U	72.567	U3 small nucleolar RNA-associated protein 15 homolog
NW_020868539.1	XR_003477154.1	+	XM_027373326.1	+	not DE	4_U	102.328	recombining binding protein suppressor of hairless-like
NW_020868539.1	XR_003477154.1	+	XM_027373311.1	-	not DE	5_U	211.228	ETS homologous factor-like
NW_020868539.1	XR_003477154.1	+	XM_027373407.1	-	not DE	1_D	9.216	uncharacterized LOC113820983
NW_020868539.1	XR_003477154.1	+	XM_027373419.1	-	not DE	2_D	52.292	mucin-5AC-like
NW_020868539.1	XR_003477154.1	+	XM_027373383.1	+	not DE	3_D	79.854	junctophilin-1-like
NW_020869224.1	XR_003475955.1	+	XM_027359091.1	+	not DE	1_U	11.242	ankyrin repeat and zinc finger domain-containing protein 1-like
NW_020869224.1	XR_003475955.1	+	XM_027359102.1	+	not DE	2_U	Overlap: 19097 bases	ankyrin repeat and KH domain-containing protein 1-like
NW_020869224.1	XR_003475955.1	+	XM_027359101.1	+	not DE	3_U	132.818	trichohyalin-like
NW_020869224.1	XR_003475955.1	+	XM_027359100.1	-	not DE	4_U	341.648	cuticle protein 7-like
NW_020869224.1	XR_003475955.1	+	XM_027359099.1	-	not DE	5_U	344.372	cuticle protein 7-like
NW_020869224.1	XR_003475955.1	+	XM_027359094.1	-	not DE	1_D	44.018	uncharacterized LOC113807810
NW_020869224.1	XR_003475955.1	+	XM_027359093.1	+	not DE	2_D	49.751	uncharacterized LOC113807809
NW_020869224.1	XR_003475955.1	+	XM_027359092.1	-	not DE	3_D	55.534	uncharacterized LOC113807807
NW_020869224.1	XR_003475955.1	+	XM_027359104.1	+	not DE	4_D	68.297	craniofacial development protein 2-like
NW_020869224.1	XR_003475955.1	+	XM_027359105.1	+	not DE	5_D	73.003	craniofacial development protein 2-like
NW_020870396.1	XR_003476892.1	+	XM_027370603.1	-	not DE	1_U	70.850	uncharacterized LOC113818431
NW_020870396.1	XR_003476892.1	+	XM_027370602.1	+	not DE	2_U	85.866	receptor-type tyrosine-protein phosphatase kappa-like
NW_020870396.1	XR_003476892.1	+	XM_027370601.1	-	not DE	3_U	139.474	amyloid protein-binding protein 2-like%2C transcript variant X2
NW_020870396.1	XR_003476892.1	+	XM_027370618.1	-	not DE	4_U	190.547	cannabinoid receptor type 1B-like
NW_020870396.1	XR_003476892.1	+	XM_027370616.1	-	not DE	5_U	206.663	fibroin heavy chain-like
NW_020870396.1	XR_003476892.1	+	XM_027370604.1	-	not DE	1_D	11.799	ubiquitin carboxyl-terminal hydrolase 47-like
NW_020870396.1	XR_003476892.1	+	XM_027370607.1	+	not DE	2_D	29.358	uncharacterized LOC113818438
NW_020870396.1	XR_003476892.1	+	XM_027370606.1	+	not DE	3_D	39.567	uncharacterized LOC113818437
NW_020870396.1	XR_003476892.1	+	XM_027370605.1	+	DE	4_D	45.154	uncharacterized LOC113818436
NW_020870396.1	XR_003476892.1	+	XM_027370610.1	-	DE	5_D	57.991	uncharacterized LOC113818439%2C transcript variant X1
NW_020869988.1	XR_003476501.1	-	XM_027366528.1	+	not DE	1_U	Overlap: 292 bases	DNA replication complex GINS protein SLD5-like
NW_020869988.1	XR_003476501.1	-	XM_027366527.1	-	DE	2_U	53.181	peroxiredoxin 1-like
NW_020869988.1	XR_003476501.1	-	XM_027366526.1	+	not DE	3_U	65.194	hydroxyacylglutathione hydrolase%2C mitochondrial-like%2C transcript variant X5
NW_020869988.1	XR_003476501.1	-	XM_027366521.1	-	not DE	4_U	77.699	uncharacterized LOC113814489
NW_020869988.1	XR_003476501.1	-	XM_027366520.1	+	not DE	5_U	86.024	polyglutamine-binding protein 1-like%2C transcript variant X2
NW_020869988.1	XR_003476501.1	-	XM_027366530.1	+	not DE	1_D	14.442	putative lysozyme-like protein
NW_020869988.1	XR_003476501.1	-	XM_027366531.1	+	not DE	2_D	24.734	protein misato homolog 1-like
NW_020869988.1	XR_003476501.1	-	XM_027366532.1	+	not DE	3_D	69.753	gamma-butyrobetaine dioxygenase-like
NW_020869988.1	XR_003476501.1	-	XM_027366533.1	+	not DE	4_D	121.673	probable nuclear hormone receptor HR3%2C transcript variant X1
NW_020869988.1	XR_003476501.1	-	XM_027366537.1	-	not DE	5_D	220.355	uncharacterized LOC113814501
NW_020872641.1	XR_003477966.1	+	XM_027383681.1	+	not DE	1_U	4.174	O-glucosyltransferase rumi homolog
NW_020872641.1	XR_003477966.1	+	XM_027383683.1	+	not DE	2_U	15.119	WD repeat-containing protein 18-like
NW_020872641.1	XR_003477966.1	+	XM_027383679.1	-	not DE	3_U	27.527	uncharacterized LOC113830469%2C transcript variant X2
NW_020872641.1	XR_003477966.1	+	XM_027383692.1	+	not DE	4_U	40.499	alpha-taxilin-like%2C transcript variant X2
NW_020872641.1	XR_003477966.1	+	XM_027383680.1	-	not DE	5_U	67.584	uncharacterized LOC113830471
NW_020872641.1	XR_003477966.1	+	XM_027383686.1	+	not DE	1_D	10.142	uncharacterized LOC113830478
NW_020872641.1	XR_003477966.1	+	XM_027383687.1	+	not DE	2_D	25.967	uncharacterized LOC113830479
NW_020872641.1	XR_003477966.1	+	XM_027383693.1	+	not DE	3_D	45.887	uncharacterized LOC113830484
NW_020872641.1	XR_003477966.1	+	XM_027383688.1	+	not DE	4_D	112.526	uncharacterized LOC113830480
NW_020872641.1	XR_003477966.1	+	XM_027383689.1	-	not DE	5_D	117.505	uncharacterized LOC113830481
NW_020870158.1	XR_003476690.1	-	XM_027368292.1	-	not DE	1_U	4.255	probable RNA-binding protein 19
