Contig	lncRNA_ID	lncRNA_strand	mRNA_ID	mRNA_strand	DE_status	mRNA_Position	distance_Kb	product
NW_020870026.1	XR_003476557.1	+	XM_027366896.1	+	not DE	2_D	36.341	solute carrier family 43 member 3-like
NW_020870026.1	XR_003476557.1	+	XM_027366897.1	+	not DE	3_D	43.174	uncharacterized LOC113814833
NW_020870026.1	XR_003476557.1	+	XM_027366938.1	+	not DE	4_D	95.620	cell wall protein IFF6-like
NW_020870026.1	XR_003476557.1	+	XM_027366939.1	+	not DE	5_D	121.421	Down syndrome cell adhesion molecule-like protein Dscam2
NW_020870956.1	XR_003477368.1	-	XM_027375707.1	-	not DE	1_D	36.437	nuclear pore complex protein Nup153-like
NW_020870956.1	XR_003477368.1	-	XM_027375706.1	-	not DE	2_D	72.221	nuclear pore complex protein Nup153-like
NW_020870956.1	XR_003477368.1	-	XM_027375714.1	-	not DE	3_D	105.777	prisilkin-39-like
NW_020870956.1	XR_003477368.1	-	XM_027375710.1	-	not DE	4_D	110.324	prisilkin-39-like
NW_020870956.1	XR_003477368.1	-	XM_027375711.1	-	not DE	5_D	120.046	elastin-like
NW_020868307.1	XR_003476979.1	-	XM_027371716.1	-	not DE	1_U	9.607	pollen-specific leucine-rich repeat extensin-like protein 2
NW_020868307.1	XR_003476979.1	-	XM_027371807.1	+	not DE	1_D	50.055	axoneme-associated protein mst101(2)-like
NW_020868307.1	XR_003476979.1	-	XM_027371891.1	+	not DE	2_D	53.849	axoneme-associated protein mst101(2)-like
NW_020868307.1	XR_003476979.1	-	XM_027371990.1	-	not DE	3_D	56.354	uncharacterized LOC113819765
NW_020868307.1	XR_003476979.1	-	XM_027372099.1	-	not DE	4_D	612.224	uncharacterized LOC113819850
NW_020868458.1	XR_003476398.1	+	XM_027365322.1	-	not DE	1_U	176.577	putative nuclease HARBI1
NW_020868458.1	XR_003476398.1	+	XM_027365312.1	+	not DE	2_U	245.112	serine/threonine-protein kinase Genghis Khan-like
NW_020868458.1	XR_003476398.1	+	XM_027365406.1	-	not DE	3_U	375.516	histone acetyltransferase KAT8-like
NW_020868458.1	XR_003476398.1	+	XM_027365393.1	+	not DE	4_U	408.047	uncharacterized LOC113813418
NW_020868458.1	XR_003476398.1	+	XM_027365381.1	+	not DE	5_U	464.594	polycomb group RING finger protein 3-like
NW_020868458.1	XR_003476398.1	+	XM_027365417.1	+	not DE	1_D	12.741	activating signal cointegrator 1 complex subunit 2 homolog%2C transcript variant X1
NW_020868458.1	XR_003476398.1	+	XM_027365435.1	+	not DE	2_D	34.987	WD repeat-containing protein 47-like%2C transcript variant X1
NW_020868458.1	XR_003476398.1	+	XM_027365453.1	+	not DE	3_D	59.437	sn1-specific diacylglycerol lipase beta-like%2C transcript variant X1
NW_020868458.1	XR_003476398.1	+	XM_027365488.1	-	not DE	4_D	110.503	RNA-binding protein 48-like
NW_020868458.1	XR_003476398.1	+	XM_027365539.1	+	not DE	5_D	149.525	uncharacterized LOC113813534
NW_020869531.1	XR_003476132.1	+	XM_027362163.1	+	not DE	1_U	203.556	peptidyl-prolyl cis-trans isomerase 1-like
NW_020869531.1	XR_003476132.1	+	XM_027362162.1	+	not DE	2_U	209.136	otolith matrix protein OMM-64-like
NW_020869531.1	XR_003476132.1	+	XM_027362161.1	+	not DE	3_U	209.510	uncharacterized LOC113810476
NW_020869531.1	XR_003476132.1	+	XM_027362160.1	+	not DE	4_U	219.011	mucin-2-like
NW_020869531.1	XR_003476132.1	+	XM_027362164.1	+	not DE	1_D	158.016	uncharacterized LOC113810480
NW_020869736.1	XR_003476295.1	+	XM_027364114.1	+	not DE	1_U	2.303	uncharacterized LOC113812252%2C transcript variant X5
NW_020869736.1	XR_003476295.1	+	XM_027364100.1	-	not DE	2_U	23.596	proprotein convertase subtilisin/kexin type 7-like
NW_020869736.1	XR_003476295.1	+	XM_027364099.1	-	not DE	3_U	50.513	uncharacterized LOC113812243
NW_020869736.1	XR_003476295.1	+	XM_027364098.1	-	not DE	4_U	64.630	flocculation protein FLO11-like
NW_020869736.1	XR_003476295.1	+	XM_027364108.1	-	not DE	5_U	74.634	uncharacterized LOC113812251%2C transcript variant X2
NW_020869736.1	XR_003476295.1	+	XM_027364101.1	+	not DE	1_D	93.255	B9 domain-containing protein 2-like
NW_020869736.1	XR_003476295.1	+	XM_027364115.1	+	not DE	2_D	95.463	tectonic-3-like
NW_020869736.1	XR_003476295.1	+	XM_027364118.1	-	not DE	3_D	128.368	ethylmalonyl-CoA decarboxylase-like%2C transcript variant X2
NW_020869736.1	XR_003476295.1	+	XM_027364102.1	-	not DE	4_D	162.239	extensin-like
NW_020869736.1	XR_003476295.1	+	XM_027364103.1	+	not DE	5_D	238.929	uncharacterized LOC113812248
NW_020870219.1	XR_003476741.1	+	XM_027368907.1	-	not DE	1_U	213.837	proline-rich protein 1-like
NW_020870219.1	XR_003476741.1	+	XM_027368888.1	-	not DE	1_D	132.166	xylose isomerase-like
NW_020870219.1	XR_003476741.1	+	XM_027368908.1	-	not DE	2_D	228.304	uncharacterized LOC113816916
NW_020870219.1	XR_003476741.1	+	XM_027368883.1	+	not DE	3_D	263.742	uncharacterized LOC113816896
NW_020870219.1	XR_003476741.1	+	XM_027368909.1	+	not DE	4_D	287.959	uncharacterized LOC113816918
NW_020870219.1	XR_003476741.1	+	XM_027368884.1	+	not DE	5_D	328.953	solute carrier family 23 member 1-like
NW_020870395.1	XR_003476853.1	+	XM_027370595.1	-	not DE	1_U	100.050	proline-rich proteoglycan 2-like
NW_020870395.1	XR_003476853.1	+	XM_027370596.1	+	not DE	2_U	233.708	sorting nexin-32-like
NW_020870395.1	XR_003476853.1	+	XM_027370593.1	-	not DE	1_D	-7.345	malignant T-cell-amplified sequence 1 homolog
NW_020870395.1	XR_003476853.1	+	XM_027370594.1	-	not DE	2_D	-2.118	transcription initiation factor TFIID subunit 11-like
NW_020870688.1	XR_003477145.1	-	XM_027373233.1	-	not DE	1_U	31.556	ATP-binding cassette sub-family D member 3-like
NW_020870688.1	XR_003477145.1	-	XM_027373248.1	+	not DE	2_U	56.345	uncharacterized LOC113820866
NW_020870688.1	XR_003477145.1	-	XM_027373220.1	+	not DE	3_U	71.759	uncharacterized LOC113820843
NW_020870688.1	XR_003477145.1	-	XM_027373270.1	+	not DE	4_U	90.032	G patch domain-containing protein 2-like
NW_020870688.1	XR_003477145.1	-	XM_027373264.1	-	not DE	5_U	126.449	putative nuclease HARBI1
NW_020870688.1	XR_003477145.1	-	XM_027373263.1	+	not DE	1_D	20.511	cubilin-like
NW_020870688.1	XR_003477145.1	-	XM_027373235.1	-	not DE	2_D	98.367	myosin-IB-like
NW_020870688.1	XR_003477145.1	-	XM_027373265.1	-	not DE	3_D	136.573	xaa-Pro aminopeptidase 3-like
NW_020870688.1	XR_003477145.1	-	XM_027373266.1	-	not DE	4_D	154.861	conserved oligomeric Golgi complex subunit 2-like
NW_020870688.1	XR_003477145.1	-	XM_027373268.1	+	DE	5_D	172.872	uncharacterized LOC113820883
NW_020869837.1	XR_003476365.1	+	XM_027365025.1	+	not DE	1_D	0.271	probable glutamate receptor
NW_020869837.1	XR_003476365.1	+	XM_027365026.1	+	not DE	2_D	13.948	uncharacterized LOC113813087
NW_020869837.1	XR_003476365.1	+	XM_027365027.1	-	not DE	3_D	29.885	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
NW_020870801.1	XR_003477221.1	-	XM_027374402.1	-	DE	1_U	26.430	alpha/beta-gliadin A-III-like%2C transcript variant X4
NW_020870801.1	XR_003477221.1	-	XM_027374466.1	+	DE	2_U	27.588	monocarboxylate transporter 8-like
NW_020870801.1	XR_003477221.1	-	XM_027374464.1	-	not DE	3_U	31.366	uncharacterized LOC113821927
NW_020870801.1	XR_003477221.1	-	XM_027374429.1	+	not DE	4_U	46.287	activated Cdc42 kinase-like%2C transcript variant X3
NW_020870801.1	XR_003477221.1	-	XM_027374463.1	+	not DE	5_U	128.056	auracyanin-B-like
NW_020870801.1	XR_003477221.1	-	XM_027374403.1	+	DE	1_D	16.721	alpha/beta-gliadin A-III-like
NW_020870801.1	XR_003477221.1	-	XM_027374396.1	+	not DE	2_D	129.284	methyltransferase-like 26%2C transcript variant X1
NW_020870801.1	XR_003477221.1	-	XM_027374408.1	-	DE	3_D	161.548	eukaryotic translation initiation factor 2-alpha kinase 1-like%2C transcript variant X1
NW_020870801.1	XR_003477221.1	-	XM_027374404.1	-	not DE	4_D	188.613	ubiquitin carboxyl-terminal hydrolase 25-like%2C transcript variant X1
NW_020870801.1	XR_003477221.1	-	XM_027374468.1	-	DE	5_D	267.608	peroxisomal sarcosine oxidase-like
NW_020868539.1	XR_003477154.1	+	XM_027373365.1	+	not DE	1_U	51.818	uncharacterized LOC113820948%2C transcript variant X2
NW_020868539.1	XR_003477154.1	+	XM_027373394.1	-	not DE	2_U	57.070	serine protease inhibitor dipetalogastin-like
NW_020868539.1	XR_003477154.1	+	XM_027373342.1	+	not DE	3_U	72.567	U3 small nucleolar RNA-associated protein 15 homolog
NW_020868539.1	XR_003477154.1	+	XM_027373326.1	+	not DE	4_U	102.328	recombining binding protein suppressor of hairless-like
NW_020868539.1	XR_003477154.1	+	XM_027373311.1	-	DE	5_U	211.228	ETS homologous factor-like
NW_020868539.1	XR_003477154.1	+	XM_027373407.1	-	not DE	1_D	9.216	uncharacterized LOC113820983
NW_020868539.1	XR_003477154.1	+	XM_027373419.1	-	not DE	2_D	52.292	mucin-5AC-like
NW_020868539.1	XR_003477154.1	+	XM_027373383.1	+	not DE	3_D	79.854	junctophilin-1-like
NW_020870182.1	XR_003476708.1	+	XM_027368487.1	+	not DE	1_U	4.247	mucin-5AC-like
NW_020870182.1	XR_003476708.1	+	XM_027368461.1	+	not DE	2_U	43.936	uncharacterized LOC113816392
NW_020870182.1	XR_003476708.1	+	XM_027368486.1	-	not DE	3_U	51.297	tubulin alpha-1D chain-like
NW_020870182.1	XR_003476708.1	+	XM_027368484.1	+	not DE	4_U	76.751	uncharacterized LOC113816409%2C transcript variant X2
NW_020870182.1	XR_003476708.1	+	XM_027368482.1	+	not DE	5_U	120.193	uncharacterized LOC113816407
NW_020870182.1	XR_003476708.1	+	XM_027368488.1	+	not DE	1_D	4.199	HAUS augmin-like complex subunit 1
NW_020870182.1	XR_003476708.1	+	XM_027368463.1	+	not DE	2_D	6.931	GTP-binding nuclear protein GSP1/Ran-like
NW_020870182.1	XR_003476708.1	+	XM_027368464.1	-	not DE	3_D	17.791	potassium channel subfamily T member 2-like
NW_020870182.1	XR_003476708.1	+	XM_027368489.1	-	not DE	4_D	311.921	hyaluronan mediated motility receptor-like
NW_020870182.1	XR_003476708.1	+	XM_027368465.1	+	not DE	5_D	396.569	uncharacterized LOC113816395
NW_020870916.1	XR_003477346.1	-	XM_027375349.1	-	not DE	1_U	51.178	uncharacterized LOC113822819%2C transcript variant X1
NW_020870916.1	XR_003477346.1	-	XM_027375347.1	-	not DE	2_U	54.788	deleted in autism protein 1 homolog%2C transcript variant X2
NW_020870916.1	XR_003477346.1	-	XM_027375345.1	+	not DE	3_U	68.241	sarcalumenin-like
NW_020870916.1	XR_003477346.1	-	XM_027375366.1	-	not DE	4_U	415.350	glycine-rich protein 5-like
NW_020870916.1	XR_003477346.1	-	XM_027375355.1	+	not DE	5_U	418.843	CASP-like protein 4A1
NW_020870916.1	XR_003477346.1	-	XM_027375356.1	+	not DE	1_D	18.361	proline-rich protein HaeIII subfamily 1-like
NW_020870916.1	XR_003477346.1	-	XM_027375357.1	+	not DE	2_D	311.284	glycine receptor subunit alpha-2-like
NW_020870916.1	XR_003477346.1	-	XM_027375358.1	-	not DE	3_D	355.172	uncharacterized LOC113822827
NW_020870916.1	XR_003477346.1	-	XM_027375367.1	-	not DE	4_D	361.758	glycine-rich cell wall structural protein-like%2C transcript variant X1
NW_020870916.1	XR_003477346.1	-	XM_027375359.1	-	not DE	5_D	398.922	uncharacterized LOC113822828
NW_020871588.1	XR_003477627.1	-	XM_027378902.1	-	not DE	1_U	14.576	protein unc-93 homolog A-like
NW_020871588.1	XR_003477627.1	-	XM_027378920.1	-	not DE	2_U	126.503	actin-binding LIM protein 3-like%2C transcript variant X8
NW_020871588.1	XR_003477627.1	-	XM_027378907.1	+	not DE	3_U	199.305	poly(ADP-ribose) glycohydrolase ARH3-like%2C transcript variant X3
NW_020871588.1	XR_003477627.1	-	XM_027378938.1	-	not DE	4_U	207.804	E3 ubiquitin-protein ligase E3D-like
NW_020871588.1	XR_003477627.1	-	XM_027378924.1	+	not DE	5_U	215.327	uncharacterized LOC113826051%2C transcript variant X3
NW_020871588.1	XR_003477627.1	-	XM_027378903.1	-	not DE	1_D	0.067	UNC93-like protein
NW_020871588.1	XR_003477627.1	-	XM_027378910.1	-	not DE	2_D	201.489	COP9 signalosome complex subunit 3-like
NW_020871588.1	XR_003477627.1	-	XM_027378939.1	-	not DE	3_D	212.054	C-type lectin domain family 4 member F-like
NW_020871588.1	XR_003477627.1	-	XM_027378908.1	-	not DE	4_D	223.517	splicing factor ESS-2 homolog%2C transcript variant X1
NW_020871588.1	XR_003477627.1	-	XM_027378904.1	-	not DE	5_D	235.177	prohibitin-2-like
NW_020872088.1	XR_003477742.1	+	XM_027380359.1	+	not DE	1_U	19.799	proline-rich extensin-like protein EPR1
NW_020872088.1	XR_003477742.1	+	XM_027380354.1	+	not DE	2_U	47.255	apoptosis-inducing factor 1%2C mitochondrial-like
NW_020872088.1	XR_003477742.1	+	XM_027380358.1	-	not DE	3_U	121.727	coiled-coil domain-containing protein 1-like
NW_020872088.1	XR_003477742.1	+	XM_027380362.1	+	not DE	4_U	123.627	uncharacterized LOC113827472
NW_020872088.1	XR_003477742.1	+	XM_027380361.1	-	not DE	5_U	298.470	histone-lysine N-methyltransferase Suv4-20-like
NW_020872088.1	XR_003477742.1	+	XM_027380357.1	+	not DE	1_D	126.699	fibrous sheath CABYR-binding protein-like
NW_020872088.1	XR_003477742.1	+	XM_027380356.1	+	not DE	2_D	135.368	apoptosis-inducing factor 1%2C mitochondrial-like%2C transcript variant X2
NW_020872088.1	XR_003477742.1	+	XM_027380360.1	+	not DE	3_D	135.472	skin secretory protein xP2-like
NW_020869604.1	XR_003476198.1	+	XM_027362818.1	-	not DE	1_U	267.165	uncharacterized LOC113811146
NW_020869604.1	XR_003476198.1	+	XM_027362811.1	-	not DE	2_U	281.093	uncharacterized LOC113811138%2C transcript variant X2
NW_020869604.1	XR_003476198.1	+	XM_027362825.1	+	not DE	3_U	298.082	RNA-binding protein 5-like
NW_020869604.1	XR_003476198.1	+	XM_027362816.1	+	not DE	4_U	318.045	RNA-binding protein 5-like
NW_020869604.1	XR_003476198.1	+	XM_027362824.1	-	DE	5_U	340.815	beta-1%2C4-galactosyltransferase 7-like
NW_020869604.1	XR_003476198.1	+	XM_027362819.1	-	not DE	1_D	91.677	proteoglycan 4-like
NW_020869604.1	XR_003476198.1	+	XM_027362828.1	+	not DE	2_D	152.242	eukaryotic translation initiation factor 4E-like%2C transcript variant X3
NW_020869604.1	XR_003476198.1	+	XM_027362832.1	-	not DE	3_D	182.431	structural maintenance of chromosomes protein 4-like%2C transcript variant X2
NW_020869604.1	XR_003476198.1	+	XM_027362833.1	+	not DE	4_D	197.933	selenoprotein S-like
NW_020869604.1	XR_003476198.1	+	XM_027362834.1	-	not DE	5_D	202.395	DNA replication complex GINS protein PSF1-like%2C transcript variant X1
NW_020872193.1	XR_003477775.1	+	XM_027380782.1	+	not DE	1_U	7.116	tricarboxylate transport protein%2C mitochondrial-like
NW_020872193.1	XR_003477775.1	+	XM_027380786.1	+	not DE	2_U	47.107	estrogen sulfotransferase-like
NW_020872193.1	XR_003477775.1	+	XM_027380783.1	+	not DE	3_U	47.049	sulfotransferase 1C4-like
NW_020872193.1	XR_003477775.1	+	XM_027380781.1	+	not DE	4_U	57.115	sulfotransferase 1A1-like%2C transcript variant X2
NW_020872193.1	XR_003477775.1	+	XM_027380785.1	-	not DE	5_U	140.620	uncharacterized LOC113827850
NW_020872193.1	XR_003477775.1	+	XM_027380787.1	+	not DE	1_D	0.415	sulfotransferase 1C4-like
NW_020872193.1	XR_003477775.1	+	XM_027380779.1	+	not DE	2_D	5.224	Down syndrome critical region protein 3 homolog
NW_020872193.1	XR_003477775.1	+	XM_027380778.1	-	not DE	3_D	13.543	denticleless protein homolog
NW_020872193.1	XR_003477775.1	+	XM_027380776.1	+	not DE	4_D	20.238	40S ribosomal protein S19-like
NW_020872641.1	XR_003477966.1	+	XM_027383681.1	+	not DE	1_U	4.174	O-glucosyltransferase rumi homolog
NW_020872641.1	XR_003477966.1	+	XM_027383683.1	+	not DE	2_U	15.119	WD repeat-containing protein 18-like
NW_020872641.1	XR_003477966.1	+	XM_027383679.1	-	not DE	3_U	27.527	uncharacterized LOC113830469%2C transcript variant X2
NW_020872641.1	XR_003477966.1	+	XM_027383692.1	+	not DE	4_U	40.499	alpha-taxilin-like%2C transcript variant X2
NW_020872641.1	XR_003477966.1	+	XM_027383680.1	-	not DE	5_U	67.584	uncharacterized LOC113830471
NW_020872641.1	XR_003477966.1	+	XM_027383686.1	+	not DE	1_D	10.142	uncharacterized LOC113830478
NW_020872641.1	XR_003477966.1	+	XM_027383687.1	+	not DE	2_D	25.967	uncharacterized LOC113830479
NW_020872641.1	XR_003477966.1	+	XM_027383693.1	+	not DE	3_D	45.887	uncharacterized LOC113830484
NW_020872641.1	XR_003477966.1	+	XM_027383688.1	+	not DE	4_D	112.526	uncharacterized LOC113830480
NW_020872641.1	XR_003477966.1	+	XM_027383689.1	-	not DE	5_D	117.505	uncharacterized LOC113830481
NW_020872660.1	XR_003477979.1	-	XM_027383813.1	-	not DE	1_U	24.756	transcription initiation factor TFIID subunit 13-like%2C transcript variant X9
NW_020872660.1	XR_003477979.1	-	XM_027383803.1	-	not DE	2_U	163.012	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1-like
NW_020872660.1	XR_003477979.1	-	XM_027383826.1	+	not DE	3_U	196.079	AP-3 complex subunit delta-1-like
NW_020872660.1	XR_003477979.1	-	XM_027383802.1	-	not DE	4_U	209.390	60S ribosomal protein L31-like
NW_020872660.1	XR_003477979.1	-	XM_027383827.1	+	not DE	5_U	249.823	uncharacterized LOC113830604
NW_020872660.1	XR_003477979.1	-	XM_027383819.1	-	not DE	1_D	-17.626	bromodomain-containing protein DDB_G0280777-like%2C transcript variant X1
NW_020872660.1	XR_003477979.1	-	XM_027383795.1	+	not DE	2_D	6.842	signal recognition particle subunit SRP68-like
NW_020872660.1	XR_003477979.1	-	XM_027383800.1	+	not DE	3_D	30.863	3-phosphoinositide-dependent protein kinase 1-like%2C transcript variant X1
NW_020872660.1	XR_003477979.1	-	XM_027383798.1	-	not DE	4_D	108.069	uncharacterized LOC113830592
NW_020872660.1	XR_003477979.1	-	XM_027383799.1	+	not DE	5_D	282.911	trichohyalin-like
NW_020871082.1	XR_003477491.1	+	XM_027376991.1	+	DE	1_U	5.830	uncharacterized LOC113824252
NW_020868868.1	XR_003475593.1	+	XM_027355226.1	+	not DE	1_D	10.081	sex determination protein fruitless-like
NW_020868868.1	XR_003475593.1	+	XM_027355232.1	+	DE	2_D	67.654	uncharacterized LOC113804376
NW_020868868.1	XR_003475593.1	+	XM_027355233.1	-	not DE	3_D	125.801	cyclin-G-associated kinase-like
NW_020868868.1	XR_003475593.1	+	XM_027355227.1	-	DE	4_D	494.673	GPI transamidase component PIG-S-like
NW_020868868.1	XR_003475593.1	+	XM_027355234.1	-	not DE	5_D	532.407	neurotrypsin-like
NW_020870795.1	XR_003477218.1	+	XM_027374298.1	-	not DE	1_U	9.578	spermine synthase-like
NW_020870795.1	XR_003477218.1	+	XM_027374283.1	+	not DE	2_U	64.208	uncharacterized LOC113821762
NW_020870795.1	XR_003477218.1	+	XM_027374282.1	-	not DE	3_U	130.187	U1 small nuclear ribonucleoprotein C-like
NW_020870795.1	XR_003477218.1	+	XM_027374297.1	-	not DE	4_U	142.415	uncharacterized LOC113821772
NW_020870795.1	XR_003477218.1	+	XM_027374292.1	-	not DE	5_U	151.188	uncharacterized LOC113821767%2C transcript variant X1
NW_020870795.1	XR_003477218.1	+	XM_027374301.1	-	not DE	1_D	10.024	histone-arginine methyltransferase CARMER-like%2C transcript variant X2
NW_020868868.1	XR_003475594.1	+	XM_027355233.1	-	not DE	1_U	17.464	cyclin-G-associated kinase-like
NW_020868868.1	XR_003475594.1	+	XM_027355232.1	+	DE	2_U	74.977	uncharacterized LOC113804376
NW_020868868.1	XR_003475594.1	+	XM_027355226.1	+	not DE	3_U	141.242	sex determination protein fruitless-like
NW_020868868.1	XR_003475594.1	+	XM_027355227.1	-	DE	1_D	291.952	GPI transamidase component PIG-S-like
NW_020868868.1	XR_003475594.1	+	XM_027355234.1	-	not DE	2_D	329.686	neurotrypsin-like
NW_020868868.1	XR_003475594.1	+	XM_027355228.1	-	not DE	3_D	360.230	ornithine aminotransferase%2C mitochondrial-like
NW_020868868.1	XR_003475594.1	+	XM_027355230.1	+	not DE	4_D	506.415	BLOC-1-related complex subunit 8 homolog
NW_020868868.1	XR_003475594.1	+	XM_027355231.1	+	not DE	5_D	553.263	late histone H1-like
NW_020872341.1	XR_003477801.1	+	XM_027381231.1	-	not DE	1_U	25.966	uncharacterized LOC113828296
NW_020872341.1	XR_003477801.1	+	XM_027381230.1	+	not DE	2_U	47.471	uncharacterized LOC113828294
NW_020872341.1	XR_003477801.1	+	XM_027381229.1	+	not DE	3_U	116.833	glycine-rich cell wall structural protein-like
NW_020872341.1	XR_003477801.1	+	XM_027381228.1	+	not DE	4_U	169.441	cell wall protein DAN4-like
NW_020872341.1	XR_003477801.1	+	XM_027381227.1	-	not DE	5_U	249.865	uncharacterized LOC113828291
NW_020872341.1	XR_003477801.1	+	XM_027381226.1	+	DE	1_D	0.032	follistatin-like
NW_020872600.1	XR_003477939.1	-	XM_027383223.1	-	not DE	1_U	0.074	lateral signaling target protein 2 homolog
NW_020872600.1	XR_003477939.1	-	XM_027383222.1	+	not DE	1_D	225.255	uncharacterized LOC113830035
NW_020872600.1	XR_003477939.1	-	XM_027383221.1	-	not DE	2_D	234.440	uncharacterized LOC113830034
NW_020872600.1	XR_003477939.1	-	XM_027383220.1	-	not DE	3_D	241.441	extracellular sulfatase Sulf-1-like
NW_020872600.1	XR_003477939.1	-	XM_027383224.1	-	not DE	4_D	316.008	uncharacterized LOC113830038
NW_020871135.1	XR_003477537.1	+	XM_027377449.1	-	DE	1_U	1.290	putative tyrosinase-like protein tyr-3
NW_020871135.1	XR_003477537.1	+	XM_027377441.1	+	not DE	2_U	31.558	uncharacterized LOC113824676
NW_020871135.1	XR_003477537.1	+	XM_027377450.1	+	not DE	1_D	25.999	aggrecan core protein-like
NW_020871135.1	XR_003477537.1	+	XM_027377445.1	+	not DE	2_D	168.468	cytosolic carboxypeptidase-like protein 5%2C transcript variant X1
NW_020871135.1	XR_003477537.1	+	XM_027377448.1	-	not DE	3_D	215.682	probable helicase with zinc finger domain%2C transcript variant X2
NW_020871135.1	XR_003477537.1	+	XM_027377443.1	+	DE	4_D	284.621	protein bark beetle-like%2C transcript variant X2
NW_020869218.1	XR_003475925.1	-	XM_027359020.1	+	not DE	1_U	216.371	uncharacterized LOC113807704
NW_020869218.1	XR_003475925.1	-	XM_027359019.1	+	DE	2_U	231.371	protein MNN4-like
NW_020869218.1	XR_003475925.1	-	XM_027359018.1	-	not DE	3_U	291.345	myosin heavy chain%2C muscle-like
NW_020869218.1	XR_003475925.1	-	XM_027359021.1	+	DE	1_D	13.146	venom protease-like
NW_020869218.1	XR_003475925.1	-	XM_027359022.1	+	DE	2_D	31.154	venom protease-like
NW_020869218.1	XR_003475925.1	-	XM_027359023.1	+	DE	3_D	57.660	leucine-rich repeat extensin-like protein 3
NW_020872479.1	XR_003477874.1	-	XM_027382190.1	+	DE	1_U	28.328	RNA-binding protein 25-like
NW_020872479.1	XR_003477874.1	-	XM_027382189.1	-	not DE	2_U	82.903	glucose-6-phosphate exchanger SLC37A2-like
NW_020872479.1	XR_003477874.1	-	XM_027382201.1	+	not DE	3_U	131.555	ubiquitin-conjugating enzyme E2 2-like
NW_020872479.1	XR_003477874.1	-	XM_027382202.1	+	not DE	4_U	142.032	histone H2A-like
NW_020872479.1	XR_003477874.1	-	XM_027382200.1	-	DE	5_U	146.279	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase-like
NW_020870172.1	XR_003476695.1	+	XM_027368379.1	-	not DE	1_U	3.021	dnaJ homolog subfamily C member 1-like
NW_020870172.1	XR_003476695.1	+	XM_027368378.1	+	not DE	2_U	20.308	endoplasmic reticulum resident protein 29-like
NW_020870172.1	XR_003476695.1	+	XM_027368377.1	+	not DE	3_U	32.609	transmembrane 9 superfamily member 2-like
NW_020870172.1	XR_003476695.1	+	XM_027368369.1	+	not DE	4_U	59.578	rootletin-like
NW_020870172.1	XR_003476695.1	+	XM_027368376.1	+	not DE	5_U	85.894	xanthine dehydrogenase-like
NW_020870172.1	XR_003476695.1	+	XM_027368365.1	-	not DE	1_D	3.096	uncharacterized LOC113816322
NW_020872767.1	XR_003474986.1	-	XM_027351558.1	+	not DE	1_D	10.082	ATP-binding cassette sub-family A member 3-like
NW_020872767.1	XR_003474986.1	-	XM_027351559.1	-	not DE	2_D	34.489	integumentary mucin A.1-like
NW_020872767.1	XR_003474986.1	-	XM_027351555.1	-	not DE	3_D	45.971	AT-rich interactive domain-containing protein 1A-like
NW_020872767.1	XR_003474986.1	-	XM_027351556.1	+	not DE	4_D	62.292	integumentary mucin A.1-like
NW_020872767.1	XR_003474986.1	-	XM_027351560.1	-	not DE	5_D	129.225	neurexin-1-like
NW_020872759.1	XR_003474980.1	+	XM_027351493.1	+	not DE	1_U	1.769	uncharacterized LOC113800691
NW_020872759.1	XR_003474980.1	+	XM_027351485.1	+	not DE	1_D	94.200	inversin-A-like
NW_020872759.1	XR_003474980.1	+	XM_027351488.1	-	not DE	2_D	133.873	ankyrin-1-like
NW_020872759.1	XR_003474980.1	+	XM_027351486.1	+	not DE	3_D	250.262	bicaudal D-related protein homolog
NW_020872759.1	XR_003474980.1	+	XM_027351487.1	-	DE	4_D	274.521	uncharacterized LOC113800683
NW_020872759.1	XR_003474980.1	+	XM_027351482.1	-	not DE	5_D	301.422	uncharacterized LOC113800673
NW_020871134.1	XR_003477531.1	-	XM_027377414.1	-	not DE	1_U	47.223	uncharacterized protein PB18E9.04c-like
NW_020871134.1	XR_003477531.1	-	XM_027377428.1	-	not DE	2_U	64.328	E3 ubiquitin-protein ligase RNF8-like
NW_020871134.1	XR_003477531.1	-	XM_027377413.1	+	not DE	3_U	207.587	zinc transporter ZIP10-like
NW_020871134.1	XR_003477531.1	-	XM_027377438.1	-	not DE	4_U	242.118	zinc transporter 2-like%2C transcript variant X2
NW_020871134.1	XR_003477531.1	-	XM_027377435.1	+	not DE	5_U	263.010	COMM domain-containing protein 8-like
NW_020871134.1	XR_003477531.1	-	XM_027377415.1	-	DE	1_D	0.176	mucin-5AC-like
NW_020871134.1	XR_003477531.1	-	XM_027377436.1	+	not DE	2_D	200.281	teneurin-m-like
NW_020871134.1	XR_003477531.1	-	XM_027377416.1	+	not DE	3_D	357.175	zinc finger and BTB domain-containing protein 24-like
NW_020872774.1	XR_003474989.1	+	XM_027351639.1	+	not DE	1_U	132.062	uncharacterized LOC113800839%2C transcript variant X2
NW_020872774.1	XR_003474989.1	+	XM_027351640.1	+	not DE	2_U	134.227	cytosolic iron-sulfur assembly component 2A-like
NW_020872774.1	XR_003474989.1	+	XM_027351641.1	+	not DE	1_D	244.066	predicted GPI-anchored protein 58
