Contig	lncRNA_ID	lncRNA_strand	mRNA_ID	mRNA_strand	DE_status	mRNA_Position	distance_Kb	product
NW_020870469.1	XR_003476943.1	-	XM_027371202.1	+	not DE	5_U	81.215	uncharacterized LOC113818973
NW_020870469.1	XR_003476943.1	-	XM_027371190.1	-	DE	1_D	0.396	60S ribosomal protein L27a-like
NW_020870469.1	XR_003476943.1	-	XM_027371192.1	+	not DE	2_D	13.952	zinc finger matrin-type protein 3-like%2C transcript variant X2
NW_020870469.1	XR_003476943.1	-	XM_027371194.1	-	not DE	3_D	40.052	glutamate receptor ionotropic%2C NMDA 1-like
NW_020870469.1	XR_003476943.1	-	XM_027371197.1	+	not DE	4_D	83.789	protein Tob1-like%2C transcript variant X2
NW_020870469.1	XR_003476943.1	-	XM_027371199.1	-	not DE	5_D	158.650	protein orai-3-like
NW_020868542.1	XR_003477160.1	-	XM_027373603.1	-	not DE	1_D	170.804	uncharacterized protein C2orf16-like
NW_020868542.1	XR_003477160.1	-	XM_027373470.1	+	not DE	2_D	187.248	uncharacterized LOC113821038
NW_020868542.1	XR_003477160.1	-	XM_027373482.1	+	not DE	3_D	197.882	uncharacterized LOC113821047
NW_020868542.1	XR_003477160.1	-	XM_027373647.1	+	not DE	4_D	201.876	uncharacterized LOC113821174
NW_020868542.1	XR_003477160.1	-	XM_027373614.1	+	not DE	5_D	507.361	insulin receptor substrate 1-B-like
NW_020869504.1	XR_003476117.1	+	XM_027361945.1	+	not DE	1_U	20.517	natural resistance-associated macrophage protein 2-like%2C transcript variant X2
NW_020869504.1	XR_003476117.1	+	XM_027361937.1	+	not DE	2_U	294.156	myosin heavy chain%2C muscle-like
NW_020869504.1	XR_003476117.1	+	XM_027361943.1	+	not DE	3_U	349.963	myosin heavy chain%2C muscle-like
NW_020869504.1	XR_003476117.1	+	XM_027361942.1	-	DE	4_U	389.231	40S ribosomal protein S13
NW_020869504.1	XR_003476117.1	+	XM_027361939.1	-	not DE	5_U	398.212	uncharacterized LOC113810226%2C transcript variant X2
NW_020869504.1	XR_003476117.1	+	XM_027361947.1	-	not DE	1_D	110.219	zinc finger protein Noc-like
NW_020868767.1	XR_003475515.1	-	XM_027354318.1	+	not DE	1_D	102.390	zinc finger FYVE domain-containing protein 21-like
NW_020868767.1	XR_003475515.1	-	XM_027354287.1	-	not DE	2_D	141.358	ATP-dependent RNA helicase has1-like%2C transcript variant X2
NW_020868767.1	XR_003475515.1	-	XM_027354288.1	+	not DE	3_D	152.922	ATP-dependent RNA helicase HAS1-like%2C transcript variant X1
NW_020868767.1	XR_003475515.1	-	XM_027354296.1	+	not DE	4_D	188.253	uncharacterized LOC113803507%2C transcript variant X8
NW_020868767.1	XR_003475515.1	-	XM_027354290.1	+	not DE	5_D	196.217	endochitinase-like
NW_020869936.1	XR_003476435.1	+	XM_027366069.1	-	not DE	1_U	5.960	uncharacterized LOC113813988
NW_020869936.1	XR_003476435.1	+	XM_027366063.1	+	not DE	2_U	59.808	zinc finger protein 350-like
NW_020869936.1	XR_003476435.1	+	XM_027366062.1	+	not DE	3_U	66.155	gastrula zinc finger protein XlCGF57.1-like
NW_020869936.1	XR_003476435.1	+	XM_027366064.1	+	not DE	4_U	37.970	zinc finger protein 91-like
NW_020869936.1	XR_003476435.1	+	XM_027366058.1	-	not DE	5_U	85.423	uncharacterized LOC113813972
NW_020869936.1	XR_003476435.1	+	XM_027366065.1	-	not DE	1_D	50.947	uncharacterized LOC113813980
NW_020870307.1	XR_003476794.1	+	XM_027369633.1	+	not DE	1_D	12.937	pyruvate dehydrogenase [acetyl-transferring]-phosphatase 1%2C mitochondrial-like
NW_020870307.1	XR_003476794.1	+	XM_027369635.1	+	not DE	2_D	20.857	ubiquitin-associated domain-containing protein 1-like
NW_020870307.1	XR_003476794.1	+	XM_027369642.1	+	not DE	3_D	110.318	zinc finger CCCH domain-containing protein 13-like
NW_020870307.1	XR_003476794.1	+	XM_027369636.1	+	not DE	4_D	179.636	tetratricopeptide repeat protein 39B-like
NW_020870307.1	XR_003476794.1	+	XM_027369637.1	+	not DE	5_D	201.408	THUMP domain-containing protein 2-like%2C transcript variant X1
NW_020868524.1	XR_003477060.1	+	XM_027372108.1	-	not DE	1_U	27.525	uncharacterized LOC113819880
NW_020868524.1	XR_003477060.1	+	XM_027372131.1	+	not DE	2_U	40.769	cell surface glycoprotein 1-like
NW_020868524.1	XR_003477060.1	+	XM_027372119.1	+	not DE	3_U	43.816	uncharacterized LOC113819888
NW_020868524.1	XR_003477060.1	+	XM_027372142.1	+	not DE	1_D	0.711	carbohydrate sulfotransferase 11-like
NW_020868524.1	XR_003477060.1	+	XM_027372153.1	-	not DE	2_D	11.909	carbohydrate sulfotransferase 14-like
NW_020870395.1	XR_003476853.1	+	XM_027370595.1	-	not DE	1_U	100.050	proline-rich proteoglycan 2-like
NW_020870395.1	XR_003476853.1	+	XM_027370596.1	+	not DE	2_U	233.708	sorting nexin-32-like
NW_020870395.1	XR_003476853.1	+	XM_027370593.1	-	not DE	1_D	Overlap: 7345 bases	malignant T-cell-amplified sequence 1 homolog
NW_020870395.1	XR_003476853.1	+	XM_027370594.1	-	not DE	2_D	Overlap: 2118 bases	transcription initiation factor TFIID subunit 11-like
NW_020870328.1	XR_003476818.1	+	XM_027369931.1	+	not DE	1_U	6.309	uncharacterized LOC113817823
NW_020870328.1	XR_003476818.1	+	XM_027369930.1	-	not DE	2_U	33.380	uncharacterized LOC113817821
NW_020870328.1	XR_003476818.1	+	XM_027369929.1	+	not DE	3_U	46.567	zinc finger protein 236-like
NW_020870328.1	XR_003476818.1	+	XM_027369926.1	+	not DE	4_U	57.811	NEDD8-conjugating enzyme UBE2F-like%2C transcript variant X2
NW_020870328.1	XR_003476818.1	+	XM_027369923.1	+	not DE	5_U	71.819	lethal(2) giant larvae protein homolog 1-like%2C transcript variant X3
NW_020870328.1	XR_003476818.1	+	XM_027369933.1	-	not DE	1_D	1.772	serine/threonine-protein kinase fused-like%2C transcript variant X2
NW_020870328.1	XR_003476818.1	+	XM_027369934.1	+	not DE	2_D	196.265	cell division cycle protein 20 homolog
NW_020870328.1	XR_003476818.1	+	XM_027369942.1	-	not DE	3_D	216.369	glycine receptor subunit beta-like
NW_020870328.1	XR_003476818.1	+	XM_027369943.1	-	not DE	4_D	222.628	uncharacterized LOC113817839
NW_020870328.1	XR_003476818.1	+	XM_027369935.1	-	not DE	5_D	564.346	uncharacterized LOC113817830
NW_020868307.1	XR_003476979.1	-	XM_027371716.1	-	not DE	1_U	9.607	pollen-specific leucine-rich repeat extensin-like protein 2
NW_020868307.1	XR_003476979.1	-	XM_027371807.1	+	not DE	1_D	50.055	axoneme-associated protein mst101(2)-like
NW_020868307.1	XR_003476979.1	-	XM_027371891.1	+	not DE	2_D	53.849	axoneme-associated protein mst101(2)-like
NW_020868307.1	XR_003476979.1	-	XM_027371990.1	-	not DE	3_D	56.354	uncharacterized LOC113819765
NW_020868307.1	XR_003476979.1	-	XM_027372099.1	-	not DE	4_D	612.224	uncharacterized LOC113819850
NW_020869504.1	XR_003476118.1	-	XM_027361945.1	+	not DE	1_U	28.730	natural resistance-associated macrophage protein 2-like%2C transcript variant X2
NW_020869504.1	XR_003476118.1	-	XM_027361937.1	+	not DE	2_U	302.369	myosin heavy chain%2C muscle-like
NW_020869504.1	XR_003476118.1	-	XM_027361943.1	+	not DE	3_U	358.176	myosin heavy chain%2C muscle-like
NW_020869504.1	XR_003476118.1	-	XM_027361942.1	-	DE	4_U	397.444	40S ribosomal protein S13
NW_020869504.1	XR_003476118.1	-	XM_027361939.1	-	not DE	5_U	406.425	uncharacterized LOC113810226%2C transcript variant X2
NW_020869504.1	XR_003476118.1	-	XM_027361947.1	-	not DE	1_D	102.389	zinc finger protein Noc-like
NW_020870916.1	XR_003477346.1	-	XM_027375349.1	-	not DE	1_U	51.178	uncharacterized LOC113822819%2C transcript variant X1
NW_020870916.1	XR_003477346.1	-	XM_027375347.1	-	not DE	2_U	54.788	deleted in autism protein 1 homolog%2C transcript variant X2
NW_020870916.1	XR_003477346.1	-	XM_027375345.1	+	not DE	3_U	68.241	sarcalumenin-like
NW_020870916.1	XR_003477346.1	-	XM_027375366.1	-	not DE	4_U	415.350	glycine-rich protein 5-like
NW_020870916.1	XR_003477346.1	-	XM_027375355.1	+	not DE	5_U	418.843	CASP-like protein 4A1
NW_020870916.1	XR_003477346.1	-	XM_027375356.1	+	not DE	1_D	18.361	proline-rich protein HaeIII subfamily 1-like
NW_020870916.1	XR_003477346.1	-	XM_027375357.1	+	not DE	2_D	311.284	glycine receptor subunit alpha-2-like
NW_020870916.1	XR_003477346.1	-	XM_027375358.1	-	not DE	3_D	355.172	uncharacterized LOC113822827
NW_020870916.1	XR_003477346.1	-	XM_027375367.1	-	not DE	4_D	361.758	glycine-rich cell wall structural protein-like%2C transcript variant X1
NW_020870916.1	XR_003477346.1	-	XM_027375359.1	-	not DE	5_D	398.922	uncharacterized LOC113822828
NW_020868449.1	XR_003476315.1	+	XM_027364336.1	+	not DE	1_U	10.279	titin-like%2C transcript variant X2
NW_020868449.1	XR_003476315.1	+	XM_027364361.1	-	not DE	1_D	7.659	signal recognition particle 14 kDa protein-like
NW_020868449.1	XR_003476315.1	+	XM_027364374.1	+	not DE	2_D	26.344	succinate dehydrogenase [ubiquinone] iron-sulfur subunit%2C mitochondrial-like
NW_020868449.1	XR_003476315.1	+	XM_027364384.1	-	not DE	3_D	34.552	coiled-coil domain-containing protein 58-like
NW_020868449.1	XR_003476315.1	+	XM_027364414.1	+	not DE	4_D	83.190	uncharacterized LOC113812508
NW_020868449.1	XR_003476315.1	+	XM_027364405.1	+	not DE	5_D	97.805	uncharacterized LOC113812498
NW_020870730.1	XR_003477176.1	+	XM_027373706.1	+	not DE	1_U	0.558	60S ribosomal protein L14-like
NW_020870730.1	XR_003477176.1	+	XM_027373708.1	-	not DE	2_U	5.588	40S ribosomal protein S24-like%2C transcript variant X2
NW_020870730.1	XR_003477176.1	+	XM_027373716.1	-	not DE	3_U	26.661	proton myo-inositol cotransporter-like%2C transcript variant X5
NW_020870730.1	XR_003477176.1	+	XM_027373723.1	-	not DE	4_U	31.530	nucleoporin SEH1-like
NW_020870730.1	XR_003477176.1	+	XM_027373710.1	+	not DE	5_U	59.403	histone chaperone asf1-like
NW_020870730.1	XR_003477176.1	+	XM_027373689.1	-	not DE	1_D	27.675	vesicle-fusing ATPase 1-like
NW_020870934.1	XR_003477357.1	+	XM_027375428.1	-	not DE	1_U	75.830	sarcosine dehydrogenase%2C mitochondrial-like
NW_020870934.1	XR_003477357.1	+	XM_027375449.1	-	not DE	2_U	104.522	bestrophin-3-like
NW_020870934.1	XR_003477357.1	+	XM_027375453.1	+	not DE	3_U	119.031	macrophage mannose receptor 1-like
NW_020870934.1	XR_003477357.1	+	XM_027375452.1	-	not DE	4_U	134.647	macrophage mannose receptor 1-like
NW_020870934.1	XR_003477357.1	+	XM_027375436.1	-	not DE	5_U	137.776	C-type mannose receptor 2-like
NW_020870934.1	XR_003477357.1	+	XM_027375455.1	-	not DE	1_D	8.653	uncharacterized LOC113822915
NW_020870934.1	XR_003477357.1	+	XM_027375429.1	+	not DE	2_D	94.467	isopentenyl-diphosphate Delta-isomerase 1-like%2C transcript variant X1
NW_020870934.1	XR_003477357.1	+	XM_027375451.1	-	not DE	3_D	103.682	FGGY carbohydrate kinase domain-containing protein-like%2C transcript variant X2
NW_020870934.1	XR_003477357.1	+	XM_027375437.1	+	not DE	4_D	255.007	uncharacterized LOC113822907
NW_020869660.1	XR_003476243.1	+	XM_027363386.1	-	not DE	1_U	43.681	allantoinase-like%2C transcript variant X1
NW_020869660.1	XR_003476243.1	+	XM_027363384.1	+	not DE	2_U	179.646	28S ribosomal protein S24%2C mitochondrial-like
NW_020869660.1	XR_003476243.1	+	XM_027363350.1	-	not DE	3_U	194.486	nudix hydrolase 20%2C chloroplastic-like
NW_020869660.1	XR_003476243.1	+	XM_027363383.1	+	not DE	4_U	199.434	eukaryotic translation initiation factor 3 subunit L-like
NW_020869660.1	XR_003476243.1	+	XM_027363382.1	-	not DE	5_U	233.911	nuclear pore complex protein Nup107-like
NW_020869660.1	XR_003476243.1	+	XM_027363388.1	+	not DE	1_D	90.553	carbohydrate sulfotransferase 14-like%2C transcript variant X1
NW_020869660.1	XR_003476243.1	+	XM_027363390.1	+	not DE	2_D	157.193	uncharacterized LOC113811607
NW_020869660.1	XR_003476243.1	+	XM_027363391.1	-	not DE	3_D	163.381	facilitated trehalose transporter Tret1-like
NW_020869660.1	XR_003476243.1	+	XM_027363351.1	+	not DE	4_D	258.429	piggyBac transposable element-derived protein 4-like
NW_020869660.1	XR_003476243.1	+	XM_027363352.1	+	not DE	5_D	282.115	zinc finger Ran-binding domain-containing protein 2-like
