ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ovary_1	ovary_2	ovary_3	ovary_4	ovary_5	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	Expression
XM_027373270.1	582.342097575088	2.91826324368578	0.335709808739953	8.69281494824096	3.53568007750081e-18	3.46373880925721e-17	298	338	336	462	281	823	216	421	257	570	137.154685959291	138.067365525557	133.98829042799	148.598937140481	121.159413730341	423.48862658629	987.197573410825	1467.24148372205	1070.04376097036	1196.4808382777	Down_ovary_Up_muscle
XM_027376685.1	2661.42139105839	-2.89143107952312	0.332632209381	-8.69257696031249	3.54309669946889e-18	3.46859577650295e-17	10679	12530	12239	10362	12076	1583	151	226	143	130	4915.01641395729	5118.29612436457	4880.60323377432	3332.86187586507	5206.83658436866	814.559533275939	690.124229560345	787.640321427986	595.393999294789	272.881594694914	Up_ovary_Down_muscle
XM_027382806.1	266.128168254858	-2.45952141850868	0.282948255166336	-8.69247777146676	3.54619233936153e-18	3.46921881632268e-17	841	1155	1007	1463	1185	120	20	38	17	30	387.070774804577	471.798246100645	401.566096610077	470.563300944855	510.939164663536	61.7480378983655	91.4071827232246	132.435098293201	70.7811048112686	62.9726756988263	Up_ovary_Down_muscle
XR_003475756.1	2492.86683702657	2.42251945989411	0.278701216494778	8.69217397168949	3.55569041921171e-18	3.47610012084682e-17	1579	1911	2354	2354	1657	4510	878	1446	939	2729	726.735735334635	780.61164354834	938.715582343716	757.146965430068	714.45248594724	2320.69709101357	4012.77532154956	5039.50400347287	3909.61514222243	5728.41439940323	Down_ovary_Up_muscle
XM_027364036.1	115.044939551916	3.91620882146294	0.450891585172892	8.68547772955506	3.77153932683137e-18	3.68456407781233e-17	27	41	38	36	35	114	48	56	72	146	12.4267668486606	16.747816528248	15.1534376079274	11.5791379589985	15.0910301799357	58.6606360034473	219.377238535739	195.167513274191	299.778796847726	306.467021734288	Down_ovary_Up_muscle
XM_027361370.1	691.393962078565	4.07684771341377	0.469479390744859	8.68376289520524	3.82886513587147e-18	3.73797927140061e-17	55	139	147	264	373	1716	347	479	291	561	25.3137843213457	56.7791828640603	58.6198770622456	84.913678365989	160.827264489029	882.996941946627	1585.91462024795	1669.37926532746	1211.60597059289	1177.58903556805	Down_ovary_Up_muscle
XM_027365630.1	9464.6874339611	10.7612940337861	1.23932074524592	8.68321947733616	3.84721009714917e-18	3.75329134443176e-17	10	5	120	0	0	16995	6177	7442	5573	4038	4.60250624024468	2.04241664978634	47.8529608671393	0	0	8745.06586735602	28231.1083840679	25936.3684604738	23203.7115948941	8476.12214906202	Down_ovary_Up_muscle
XM_027362647.1	191.656758402536	6.8535031997814	0.789377483537208	8.68216201084276	3.88315763002364e-18	3.78574324027253e-17	14	4	7	17	0	233	164	93	142	55	6.44350873634255	1.63393331982907	2.79142271724979	5.46792625841596	0	119.894106919326	749.538898330441	324.117477401782	591.230404894126	115.449905447848	Down_ovary_Up_muscle
XM_027372372.1	165.274330327602	2.61159643964239	0.300826591292959	8.68140156233427	3.909213100397e-18	3.80851306680252e-17	92	119	83	199	100	352	65	96	59	173	42.343057410251	48.6095162649149	33.0982979331047	64.006901495575	43.1172290855305	181.127577835206	297.07334385048	334.572879898614	245.652069639109	363.142429863232	Down_ovary_Up_muscle
XM_027357409.1	79.2256596988553	-3.39452054809099	0.391291837612256	-8.67516319482935	4.12957844558373e-18	4.01913106198483e-17	282	318	379	494	367	38	4	4	2	2	129.7906759749	129.897698926411	151.135601405382	158.891504215146	158.240230743897	19.5535453344824	18.2814365446449	13.9405366624422	8.32718880132572	4.19817837992175	Up_ovary_Down_muscle
XM_027368084.1	199.327034707724	5.93361363508459	0.683980478373159	8.67512132685078	4.13109806470405e-18	4.01913106198483e-17	14	34	9	4	16	159	94	170	158	95	6.44350873634255	13.8884332185471	3.58897206503545	1.28657088433317	6.89875665368487	81.8161502153343	429.613758799155	592.472808153795	657.847915304732	199.413473046283	Down_ovary_Up_muscle
XR_003477123.1	220.302720983602	5.26244702047411	0.60706072259532	8.66873250829994	4.36957143362808e-18	4.24821117947563e-17	44	24	21	13	31	456	122	198	140	39	20.2510274570766	9.80359991897444	8.37426815174938	4.18135537408279	13.3663410165144	234.642544013789	557.58381461167	690.056564790891	582.903216092801	81.8644784084742	Down_ovary_Up_muscle
XR_003476853.1	2183.9495657336	7.06365711149395	0.814906901024384	8.6680541085301	4.39567839334315e-18	4.27064979992368e-17	18	99	17	198	99	452	1345	2215	1196	1238	8.28451123244042	40.4398496657696	6.77916945617807	63.6852587744917	42.6860567946752	232.584276083843	6147.13303813685	7719.57217682739	4979.65890319278	2598.67241717157	Down_ovary_Up_muscle
XM_027359549.1	223.095349991668	6.72266079320118	0.775795851452926	8.66550237489779	4.49526332523656e-18	4.36439640255418e-17	2	0	19	22	12	351	108	102	219	128	0.920501248048936	0	7.57671880396372	7.07613986383241	5.17406749026366	180.613010852719	493.598786705413	355.483684892277	911.827173745167	268.683416314992	Down_ovary_Up_muscle
XM_027372779.1	899.303134617186	3.71500485384052	0.428838847063994	8.66293918863685	4.59753684978419e-18	4.4606225818367e-17	217	327	302	451	317	793	411	539	469	1067	99.8743854133095	133.574048896027	120.429951515634	145.060867208564	136.681616201132	408.051617111699	1878.41760496226	1878.48731526409	1952.72577391088	2239.72816568826	Down_ovary_Up_muscle
XM_027360173.1	1225.48341041936	6.04976089181753	0.698570278487918	8.66020367329751	4.70922084544184e-18	4.56584044444316e-17	218	80	40	64	30	2838	225	370	466	3027	100.334636037334	32.6786663965815	15.9509869557131	20.5851341493307	12.9351687256591	1460.34109629634	1028.33080563628	1289.49964127591	1940.23499070889	6353.94297801158	Down_ovary_Up_muscle
XM_027355301.1	466.946003667797	4.2917596346592	0.495605226274747	8.65963352912665	4.73283343946705e-18	4.58558250896715e-17	80	71	125	204	104	410	263	395	253	286	36.8200499219574	29.002316426966	49.8468342366034	65.6151151009915	44.8419182489517	210.972462819416	1202.0044528104	1376.62799541617	1053.3893833677	600.339508328811	Down_ovary_Up_muscle
XM_027365734.1	9211.74759213601	11.5897174922502	1.3384070597179	8.65933679002931	4.74516913323009e-18	4.59437892673143e-17	6	0	68	0	0	16943	5929	7210	5352	4221	2.76150374414681	0	27.1166778247123	0	0	8718.30838426673	27097.6593182999	25127.8173340521	22283.5572323476	8860.25547082486	Down_ovary_Up_muscle
XM_027371440.1	352.491071837109	8.10853833664704	0.936488577195949	8.65844873508844	4.78227626372641e-18	4.62713108726945e-17	0	2	26	2	2	300	124	319	240	324	0	0.816966659914537	10.3681415212135	0.643285442166583	0.862344581710609	154.370094745914	566.724532883992	1111.75779882977	999.262656159087	680.104897547324	Down_ovary_Up_muscle
XM_027363555.1	410.795849818666	3.98501770634793	0.460330383273428	8.65686439815314	4.84919007723382e-18	4.68865828783671e-17	125	101	122	77	166	422	179	282	213	457	57.5313280030585	41.2568163256841	48.650510214925	24.7664895234134	71.5746002819806	217.147266609252	818.09428537286	982.807834702178	886.84560734119	959.283759812121	Down_ovary_Up_muscle
XM_027383625.1	862.693862444963	4.41036879077776	0.509493137532726	8.65638507347799	4.86961565705567e-18	4.70518274480029e-17	159	193	220	169	216	1174	191	1044	525	447	73.1798492198904	78.8372826817528	87.730428256422	54.3576198630763	93.1332148247458	604.101637439009	872.938595006795	3638.48006889742	2185.887060348	938.292867912512	Down_ovary_Up_muscle
XM_027380592.1	1019.20022496753	5.48462543497175	0.633656361388945	8.6555201985974	4.90668588541589e-18	4.73775617970992e-17	76	97	97	137	151	836	604	835	845	167	34.9790474258596	39.622883005855	38.6811433676043	44.0650527884109	65.107015919151	430.177997358613	2760.49691824138	2910.08702828482	3518.23726856012	350.547894723466	Down_ovary_Up_muscle
XM_027378572.1	133204.873353966	2.82341847930184	0.326844269747417	8.63842123187216	5.6995133267635e-18	5.49952356365613e-17	90157	87997	78497	72625	76041	239627	63184	83158	71372	80083	41494.8155101739	35945.3075862497	31302.6155765653	23359.302618674	32786.7721689282	123304.142312264	288773.571659211	289816.786943843	297164.05956411	168101.359599637	Down_ovary_Up_muscle
XR_003477805.1	14441.2752903836	12.3758697267167	1.43306433274889	8.63594846644284	5.82417645744922e-18	5.61597110630459e-17	0	4	64	0	0	14472	9323	9166	14152	1649	0	1.63393331982907	25.521579129141	0	0	7446.81337054288	42609.4582264311	31944.7397619864	58923.1879581808	3461.39807424549	Down_ovary_Up_muscle
XM_027376595.1	140.101917205483	-2.89137971393149	0.334986095239075	-8.63134247965711	6.06360264661344e-18	5.84284443550382e-17	597	715	501	807	507	85	6	4	7	20	274.769622542607	292.065580919447	199.786111620307	259.565675914216	218.604351463639	43.7381935113422	27.4221548169674	13.9405366624422	29.14516080464	41.9817837992175	Up_ovary_Down_muscle
XM_027367068.1	283.653116619208	3.25921240649958	0.377608035934797	8.63120510248452	6.07089095664792e-18	5.84587431572916e-17	91	110	124	189	162	361	135	170	153	256	41.8828067862266	44.9331662952995	49.4480595627106	60.7904742847421	69.8499111185593	185.758680677583	616.998483381766	592.472808153795	637.029943301418	537.366832629985	Down_ovary_Up_muscle
XM_027358822.1	200.842418390433	4.06682400714032	0.472108165682742	8.61417849288639	7.04448717406992e-18	6.77875720085978e-17	40	55	58	74	58	180	88	107	80	331	18.4100249609787	22.4665831476498	23.128931085784	23.8015613601636	25.0079928696077	92.6220568475483	402.191603982188	372.90935572033	333.087552053029	694.79852187705	Down_ovary_Up_muscle
XM_027357145.1	1515.73552420321	6.64042652174793	0.771877968749716	8.60294864031948	7.76937486720663e-18	7.4712045843002e-17	78	122	127	25	14	456	561	1535	885	1512	35.8995486739085	49.8349662547867	50.6443835843891	8.04106802708229	6.03641207197427	234.642544013789	2563.97147538645	5349.68094421221	3684.78104458663	3173.82285522085	Down_ovary_Up_muscle
XM_027375482.1	593.27693709474	3.20445908364997	0.372496467044207	8.60265631262933	7.789196134702e-18	7.48516279783659e-17	267	254	297	368	268	1159	365	393	292	240	122.886916614533	103.754765809146	118.43607814617	118.364521358651	115.554173949222	596.383132701714	1668.18108469885	1369.65772708495	1215.76956499356	503.781405590611	Down_ovary_Up_muscle
XM_027374395.1	2272.56384899132	-1.75726207086358	0.204308097759396	-8.60103975385757	7.89971134380664e-18	7.58619659136013e-17	9112	7967	9488	8833	8011	1876	279	326	241	390	4193.80368611095	3254.38668976956	3783.57410589515	2841.07015532871	3454.12122204185	965.327659144448	1275.13019898898	1136.15373798904	1003.42625055975	818.644784084742	Up_ovary_Down_muscle
XM_027360931.1	354.621352708745	4.83478363933847	0.562591966910152	8.59376586176995	8.41644369953444e-18	8.07692321560084e-17	54	38	75	60	70	602	327	256	136	78	24.8535336973213	15.5223665383762	29.9081005419621	19.2985632649975	30.1820603598713	309.7693234568	1494.50743752472	892.194346396303	566.248838490149	163.728956816948	Down_ovary_Up_muscle
XM_027363908.1	4262.04670700922	4.31537381659826	0.502258555952951	8.59193689276346	8.55153562837174e-18	8.20098661518967e-17	1132	1116	1259	872	646	8347	2781	3264	2434	985	521.003706395698	455.867396232311	502.05731443107	280.47245278463	278.537299892527	4295.09060281381	12710.1687576644	11375.4779165529	10134.1887712134	2067.60285211146	Down_ovary_Up_muscle
XM_027374968.1	228.329275275228	2.70515493531587	0.315032342187166	8.58691179621391	8.93381675683089e-18	8.56177669759601e-17	116	115	175	259	112	420	102	122	97	224	53.3890723868383	46.9755829450858	69.7855679312448	83.3054647605725	48.2912965757941	216.118132644279	466.176631888445	425.186368204488	403.868656864298	470.195978551237	Down_ovary_Up_muscle
XM_027371028.1	135.626806319299	-3.05575717238376	0.355974679970876	-8.58419810261159	9.14722274452919e-18	8.76034428086037e-17	476	530	455	914	703	73	4	8	10	8	219.079297035647	216.496164877352	181.442476621236	293.981447070128	303.114120471279	37.5633897215057	18.2814365446449	27.8810733248845	41.6359440066286	16.792713519687	Up_ovary_Down_muscle
XM_027356027.1	78.2843767779639	3.03703681852192	0.354145622117805	8.57567234732517	9.85096179701548e-18	9.42791845797133e-17	41	30	51	60	31	179	43	51	19	73	18.8702755850032	12.254499898718	20.3375083685342	19.2985632649975	13.3663410165144	92.1074898650619	196.525442854933	177.741842446138	79.1082936125944	153.233510867144	Down_ovary_Up_muscle
XM_027375479.1	789.514122608281	2.79065218015425	0.326012775781282	8.55994730104218	1.12919124973056e-17	1.07996616677621e-16	355	418	400	776	583	1710	445	425	384	432	163.388971528686	170.746031922138	159.509869557131	249.594751560634	251.373445568643	879.909540051709	2033.80981559175	1481.18202038449	1598.82024985454	906.806530063099	Down_ovary_Up_muscle
XM_027378914.1	168.937620035362	5.25868587657581	0.614508649907299	8.55754573571764	1.15295645034684e-17	1.10194828218447e-16	2	15	18	64	18	275	83	104	77	211	0.920501248048936	6.12724994935902	7.17794413007089	20.5851341493307	7.76110123539548	141.505920183754	379.339808301382	362.453953223498	320.59676885104	442.907819081745	Down_ovary_Up_muscle
XM_027360561.1	542.566593810515	4.66174269123176	0.545098913289991	8.55210417334245	1.20864616681041e-17	1.15439211071053e-16	86	98	74	137	122	827	460	417	237	120	39.5815536661042	40.0313663358123	29.5093258680692	44.0650527884109	52.6030194843472	425.546894516236	2102.36520263417	1453.3009470596	986.771872957098	251.890702795305	Down_ovary_Up_muscle
XM_027375900.1	490.933735188038	3.82378104570036	0.447199503481956	8.55050378170789	1.22552417422762e-17	1.16972053625365e-16	148	138	89	301	154	632	184	469	207	440	68.1170923556212	56.370699534103	35.4909459764616	96.8144590460707	66.4005327917169	325.206332931392	840.946081053666	1634.52792367135	861.864040937212	923.599243582786	Down_ovary_Up_muscle
XM_027383088.1	217.168126216379	2.18050260460962	0.255037406642684	8.54973642225191	1.23369916986119e-17	1.17672712570871e-16	220	186	181	203	177	528	74	147	80	155	101.255137285383	75.9778993720519	72.1782159746018	65.2934723799082	76.3174954813889	271.691366752808	338.206576075931	512.314722344752	333.087552053029	325.358824443936	Down_ovary_Up_muscle
XM_027353526.1	237.376287287392	-6.45007346414104	0.754615533051332	-8.54749628338525	1.25787340454523e-17	1.19897433229186e-16	1172	1501	1749	696	651	21	0	0	0	4	539.413731356676	613.13347826586	697.456904638555	223.863333873971	280.693161346803	10.805906632214	0	0	0	8.39635675984351	Up_ovary_Down_muscle
XM_027357765.1	228.260660036617	4.36140007403748	0.510321088806505	8.54638416812745	1.27004772885758e-17	1.20976119588075e-16	26	38	95	88	27	501	122	204	115	82	11.9665162246362	15.5223665383762	37.8835940198186	28.3045594553296	11.6416518530932	257.798058225676	557.58381461167	710.967369784554	478.813356076229	172.125313576792	Down_ovary_Up_muscle
XM_027371291.1	541.578673197216	4.80304050807747	0.562059405452787	8.54543214023472	1.28056189929908e-17	1.21895321952848e-16	81	59	94	125	111	823	378	400	357	94	37.2803005459819	24.1005164674788	37.4848193459258	40.2053401354114	47.8601242849388	423.48862658629	1727.59575346894	1394.05366624422	1486.40320103664	197.314383856322	Down_ovary_Up_muscle
XM_027364671.1	240.467791067666	5.13586060649994	0.601306795038262	8.54116509056435	1.32875215662139e-17	1.26397212902616e-16	20	12	30	37	66	177	83	152	154	332	9.20501248048936	4.90179995948722	11.9632402167848	11.9007806800818	28.4573711964501	91.0783559000892	379.339808301382	529.740393172805	641.193537702081	696.897611067011	Down_ovary_Up_muscle
XM_027363115.1	654.804419039939	2.38408515953619	0.279158075233761	8.54026937082085	1.33909303199837e-17	1.27295049881409e-16	597	552	521	572	367	1541	353	336	247	425	274.769622542607	225.482798136412	207.761605098163	183.979636459643	158.240230743897	792.947720011511	1613.33677506491	1171.00507964515	1028.40781696373	892.112905733373	Down_ovary_Up_muscle
XM_027382133.1	310.109120200434	3.18136708925338	0.372732761773892	8.53524942136228	1.39853394899547e-17	1.32856016286055e-16	109	118	175	242	143	627	98	108	158	471	50.167318018667	48.2010329349577	69.7855679312448	77.8375385021565	61.6576375923086	322.63349801896	447.8951953438	376.39448988594	657.847915304732	988.671008471573	Down_ovary_Up_muscle
XM_027367087.1	731.802087646079	4.94994854038206	0.580268823753425	8.53044026794977	1.45791795428428e-17	1.38404095431281e-16	70	77	217	119	94	1375	781	396	233	220	32.2175436817127	31.4532164067097	86.5341042347436	38.2754838089117	40.5301953403986	707.529600918772	3569.45048534192	1380.11312958178	970.117495354447	461.799621791393	Down_ovary_Up_muscle
XM_027376146.1	254.377149535852	4.07757581208258	0.47818682572059	8.52716050037136	1.49983707001312e-17	1.42287838242603e-16	25	80	74	92	89	288	102	133	191	252	11.5062656006117	32.6786663965815	29.5093258680692	29.5911303396628	38.3743338861221	148.195290956077	466.176631888445	463.522844026204	795.246530526607	528.970475870141	Down_ovary_Up_muscle
XM_027351731.1	119.910757864877	4.08796870125947	0.479462248706345	8.52615344021219	1.51294548076964e-17	1.43338629262708e-16	47	25	26	40	26	209	39	137	57	63	21.63177932915	10.2120832489317	10.3681415212135	12.8657088433317	11.2104795622379	107.544499339653	178.244006310288	477.463380688647	237.324880837783	132.242618967535	Down_ovary_Up_muscle
XM_027355944.1	4080.05656339978	-3.14461668152956	0.368817851399662	-8.52620519748641	1.51226903428747e-17	1.43338629262708e-16	15551	19391	18015	18623	19529	3120	162	141	125	367	7157.3574542045	7920.90025120139	7183.92575017929	5989.95239473414	8420.36366811324	1605.4489853575	740.398180058119	491.403917351089	520.449300082858	770.365732715642	Up_ovary_Down_muscle
XM_027356016.1	435.813905240813	3.28856105384548	0.385770274493252	8.52466162190784	1.53257178667658e-17	1.45003287690453e-16	187	147	135	438	148	1250	139	173	174	642	86.0668666925755	60.0470495037184	53.8345809755317	140.879511834482	63.8134990465851	643.208728107974	635.279919926411	602.928210650627	724.465425715338	1347.61525995488	Down_ovary_Up_muscle
XM_027382140.1	281.483633554022	3.2153382993352	0.377180682307772	8.52466324537678	1.53255029242352e-17	1.45003287690453e-16	89	94	135	265	127	564	91	131	125	409	40.9623055381776	38.3974330159832	53.8345809755317	85.2353210870722	54.7588809386237	290.215778122318	415.902681390672	456.552575694983	520.449300082858	858.527478693999	Down_ovary_Up_muscle
XM_027372777.1	916.315980241801	3.71259842478729	0.435575445372426	8.52343368807888	1.5489147669011e-17	1.46451344615776e-16	253	292	348	429	316	757	411	530	495	1114	116.44340787819	119.277132347522	138.773586514704	137.984727344732	136.250443910276	389.527205742189	1878.41760496226	1847.1211077736	2060.97922832812	2338.38535761642	Down_ovary_Up_muscle
XM_027373233.1	1076.4094583071	1.50061406885122	0.176099784818641	8.52138502268274	1.57656476611086e-17	1.48965834933195e-16	1278	1507	1571	1396	1226	2804	410	477	347	730	588.20029750327	615.584378245603	626.475012685632	449.013238632275	528.617228588603	1442.84581889181	1873.8472458261	1662.40899699624	1444.76725703001	1532.33510867144	Down_ovary_Up_muscle
XM_027351947.1	701.650958237887	7.22072654041048	0.84745618399869	8.5204718270386	1.58904619650539e-17	1.50044676667346e-16	6	22	78	4	6	677	156	329	393	1489	2.76150374414681	8.9866332590599	31.1044245636405	1.28657088433317	2.58703374513183	348.361847143279	712.976025241152	1146.60914048587	1636.2925994605	3125.54380385175	Down_ovary_Up_muscle
XM_027353262.1	224.84359099082	2.02080478947548	0.237213937012883	8.51891256863939	1.61058368850146e-17	1.51976616011305e-16	193	245	190	284	209	698	55	84	104	222	88.8283704367223	100.078415839531	75.7671880396372	91.3465327876548	90.1150087887587	359.167753775493	251.369752488868	292.751269911287	433.013817668938	465.997800171315	Down_ovary_Up_muscle
XM_027382134.1	340.925453022334	3.03727977366386	0.356702598518369	8.51487986428965	1.66763096446219e-17	1.57254478714359e-16	140	125	186	323	176	604	133	147	155	459	64.4350873634255	51.0604162446585	74.1720893440659	103.890598909903	75.8863231905336	310.798457421773	607.857765109443	512.314722344752	645.357132102744	963.481938192043	Down_ovary_Up_muscle
XM_027361231.1	194.721696856309	5.16480866469723	0.606633538915788	8.51388578667789	1.68199691308652e-17	1.58503209438287e-16	17	20	33	39	25	99	145	170	96	90	7.82426060841595	8.16966659914537	13.1595642384633	12.5440661222484	10.7793072713826	50.9421312661516	662.702074743378	592.472808153795	399.705062463635	188.918027096479	Down_ovary_Up_muscle
XM_027364514.1	155.787024234572	4.52885089635974	0.53203140334819	8.51237514902071	1.70406204661162e-17	1.60475322373499e-16	14	51	40	34	24	182	57	149	41	214	6.44350873634255	20.8326498278207	15.9509869557131	10.9358525168319	10.3481349805273	93.6511908125211	260.51047076119	519.284990675973	170.707370427177	449.205086651628	Down_ovary_Up_muscle
XM_027360780.1	136.179102104623	4.20657724352617	0.49448055808616	8.50706296685823	1.78394661350066e-17	1.67886156615435e-16	37	38	31	39	28	277	85	137	49	38	17.0292730889053	15.5223665383762	12.3620148906777	12.5440661222484	12.0728241439485	142.535054148727	388.480526573704	477.463380688647	204.01612563248	79.7653892185133	Down_ovary_Up_muscle
XM_027359118.1	82.727582045544	-4.38909594122818	0.515947348228978	-8.5068679125768	1.78694912003807e-17	1.68056608242513e-16	396	342	368	485	391	24	2	0	3	0	182.259247113689	139.701298845386	146.749079992561	155.996719725396	168.588365724424	12.3496075796731	9.14071827232246	0	12.4907832019886	0	Up_ovary_Down_muscle
XM_027373845.1	278.268716107654	2.3705607110229	0.278813681651908	8.50231128177738	1.85852644384586e-17	1.74671769109484e-16	168	203	210	344	220	545	108	140	101	310	77.3221048361106	82.9221159813255	83.7426815174938	110.645096052652	94.857903988167	280.439005455077	493.598786705413	487.918783185478	420.523034466949	650.717648887872	Down_ovary_Up_muscle
XM_027353338.1	297.830934222967	6.89906077940943	0.811471782621998	8.50191088236911	1.86494964470155e-17	1.75158752581923e-16	12	2	8	36	8	104	182	298	205	84	5.52300748829361	0.816966659914537	3.19019739114262	11.5791379589985	3.44937832684244	53.5149661785835	831.805362781344	1038.56998135195	853.536852135887	176.323491956714	Down_ovary_Up_muscle
XM_027381268.1	2401.47661352691	2.63394688112929	0.309863247980887	8.50035265005601	1.89015594137943e-17	1.77408049667596e-16	1229	1310	1711	2254	1905	4175	1330	1253	1044	1784	565.648016926071	535.113162244021	682.303467030628	724.982693321739	821.383214079355	2148.31715188063	6078.57765109443	4366.87310951003	4346.79255429203	3744.7751148902	Down_ovary_Up_muscle
XM_027355302.1	476.367733696611	4.32949196530238	0.509408044789818	8.49906476661304	1.91124250869702e-17	1.79190106990427e-16	102	77	89	185	120	348	266	397	271	301	46.9455636504957	31.4532164067097	35.4909459764616	59.5039034004089	51.7406749026366	179.06930990526	1215.71553021889	1383.59826374739	1128.33408257964	631.825846178224	Down_ovary_Up_muscle
XM_027372031.1	408.794126241675	3.76780191219492	0.443320985810567	8.49903801712854	1.91168293060603e-17	1.79190106990427e-16	89	77	154	288	121	511	189	220	261	395	40.9623055381776	31.4532164067097	61.4112997794954	92.633103671988	52.1718471934919	262.94372805054	863.797876734472	766.729516434323	1086.69813857301	829.140230034546	Down_ovary_Up_muscle
XM_027357275.1	285.878247044246	2.94921323202258	0.347425744596206	8.48875846967038	2.08856283718949e-17	1.9563981370672e-16	104	145	175	234	171	405	143	164	137	252	47.8660648985447	59.2300828438039	69.7855679312448	75.2643967334902	73.7304617362571	208.399627906984	653.561356471056	571.562003160132	570.412432890812	528.970475870141	Down_ovary_Up_muscle
XM_027363886.1	1345.46645593247	2.45389493319388	0.289219263917654	8.48454871212366	2.16557536772572e-17	2.02719122179872e-16	828	1045	974	1378	1008	3956	795	561	579	641	381.087516692259	426.865079805345	388.406532371614	443.223669652776	434.621669182147	2035.62698271612	3633.43551324818	1955.16026690752	2410.7211579838	1345.51617076492	Down_ovary_Up_muscle
XM_027373896.1	245.938024939519	3.97530092414335	0.468604930827646	8.4832673807384	2.18956716269503e-17	2.0482907138023e-16	25	81	37	170	75	834	126	131	144	120	11.5062656006117	33.0871497265387	14.7546629340346	54.6792625841596	32.3379218141478	429.14886339364	575.865251156315	456.552575694983	599.557593695452	251.890702795305	Down_ovary_Up_muscle
XR_003477898.1	1371.78304989583	3.76346351425059	0.443763047799952	8.480795174156	2.23660052114165e-17	2.09090281986383e-16	406	429	589	582	361	2095	840	948	854	477	186.861753353934	175.239348551668	234.878282922875	187.196063670476	155.653196998765	1078.01782830896	3839.10167437543	3303.90718899881	3555.70961816608	1001.26554361134	Down_ovary_Up_muscle
XM_027370429.1	329.008610681988	5.99415958361925	0.706949594953696	8.47890659589649	2.27320075215838e-17	2.12371145766213e-16	10	12	54	32	22	621	40	117	85	941	4.60250624024468	4.90179995948722	21.5338323902127	10.2925670746653	9.4857903988167	319.546096124042	182.814365446449	407.760697376435	353.905524056343	1975.24292775319	Down_ovary_Up_muscle
XM_027381031.1	1175.79108932612	-3.2025338857592	0.377823806017784	-8.47626283667382	2.32543071905719e-17	2.17106890494638e-16	4052	4889	5929	6590	5277	902	38	55	41	65	1864.93552854714	1997.07500016108	2364.33504151057	2119.62553193889	2275.29617884344	464.139418202714	173.673647174127	191.682379108581	170.707370427177	136.440797347457	Up_ovary_Down_muscle
XM_027359762.1	252.627955821841	6.10033707405326	0.719996845161704	8.47272750574787	2.39712885958966e-17	2.23605581117844e-16	2	20	44	7	17	244	136	233	153	140	0.920501248048936	8.16966659914537	17.5460856512844	2.25149904758304	7.32992894454018	125.554343726677	621.568842517927	812.03626058726	637.029943301418	293.872486594523	Down_ovary_Up_muscle
XM_027372029.1	357.487100593639	3.47416687686444	0.410043680833813	8.47267508134696	2.39820829539448e-17	2.23605581117844e-16	98	106	153	287	121	481	140	223	239	296	45.1045611543978	43.2992329754704	61.0125251056026	92.3114609509047	52.1718471934919	247.506718575948	639.850279062572	777.184918931155	995.099061758424	621.33040022842	Down_ovary_Up_muscle
XM_027355582.1	571.269146589773	7.04304311607983	0.83227203038427	8.46242918055046	2.61864764802395e-17	2.43997769951611e-16	6	12	15	27	48	1482	41	93	119	1858	2.76150374414681	4.90179995948722	5.98162010839241	8.68435346924887	20.6962699610546	762.588268044814	187.38472458261	324.117477401782	495.467733678881	3900.10771494731	Down_ovary_Up_muscle
XM_027355294.1	2011.87338383335	6.23103711513105	0.736432577339947	8.46111009596839	2.64844220243458e-17	2.46611050493364e-16	94	55	37	335	176	647	1296	2051	850	1387	43.2635586583	22.4665831476498	14.7546629340346	107.750311562903	75.8863231905336	332.924837668687	5923.18544046495	7148.01017366726	3539.05524056343	2911.43670647574	Down_ovary_Up_muscle
XM_027367265.1	1004.37301830397	3.70364322337682	0.43793744684055	8.45701423821217	2.74310436147904e-17	2.55257079336312e-16	451	187	289	386	445	1478	553	685	583	584	207.573031435035	76.3863827020092	115.245880755027	124.154090338151	191.871669430611	760.530000114869	2527.40860229716	2387.31690344323	2427.37553558645	1225.86808693715	Down_ovary_Up_muscle
XM_027354768.1	892.178548440961	5.45567007371719	0.645160406071716	8.45630020437234	2.75994518859873e-17	2.56654889753212e-16	101	88	152	71	76	267	644	678	525	521	46.4853130264713	35.9465330362396	60.6137504317098	22.8366331969137	32.7690941050032	137.389384323863	2943.31128368783	2362.92096428396	2185.887060348	1093.62546796962	Down_ovary_Up_muscle
XM_027373963.1	137.983585501318	5.19112949978433	0.614148174046647	8.4525684829115	2.84963307650703e-17	2.64820644336526e-16	8	10	23	13	36	98	73	111	83	108	3.68200499219574	4.08483329957268	9.17181749953503	4.18135537408279	15.522202470791	50.4275642836652	333.63621693977	386.849892382772	345.578335255018	226.701632515775	Down_ovary_Up_muscle
XM_027375849.1	793.919282280454	7.33138598199057	0.867644515374851	8.449757766086	2.91907834089755e-17	2.71095708723119e-16	0	23	19	47	39	1316	165	95	648	1634	0	9.39511658901717	7.57671880396372	15.1172078909147	16.8157193433569	677.170148952075	754.109257466603	331.087745733003	2698.00917162953	3429.91173639607	Down_ovary_Up_muscle
