ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	hep_1	hep_2	hep_3	hep_4	hep_5	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	Expression
XM_027370338.1	256.462417944627	5.69569137966881	0.534336852913043	10.6593646846884	1.57670799906176e-26	1.39994666602968e-25	15	10	18	0	16	332	624	365	392	326	11.7776426976723	6.8556985153585	15.5526265083676	0	13.625596890239	313.25772936104	1041.69923402518	357.277820277926	406.697670427394	397.880160743088	Down_hemocyte_Up_hep
XM_027355628.1	230.360650953346	11.5050164994564	1.07956277300026	10.6571074764668	1.61543649055459e-26	1.43363062976067e-25	0	0	0	0	0	600	606	195	158	304	0	0	0	0	0	566.128426556097	1011.65021765907	190.874451929303	163.924061039613	371.029352349382	Down_hemocyte_Up_hep
XM_027373880.1	7976.1416916049	16.6198458281766	1.55982404558344	10.6549491112378	1.65335064493797e-26	1.46512427748344e-25	0	0	0	0	0	6684	20804	3422	958	28170	0	0	0	0	0	6306.67067183492	34729.9853600318	3349.60192052346	993.919306809806	34381.239656849	Down_hemocyte_Up_hep
XM_027377637.1	246.152690821511	11.6003472725643	1.0887268537562	10.6549656900095	1.65305608411033e-26	1.46512427748344e-25	0	0	0	0	0	244	785	251	339	265	0	0	0	0	0	230.225560132813	1310.47099152206	245.689679150025	351.710485395119	323.430192015087	Down_hemocyte_Up_hep
XM_027379823.1	1899.47550305011	3.50949569396535	0.329375594585448	10.6549961553235	1.65251493187825e-26	1.46512427748344e-25	423	488	355	303	232	3075	4012	2605	2375	2334	332.129524074358	334.558087549495	306.732356137249	362.201884383892	197.571154908466	2901.4081861	6697.59187004651	2549.88690910684	2464.04838588026	2848.62667231401	Down_hemocyte_Up_hep
XM_027360626.1	132.811046201522	10.7095948181127	1.0052309196525	10.6538653047152	1.67272033541494e-26	1.48156398216972e-25	0	0	0	0	0	239	282	235	272	98	0	0	0	0	0	225.507823244845	470.767923069072	230.02818565839	282.198383561866	119.608146481051	Down_hemocyte_Up_hep
XM_027351187.1	2419.63766501525	9.71581652209932	0.912052330654027	10.6526963372071	1.69386425200774e-26	1.49955831850519e-25	1	2	4	0	27	6232	6777	2812	3235	709	0.785176179844818	1.3711397030717	3.45613922408168	0	22.9931947522784	5880.18725716266	11313.4546618408	2752.50748115487	3356.29327508322	865.328325051685	Down_hemocyte_Up_hep
XM_027360970.1	546.683512152057	4.66626489023702	0.438050991244372	10.6523326815939	1.7004958183144e-26	1.50469373508201e-25	68	64	44	10	69	1278	1153	716	873	429	53.3919802294476	43.8764704982944	38.0175314648985	11.9538575704255	58.7603865891558	1205.85354856449	1924.80643722922	700.85183375067	905.732311946723	523.590763677253	Down_hemocyte_Up_hep
XM_027367434.1	163.265350346556	9.29960596732869	0.873130907425021	10.6508724960321	1.72738370095091e-26	1.52773930543573e-25	0	0	0	3	0	379	266	303	314	168	0	0	0	3.58615727112764	0	357.604456107934	444.057686299196	296.58953299784	325.773133964801	205.042536824659	Down_hemocyte_Up_hep
XM_027353262.1	408.886771124225	3.47140593783515	0.325942560330948	10.6503610154821	1.73690144577059e-26	1.53540731514118e-25	69	104	84	86	45	688	577	543	489	900	54.1771564092924	71.2992645597284	72.5789237057153	102.803175105659	38.3219912537973	649.160595784324	963.237913513669	531.511935372366	507.33459397703	1098.44216156067	Down_hemocyte_Up_hep
XM_027381535.1	633.913662067951	-3.85004969398212	0.361551253568886	-10.6486968472053	1.7682298845518e-26	1.56233892189691e-25	1412	1527	1172	1047	1773	38	25	119	130	66	1108.66876594088	1046.86516329524	1012.64879265593	1251.56888762355	1509.88645539961	35.8548003485528	41.7347449529319	116.482357844036	134.874227437656	80.5524251811159	Up_hemocyte_Down_hep
XM_027368076.1	328.790725960712	10.3719124965425	0.974068856142279	10.6480280435406	1.78097753579114e-26	1.57283501247123e-25	0	3	0	0	0	1170	598	246	537	316	0	2.05670955460755	0	0	0	1103.95043178439	998.295099274131	240.79546243389	557.134308723242	385.675247836858	Down_hemocyte_Up_hep
XM_027366004.1	245.08419969416	5.0821359984167	0.477391976738405	10.6456250755164	1.82753534981546e-26	1.6131650970374e-25	25	23	30	4	4	447	158	633	395	546	19.6294044961204	15.7681065853246	25.9210441806126	4.78154302817019	3.40639922255976	421.765677784292	263.76358810253	619.607836262813	409.810152599033	666.388244680141	Down_hemocyte_Up_hep
XM_027371728.1	172.266392186094	6.80280838093304	0.639395816693069	10.6394321065735	1.95316115156258e-26	1.72321519426464e-25	4	0	3	0	11	266	333	196	255	364	3.14070471937927	0	2.59210441806126	0	9.36759786203934	250.98360243987	555.906802773053	191.85329527253	264.560984589249	444.25882978676	Down_hemocyte_Up_hep
XM_027382501.1	796.255523853279	9.12498781909482	0.857703958964575	10.6388547280469	1.96530082753385e-26	1.73308149411493e-25	4	8	0	4	1	1025	2687	305	233	1602	3.14070471937927	5.4845588122868	0	4.78154302817019	0.85159980563994	967.136062033332	4485.65038754112	298.547219684294	241.736115330569	1955.227047578	Down_hemocyte_Up_hep
XM_027370902.1	445.173406597898	11.8794471544112	1.1166814080242	10.6381704477646	1.97978505847673e-26	1.74417732805034e-25	0	0	0	0	1	929	473	1290	1387	68	0	0	0	0	0.85159980563994	876.555513784357	789.621374509472	1262.70791276308	1439.00425735407	82.9934077623619	Down_hemocyte_Up_hep
XM_027377555.1	273.78733891844	7.62532043615156	0.716788783516144	10.6381693066488	1.97980930076271e-26	1.74417732805034e-25	4	1	0	2	9	256	816	312	296	416	3.14070471937927	0.68556985153585	0	2.39077151408509	7.66439825075946	241.548128663935	1362.2220752637	305.399123086884	307.098240934971	507.724376899155	Down_hemocyte_Up_hep
XM_027365796.1	83.0701449483118	4.560979210981	0.428784680934473	10.6369919770478	2.004978359463e-26	1.76549212566618e-25	15	15	5	4	2	167	147	135	105	126	11.7776426976723	10.2835477730378	4.3201740301021	4.78154302817019	1.70319961127988	157.572412058114	245.40030032324	132.143851335671	108.936876007338	153.781902618494	Down_hemocyte_Up_hep
XR_003477553.1	425.205285778518	11.2334163514768	1.05622346612378	10.6354542497547	2.0383303213016e-26	1.79398819775198e-25	0	0	0	2	0	617	1265	590	457	413	0	0	0	2.39077151408509	0	582.168731975186	2111.77809461835	577.517572504044	474.134784146223	504.062903027286	Down_hemocyte_Up_hep
XM_027360479.1	342570.475238522	-6.14436574625168	0.577773372855072	-10.6345602530785	2.05797255361076e-26	1.8103961565591e-25	416728	466141	372229	833716	1659161	3790	8463	9856	7585	10270	327204.899074371	319572.216164773	321618.811810175	996612.231818484	1412941.18512537	3576.04456107934	14128.0458614665	9647.47999084722	7869.39242395864	12534.4455546979	Up_hemocyte_Down_hep
XM_027362099.1	220.978168415403	8.27571815923041	0.77826652315268	10.6335270926293	2.0809062235504e-26	1.82968225374604e-25	0	0	6	2	0	226	239	465	875	186	0	0	5.18420883612252	2.39077151408509	0	213.24170733613	398.984161750029	455.162154600645	907.807300061148	227.011380055872	Down_hemocyte_Up_hep
XM_027372509.1	213.020859511428	6.73347716391706	0.633238021369317	10.6334062969822	2.0836040842626e-26	1.83116549142399e-25	2	0	2	10	7	726	282	214	431	243	1.57035235968964	0	1.72806961204084	11.9538575704255	5.96119863947958	685.015396132877	470.767923069072	209.472475450619	447.159938658691	296.579383621381	Down_hemocyte_Up_hep
XM_027363032.1	2777.17457189503	-4.78000585196033	0.449533350615945	-10.6332619046191	2.08683350625556e-26	1.83311422399645e-25	6908	8140	6132	1827	9759	112	44	213	316	212	5423.997050368	5580.53859150182	5298.26143051722	2183.96977811673	8310.76250324017	105.677306290471	73.4531511171602	208.493632107392	327.848122079226	258.744153612069	Up_hemocyte_Down_hep
XM_027357193.1	470.903297387192	-4.40348453188161	0.414130166838111	-10.6330928884082	2.0906199595703e-26	1.83555013706722e-25	1070	1250	1057	1001	808	12	42	70	37	21	840.138512433955	856.962314419813	913.284789963585	1196.58114279959	688.092642957071	11.3225685311219	70.1143715209256	68.5190340259035	38.3872801168714	25.6303171030823	Up_hemocyte_Down_hep
XM_027356580.1	112.099705893176	-6.46005539610789	0.607554390969476	-10.6328840547092	2.09530784825937e-26	1.83877476044196e-25	279	325	220	91	431	4	2	0	0	5	219.064154176704	222.810201749151	190.087657324493	108.780103890872	367.039516230814	3.77418951037398	3.33877959623455	0	0	6.10245645311484	Up_hemocyte_Down_hep
XM_027381754.1	326.494908327442	12.0088463832701	1.12947089004257	10.6322761295933	2.10901392803165e-26	1.84990650258776e-25	0	0	0	0	0	277	819	869	655	87	0	0	0	0	0	261.362623593398	1367.23024465805	850.614865264431	679.558607474345	106.182742284198	Down_hemocyte_Up_hep
XM_027374574.1	438.763552711308	12.4350251224382	1.16964520966547	10.6314504771876	2.12777125009381e-26	1.86545598513791e-25	0	0	0	0	0	553	1594	206	287	578	0	0	0	0	0	521.781699809203	2661.00733819894	201.641728704802	297.760794420057	705.443965980076	Down_hemocyte_Up_hep
XM_027363928.1	207.634704276844	-3.99290045501371	0.37564440839792	-10.6294686297687	2.17347286736089e-26	1.90460155038742e-25	547	776	545	245	269	17	10	20	46	18	429.491370375115	532.00220479182	470.898969281129	292.869510475424	229.080347717144	16.0403054190894	16.6938979811728	19.5768668645439	47.7247266317861	21.9688432312134	Up_hemocyte_Down_hep
XM_027364793.1	575.435881486083	2.05947136218938	0.193796029315927	10.6270049466908	2.23164452088813e-26	1.95463139298098e-25	200	327	286	224	256	816	708	951	827	737	157.035235968964	224.181341452223	247.11395452184	267.766409577531	218.009550243825	769.934660116292	1181.92797706703	930.880019409061	858.007585314937	899.502081189128	Down_hemocyte_Up_hep
XM_027373122.1	276.37574574003	3.73829872108317	0.351782776821676	10.626724693171	2.23835877551872e-26	1.95956464480283e-25	63	53	44	16	57	497	386	326	314	667	49.4660993302235	36.3352021314001	38.0175314648985	19.1261721126808	48.5411889214766	468.943046663967	644.384462073269	319.102929892065	325.773133964801	814.06769084552	Down_hemocyte_Up_hep
XM_027358344.1	105.03217013587	10.3704822778401	0.975957064185246	10.6259615903263	2.25674270767607e-26	1.97470437990999e-25	0	0	0	0	0	248	195	156	200	107	0	0	0	0	0	233.999749643187	325.531010632869	152.699561543442	207.498811442548	130.592568096658	Down_hemocyte_Up_hep
XM_027374734.1	330.893719604651	-2.25971583873857	0.212759361794917	-10.6209936882437	2.38013826997172e-26	2.08167283843543e-25	621	735	497	462	896	118	72	96	103	115	487.594407683632	503.89384087885	429.425298592149	552.268219753657	763.033425853386	111.338590556032	120.196065464444	93.9689609498105	106.861887892912	140.356498421641	Up_hemocyte_Down_hep
XM_027355100.1	186.200251404794	3.18497768786461	0.299879937292339	10.6208428500494	2.38398768483439e-26	2.08403324977825e-25	46	43	37	36	52	405	302	242	341	164	36.1181042728616	29.4795036160416	31.9692878227556	43.0338872535317	44.2831898932769	382.136687925365	504.155719031418	236.880089060981	353.785473509545	200.160571662167	Down_hemocyte_Up_hep
XM_027383297.1	1180.41326643521	2.93383763971962	0.276275424565425	10.6192494114686	2.42503138235055e-26	2.11889017986086e-25	326	336	291	323	286	2183	1671	1682	2621	1001	255.967434629411	230.351470116046	251.434128551942	386.109599524743	243.557544413023	2059.7639252866	2789.55035265397	1646.41450330814	2719.27192395459	1221.71178191359	Down_hemocyte_Up_hep
XM_027370833.1	3788.92567089729	5.23945583607697	0.49342197233076	10.6186107021695	2.44167920323431e-26	2.13240768602618e-25	250	362	249	127	194	9669	8372	1854	2695	7540	196.294044961204	248.176286255978	215.144666699085	151.813991144403	165.210362294148	9123.1595939515	13976.1313898378	1814.77555834322	2796.04648418834	9202.50433129718	Down_hemocyte_Up_hep
XM_027351492.1	1620.34336040996	-5.9797858358246	0.56316045326619	-10.6182630565469	2.45078807723613e-26	2.13933129845677e-25	1904	2063	1623	6248	4896	31	48	80	20	37	1494.97544642453	1414.33060371846	1402.32849017114	7468.77021000183	4169.43264841315	29.2499687053983	80.1307103096293	78.3074674581755	20.7498811442548	45.1581777530498	Up_hemocyte_Down_hep
XM_027367744.1	203.938406313047	6.36680914505719	0.599669056836523	10.6172047272949	2.47872589558498e-26	2.1626764039851e-25	9	15	5	0	2	324	497	178	275	345	7.06658561860336	10.2835477730378	4.3201740301021	0	1.70319961127988	305.709350340292	829.686729664287	174.23411509444	285.310865733504	421.069495264924	Down_hemocyte_Up_hep
XM_027370700.1	1374.37937108644	6.14871660228644	0.579283004902265	10.6143569727612	2.55547855835636e-26	2.22856924061188e-25	80	88	59	4	13	1966	2969	2142	1938	2159	62.8140943875854	60.3301469351548	50.9780535552048	4.78154302817019	11.0707974733192	1855.01414434881	4956.41831061019	2096.68244119265	2010.66348287829	2635.04069645499	Down_hemocyte_Up_hep
XM_027377360.1	285.280975122184	11.8139844489413	1.11306587795276	10.6139130512836	2.56765354255293e-26	2.23810917306358e-25	0	0	0	0	0	161	520	343	236	1026	0	0	0	0	0	151.911127792553	868.082695020984	335.743266726927	244.848597502207	1252.22406417917	Down_hemocyte_Up_hep
XM_027367361.1	118.08561250396	10.5385959629825	0.993269197643706	10.6100098422288	2.6772086943052e-26	2.33248105242665e-25	0	0	0	0	0	208	250	156	149	213	0	0	0	0	0	196.257854539447	417.347449529319	152.699561543442	154.586614524698	259.964644902692	Down_hemocyte_Up_hep
XM_027352937.1	286.954693220754	6.66071159575732	0.628042957950679	10.6055031927934	2.80947538011339e-26	2.44653978653816e-25	2	12	18	2	0	890	452	419	413	335	1.57035235968964	8.22683821843021	15.5526265083676	2.39077151408509	0	839.75716605821	754.564188749009	410.135360812194	428.485045628862	408.864582358694	Down_hemocyte_Up_hep
XM_027362412.1	478.990230554961	11.406723016663	1.07571125029145	10.6038892998214	2.85840051051919e-26	2.48794850778636e-25	2	0	0	0	0	2388	335	1043	644	235	1.57035235968964	0	0	0	0	2253.19113769327	559.245582369288	1020.93360698596	668.146172845005	286.815453296398	Down_hemocyte_Up_hep
XM_027354685.1	797.513721958795	-5.91045921666382	0.557401323327378	-10.6035973890081	2.86733954914036e-26	2.49453031957634e-25	1012	1184	893	1455	4377	10	18	36	42	10	794.598294002956	811.714704218447	771.583081776236	1739.28627649691	3727.45234928602	9.43547377593495	30.049016366111	35.238360356179	43.5747504029351	12.2049129062297	Up_hemocyte_Down_hep
XR_003477837.1	144.296863138412	8.7420667923899	0.824529604086329	10.6024898912842	2.90150663264438e-26	2.52304318949052e-25	0	2	2	0	0	282	323	211	182	196	0	1.3711397030717	1.72806961204084	0	0	266.080360481366	539.21290479188	206.535945420938	188.823918412719	239.216292962102	Down_hemocyte_Up_hep
XM_027361301.1	213.465381454381	5.55663614675737	0.52409279976249	10.6023897853119	2.90461478955812e-26	2.52453395793024e-25	20	13	8	0	14	206	288	671	493	203	15.7035235968964	8.91240806996606	6.91227844816336	0	11.9223972789592	194.37075978426	480.784261857776	656.803883305447	511.484570205881	247.759731996463	Down_hemocyte_Up_hep
XM_027362370.1	405.274811340513	4.14652000929753	0.391109297927878	10.6019469014571	2.91840539317541e-26	2.5353034477979e-25	46	64	37	14	102	708	571	479	724	816	36.1181042728616	43.8764704982944	31.9692878227556	16.7354005985957	86.8631801752739	668.031543336194	953.221574724965	468.865961405826	751.145697422024	995.920893148342	Down_hemocyte_Up_hep
XM_027359696.1	79.1894230114763	-6.28544075975717	0.592878960732114	-10.6015581190394	2.93056486199728e-26	2.54464627734212e-25	167	227	188	72	290	1	0	2	3	3	131.124422034085	155.624356298638	162.438543531839	86.0677745070634	246.963943635583	0.943547377593495	0	1.95768668645439	3.11248217163822	3.66147387186891	Up_hemocyte_Down_hep
XM_027377317.1	771.435048755251	10.5237547227093	0.993534129493225	10.5922427929851	3.23740742752458e-26	2.8097345824031e-25	0	2	0	2	2	211	2926	991	266	1130	0	1.3711397030717	0	2.39077151408509	1.70319961127988	199.088496672227	4884.63454929115	970.033753138148	275.973419218589	1379.15515840395	Down_hemocyte_Up_hep
XM_027374106.1	144.398141334868	5.10296637689644	0.48184503614868	10.5904720274463	3.29923946623484e-26	2.86202703313753e-25	4	12	6	14	10	241	349	212	179	163	3.14070471937927	8.22683821843021	5.18420883612252	16.7354005985957	8.5159980563994	227.394918000032	582.61703954293	207.514788764165	185.711436241081	198.940080371544	Down_hemocyte_Up_hep
XM_027376550.1	501.19408930087	12.6276331030628	1.19263778539608	10.58798677829	3.38799918329947e-26	2.93761748238886e-25	0	0	0	0	0	2769	723	216	149	677	0	0	0	0	0	2612.68268855639	1206.96882403879	211.430162137074	154.586614524698	826.27260375175	Down_hemocyte_Up_hep
XM_027380335.1	1780.21203267898	2.16810431460569	0.204784305864768	10.5872581663432	3.41446713726526e-26	2.95915039508544e-25	734	811	537	638	1036	2978	1951	3023	2494	2415	576.319316006096	555.997149595575	463.986690832966	762.656112993145	882.257398642978	2809.88409047343	3256.97949612681	2959.0434265758	2587.51017868858	2947.48646685447	Down_hemocyte_Up_hep
XM_027364006.1	107.139912807207	7.69236254563022	0.726680213106487	10.5856226809123	3.47462743824904e-26	3.00984824433309e-25	0	2	0	2	2	242	245	154	109	135	0	1.3711397030717	0	2.39077151408509	1.70319961127988	228.338465377626	409.000500538733	150.741874856988	113.086852236189	164.766324234101	Down_hemocyte_Up_hep
XM_027359183.1	132.533953174698	10.707654705744	1.01154671228606	10.585427816324	3.48186510198262e-26	3.01467603213247e-25	0	0	0	0	0	210	153	161	179	433	0	0	0	0	0	198.144949294634	255.416639111943	157.593778259578	185.711436241081	528.472728839745	Down_hemocyte_Up_hep
XM_027371044.1	212.733633137731	11.3919612912081	1.07625915408206	10.5847752820503	3.50621052870541e-26	3.03430441024563e-25	0	0	0	0	0	530	182	649	588	64	0	0	0	0	0	500.080110124552	303.828943257344	635.269329754448	610.046505641092	78.11144259987	Down_hemocyte_Up_hep
XM_027365043.1	484.187965933094	12.5780814678141	1.18850776831883	10.5830872991315	3.5699731879297e-26	3.08800975897663e-25	0	0	0	0	0	2250	298	1038	1103	50	0	0	0	0	0	2122.98159958536	497.478159838948	1016.03939026983	1144.35594510565	61.0245645311484	Down_hemocyte_Up_hep
XM_027361232.1	271.054276397919	11.740197457147	1.10950066108675	10.5815146118503	3.63041442148704e-26	3.13879219171336e-25	0	0	0	0	0	870	662	291	104	321	0	0	0	0	0	820.88621850634	1105.13604635364	284.843412879113	107.899381950125	391.777704289973	Down_hemocyte_Up_hep
XM_027362041.1	691.605249459316	3.32326126461617	0.314199536645995	10.5769133210418	3.81313748876566e-26	3.29519844150822e-25	183	224	183	87	80	784	681	1719	1619	860	143.687240911602	153.56764674403	158.118369501737	103.998560862702	68.1279844511952	739.7411440333	1136.85445251787	1682.63170700754	1679.70287862743	1049.62250993575	Down_hemocyte_Up_hep
XM_027361332.1	1627.0614111389	6.73213845136318	0.636610484985091	10.5749726247767	3.89291170807078e-26	3.36092992222526e-25	17	14	11	71	42	1236	3688	2335	2247	3423	13.3479950573619	9.59797792150191	9.50438286622463	84.8723887500208	35.7671918368775	1166.22455870556	6156.70957545652	2285.5992064355	2331.24914655703	4177.74168780242	Down_hemocyte_Up_hep
XM_027355025.1	1481.01030304402	3.79480969073215	0.358888055686285	10.5737976803812	3.94201065492051e-26	3.40169790340996e-25	214	221	192	308	169	4139	1124	2906	3459	1309	168.027702486791	151.510937189423	165.894682755921	368.178813169105	143.92036715315	3905.34259585947	1876.39413308382	2844.51875541822	3588.69194389887	1597.62309942547	Down_hemocyte_Up_hep
XM_027376356.1	202.817921917583	-2.65634775804533	0.251225395674139	-10.5735638346485	3.95185567049263e-26	3.40856960760157e-25	492	532	374	243	450	38	39	44	49	70	386.30668048365	364.723161017072	323.149017451637	290.478738961339	383.219912537973	35.8548003485528	65.1062021265738	43.0691071019965	50.8372088034243	85.4343903436078	Up_hemocyte_Down_hep
XR_003476779.1	631.737349961589	-5.17807512204356	0.489852499861115	-10.570682243148	4.07519130318924e-26	3.51327653853721e-25	1296	1475	1137	1248	1931	3	18	49	47	33	1017.58832907888	1011.21553101538	982.407574445218	1491.8414247891	1644.43922469072	2.83064213278048	30.049016366111	47.9633238181325	48.7622206889988	40.276212590558	Up_hemocyte_Down_hep
XM_027377327.1	416.99000831687	2.68450220190644	0.253976254096748	10.5698944629832	4.10956837373845e-26	3.54122797114769e-25	143	156	142	125	84	628	358	1001	831	471	112.280193717809	106.948896839593	122.6929424549	149.423219630318	71.5343836737549	592.547753128715	597.641547725985	979.82218657042	862.157561543788	574.851397883418	Down_hemocyte_Up_hep
XM_027379169.1	263.348514684082	10.5439699130609	0.997875059915169	10.5664229286954	4.26451553894439e-26	3.67299904692819e-25	0	0	2	0	0	810	307	602	551	159	0	0	1.72806961204084	0	0	764.273375850731	512.502668022004	589.26369262277	571.65922552422	194.058115209052	Down_hemocyte_Up_hep
XM_027364396.1	104.324976034638	10.361815316685	0.98133475834006	10.558899731843	4.62045681999841e-26	3.97578785656205e-25	0	0	0	0	0	101	151	272	200	182	0	0	0	0	0	95.298285136943	252.077859515709	266.245389357797	207.498811442548	222.12941489338	Down_hemocyte_Up_hep
XM_027358905.1	395.750789968772	11.7092295551915	1.10911031456704	10.5573173393148	4.69899168187977e-26	4.04144522003268e-25	1	0	0	0	0	1483	779	110	509	509	0.785176179844818	0	0	0	0	1399.28076097115	1300.45465273336	107.672767754991	528.084475121285	621.230066927091	Down_hemocyte_Up_hep
XM_027367868.1	896.259305996194	-4.01446952289124	0.38026181148497	-10.5571198622713	4.70888496461685e-26	4.04803195842929e-25	1929	2214	1764	1817	2012	215	31	67	59	114	1514.60485092065	1517.85165130037	1524.15739782002	2172.01592054631	1713.41880894756	202.862686182601	51.7510837416356	65.5825039962219	61.2121493755517	139.136007131018	Up_hemocyte_Down_hep
XM_027353720.1	256.738114404981	10.5052762633305	0.99524258215826	10.5554931547935	4.79116987238674e-26	4.11681498569929e-25	0	0	0	0	2	551	571	330	310	367	0	0	0	0	1.70319961127988	519.894605054016	953.221574724965	323.018303264974	321.62315773595	447.920303658629	Down_hemocyte_Up_hep
XM_027357927.1	539.161634879655	5.75023130521011	0.544926940120016	10.5522977152564	4.95697915865593e-26	4.25726711715196e-25	35	35	24	10	16	568	1574	595	1199	249	27.4811662945686	23.9949448037548	20.7368353444901	11.9538575704255	13.625596890239	535.934910473105	2627.61954223659	582.41178922018	1243.95537459808	303.902331365119	Down_hemocyte_Up_hep
XM_027353449.1	2427.76431025439	-5.54584632890406	0.526171214393219	-10.5400032863819	5.64969243543473e-26	4.84989948260802e-25	5921	6507	4964	2670	8429	22	27	88	118	192	4649.02816086117	4461.00302394378	4289.06877708537	3191.6799713036	7178.13476173905	20.7580423070569	45.0735245491665	86.138214203993	122.424298751103	234.33432779961	Up_hemocyte_Down_hep
XM_027369414.1	86.4453076282938	7.97492572268902	0.756668523678314	10.5395235471423	5.67858554393645e-26	4.8723931765666e-25	0	0	0	2	2	212	115	188	147	108	0	0	0	2.39077151408509	1.70319961127988	200.032044049821	191.979826783487	184.022548526712	152.511626410273	131.813059387281	Down_hemocyte_Up_hep
XM_027381742.1	117.464831315704	8.43850574018233	0.800662999968862	10.5393976498358	5.68619215352735e-26	4.87660977636557e-25	4	0	0	0	0	221	200	192	277	126	3.14070471937927	0	0	0	0	208.523970448162	333.877959623455	187.937921899621	287.385853847929	153.781902618494	Down_hemocyte_Up_hep
XM_027358517.1	152.849275478023	10.9124350901394	1.03587460123636	10.5345136149829	5.98920800297219e-26	5.13405227438879e-25	0	0	0	0	0	194	358	373	123	209	0	0	0	0	0	183.048191253138	597.641547725985	365.108567023743	127.611769037167	255.0826797402	Down_hemocyte_Up_hep
XM_027367359.1	118.062788256292	10.538478688828	1.00082934050262	10.5297459440343	6.3004293057505e-26	5.39828174148812e-25	0	0	0	0	0	184	247	141	159	239	0	0	0	0	0	173.612717477203	412.339280134967	138.016911395034	164.961555096826	291.697418458889	Down_hemocyte_Up_hep
XM_027355591.1	1610.30322136883	12.6746126611529	1.20375329178221	10.5292444454192	6.33408335070412e-26	5.4245509092815e-25	0	2	0	0	1	1145	5872	667	272	3509	0	1.3711397030717	0	0	0.85159980563994	1080.36174734455	9802.65689454465	652.888509932538	282.198383561866	4282.703938796	Down_hemocyte_Up_hep
XM_027364397.1	84.2067948484373	10.0503599573744	0.954758524781779	10.5265988168805	6.51459491284508e-26	5.57601867036028e-25	0	0	0	0	0	119	135	190	154	130	0	0	0	0	0	112.282137933626	225.367622745832	185.980235213167	159.774084810762	158.663867780986	Down_hemocyte_Up_hep
XM_027372787.1	1188.11307870441	4.2349521609024	0.402311024251299	10.5265625489226	6.51710457966803e-26	5.57601867036028e-25	193	199	158	112	48	3417	940	2577	2804	866	151.53900271005	136.428400455634	136.517499351226	133.883204788765	40.8767906707171	3224.10138923697	1569.22641023024	2522.47929549648	2909.13333642453	1056.94545767949	Down_hemocyte_Up_hep
XM_027353477.1	149.040870002154	-4.5581194576354	0.433033534539001	-10.5260195667938	6.55479258282258e-26	5.60561652751017e-25	327	361	273	249	462	16	0	15	6	19	256.752610809255	247.490716404442	235.881502043575	297.651053503594	393.439110205652	15.0967580414959	0	14.6826501484079	6.22496434327645	23.1893345218364	Up_hemocyte_Down_hep
XM_027372394.1	2605.21525731917	-2.97971819296822	0.283147394502597	-10.5235585805148	6.72833437363081e-26	5.75131290748348e-25	6317	6780	5401	3804	5045	441	440	528	323	763	4959.95792807971	4648.16359341307	4666.65198731629	4547.24741978985	4296.3210194535	416.104393518731	734.531511171602	516.829285223958	335.110580479715	931.234854745325	Up_hemocyte_Down_hep
XM_027354887.1	281.344428276707	8.67508433978756	0.824628645265382	10.5199890758048	6.98816861934394e-26	5.97059897180079e-25	0	0	4	0	4	1475	124	254	454	400	0	0	3.45613922408168	0	3.40639922255976	1391.7323819504	207.004334966542	248.626209179707	471.022301974584	488.196516249187	Down_hemocyte_Up_hep
XM_027381687.1	239.046359978995	-4.92379955857933	0.468047826310699	-10.5198641715533	6.99743863649374e-26	5.97570042540364e-25	550	517	367	301	997	9	20	12	19	4	431.84689891465	354.439613244035	317.100773809494	359.811112869807	849.04500622302	8.49192639834145	33.3877959623455	11.7461201187263	19.7123870870421	4.88196516249187	Up_hemocyte_Down_hep
XM_027360590.1	1194.37266019825	10.7794064368474	1.02488425946527	10.517681716052	7.16139516514786e-26	6.10995528150369e-25	2	0	3	0	3	2387	4006	331	105	2101	1.57035235968964	0	2.59210441806126	0	2.55479941691982	2252.24759031567	6687.57553125781	323.997146608201	108.936876007338	2564.25220159886	Down_hemocyte_Up_hep
XM_027353458.1	600.935710194067	4.8071241697409	0.457129908282835	10.5158819903043	7.29945951424744e-26	6.22481686353879e-25	64	81	59	18	33	2352	980	544	523	715	50.2512755100683	55.5311579744039	50.9780535552048	21.5169436267658	28.102793586118	2219.2234320999	1636.00200215493	532.490778715593	542.609391922264	872.651272795422	Down_hemocyte_Up_hep
XM_027365383.1	298.89069133365	5.53330156447583	0.526241182063594	10.5147634831193	7.38659076175765e-26	6.29615616318665e-25	35	22	16	2	4	1043	377	532	418	294	27.4811662945686	15.0825367337887	13.8245568963267	2.39077151408509	3.40639922255976	984.119914830015	629.359953890213	520.744658596867	433.672515914926	358.824439443153	Down_hemocyte_Up_hep
XM_027376403.1	411.538838797279	3.29006206898442	0.312966596391964	10.5125023146684	7.56589566510101e-26	6.44595805183323e-25	98	116	71	84	75	350	656	766	676	702	76.9472656247921	79.5261027781586	61.3464712274499	100.412403591574	63.8699854229955	330.241582157723	1095.11970756493	749.79400091203	701.345982675813	856.784886017324	Down_hemocyte_Up_hep
