ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	hep_1	hep_2	hep_3	hep_4	hep_5	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	Expression
XM_027355069.1	-5.98020721475678	4.82489111598489	-15.1314365691619	8.00398145724857e-09	1.7063925515561e-07	10.8576345945	9968	11103	8385	6829	9441	49	59	197	262	160	226.683529490354	222.612281270453	209.042658310574	232.517462431654	236.77529583066	1.2536169368001	2.27377432936128	5.19406405354313	7.44918770836225	5.08586923114575	Up_hemocyte_Down_hep
XM_027360855.1	4.08772315051809	5.42404769982806	15.1330845001139	7.99461545399027e-09	1.7063925515561e-07	10.8994168555323	392	414	385	445	463	7659	7403	6280	5451	3711	8.91452082265439	8.3005930330512	9.59826159207765	15.1515991773446	11.6117955692824	195.948002427592	285.300870512908	165.577270336299	154.982909153751	117.960379479887	Down_hemocyte_Up_hep
XM_027361614.1	9.69586147369041	1.38810153134044	15.1301089523201	8.01153561673914e-09	1.7063925515561e-07	10.2750414435391	2	6	4	3	2	3089	3746	1885	1428	3316	0.0454822490951755	0.120298449754365	0.0997221983592483	0.102145612431536	0.0501589441437687	79.0290350566433	144.365400640464	49.6995469082681	40.6009162119897	105.404639815496	Down_hemocyte_Up_hep
XM_027368290.1	10.1973612186744	2.50792993374498	15.1348426375415	7.98463620204069e-09	1.7063925515561e-07	10.3314430258013	13	18	14	0	6	10073	5307	8466	7876	3704	0.29563461911864	0.360895349263096	0.349027694257369	0	0.150476832431306	257.707824579336	204.52407399865	223.212925265463	223.930543477332	117.737872701024	Down_hemocyte_Up_hep
XM_027353911.1	9.09538421454958	-1.77917956415272	15.1150326451733	8.0978648423026e-09	1.72081952199976e-07	10.2060413315987	0	0	0	0	0	314	245	355	294	76	0	0	0	0	0	8.03338200316802	9.44194424904262	9.359861619329	8.35901216129199	2.41578788479423	Down_hemocyte_Up_hep
XR_003477200.1	6.21782343204887	3.39810871304897	15.1156431875202	8.09434924230217e-09	1.72081952199976e-07	10.7266465482131	59	104	88	33	14	3142	3164	3431	2677	3044	1.34172634830768	2.08517312907566	2.19388836390346	1.1236017367469	0.351112609006381	80.3849880699169	121.935965730493	90.4610851152614	76.1125018904036	96.7586621225478	Down_hemocyte_Up_hep
XM_027351771.1	12.2211870365054	0.103534960710383	15.1129459505721	8.10989287453313e-09	1.72139916530658e-07	10.2654284295487	0	0	0	1	0	1744	5087	2762	3413	1145	0	0	0	0.0340485374771788	0	44.6185293424364	196.045593448489	72.8223599791175	97.0384643077876	36.3957516853867	Down_hemocyte_Up_hep
XM_027366233.1	16.1006326983227	2.46719610598465	15.0997218422524	8.18657081161912e-09	1.73568429727673e-07	10.245292106472	0	0	0	6	0	83353	59023	75195	77482	10065	0	0	0	0.204291224863073	0	2132.50474557345	2274.66071596426	1982.57688581815	2202.96932068444	319.932961321762	Down_hemocyte_Up_hep
XM_027362115.1	13.1871976217704	0.73525408616709	15.0951733523588	8.21312603324291e-09	1.73932207951136e-07	10.2521241794928	0	0	0	0	2	4853	3191	11318	13323	1963	0	0	0	0	0.0501589441437687	124.159244781447	122.976506525286	298.408207908636	378.799724574467	62.3972581296194	Down_hemocyte_Up_hep
XM_027373876.1	-6.28284938738026	3.71732919875454	-15.0780737018653	8.31379732446394e-09	1.75862942489718e-07	10.7086152153028	5824	6887	5388	1813	5260	31	37	42	60	108	132.444309365151	138.082570576386	134.325801189907	61.7299984461252	131.918023098112	0.793104592669454	1.42592627434521	1.10736390989244	1.70592084924326	3.43296173102338	Up_hemocyte_Down_hep
XM_027354795.1	7.94889524506998	-2.33247219272592	15.0751105873598	8.33137786246642e-09	1.76033644813232e-07	10.109601955981	0	0	0	0	0	150	155	73	59	130	0	0	0	0	0	3.83760286775542	5.97347493306778	1.92470393862258	1.67748883508921	4.13226875030592	Down_hemocyte_Up_hep
XM_027358611.1	-2.74660902717417	5.19265660888705	-15.0702624781727	8.36022936124456e-09	1.76240871580041e-07	10.8570677475613	4556	5169	4095	2632	3116	524	300	522	583	493	103.60856343881	103.637114463386	102.09060057028	89.6157506399346	78.1476349759916	13.4060260180256	11.5615643865828	13.7629514515204	16.5758642518137	15.6708345684678	Up_hemocyte_Down_hep
XM_027361737.1	15.8031308761398	2.78314897247876	15.0714142453714	8.35336529552517e-09	1.76240871580041e-07	10.2287962404298	0	6	2	0	0	155980	58714	64979	74056	11699	0	0.120298449754365	0.0498610991796241	0	0	3990.59530208327	2262.75230464607	1713.2237976405	2105.56124019265	371.872400844838	Down_hemocyte_Up_hep
XM_027362906.1	9.60121991770939	1.66122425795151	15.0563572138486	8.44358376895906e-09	1.77795554015544e-07	10.2380220548339	7	7	12	5	0	2339	2366	3881	3239	3263	0.159187871833114	0.140348191380093	0.299166595077745	0.170242687385894	0	59.8410207178662	91.182204462183	102.325698435538	92.0912938449822	103.719945632679	Down_hemocyte_Up_hep
XM_027363288.1	13.9099716258017	0.629157433538668	15.0516704952358	8.47188088538813e-09	1.78188685576874e-07	10.2268266544685	0	0	0	0	0	6320	19860	3647	3635	6603	0	0	0	0	0	161.691000828095	765.375562391781	96.156099508994	103.350371449988	209.887465832846	Down_hemocyte_Up_hep
XR_003477837.1	8.17440658111571	-1.2983271320648	15.0491341241659	8.48723768951575e-09	1.78309060607545e-07	10.1711174558852	0	2	2	0	0	282	323	211	182	196	0	0.0400994832514551	0.0498610991796241	0	0	7.21469339138019	12.4479509895541	5.56318535684062	5.1746265760379	6.23018980815354	Down_hemocyte_Up_hep
XM_027358596.1	-2.85065268965861	5.18043130784184	-15.0424671416078	8.52774806022024e-09	1.78754347504662e-07	10.8372589868122	4564	5404	4157	2619	3387	492	271	491	579	497	103.79049243519	108.348803745432	103.636294644849	89.1731196527313	84.9441719074722	12.5873374062378	10.4439464958798	12.9456114227902	16.4621361951975	15.7979812992465	Up_hemocyte_Down_hep
XM_027382676.1	8.16790047664368	2.29322041942168	15.0436139034209	8.52076511621087e-09	1.78754347504662e-07	10.4047100655618	13	6	14	6	25	4498	2294	3200	3952	1274	0.29563461911864	0.120298449754365	0.349027694257369	0.204291224863073	0.626986801797108	115.076917994426	88.4074290094031	84.3705836108529	112.363319936823	40.496233752998	Down_hemocyte_Up_hep
XM_027354240.1	10.3053000749072	-0.389883297931416	15.0385968221626	8.55136136205971e-09	1.79046546889551e-07	10.2199817108272	0	2	1	0	0	527	700	1852	1488	615	0	0.0400994832514551	0.0249305495898121	0	0	13.4827780753807	26.9769835686932	48.8294752647811	42.3068370612329	19.5488098572165	Down_hemocyte_Up_hep
XM_027368222.1	9.78149655342221	-0.8694301229453	15.0342080828162	8.57822346934647e-09	1.79406031857778e-07	10.2071594382515	3	0	0	0	0	873	465	486	293	833	0.0682233736427632	0	0	0	0	22.3348486903366	17.9204247992033	12.8137823858983	8.33058014713794	26.4783066846525	Down_hemocyte_Up_hep
XM_027373629.1	-2.89561147490777	5.29041361526012	-15.0188389637752	8.67301712309604e-09	1.81015381373898e-07	10.8210216054007	4352	4795	3883	3707	4762	619	318	511	435	587	98.9693740311018	96.1385110953636	96.8053240572403	126.217928427902	119.428446006313	15.8365078342707	12.2552582497778	13.4729275703581	12.3679261570137	18.658782741766	Up_hemocyte_Down_hep
XM_027377212.1	9.44466080363169	2.27932243167187	15.0185623578407	8.67473355009172e-09	1.81015381373898e-07	10.2927834643378	6	10	2	20	6	7383	5518	3517	3978	2458	0.136446747285526	0.200497416257275	0.0498610991796241	0.680970749543576	0.150476832431306	188.886813150922	212.655707617213	92.7285445498031	113.102552304828	78.1316660634765	Down_hemocyte_Up_hep
XM_027354278.1	-6.15634804100627	5.92955131891298	-15.0141452679513	8.70219297548394e-09	1.81130076111632e-07	10.8058393812925	23349	26059	20002	10805	27608	89	206	374	468	263	530.982517061626	522.476217024834	498.660852895421	367.894447440917	692.394064960583	2.27697770153488	7.93894087878686	9.86081195951844	13.3061826240975	8.35989754869582	Up_hemocyte_Down_hep
XM_027359269.1	10.138749015134	-0.792319222483176	15.0067671573643	8.74827052654909e-09	1.81130076111632e-07	10.1961824151491	0	0	0	0	2	1180	557	764	906	253	0	0	0	0	0.0501589441437687	30.189142559676	21.4659712110887	20.1434768370911	25.7594048235733	8.04203072174921	Down_hemocyte_Up_hep
XM_027360199.1	8.89084463019818	1.92919845414498	15.0127558422317	8.71085001092029e-09	1.81130076111632e-07	10.277651001286	15	6	14	2	4	2961	4407	2213	2093	2831	0.341116868213816	0.120298449754365	0.349027694257369	0.0680970749543576	0.100317888287537	75.754280609492	169.839380838901	58.3475317283805	59.5082056244359	89.9880987085851	Down_hemocyte_Up_hep
XM_027375909.1	9.76237583475377	-1.44507807880174	15.0066934135914	8.74873240282019e-09	1.81130076111632e-07	10.1753175961723	0	0	0	0	0	550	381	465	545	117	0	0	0	0	0	14.0712105151032	14.6831867709602	12.2601004309521	15.4954477139596	3.71904187527533	Down_hemocyte_Up_hep
XM_027376307.1	13.3404477659463	0.34639312860538	15.0112402290104	8.72030393359115e-09	1.81130076111632e-07	10.2056857811764	0	0	0	0	0	1696	2928	6360	14021	3494	0	0	0	0	0	43.3904964247546	112.840868413048	167.68653492657	398.645270453997	111.062669335145	Down_hemocyte_Up_hep
XM_027377836.1	10.3573080643508	0.814865709927653	15.0070280589442	8.74663664501169e-09	1.81130076111632e-07	10.2057725938511	0	5	4	4	0	2745	2479	1601	1809	2265	0	0.100248708128638	0.0997221983592483	0.136194149908715	0	70.2281324799242	95.5370603811292	42.2116576128049	51.4335136046844	71.996836303407	Down_hemocyte_Up_hep
XM_027383789.1	-5.46483683204628	5.4048422796868	-15.0116752668942	8.71758916440462e-09	1.81130076111632e-07	10.8010377791947	13200	14888	11274	5093	17136	265	67	347	350	193	300.182844028158	298.500553323832	281.067016075541	173.409201371272	429.76183342381	6.77976506636791	2.58208271300349	9.14893516030187	9.95120495391904	6.13482976006956	Up_hemocyte_Down_hep
XM_027369509.1	7.312546709552	-2.6533030134425	15.0030967874225	8.7712911427962e-09	1.8119177205582e-07	9.99437294158551	0	0	0	0	0	117	83	47	39	78	0	0	0	0	0	2.99333023684923	3.19869948028791	1.2391929467844	1.10884855200812	2.47936125018355	Down_hemocyte_Up_hep
XM_027379707.1	5.80186852488999	-0.253200959312195	15.0035779042548	8.76826983136711e-09	1.8119177205582e-07	10.1425008163584	7	6	4	1	5	244	191	195	189	241	0.159187871833114	0.120298449754365	0.0997221983592483	0.0340485374771788	0.125397360359422	6.24250066488215	7.36086265945772	5.14133243878635	5.37365067511628	7.66059052941328	Down_hemocyte_Up_hep
XM_027359323.1	10.0393296401768	-1.29601222811739	14.9863603679421	8.8770985560515e-09	1.83173040327711e-07	10.1731986909126	0	0	0	0	0	403	841	588	467	188	0	0	0	0	0	10.3103597047029	32.4109188303871	15.5030947384942	13.2777506099434	5.97589634659625	Down_hemocyte_Up_hep
XM_027364459.1	-6.7855245374826	3.22924750379421	-14.9793562322277	8.92178891656021e-09	1.83890190486206e-07	10.5472207138063	4327	4681	3868	2925	3808	10	56	23	26	71	98.4008459174121	93.8528405500306	96.4313658133931	99.591972120748	95.5026296497355	0.255840191183695	2.15815868549546	0.606413569703006	0.739232368005414	2.25685447132093	Up_hemocyte_Down_hep
XM_027372954.1	7.82358327228935	-0.360793683617185	14.972472278092	8.96595038703277e-09	1.84594856188642e-07	10.1600424209411	4	1	0	2	4	420	374	469	453	282	0.0909644981903509	0.0200497416257275	0	0.0680970749543576	0.100317888287537	10.7452880297152	14.4134169352732	12.3655636604656	12.8797024117866	8.96384451989438	Down_hemocyte_Up_hep
XM_027377179.1	9.25065441741329	3.13990446542717	14.9708282983479	8.976531776507e-09	1.84607362945965e-07	10.4035226949657	20	9	9	25	13	10011	13164	5826	6482	3916	0.454822490951755	0.180447674631548	0.224374946308309	0.85121343692947	0.326033136934496	256.121615393997	507.321445283253	153.607193786509	184.296315746581	124.476649432292	Down_hemocyte_Up_hep
XM_027351567.1	7.88165878340746	0.197591318204272	14.9631233083529	9.02630541335817e-09	1.85424957709041e-07	10.1691166440315	2	4	6	0	6	805	545	509	522	620	0.0454822490951755	0.0801989665029102	0.149583297538872	0	0.150476832431306	20.5951353902874	21.0035086356254	13.4201959556013	14.8415113884164	19.7077432706898	Down_hemocyte_Up_hep
XM_027358341.1	7.65472626184326	-2.49876908389801	14.9535826455186	9.08835268176368e-09	1.8628606842388e-07	10.0088873267249	0	0	0	0	0	184	93	94	65	39	0	0	0	0	0	4.70745951777999	3.58408495984067	2.47838589356881	1.84808092001354	1.23968062509178	Down_hemocyte_Up_hep
XR_003477463.1	6.55407801973707	0.795797456401875	14.9546920217252	9.08111418660119e-09	1.8628606842388e-07	10.2368141612437	10	13	9	5	2	472	561	760	523	557	0.227411245475877	0.260646641134458	0.224374946308309	0.170242687385894	0.0501589441437687	12.0756570238704	21.6201254029098	20.0380136075776	14.8699434025704	17.7051822609261	Down_hemocyte_Up_hep
XM_027355583.1	7.94485459624184	3.24726152764797	14.9508157623896	9.10643342301924e-09	1.86450194940999e-07	10.4911838870575	28	16	14	27	46	2647	4111	7692	8055	4443	0.636751487332456	0.320795866011641	0.349027694257369	0.919310511883827	1.15365571530668	67.720898606324	158.43197064414	202.805790354588	229.019874010908	141.228231212378	Down_hemocyte_Up_hep
XM_027361468.1	8.90281307201803	-1.86345382981255	14.9441293538701	9.15028837785803e-09	1.87141091254999e-07	10.1017090831077	0	0	0	0	0	323	347	224	105	129	0	0	0	0	0	8.26363817523334	13.3728761404808	5.90594085275971	2.98536148617571	4.10048206761126	Down_hemocyte_Up_hep
XM_027353476.1	-4.3588417019479	6.90464389857697	-14.9256664899478	9.2725772439972e-09	1.89432817007885e-07	10.7563759253721	21779	24667	19723	24534	18676	629	484	1302	1220	1135	495.278951521913	494.566976681821	491.705229559863	835.346818465105	468.384220414512	16.0923480254544	18.6526572103536	34.3282812066658	34.6870572679464	36.0778848584401	Up_hemocyte_Down_hep
XM_027381814.1	8.00996076430726	-0.749441844811212	14.9214863177933	9.30051008706917e-09	1.89793981479122e-07	10.1206165212614	2	4	0	0	2	411	387	300	255	282	0.0454822490951755	0.0801989665029102	0	0	0.0501589441437687	10.5150318576499	14.9144180586918	7.90974221351746	7.25016360928387	8.96384451989438	Down_hemocyte_Up_hep
XM_027365167.1	-7.44707630908022	3.4005220590281	-14.9029144449144	9.42571998374489e-09	1.92137281034289e-07	10.4757925328237	5903	6851	4987	2539	10705	14	12	52	30	47	134.24085820441	137.360779877859	124.328650804393	86.449236654557	268.475748529522	0.358176267657173	0.462462575463312	1.37102198367636	0.852960424621632	1.49397408664906	Up_hemocyte_Down_hep
XM_027356413.1	10.2493888769519	-1.20409698937928	14.891534770949	9.5033434768279e-09	1.93506473501218e-07	10.1237430004224	0	0	0	0	0	1124	406	633	670	171	0	0	0	0	0	28.7564374890473	15.6466504698421	16.6895560705218	19.0494494832164	5.43552274078702	Down_hemocyte_Up_hep
XM_027355836.1	13.4661764288671	1.18892339451074	14.883384983255	9.55936122781888e-09	1.94433205456813e-07	10.1300331532274	0	0	0	2	1	4413	19105	6861	5750	10665	0	0	0	0.0680970749543576	0.0250794720718843	112.902276369365	736.278958685548	180.895804423144	163.484081385813	339.004970938559	Down_hemocyte_Up_hep
XR_003477406.1	13.2968612571824	0.322522068640814	14.8787013904001	9.59171601808552e-09	1.94877136968984e-07	10.1301332739815	0	0	0	0	0	1655	6317	2688	5434	8587	0	0	0	0	0	42.3415516409015	243.448007433478	70.8712902331165	154.499564913132	272.952244299053	Down_hemocyte_Up_hep
XM_027351048.1	9.64380447016923	-0.566265131795521	14.874900817919	9.61805812183061e-09	1.95198067737898e-07	10.120773931514	2	2	0	0	0	745	1111	474	480	586	0.0454822490951755	0.0400994832514551	0	0	0	19.0600942431853	42.8163267783116	12.4973926973576	13.6473667939461	18.6269960590713	Down_hemocyte_Up_hep
XM_027354017.1	7.88425665582508	1.33056000917712	14.8707750000919	9.64674340335351e-09	1.95435417697304e-07	10.1850099128383	4	2	10	6	16	1608	1461	1231	1438	841	0.0909644981903509	0.0400994832514551	0.249305495898121	0.204291224863073	0.401271553150149	41.1391027423381	56.3048185626582	32.4563088828	40.8852363535302	26.7326001462098	Down_hemocyte_Up_hep
XM_027357719.1	7.351654219425	-2.62341134408959	14.8671549237773	9.67198890327573e-09	1.95435417697304e-07	9.92913421853756	0	0	0	0	0	69	89	48	48	121	0	0	0	0	0	1.76529731916749	3.42993076801956	1.26555875416279	1.36473667939461	3.84618860605397	Down_hemocyte_Up_hep
XM_027358198.1	12.1698969295856	0.226249520144304	14.8672898332461	9.67104679396489e-09	1.95435417697304e-07	10.1254557979542	0	0	0	2	0	7862	2259	2636	2713	1059	0	0	0	0.0680970749543576	0	201.141558308621	87.0585798309685	69.5002682494401	77.1360543999496	33.6620969736459	Down_hemocyte_Up_hep
XR_003476711.1	4.9181671368252	6.14061943696808	14.8694115177663	9.65624358371495e-09	1.95435417697304e-07	10.7150989354637	822	774	573	321	301	12825	18760	15986	13055	7534	18.6932043781171	15.5185000183131	14.2852049149623	10.9295805301744	7.54892109363718	328.115045193089	722.983159640978	421.483796750967	371.17994478118	239.480867421575	Down_hemocyte_Up_hep
XR_003476720.1	2.51848675306688	5.67728191596108	14.8460580208186	9.8205466991117e-09	1.98220827539649e-07	10.7002931390856	955	1051	752	657	926	4792	3574	4480	4818	3169	21.7177739429463	21.0722784486396	18.7477732915387	22.3698891225065	23.2235911385649	122.598619615227	137.736770392156	118.118817055194	136.985444194234	100.73199745938	Down_hemocyte_Up_hep
XM_027364192.1	14.9495726272013	1.89007339801121	14.841379714875	9.85382407115965e-09	1.98675849382455e-07	10.1020842355889	0	0	0	6	0	44857	48644	13388	11125	16253	0	0	0	0.204291224863073	0	1147.6223455927	1874.66912673645	352.985429181906	316.306157463855	516.628953836324	Down_hemocyte_Up_hep
XM_027361044.1	-4.30958523752788	3.41271646650619	-14.8131181808539	1.00574715940593e-08	2.02341023624395e-07	10.6104617586374	2368	2681	2053	993	1968	138	40	60	98	96	53.8509829286877	53.7533572985755	51.1824183078842	33.8101977148385	49.3564010374684	3.53059463833499	1.54154191821104	1.58194844270349	2.78633738709733	3.05152153868745	Up_hemocyte_Down_hep
XM_027363770.1	16.0400470456864	2.01111933544923	14.8141692509111	1.0049816562738e-08	2.02341023624395e-07	10.0843829670859	0	0	0	1	0	54449	115340	14618	15998	36067	0	0	0	0.0340485374771788	0	1393.0242569761	4445.03612116153	385.415372257328	454.855362436562	1146.45028474834	Down_hemocyte_Up_hep
XM_027367368.1	8.09189513539907	-1.80002755286713	14.7998613256188	1.01545673130924e-08	2.04072623667782e-07	10.0008204248241	0	0	2	0	0	174	225	123	125	175	0	0	0.0498610991796241	0	0	4.45161932659629	8.6711732899371	3.24299430754216	3.5540017692568	5.56266947156566	Down_hemocyte_Up_hep
XM_027361578.1	-5.98679262955468	5.36150649168322	-14.7909073556777	1.02207230066163e-08	2.04735240399849e-07	10.6403298191891	12932	14424	11514	14997	12926	335	48	185	383	125	294.088222649404	289.197473209494	287.050347977096	510.62591654525	324.177256001177	8.57064640465378	1.84985030185325	4.87767436500244	10.8894614210028	3.97333533683261	Up_hemocyte_Down_hep
XM_027363389.1	8.32355097991567	-2.1750640125821	14.7920251536281	1.02124387636114e-08	2.04735240399849e-07	9.97766361207692	0	0	0	0	0	352	89	183	106	64	0	0	0	0	0	9.00557472966606	3.42993076801956	4.82494275024565	3.01379350032977	2.0343476924583	Down_hemocyte_Up_hep
XM_027382983.1	4.94609141546255	4.00619232585712	14.7917493647929	1.02144820173736e-08	2.04735240399849e-07	10.6261767569775	120	123	95	85	173	3821	1898	4011	5134	1597	2.72893494571053	2.46611821996449	2.36840221103215	2.8941256855602	4.33874866843599	97.7565370512898	73.1461640191138	105.753253394728	145.969960666915	50.7633322633735	Down_hemocyte_Up_hep
XM_027362113.1	10.7261802297911	-0.958965808597278	14.7860474863672	1.02568253949753e-08	2.05236304038485e-07	10.0716218767348	0	0	0	0	0	339	673	1143	1532	454	0	0	0	0	0	8.67298248112725	25.9364427739007	30.1361178335015	43.5578456840113	14.4311539433761	Down_hemocyte_Up_hep
XM_027363388.1	8.65021637242311	-2.01538284825922	14.7702114526954	1.03754292399485e-08	2.07348883243375e-07	9.98602131922657	0	0	0	0	0	415	87	245	178	75	0	0	0	0	0	10.6173679341233	3.35285367210901	6.45962280770593	5.06089851942168	2.38400120209957	Down_hemocyte_Up_hep
XM_027377986.1	9.78724274481558	-1.11259243514482	14.7689675595122	1.03848081888059e-08	2.07348883243375e-07	10.0500671514396	0	0	0	1	0	610	550	650	561	170	0	0	0	0.0340485374771788	0	15.6062516622054	21.1962013754018	17.1377747959545	15.9503599404245	5.40373605809236	Down_hemocyte_Up_hep
XM_027358460.1	10.2941712566857	0.0277644671448064	14.7666863255605	1.04020325910456e-08	2.07415650955814e-07	10.0663500402278	0	2	0	0	6	2351	1149	1278	1214	623	0	0.0400994832514551	0	0	0.150476832431306	60.1480289472867	44.2807916006121	33.6955018295844	34.516465183022	19.8031033187738	Down_hemocyte_Up_hep
XM_027375912.1	8.79642981446615	-1.45573381668644	14.765557849688	1.04105645760414e-08	2.07415650955814e-07	10.0179629380682	0	2	0	0	0	316	381	297	285	113	0	0.0400994832514551	0	0	0	8.08455004140476	14.6831867709602	7.83064479138229	8.1031240339055	3.59189514449668	Down_hemocyte_Up_hep
XM_027379064.1	13.2098015925466	0.599112930305182	14.7618167244175	1.04389041732729e-08	2.07756642304418e-07	10.0618313423895	0	0	1	0	0	5757	3853	11235	9248	1290	0	0	0.0249305495898121	0	0	147.287198064453	148.489025271678	296.219845896229	262.939266896695	41.0048206761126	Down_hemocyte_Up_hep
XM_027377192.1	9.21926027660753	2.82196401029315	14.7587470514257	1.04622199238679e-08	2.07997023169572e-07	10.2340396065334	4	8	6	32	28	9455	6380	5077	6230	3118	0.0909644981903509	0.16039793300582	0.149583297538872	1.08955319926972	0.702225218012761	241.896900764183	245.875935954661	133.859204060094	177.131448179759	99.1108766419527	Down_hemocyte_Up_hep
XM_027377570.1	9.55268173472959	0.369794572567595	14.7471209442313	1.05510397032377e-08	2.09537761660114e-07	10.0548669127707	0	8	4	0	2	955	1464	1214	1184	1182	0	0.16039793300582	0.0997221983592483	0	0.0501589441437687	24.4327382580429	56.4204342065241	32.0080901573673	33.6635047584004	37.5718589450892	Down_hemocyte_Up_hep
XM_027353372.1	12.150562041828	0.0689311312058711	14.7422040670868	1.05888489134537e-08	2.10063241735386e-07	10.0532756033288	0	0	0	1	0	3386	2278	3762	3915	663	0	0	0	0.0340485374771788	0	86.6274887347991	87.7908122421187	99.188167357509	111.311335413123	21.0745706265602	Down_hemocyte_Up_hep
XM_027375139.1	7.5374630842503	-2.54320458439536	14.7343010171731	1.06499291625998e-08	2.11048756820727e-07	9.87689780936834	0	0	0	0	0	154	109	47	69	55	0	0	0	0	0	3.9399389442289	4.20070172712508	1.2391929467844	1.96180897662975	1.74826754820635	Down_hemocyte_Up_hep
XM_027358390.1	9.0131690562512	-1.80438205588131	14.7292389014447	1.06892534470482e-08	2.11601488825043e-07	9.98583072428626	0	0	0	0	0	185	412	210	308	104	0	0	0	0	0	4.73304353689835	15.8778817575737	5.53681954946222	8.75706035944875	3.30581500024474	Down_hemocyte_Up_hep
XM_027381742.1	8.24047105641434	-1.56649099908974	14.720968809122	1.07538376978548e-08	2.12652544817943e-07	9.97285505809294	4	0	0	0	0	221	200	192	277	126	0.0909644981903509	0	0	0	0	5.65406822515966	7.7077095910552	5.06223501665118	7.87566792067307	4.00512201952727	Down_hemocyte_Up_hep
XM_027355361.1	13.6180880109372	0.483531963414454	14.6874993441049	1.1019569700491e-08	2.17514240456103e-07	10.0182339873647	0	0	0	0	0	5479	11220	5065	1606	8006	0	0	0	0	0	140.174840749546	432.402508058197	133.542814371553	45.6618147314114	254.484181653455	Down_hemocyte_Up_hep
XM_027358330.1	-5.78901248718154	3.94502655200528	-14.686739781993	1.10256823305862e-08	2.17514240456103e-07	10.5066996995361	4865	5320	4351	3452	5013	25	57	103	162	68	110.635570924014	106.664625448871	108.472821265272	117.535551371221	125.723393496356	0.639600477959237	2.19669723345073	2.71567815997433	4.60598629295681	2.16149442323694	Up_hemocyte_Down_hep
XM_027370865.1	6.20443465915133	0.774531559495223	14.6855891611926	1.10349490403739e-08	2.17514240456103e-07	10.095670006693	10	13	13	2	6	840	381	559	385	437	0.227411245475877	0.260646641134458	0.324097144667557	0.0680970749543576	0.150476832431306	21.4905760594304	14.6831867709602	14.7384863245209	10.9463254493109	13.8907803375668	Down_hemocyte_Up_hep
XM_027372726.1	-6.31478464477925	1.56202169741522	-14.6822717887215	1.10617133576797e-08	2.1780984312478e-07	10.1746726217237	1159	1341	1056	648	1253	21	4	15	4	24	26.3569633506542	26.8867035201006	26.3266603668415	22.0634522852119	31.4245785060711	0.537264401485759	0.154154191821104	0.395487110675873	0.113728056616218	0.762880384671862	Up_hemocyte_Down_hep
XM_027351405.1	7.49470707001795	0.373110837071334	14.6756155445738	1.11156280808701e-08	2.1863885244296e-07	10.0029728168126	10	14	2	1	1	746	554	683	518	463	0.227411245475877	0.280696382760186	0.0498610991796241	0.0340485374771788	0.0250794720718843	19.0856782623036	21.3503555672229	18.0078464394414	14.7277833318002	14.717234087628	Down_hemocyte_Up_hep
XM_027383603.1	3.65075588058482	8.00357866931797	14.6731294481649	1.11358382005528e-08	2.18803852711286e-07	10.5758027842478	3133	3699	2876	2134	2886	27339	22101	28841	27630	54931	71.2479432075923	74.1639942735662	71.7002606202995	72.6595789762995	72.3793563994582	699.441498677103	851.740448359555	760.416250600191	785.576551076523	1746.07426710042	Down_hemocyte_Up_hep
XM_027373380.1	9.83624882468685	-1.42082772503558	14.6678646134639	1.11787691090785e-08	2.1941446176027e-07	9.98274287745173	0	0	0	0	0	1106	153	558	309	252	0	0	0	0	0	28.2959251449166	5.89639783715723	14.7121205171425	8.78549237360281	8.01024403905455	Down_hemocyte_Up_hep
XR_003476238.1	10.9033479137012	2.12042638350693	14.6528500890227	1.13021908034282e-08	2.21601959301538e-07	9.99712610777464	10	6	6	4	0	4609	6174	9071	11364	3617	0.227411245475877	0.120298449754365	0.149583297538872	0.136194149908715	0	117.916744116565	237.936995075874	239.16423872939	323.101408846674	114.972431306589	Down_hemocyte_Up_hep
XM_027369182.1	9.44140221153327	-0.255121448949284	14.644602958909	1.13706117747704e-08	2.22707569671138e-07	9.98995275180697	0	1	2	0	3	572	953	701	546	1089	0	0.0200497416257275	0.0498610991796241	0	0.075238416215653	14.6340589357073	36.727236201378	18.4824309722525	15.5238797281137	34.6156974544857	Down_hemocyte_Up_hep
XM_027356725.1	7.3409684041259	2.41072792926648	14.6414462500974	1.13969196836746e-08	2.22986877827836e-07	10.2301769881362	47	28	23	4	8	2599	3023	2078	2162	1843	1.06883285373662	0.561392765520371	0.573402640565678	0.136194149908715	0.200635776575075	66.4928656886423	116.502030468799	54.7881477322976	61.4700146010656	58.5828562062601	Down_hemocyte_Up_hep
XM_027381786.1	3.10506596787933	2.39293981918182	14.6371665774858	1.14326918244936e-08	2.23417006228514e-07	10.4680655629445	80	77	67	56	80	619	466	517	516	473	1.81928996380702	1.54383010518102	1.67034682251741	1.90671809872201	2.00635776575075	15.8365078342707	17.9589633471586	13.6311224146284	14.6709193034921	15.0351009145746	Down_hemocyte_Up_hep
